,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t47,9424.364518351613,0.0,-0.0,0,-0.0,0.0,0.0,-61.250064547374905,-20.172001338670896,-9342.942452465568,3900.2114042598937,0.0,-0.0,0,-0.0,0.0,0.0,-1224.6742890194896,-7.535321089382364,-2668.001794151022,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1285.9243535668645,-12.63668024928853,-1273.2876733175758
t48,8686.443758667494,0.0,-0.0,0,-0.0,0.0,0.0,-250.23504710716952,-16.992024734432988,-8419.21668682589,3319.812074017577,0.0,-0.0,0,-0.0,0.0,0.0,-909.4573068677362,-5.595816688386671,-2404.7589504614543,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1159.6923539749057,-11.396208046046318,-1148.2961459288592
t49,7850.51939098259,0.0,-0.0,0,-0.0,0.0,0.0,-1.4555161981247693,-17.210766110097698,-7831.853108674368,3319.812074017577,0.0,-0.0,0,-0.0,0.0,0.0,-1076.1347242210352,-6.621369253152006,-2237.05598054339,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1077.59024041916,-10.589396856945692,-1067.0008435622142
t50,7322.36125450035,0.0,-0.0,0,-0.0,0.0,0.0,154.91558601508336,-17.35291800621645,-7459.923922509217,3319.812074017577,0.0,-0.0,0,-0.0,0.0,0.0,-1181.1920054619027,-7.267778142458642,-2131.352290413216,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1026.2764194468193,-10.085139863757805,-1016.1912795830613
t51,7063.38334766734,0.0,-0.0,0,-0.0,0.0,0.0,232.07486070224058,-17.434079094139573,-7278.024129275441,3319.812074017577,0.0,-0.0,0,-0.0,0.0,0.0,-1233.720646082336,-7.5909825871119585,-2078.5004453481292,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1001.6457853800955,-9.843096507027616,-991.8026888730677
t52,6997.368621006336,0.0,-0.0,0,-0.0,0.0,0.0,251.36467937402995,-17.45436936612036,-7231.278931014247,3319.812074017577,0.0,-0.0,0,-0.0,0.0,0.0,-1246.8528062374446,-7.671783698275289,-2065.2874840818577,0.0,0.0,-0.0,0,-0.0,0.0,0.0,995.4881268634147,-9.78258566784507,-985.7055411955694
t53,7290.904477343516,0.0,-0.0,0,-0.0,0.0,0.0,164.03930201441972,-17.376256017115338,-7437.56752334082,3319.812074017577,0.0,-0.0,0,-0.0,0.0,0.0,-1188.2631686223453,-7.311286433085048,-2124.237618962147,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1024.2238666079256,-10.064969584030289,-1014.1588970238951
t54,8265.947199552798,0.0,-0.0,0,-0.0,0.0,0.0,-125.34019856975885,-17.104503157310088,-8123.50249782573,3319.812074017577,0.0,-0.0,0,-0.0,0.0,0.0,-993.3010986272742,-6.11170070581408,-2320.399274684489,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1118.641297197033,-10.992802451496008,-1107.6484947455367
t55,9424.364518351613,0.0,-0.0,0,-0.0,0.0,0.0,85.2962120441764,-21.40168333563888,-9488.25904706015,4109.982835510623,0.0,-0.0,0,-0.0,0.0,0.0,-1391.746093999977,-8.563300289075197,-2709.673441221571,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1306.4498819558005,-12.838383046563681,-1293.6114989092368
t56,9424.364518351613,0.0,-0.0,0,-0.0,0.0,0.0,844.6288692264461,-27.730168527809504,-10241.26321905025,5193.752203926769,0.0,-0.0,0,-0.0,0.0,0.0,-2254.7326695463757,-13.873186355006283,-2925.146348025387,0.0,0.0,-0.0,0,-0.0,0.0,0.0,1410.1038003199296,-13.856982172803223,-1396.246818147126
