Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
natural_gas_combined_cycle,1,10000.0,0.0,12474.783306000003,22474.783306000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solar_pv,1,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onshore_wind,1,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
battery,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.210739589970393e-10,-3.210739589970393e-10,0.0,0.0,0.0,0.0
Total,n/a,11500.0,0.0,12474.783306000003,23974.783306000005,0.0,0.0,-3.210739589970393e-10,-3.210739589970393e-10,0.0,0.0,0.0,0.0
