Resource,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Total
t70,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,0.0,50298.78420598294,0.0,0.0,3310.808408417271,0.0,0.0,55969.592614400215
t71,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,0.0,55925.59878281748,0.0,0.0,0.0,0.0,0.0,58285.59878281748
t72,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,0.0,55502.52567281748,0.0,0.0,0.0,0.0,0.0,57862.52567281748
t73,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,0.0,33575.62227718253,0.0,0.0,11037.938952817478,0.0,0.0,46973.56123000001
t74,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,0.0,41569.240043817554,480.0,0.0,7056.825479499968,0.0,0.0,51466.06552331752
t75,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,0.0,56694.38908169438,0.0,0.0,192.8067855615492,0.0,0.0,59247.195867255934
t76,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,0.0,55922.188255726156,0.0,0.0,1470.9493385456626,0.0,0.0,59753.137594271815
t77,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,0.0,51943.49731460515,0.0,0.0,4939.630139106164,0.0,0.0,59243.12745371131
t78,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,0.0,48834.05589165386,480.0,0.0,7549.544495581814,0.0,0.0,59223.600387235674
t79,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,0.0,46567.21212641041,480.0,0.0,8910.843868203532,0.0,0.0,58318.05599461395
t80,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,0.0,42695.263932061935,480.0,0.0,10514.740400377776,0.0,0.0,56050.00433243971
t81,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,18926.567870780855,36234.91124178355,480.0,0.0,3521.324065126538,0.0,0.0,61522.80317769094
t82,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,37420.908455975135,12276.674967876339,0.0,0.0,5738.263964483004,0.0,0.0,57795.84738833448
t83,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,50254.73401262232,0.0,0.0,0.0,4642.930835097582,0.0,0.0,57257.664847719905
t84,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,54442.89052692622,0.0,0.0,0.0,1810.5565479456304,0.0,0.0,58613.447074871845
t85,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,55923.56110435378,0.0,0.0,0.0,569.7002492318486,0.0,0.0,58853.26135358563
t86,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,53878.79356100196,0.0,0.0,0.0,1198.7668259077573,0.0,0.0,57437.56038690972
t87,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,43887.69361340488,587.6803566302533,480.0,0.0,1802.971965939238,1040.4000000000005,0.0,50158.74593597437
t88,0.0,14263.017266611341,1234.5515899339543,0.0,381.6,0.0,2360.0,8.000000000000002,27787.227225305392,840.7594181493226,480.0,0.0,0.0,2890.0000000000005,0.0,50245.155500000015
t89,0.0,28936.521953243326,3899.451335201196,0.0,1060.0,0.0,2360.0,20.000000000000004,2327.3776916199554,389.75585711804104,480.0,0.0,11037.938952817478,2890.0000000000005,0.0,53401.04579
t90,0.0,28936.521953243326,4163.905851980065,0.0,1060.0,0.0,2360.0,20.000000000000004,0.0,3608.162281959134,480.0,0.0,11037.938952817478,2890.0000000000005,0.0,54556.52904000001
t91,0.0,28936.521953243326,2434.5276489230373,0.0,1060.0,0.0,2360.0,20.000000000000004,0.0,13923.12554020482,480.0,0.0,2665.8296576288276,2890.0000000000005,0.0,54770.00480000001
