Resource,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Total
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55866.26606747044,0.0,0.0,0.0,0.0,0.0,55866.26606747044
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55906.80112528701,0.0,0.0,0.0,0.0,0.0,55906.80112528701
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48785.221835762204,0.0,0.0,0.0,0.0,0.0,48785.221835762204
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46520.64491428401,0.0,0.0,0.0,0.0,0.0,46520.64491428401
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42652.568668129876,0.0,0.0,0.0,0.0,0.0,42652.568668129876
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18907.64130291007,37502.713086467294,0.0,0.0,0.0,0.0,0.0,56410.35438937736
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37383.48754751916,37245.44185368582,0.0,0.0,0.0,0.0,0.0,74628.92940120498
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50204.479278609695,35871.41936207246,0.0,0.0,0.0,0.0,0.0,86075.89864068216
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56392.77819444135,5365.968191605891,0.0,0.0,0.0,0.0,0.0,61758.74638604724
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55867.637543249424,2539.3158956601824,0.0,0.0,0.0,0.0,0.0,58406.95343890961
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53824.91476744096,1393.4839632850033,0.0,0.0,0.0,0.0,0.0,55218.39873072597
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43843.80591979147,587.092676273623,0.0,0.0,0.0,0.0,0.0,44430.89859606509
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27759.43999808009,839.9186587311734,0.0,0.0,0.0,0.0,0.0,28599.358656811266
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325.0503139283355,389.3661012609231,0.0,0.0,0.0,0.0,0.0,2714.4164151892587
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3604.5541196771746,0.0,0.0,0.0,0.0,0.0,3604.5541196771746
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13909.202414664614,0.0,0.0,0.0,0.0,0.0,13909.202414664614
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17094.17125417242,0.0,0.0,0.0,0.0,0.0,17094.17125417242
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25872.70875690073,0.0,0.0,0.0,0.0,0.0,25872.70875690073
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24246.640701135042,0.0,0.0,0.0,0.0,0.0,24246.640701135042
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28783.509836205096,0.0,0.0,0.0,0.0,0.0,28783.509836205096
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26054.984270540368,0.0,0.0,0.0,0.0,0.0,26054.984270540368
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20222.667290273213,0.0,0.0,0.0,0.0,0.0,20222.667290273213
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32438.17953630444,0.0,0.0,0.0,0.0,0.0,32438.17953630444
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22710.244859070997,0.0,0.0,0.0,0.0,0.0,22710.244859070997
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26334.27547466953,0.0,0.0,0.0,0.0,0.0,26334.27547466953
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26875.674330918016,0.0,0.0,0.0,0.0,0.0,26875.674330918016
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22516.80886661844,0.0,0.0,0.0,0.0,0.0,22516.80886661844
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14155.780571737349,0.0,0.0,0.0,0.0,0.0,14155.780571737349
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15822.89177746212,0.0,0.0,0.0,0.0,0.0,15822.89177746212
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8577.774908171323,18451.34106396693,0.0,0.0,0.0,0.0,0.0,27029.115972138254
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23283.71814376804,16445.221215931422,0.0,0.0,0.0,0.0,0.0,39728.93935969946
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36303.99990176672,15306.116254648456,0.0,0.0,0.0,0.0,0.0,51610.11615641518
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49100.080379493746,13015.727351580104,0.0,0.0,0.0,0.0,0.0,62115.80773107385
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44416.76474715239,13237.115084617524,0.0,0.0,0.0,0.0,0.0,57653.87983176991
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40306.40794217193,21939.517329581322,0.0,0.0,0.0,0.0,0.0,62245.92527175325
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32990.803204418844,25485.827421162077,0.0,0.0,0.0,0.0,0.0,58476.63062558092
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24479.458305216904,50233.23022807036,0.0,0.0,0.0,0.0,0.0,74712.68853328726
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7448.464755691846,47989.92988955329,0.0,0.0,0.0,0.0,0.0,55438.394645245135
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50258.29787533856,0.0,0.0,0.0,0.0,0.0,50258.29787533856
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42527.571330245904,0.0,0.0,0.0,0.0,0.0,42527.571330245904
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28466.709403114506,0.0,0.0,0.0,0.0,0.0,28466.709403114506
t117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29766.832242744775,0.0,0.0,0.0,0.0,0.0,29766.832242744775
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6033.752028432277,0.0,0.0,0.0,0.0,0.0,6033.752028432277
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23154.091709766435,0.0,0.0,0.0,0.0,0.0,23154.091709766435
t120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10423.65786723797,0.0,0.0,0.0,0.0,0.0,10423.65786723797
t121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20705.99469854897,0.0,0.0,0.0,0.0,0.0,20705.99469854897
t122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18540.513945571376,0.0,0.0,0.0,0.0,0.0,18540.513945571376
t123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9440.534275168213,0.0,0.0,0.0,0.0,0.0,9440.534275168213
t124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4331.483424964707,0.0,0.0,0.0,0.0,0.0,4331.483424964707
t125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9223.710279638883,0.0,0.0,0.0,0.0,0.0,9223.710279638883
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12977.591751034553,0.0,0.0,0.0,0.0,0.0,12977.591751034553
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15010.587356488553,0.0,0.0,0.0,0.0,0.0,15010.587356488553
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14443.119914676989,0.0,0.0,0.0,0.0,0.0,14443.119914676989
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8494.737396959597,26896.32906939707,0.0,0.0,0.0,0.0,0.0,35391.06646635667
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24404.72454512635,32885.996376972966,0.0,0.0,0.0,0.0,0.0,57290.72092209932
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41817.69064622535,15627.300297549456,0.0,0.0,0.0,0.0,0.0,57444.9909437748
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51483.25695127028,15776.752404696252,0.0,0.0,0.0,0.0,0.0,67260.00935596654
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49382.40791761361,13461.155056688083,0.0,0.0,0.0,0.0,0.0,62843.56297430169
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35382.28352731656,18635.87393019856,0.0,0.0,0.0,0.0,0.0,54018.15745751512
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30300.387841158914,10993.695258127678,0.0,0.0,0.0,0.0,0.0,41294.083099286596
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16541.07223337587,8269.273803661605,0.0,0.0,0.0,0.0,0.0,24810.346037037474
t137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.8664192970666,17480.26281161555,0.0,0.0,0.0,0.0,0.0,18734.12923091262
t138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25457.331778396652,0.0,0.0,0.0,0.0,0.0,25457.331778396652
t139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21632.578967513913,0.0,0.0,0.0,0.0,0.0,21632.578967513913
t140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10827.33252924144,0.0,0.0,0.0,0.0,0.0,10827.33252924144
t141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18574.385564715158,0.0,0.0,0.0,0.0,0.0,18574.385564715158
t142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19584.204653268596,0.0,0.0,0.0,0.0,0.0,19584.204653268596
t143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24340.188990324714,0.0,0.0,0.0,0.0,0.0,24340.188990324714
t144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25018.49469244188,0.0,0.0,0.0,0.0,0.0,25018.49469244188
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22263.57234841401,0.0,0.0,0.0,0.0,0.0,22263.57234841401
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27576.465552450736,0.0,0.0,0.0,0.0,0.0,27576.465552450736
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31913.74239631985,0.0,0.0,0.0,0.0,0.0,31913.74239631985
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29877.17948591539,0.0,0.0,0.0,0.0,0.0,29877.17948591539
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20858.29129845729,0.0,0.0,0.0,0.0,0.0,20858.29129845729
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6238.336958033774,0.0,0.0,0.0,0.0,0.0,6238.336958033774
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4245.591664685488,0.0,0.0,0.0,0.0,0.0,4245.591664685488
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4525.347575919904,0.0,0.0,0.0,0.0,0.0,4525.347575919904
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15635.963361168055,9904.860133200751,0.0,0.0,0.0,0.0,0.0,25540.823494368808
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33771.35580980907,16127.412934956797,0.0,0.0,0.0,0.0,0.0,49898.76874476587
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45487.948641783645,20609.11271244829,0.0,0.0,0.0,0.0,0.0,66097.06135423193
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53038.596749003416,13427.460533518733,0.0,0.0,0.0,0.0,0.0,66466.05728252215
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54013.932894642625,13650.243829604075,0.0,0.0,0.0,0.0,0.0,67664.1767242467
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52424.530414260895,17068.29897845358,0.0,0.0,0.0,0.0,0.0,69492.82939271447
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42291.004460132186,22174.19903327427,0.0,0.0,0.0,0.0,0.0,64465.20349340646
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24828.21585230615,25179.39999960221,0.0,0.0,0.0,0.0,0.0,50007.61585190836
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4591.974370008463,21840.962779969046,0.0,0.0,0.0,0.0,0.0,26432.937149977508
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42568.94366583636,0.0,0.0,0.0,0.0,0.0,42568.94366583636
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57236.17511768283,0.0,0.0,0.0,0.0,0.0,57236.17511768283
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55233.69034983734,0.0,0.0,0.0,0.0,0.0,55233.69034983734
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58698.69340631044,0.0,0.0,0.0,0.0,0.0,58698.69340631044
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54604.54162537714,0.0,0.0,0.0,0.0,0.0,54604.54162537714
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56609.578885764706,0.0,0.0,0.0,0.0,0.0,56609.578885764706
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60553.0005850594,0.0,0.0,0.0,0.0,0.0,60553.0005850594
t169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62065.50112488862,0.0,0.0,0.0,0.0,0.0,62065.50112488862
t170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62066.469872339905,0.0,0.0,0.0,0.0,0.0,62066.469872339905
t171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62087.694851285545,0.0,0.0,0.0,0.0,0.0,62087.694851285545
t172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62074.745163025924,0.0,0.0,0.0,0.0,0.0,62074.745163025924
t173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62059.95735531991,0.0,0.0,0.0,0.0,0.0,62059.95735531991
t174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61924.64597355137,0.0,0.0,0.0,0.0,0.0,61924.64597355137
t175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60848.10890004226,0.0,0.0,0.0,0.0,0.0,60848.10890004226
t176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3338.107950711396,60773.39832832723,0.0,0.0,0.0,0.0,0.0,64111.50627903863
t177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26655.04109896413,62064.10051647914,0.0,0.0,0.0,0.0,0.0,88719.14161544328
