Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,2289,41856.38763
,,,,,,,,2290,42815.79707
,,,,,,,,2291,44512.17389
,,,,,,,,2292,46971.42869
,,,,,,,,2293,49773.66622
,,,,,,,,2294,53486.46196
,,,,,,,,2295,58377.21751
,,,,,,,,2296,63365.5731
,,,,,,,,2297,69438.48739
,,,,,,,,2298,75011.4191
,,,,,,,,2299,74498.02035
,,,,,,,,2300,67915.39418
,,,,,,,,2301,62756.82739
,,,,,,,,2302,55413.98599
,,,,,,,,2303,48143.96057
,,,,,,,,2304,43334.21409
,,,,,,,,2305,39494.73287
,,,,,,,,2306,36750.15413
,,,,,,,,2307,34958.02072
,,,,,,,,2308,34526.85998
,,,,,,,,2309,34610.01972
,,,,,,,,2310,35151.58219
,,,,,,,,2311,38024.58743
,,,,,,,,2312,40437.75616
,,,,,,,,2313,42069.7149
,,,,,,,,2314,44000.10651
,,,,,,,,2315,47191.10559
,,,,,,,,2316,50118.79963
,,,,,,,,2317,51590.5837
,,,,,,,,2318,53035.63784
,,,,,,,,2319,55045.29748
,,,,,,,,2320,59187.3081
,,,,,,,,2321,65049.45547
,,,,,,,,2322,70415.71678
,,,,,,,,2323,70131.92904
,,,,,,,,2324,64015.69384
,,,,,,,,2325,59316.4515
,,,,,,,,2326,52507.08189
,,,,,,,,2327,46023.48955
,,,,,,,,2328,41842.97147
,,,,,,,,2329,41467.31884
,,,,,,,,2330,40503.30079
,,,,,,,,2331,39230.81335
,,,,,,,,2332,40035.57844
,,,,,,,,2333,39263.17601
,,,,,,,,2334,39534.05965
,,,,,,,,2335,40622.40766
,,,,,,,,2336,40565.97783
,,,,,,,,2337,41968.22315
,,,,,,,,2338,44926.12916
,,,,,,,,2339,47739.52976
,,,,,,,,2340,51115.69241
,,,,,,,,2341,55777.45142
,,,,,,,,2342,59233.80382
,,,,,,,,2343,63047.68167
,,,,,,,,2344,67042.52412
,,,,,,,,2345,69597.63794
,,,,,,,,2346,69890.95013
,,,,,,,,2347,70932.18794
,,,,,,,,2348,72265.91864
,,,,,,,,2349,70650.44847
,,,,,,,,2350,66486.52136
,,,,,,,,2351,61121.28418
,,,,,,,,2352,54324.30661
,,,,,,,,2353,47583.65645
,,,,,,,,2354,42182.1649
,,,,,,,,2355,39351.86608
,,,,,,,,2356,38101.70477
,,,,,,,,2357,37317.11514
,,,,,,,,2358,37765.68616
,,,,,,,,2359,39198.96276
,,,,,,,,2360,40624.55834
,,,,,,,,2361,43255.45813
,,,,,,,,2362,46643.29591
,,,,,,,,2363,49816.37264
,,,,,,,,2364,53658.92626
,,,,,,,,2365,57789.36416
,,,,,,,,2366,60712.552
,,,,,,,,2367,62700.70481
,,,,,,,,2368,64486.69342
,,,,,,,,2369,66258.34414
,,,,,,,,2370,66449.85734
,,,,,,,,2371,67901.56836
,,,,,,,,2372,69733.13096
,,,,,,,,2373,68991.24774
,,,,,,,,2374,64964.14504
,,,,,,,,2375,59510.21779
,,,,,,,,2376,52725.83708
,,,,,,,,2377,42956.71802
,,,,,,,,2378,36496.88561
,,,,,,,,2379,33546.86543
,,,,,,,,2380,31612.17246
,,,,,,,,2381,32018.24189
,,,,,,,,2382,33195.48479
,,,,,,,,2383,35972.52861
,,,,,,,,2384,38834.78044
,,,,,,,,2385,40912.03297
,,,,,,,,2386,42027.00848
,,,,,,,,2387,43959.14112
,,,,,,,,2388,46828.56189
,,,,,,,,2389,49747.6532
,,,,,,,,2390,52852.11289
,,,,,,,,2391,56255.3127
,,,,,,,,2392,62218.54216
,,,,,,,,2393,69178.04992
,,,,,,,,2394,75093.04264
,,,,,,,,2395,74798.91114
,,,,,,,,2396,68204.71225
,,,,,,,,2397,62666.49871
,,,,,,,,2398,54945.23951
,,,,,,,,2399,47174.92427
,,,,,,,,2400,41997.30857
,,,,,,,,2401,38087.87896
,,,,,,,,2402,35362.86119
,,,,,,,,2403,33594.69252
,,,,,,,,2404,33322.06785
,,,,,,,,2405,33452.13297
,,,,,,,,2406,33809.24876
,,,,,,,,2407,36857.17621
,,,,,,,,2408,39642.51552
,,,,,,,,2409,40980.13793
,,,,,,,,2410,41761.96241
,,,,,,,,2411,43692.14919
,,,,,,,,2412,46202.4059
,,,,,,,,2413,49096.09866
,,,,,,,,2414,52231.17999
,,,,,,,,2415,56268.62645
,,,,,,,,2416,62792.16004
,,,,,,,,2417,70042.62449
,,,,,,,,2418,76038.01179
,,,,,,,,2419,75863.19198
,,,,,,,,2420,69404.48612
,,,,,,,,2421,64102.84771
,,,,,,,,2422,56423.98769
,,,,,,,,2423,48590.2785
,,,,,,,,2424,43541.80621
,,,,,,,,2425,39820.61256
,,,,,,,,2426,37131.02985
,,,,,,,,2427,35387.03077
,,,,,,,,2428,35142.05773
,,,,,,,,2429,35592.36979
,,,,,,,,2430,36694.74844
,,,,,,,,2431,39794.90677
,,,,,,,,2432,41610.28805
,,,,,,,,2433,42682.14749
,,,,,,,,2434,43112.59133
,,,,,,,,2435,44449.29202
,,,,,,,,2436,47883.11345
,,,,,,,,2437,52472.05648
,,,,,,,,2438,55152.01232
,,,,,,,,2439,57521.75774
,,,,,,,,2440,62799.12416
,,,,,,,,2441,69527.99677
,,,,,,,,2442,75490.81658
,,,,,,,,2443,75534.85438
,,,,,,,,2444,69235.19664
,,,,,,,,2445,64136.2345
,,,,,,,,2446,56673.36451
,,,,,,,,2447,49087.2911
,,,,,,,,2448,44263.61638
,,,,,,,,2449,40681.90989
,,,,,,,,2450,38187.22003
,,,,,,,,2451,36639.03551
,,,,,,,,2452,36494.93975
,,,,,,,,2453,37105.73372
,,,,,,,,2454,38756.84378
,,,,,,,,2455,42233.98612
,,,,,,,,2456,44152.60018
,,,,,,,,2457,44702.45813
,,,,,,,,2458,44486.77535
,,,,,,,,2459,45178.68079
,,,,,,,,2460,46710.68398
,,,,,,,,2461,49068.95909
,,,,,,,,2462,51685.31616
,,,,,,,,2463,55193.18254
,,,,,,,,2464,60871.80496
,,,,,,,,2465,67507.07165
,,,,,,,,2466,73513.21236
,,,,,,,,2467,73476.34351
,,,,,,,,2468,67347.61387
,,,,,,,,2469,62492.60063
,,,,,,,,2470,55541.38836
,,,,,,,,2471,48138.53266
,,,,,,,,2472,43354.0823
,,,,,,,,2473,39763.05618
,,,,,,,,2474,37219.92475
,,,,,,,,2475,35638.55826
,,,,,,,,2476,35489.44424
,,,,,,,,2477,35685.77088
,,,,,,,,2478,36461.24572
,,,,,,,,2479,39469.43675
,,,,,,,,2480,41593.08258
,,,,,,,,2481,42167.62218
,,,,,,,,2482,42330.66444
,,,,,,,,2483,43404.87939
,,,,,,,,2484,45733.86424
,,,,,,,,2485,48310.68971
,,,,,,,,2486,51061.41327
,,,,,,,,2487,54649.87905
,,,,,,,,2488,60441.46353
,,,,,,,,2489,67253.80312
,,,,,,,,2490,72663.89741
,,,,,,,,2491,72096.32192
,,,,,,,,2492,65437.50013
,,,,,,,,2493,60399.26918
,,,,,,,,2494,53690.46961
,,,,,,,,2495,46744.68525
,,,,,,,,2496,42262.45706
,,,,,,,,2497,41592.16086
,,,,,,,,2498,40396.38112
,,,,,,,,2499,39027.31777
,,,,,,,,2500,39730.69352
,,,,,,,,2501,38149.32704
,,,,,,,,2502,37030.3574
,,,,,,,,2503,37192.58035
,,,,,,,,2504,37375.59323
,,,,,,,,2505,39346.23333
,,,,,,,,2506,42673.54476
,,,,,,,,2507,46342.09788
,,,,,,,,2508,50482.77713
,,,,,,,,2509,55458.8431
,,,,,,,,2510,59603.10682
,,,,,,,,2511,63429.06945
,,,,,,,,2512,67344.74629
,,,,,,,,2513,70465.89938
,,,,,,,,2514,70447.97703
,,,,,,,,2515,71423.87504
,,,,,,,,2516,72679.87391
,,,,,,,,2517,70870.53503
,,,,,,,,2518,66661.44358
,,,,,,,,2519,61142.89343
,,,,,,,,2520,54372.64577
,,,,,,,,2521,47328.44207
,,,,,,,,2522,41689.14642
,,,,,,,,2523,38618.27835
,,,,,,,,2524,37213.37028
,,,,,,,,2525,35437.52061
,,,,,,,,2526,34153.15321
,,,,,,,,2527,32935.25215
,,,,,,,,2528,33157.28457
,,,,,,,,2529,35587.45394
,,,,,,,,2530,39529.55346
,,,,,,,,2531,43916.22987
,,,,,,,,2532,48756.39316
,,,,,,,,2533,54281.29295
,,,,,,,,2534,58578.86964
,,,,,,,,2535,63191.98225
,,,,,,,,2536,67415.61642
,,,,,,,,2537,70955.64063
,,,,,,,,2538,71518.91474
,,,,,,,,2539,72936.11243
,,,,,,,,2540,74308.14576
,,,,,,,,2541,72763.23848
,,,,,,,,2542,68328.01807
,,,,,,,,2543,62083.76603
,,,,,,,,2544,54620.38397
,,,,,,,,2545,44069.9525
,,,,,,,,2546,37011.20608
,,,,,,,,2547,33623.88036
,,,,,,,,2548,31410.31549
,,,,,,,,2549,31271.54524
,,,,,,,,2550,31631.93826
,,,,,,,,2551,34238.36122
,,,,,,,,2552,37466.43398
,,,,,,,,2553,39795.00919
,,,,,,,,2554,41329.16306
,,,,,,,,2555,43708.02328
,,,,,,,,2556,46794.86786
,,,,,,,,2557,50052.74294
,,,,,,,,2558,53160.37746
,,,,,,,,2559,57009.07588
,,,,,,,,2560,63123.46764
,,,,,,,,2561,69989.57431
,,,,,,,,2562,75616.17068
,,,,,,,,2563,75169.95516
,,,,,,,,2564,68285.51648
,,,,,,,,2565,62791.95522
,,,,,,,,2566,55736.17879
,,,,,,,,2567,47763.3921
,,,,,,,,2568,42435.53584
,,,,,,,,2569,38244.57157
,,,,,,,,2570,35068.32003
,,,,,,,,2571,32969.97032
,,,,,,,,2572,32392.76797
,,,,,,,,2573,32186.40482
,,,,,,,,2574,32484.83768
,,,,,,,,2575,35170.22144
,,,,,,,,2576,38235.55919
,,,,,,,,2577,40400.88731
,,,,,,,,2578,41615.40872
,,,,,,,,2579,43646.37036
,,,,,,,,2580,46434.67966
,,,,,,,,2581,49565.45962
,,,,,,,,2582,52718.77055
,,,,,,,,2583,56688.21446
,,,,,,,,2584,63240.9359
,,,,,,,,2585,70352.83491
,,,,,,,,2586,76002.67914
,,,,,,,,2587,75409.19304
,,,,,,,,2588,68456.6494
,,,,,,,,2589,62828.92648
,,,,,,,,2590,55476.66304
,,,,,,,,2591,47449.69962
,,,,,,,,2592,42206.64172
,,,,,,,,2593,38083.98724
,,,,,,,,2594,35037.08392
,,,,,,,,2595,33080.57687
,,,,,,,,2596,32520.98964
,,,,,,,,2597,32288.92071
,,,,,,,,2598,32617.87279
,,,,,,,,2599,35507.67384
,,,,,,,,2600,38485.24324
,,,,,,,,2601,40174.3487
,,,,,,,,2602,41000.00614
,,,,,,,,2603,42613.1208
,,,,,,,,2604,45197.93453
,,,,,,,,2605,48149.59332
,,,,,,,,2606,51154.50711
,,,,,,,,2607,55045.70713
,,,,,,,,2608,61508.40712
,,,,,,,,2609,69033.74934
,,,,,,,,2610,75333.30466
,,,,,,,,2611,75236.11427
,,,,,,,,2612,68296.88438
,,,,,,,,2613,62639.66638
,,,,,,,,2614,55102.03455
,,,,,,,,2615,47203.08797
,,,,,,,,2616,42029.36399
,,,,,,,,2617,37802.96467
,,,,,,,,2618,34864.72204
,,,,,,,,2619,32896.43744
,,,,,,,,2620,32398.91278
,,,,,,,,2621,32159.36766
,,,,,,,,2622,32500.9166
,,,,,,,,2623,35319.02822
,,,,,,,,2624,38176.56903
,,,,,,,,2625,39896.39853
,,,,,,,,2626,40715.29668
,,,,,,,,2627,42640.05555
,,,,,,,,2628,45259.07537
,,,,,,,,2629,48340.38962
,,,,,,,,2630,51470.75993
,,,,,,,,2631,55534.62907
,,,,,,,,2632,62132.51484
,,,,,,,,2633,69797.13939
,,,,,,,,2634,76103.76124
,,,,,,,,2635,75766.92331
,,,,,,,,2636,68620.51096
,,,,,,,,2637,63114.76249
,,,,,,,,2638,55777.86107
,,,,,,,,2639,47715.66742
,,,,,,,,2640,42335.06822
,,,,,,,,2641,38074.46279
,,,,,,,,2642,34981.57582
,,,,,,,,2643,32929.31217
,,,,,,,,2644,32218.9723
,,,,,,,,2645,31846.80173
,,,,,,,,2646,32161.82558
,,,,,,,,2647,34968.97896
,,,,,,,,2648,38118.80783
,,,,,,,,2649,40217.77202
,,,,,,,,2650,41455.43887
,,,,,,,,2651,43610.01358
,,,,,,,,2652,46585.22747
,,,,,,,,2653,49742.32769
,,,,,,,,2654,52928.82059
,,,,,,,,2655,56648.68286
,,,,,,,,2656,62111.92974
,,,,,,,,2657,68468.73419
,,,,,,,,2658,73841.34514
,,,,,,,,2659,73001.2474
,,,,,,,,2660,65909.52384
,,,,,,,,2661,60425.79427
,,,,,,,,2662,53614.17157
,,,,,,,,2663,46237.43131
,,,,,,,,2664,41491.69324
,,,,,,,,2665,40625.68489
,,,,,,,,2666,39134.23744
,,,,,,,,2667,37426.39031
,,,,,,,,2668,37920.94499
,,,,,,,,2669,36075.76139
,,,,,,,,2670,34959.35209
,,,,,,,,2671,35010.96848
,,,,,,,,2672,35689.765
,,,,,,,,2673,38222.04061
,,,,,,,,2674,42027.52055
,,,,,,,,2675,46056.36428
,,,,,,,,2676,50476.12025
,,,,,,,,2677,55660.39282
,,,,,,,,2678,59848.07985
,,,,,,,,2679,63598.87099
,,,,,,,,2680,67595.24965
,,,,,,,,2681,70942.83894
,,,,,,,,2682,71353.20974
,,,,,,,,2683,72626.31166
,,,,,,,,2684,73565.03358
,,,,,,,,2685,71481.94348
,,,,,,,,2686,66990.39566
,,,,,,,,2687,61153.74925
,,,,,,,,2688,54222.4052
,,,,,,,,2689,47684.84096
,,,,,,,,2690,42234.19094
,,,,,,,,2691,39230.40369
,,,,,,,,2692,37833.79112
,,,,,,,,2693,36475.78843
,,,,,,,,2694,36000.28266
,,,,,,,,2695,35435.1651
,,,,,,,,2696,35746.80931
,,,,,,,,2697,37317.31996
,,,,,,,,2698,40129.18436
,,,,,,,,2699,43388.08358
,,,,,,,,2700,47826.06915
,,,,,,,,2701,53277.43606
,,,,,,,,2702,58311.46806
,,,,,,,,2703,62769.0146
,,,,,,,,2704,67083.89917
,,,,,,,,2705,71166.20273
,,,,,,,,2706,72460.09459
,,,,,,,,2707,74424.38506
,,,,,,,,2708,75923.92317
,,,,,,,,2709,73919.17938
,,,,,,,,2710,69175.18235
,,,,,,,,2711,62755.90567
,,,,,,,,2712,55551.01522
,,,,,,,,2713,45587.10573
,,,,,,,,2714,38736.36109
,,,,,,,,2715,35606.29802
,,,,,,,,2716,33465.03706
,,,,,,,,2717,33858.71447
,,,,,,,,2718,35231.87435
,,,,,,,,2719,37761.58962
,,,,,,,,2720,39889.53682
,,,,,,,,2721,40895.13475
,,,,,,,,2722,41176.25974
,,,,,,,,2723,42566.31785
,,,,,,,,2724,44723.45289
,,,,,,,,2725,47503.97876
,,,,,,,,2726,50304.88492
,,,,,,,,2727,54213.39282
,,,,,,,,2728,60813.53169
,,,,,,,,2729,68600.54033
,,,,,,,,2730,75301.45407
,,,,,,,,2731,75712.74659
,,,,,,,,2732,69039.68932
,,,,,,,,2733,63727.19508
,,,,,,,,2734,56072.70947
,,,,,,,,2735,48189.84181
,,,,,,,,2736,43182.53973
,,,,,,,,2737,39367.12568
,,,,,,,,2738,36688.29639
,,,,,,,,2739,34975.12377
,,,,,,,,2740,34652.21408
,,,,,,,,2741,34737.93416
,,,,,,,,2742,35126.08123
,,,,,,,,2743,37944.09044
,,,,,,,,2744,40247.36951
,,,,,,,,2745,40766.29859
,,,,,,,,2746,40651.49309
,,,,,,,,2747,41853.31523
,,,,,,,,2748,44078.45282
,,,,,,,,2749,46958.31976
,,,,,,,,2750,49995.90346
,,,,,,,,2751,54106.26832
,,,,,,,,2752,60882.55837
,,,,,,,,2753,68737.0575
,,,,,,,,2754,75454.97187
,,,,,,,,2755,75737.83789
,,,,,,,,2756,69030.26728
,,,,,,,,2757,63690.1214
,,,,,,,,2758,55967.83807
,,,,,,,,2759,48005.70238
,,,,,,,,2760,42930.80741
,,,,,,,,2761,38876.46272
,,,,,,,,2762,35958.29314
,,,,,,,,2763,34025.75084
,,,,,,,,2764,33530.58169
,,,,,,,,2765,33695.36497
,,,,,,,,2766,34502.79282
,,,,,,,,2767,37356.54432
,,,,,,,,2768,39133.82779
,,,,,,,,2769,40188.37935
,,,,,,,,2770,40700.44673
,,,,,,,,2771,42525.04522
,,,,,,,,2772,45288.1608
,,,,,,,,2773,48745.63975
,,,,,,,,2774,52362.88372
,,,,,,,,2775,56869.69114
,,,,,,,,2776,63850.19366
,,,,,,,,2777,71884.63327
,,,,,,,,2778,78399.15447
,,,,,,,,2779,78074.91341
,,,,,,,,2780,70650.75571
,,,,,,,,2781,64751.43225
,,,,,,,,2782,57092.95252
,,,,,,,,2783,48911.24234
,,,,,,,,2784,43467.86368
,,,,,,,,2785,39178.17282
,,,,,,,,2786,36089.17756
,,,,,,,,2787,34051.2518
,,,,,,,,2788,33389.55833
,,,,,,,,2789,33007.044
,,,,,,,,2790,33188.72551
,,,,,,,,2791,36018.71709
,,,,,,,,2792,39056.60802
,,,,,,,,2793,40797.5347
,,,,,,,,2794,41954.29491
,,,,,,,,2795,44074.86835
,,,,,,,,2796,47054.3836
,,,,,,,,2797,50573.61788
,,,,,,,,2798,54094.79801
,,,,,,,,2799,58403.23053
,,,,,,,,2800,65074.85401
,,,,,,,,2801,72652.32468
,,,,,,,,2802,78427.93266
,,,,,,,,2803,77622.75791
,,,,,,,,2804,70294.76647
,,,,,,,,2805,64570.46764
,,,,,,,,2806,56975.89392
,,,,,,,,2807,48972.79284
,,,,,,,,2808,43724.9215
,,,,,,,,2809,39566.21748
,,,,,,,,2810,36474.35464
,,,,,,,,2811,34437.04336
,,,,,,,,2812,33786.20572
,,,,,,,,2813,33544.71475
,,,,,,,,2814,34024.31706
,,,,,,,,2815,36995.94647
,,,,,,,,2816,39797.77435
,,,,,,,,2817,41524.56797
,,,,,,,,2818,42455.71129
,,,,,,,,2819,44452.87649
,,,,,,,,2820,47108.56033
,,,,,,,,2821,50285.7336
,,,,,,,,2822,53625.64188
,,,,,,,,2823,57625.40018
,,,,,,,,2824,64051.02649
,,,,,,,,2825,71197.8485
,,,,,,,,2826,76639.48613
,,,,,,,,2827,75601.01348
,,,,,,,,2828,68389.26133
,,,,,,,,2829,62998.01113
,,,,,,,,2830,55881.09386
,,,,,,,,2831,48578.19371
,,,,,,,,2832,43965.49076
,,,,,,,,2833,43294.37525
,,,,,,,,2834,41984.30206
,,,,,,,,2835,40307.07657
,,,,,,,,2836,40821.60187
,,,,,,,,2837,39104.94719
,,,,,,,,2838,37710.28047
,,,,,,,,2839,37411.74519
,,,,,,,,2840,37857.14139
,,,,,,,,2841,40322.33617
,,,,,,,,2842,44303.04557
,,,,,,,,2843,48585.46507
,,,,,,,,2844,53337.24553
,,,,,,,,2845,59008.49417
,,,,,,,,2846,63709.8872
,,,,,,,,2847,67977.04709
,,,,,,,,2848,72063.65202
,,,,,,,,2849,75160.94278
,,,,,,,,2850,75228.94533
,,,,,,,,2851,75635.52683
,,,,,,,,2852,75976.97335
,,,,,,,,2853,73777.64396
,,,,,,,,2854,69377.34655
,,,,,,,,2855,63561.49008
,,,,,,,,2856,56648.58045
,,,,,,,,2857,49789.43789
,,,,,,,,2858,44257.36916
,,,,,,,,2859,41122.69749
,,,,,,,,2860,39580.86261
,,,,,,,,2861,37503.09801
,,,,,,,,2862,35749.98413
,,,,,,,,2863,34870.66202
,,,,,,,,2864,35664.98094
,,,,,,,,2865,40249.31537
,,,,,,,,2866,47192.02732
,,,,,,,,2867,50035.23024
,,,,,,,,2868,51464.61512
,,,,,,,,2869,57141.80375
,,,,,,,,2870,62313.37704
,,,,,,,,2871,67447.46701
,,,,,,,,2872,71374.81898
,,,,,,,,2873,74397.3479
,,,,,,,,2874,75051.6676
,,,,,,,,2875,76198.90336
,,,,,,,,2876,76982.7761
,,,,,,,,2877,75186.44373
,,,,,,,,2878,70564.52356
,,,,,,,,2879,63941.44407
,,,,,,,,2880,56391.72745
,,,,,,,,2881,45965.62594
,,,,,,,,2882,38830.47907
,,,,,,,,2883,35427.68892
,,,,,,,,2884,33070.1307
,,,,,,,,2885,32853.32137
,,,,,,,,2886,33957.0314
,,,,,,,,2887,38132.63364
,,,,,,,,2888,42456.42819
,,,,,,,,2889,47529.47972
,,,,,,,,2890,50358.44717
,,,,,,,,2891,52903.62687
,,,,,,,,2892,55112.58313
,,,,,,,,2893,59080.79809
,,,,,,,,2894,61680.87142
,,,,,,,,2895,64176.07334
,,,,,,,,2896,68977.93399
,,,,,,,,2897,75309.3399
,,,,,,,,2898,81254.85184
,,,,,,,,2899,80623.88241
,,,,,,,,2900,73174.94065
,,,,,,,,2901,67252.0621
,,,,,,,,2902,59107.63042
,,,,,,,,2903,50566.65376
,,,,,,,,2904,44917.01436
,,,,,,,,2905,40374.77187
,,,,,,,,2906,36987.85581
,,,,,,,,2907,34626.09864
,,,,,,,,2908,33783.54297
,,,,,,,,2909,33980.68891
,,,,,,,,2910,36180.42797
,,,,,,,,2911,40667.16235
,,,,,,,,2912,43935.38119
,,,,,,,,2913,46654.15174
,,,,,,,,2914,50819.51263
,,,,,,,,2915,53587.8513
,,,,,,,,2916,56957.25466
,,,,,,,,2917,59979.37393
,,,,,,,,2918,62147.46721
,,,,,,,,2919,65633.51952
,,,,,,,,2920,71063.99408
,,,,,,,,2921,77553.73123
,,,,,,,,2922,83714.10664
,,,,,,,,2923,82580.49187
,,,,,,,,2924,74386.79931
,,,,,,,,2925,68094.51535
,,,,,,,,2926,59981.11496
,,,,,,,,2927,51432.15005
,,,,,,,,2928,45658.2831
,,,,,,,,2929,40972.25209
,,,,,,,,2930,37461.82538
,,,,,,,,2931,35044.04804
,,,,,,,,2932,34168.20799
,,,,,,,,2933,34593.22391
,,,,,,,,2934,36599.81115
,,,,,,,,2935,41358.86296
,,,,,,,,2936,46731.06426
,,,,,,,,2937,50595.22712
,,,,,,,,2938,51375.41298
,,,,,,,,2939,51608.30123
,,,,,,,,2940,57962.85258
,,,,,,,,2941,62041.46926
,,,,,,,,2942,61977.76808
,,,,,,,,2943,65472.73036
,,,,,,,,2944,72099.90639
,,,,,,,,2945,79457.90499
,,,,,,,,2946,85701.23531
,,,,,,,,2947,84422.50065
,,,,,,,,2948,75855.61339
,,,,,,,,2949,69169.75443
,,,,,,,,2950,60993.57458
,,,,,,,,2951,52315.46628
,,,,,,,,2952,46459.2589
,,,,,,,,2953,41628.72247
,,,,,,,,2954,37964.26589
,,,,,,,,2955,35387.64525
,,,,,,,,2956,34325.6175
,,,,,,,,2957,33833.41834
,,,,,,,,2958,36354.94053
,,,,,,,,2959,40990.58411
,,,,,,,,2960,44270.17085
,,,,,,,,2961,48707.33711
,,,,,,,,2962,48177.5522
,,,,,,,,2963,53347.99894
,,,,,,,,2964,58390.8385
,,,,,,,,2965,61964.55674
,,,,,,,,2966,64950.21681
,,,,,,,,2967,68149.71621
,,,,,,,,2968,73821.78417
,,,,,,,,2969,80637.29858
,,,,,,,,2970,86536.72445
,,,,,,,,2971,85142.87704
,,,,,,,,2972,76668.98121
,,,,,,,,2973,69950.45236
,,,,,,,,2974,61795.88175
,,,,,,,,2975,53090.63388
,,,,,,,,2976,47106.92172
,,,,,,,,2977,42100.54136
,,,,,,,,2978,38441.71751
,,,,,,,,2979,35810.51049
,,,,,,,,2980,34715.50561
,,,,,,,,2981,34768.04372
,,,,,,,,2982,36207.66995
,,,,,,,,2983,39285.50214
,,,,,,,,2984,42926.09639
,,,,,,,,2985,46016.52544
,,,,,,,,2986,47880.55311
,,,,,,,,2987,50821.86814
,,,,,,,,2988,54441.97969
,,,,,,,,2989,57886.45213
,,,,,,,,2990,61709.85443
,,,,,,,,2991,66012.96145
,,,,,,,,2992,72598.66002
,,,,,,,,2993,79861.82374
,,,,,,,,2994,85658.52889
,,,,,,,,2995,83485.51976
,,,,,,,,2996,74553.52845
,,,,,,,,2997,67746.00229
,,,,,,,,2998,59985.51873
,,,,,,,,2999,51730.78774
,,,,,,,,3000,46290.68631
,,,,,,,,3001,44639.98591
,,,,,,,,3002,42594.37914
,,,,,,,,3003,40275.63563
,,,,,,,,3004,40093.0324
,,,,,,,,3005,37516.82141
,,,,,,,,3006,36089.99687
,,,,,,,,3007,36146.42669
,,,,,,,,3008,38010.14713
,,,,,,,,3009,42771.24721
,,,,,,,,3010,48530.16179
,,,,,,,,3011,54316.93284
,,,,,,,,3012,60627.24157
,,,,,,,,3013,67327.13117
,,,,,,,,3014,72100.11122
,,,,,,,,3015,76999.16226
,,,,,,,,3016,80116.01399
,,,,,,,,3017,82831.40489
,,,,,,,,3018,82291.27622
,,,,,,,,3019,82175.03692
,,,,,,,,3020,81637.67341
,,,,,,,,3021,78467.36185
,,,,,,,,3022,73817.58521
,,,,,,,,3023,66839.84785
,,,,,,,,3024,59148.39098
,,,,,,,,3025,51461.23548
,,,,,,,,3026,45091.83416
,,,,,,,,3027,41306.32485
,,,,,,,,3028,39161.78666
,,,,,,,,3029,36484.18634
,,,,,,,,3030,34710.1801
,,,,,,,,3031,34103.78991
,,,,,,,,3032,35857.31345
,,,,,,,,3033,39571.23574
,,,,,,,,3034,44058.78943
,,,,,,,,3035,49490.90261
,,,,,,,,3036,55290.37293
,,,,,,,,3037,61675.64833
,,,,,,,,3038,67424.42398
,,,,,,,,3039,72316.20366
,,,,,,,,3040,76557.55535
,,,,,,,,3041,79806.8277
,,,,,,,,3042,80139.87633
,,,,,,,,3043,80800.8529
,,,,,,,,3044,81054.22384
,,,,,,,,3045,78391.06381
,,,,,,,,3046,73704.62315
,,,,,,,,3047,66243.49418
,,,,,,,,3048,58065.26606
,,,,,,,,3049,47221.11274
,,,,,,,,3050,39459.50264
,,,,,,,,3051,35641.1186
,,,,,,,,3052,32903.29915
,,,,,,,,3053,32217.53851
,,,,,,,,3054,32409.97343
,,,,,,,,3055,35193.36688
,,,,,,,,3056,39003.76267
,,,,,,,,3057,41958.59628
,,,,,,,,3058,43893.49408
,,,,,,,,3059,46795.58475
,,,,,,,,3060,50453.07722
,,,,,,,,3061,54453.96207
,,,,,,,,3062,58367.18099
,,,,,,,,3063,62815.30549
,,,,,,,,3064,69517.85784
,,,,,,,,3065,76958.40169
,,,,,,,,3066,83036.43667
,,,,,,,,3067,81736.50242
,,,,,,,,3068,73384.17138
,,,,,,,,3069,66632.56298
,,,,,,,,3070,58512.71054
,,,,,,,,3071,49891.03206
,,,,,,,,3072,44278.67116
,,,,,,,,3073,39771.65891
,,,,,,,,3074,36417.51516
,,,,,,,,3075,34001.58126
,,,,,,,,3076,32878.41267
,,,,,,,,3077,32200.53788
,,,,,,,,3078,32377.91802
,,,,,,,,3079,35100.68269
,,,,,,,,3080,38730.83076
,,,,,,,,3081,41257.67845
,,,,,,,,3082,42864.95554
,,,,,,,,3083,45500.66876
,,,,,,,,3084,49149.86574
,,,,,,,,3085,52788.92378
,,,,,,,,3086,56172.25537
,,,,,,,,3087,60167.50748
,,,,,,,,3088,66737.22955
,,,,,,,,3089,74241.47459
,,,,,,,,3090,80529.5596
,,,,,,,,3091,79451.04329
,,,,,,,,3092,71551.17499
,,,,,,,,3093,65402.47472
,,,,,,,,3094,57655.50974
,,,,,,,,3095,49261.90608
,,,,,,,,3096,43821.90706
,,,,,,,,3097,39453.25542
,,,,,,,,3098,36159.63803
,,,,,,,,3099,33825.83974
,,,,,,,,3100,32836.01349
,,,,,,,,3101,32212.21301
,,,,,,,,3102,32612.6497
,,,,,,,,3103,35247.33879
,,,,,,,,3104,38914.76536
,,,,,,,,3105,41495.27771
