Resource,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Sum,5.4569682106375694e-12,904.8117932856899,59822.54914676829,0.0,16988.353587762915,0.0,0.0,214.64221144313157,0.0,0.0,0.0,0.0,0.0,2.251045611398662e6,31811.025922368404,0.0,-2.1174173525650986e-11,2.3607869940602905e6
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.8650081000005,0.0,0.0,-1.8189894035458565e-12,382.8650080999987
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.5418859000001,0.0,0.0,0.0,371.5418859000001
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.81173919999856,0.0,0.0,1.4779288903810084e-12,365.81173920000003
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.17572049999944,0.0,0.0,5.684341886080801e-13,372.1757205
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0130542000006,0.0,0.0,-6.252776074688882e-13,385.0130542
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.377601,0.0,0.0,0.0,406.377601
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.2991109,0.0,0.0,0.0,436.2991109
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.9103647,0.0,0.0,0.0,468.9103647
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2505.200417064869,0.0,0.0,0.0,2505.200417064869
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.1323863,0.0,0.0,0.0,538.1323863
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.5766530999999,0.0,0.0,0.0,568.5766530999999
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.8783823,0.0,0.0,0.0,593.8783823
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4057.7489660371375,0.0,0.0,0.0,4057.7489660371375
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.778077762427,0.0,0.0,0.0,4700.778077762427
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.9587878,0.0,0.0,0.0,627.9587878
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.2083707,0.0,0.0,0.0,628.2083707
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0672546000001,0.0,0.0,0.0,622.0672546000001
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.9447302,0.0,0.0,0.0,608.9447302
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.7951257,0.0,0.0,0.0,585.7951257
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.984988,0.0,0.0,0.0,566.984988
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.2011039,0.0,0.0,0.0,535.2011039
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5810.781518601605,0.0,0.0,0.0,5810.781518601605
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3542.579734830484,0.0,0.0,0.0,3542.579734830484
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.41884810000005,0.0,0.0,0.0,424.41884810000005
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.2608179000008,0.0,0.0,0.0,406.2608179000008
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.2843924999979,0.0,0.0,2.1032064978498966e-12,392.2843925
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.2071895000008,0.0,0.0,-7.958078640513122e-13,385.2071895
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.3010084000016,0.0,0.0,-1.8189894035458565e-12,388.3010083999998
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.56984340000054,0.0,0.0,-5.115907697472721e-13,400.5698434
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.47438390000025,0.0,0.0,-2.2737367544323206e-13,420.4743839
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3825.5565765606334,0.0,0.0,0.0,3825.5565765606334
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.855927,0.0,0.0,0.0,480.855927
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.767964184679,0.0,0.0,0.0,3003.767964184679
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.1576709999999,0.0,0.0,0.0,554.1576709999999
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.5170268,0.0,0.0,0.0,582.5170268
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4256.5572396022235,0.0,0.0,0.0,4256.5572396022235
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4331.492437535222,0.0,0.0,0.0,4331.492437535222
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.8985288,0.0,0.0,0.0,630.8985288
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.4044402000001,0.0,0.0,0.0,635.4044402000001
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3538.426071202488,0.0,0.0,0.0,3538.426071202488
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.3273563,0.0,0.0,0.0,624.3273563
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.1162139,0.0,0.0,0.0,608.1162139
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.8241449999987,0.0,0.0,1.8189894035458565e-12,585.8241450000005
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.4062584999992,0.0,0.0,-1.8189894035458565e-12,568.4062584999974
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.9695497,0.0,0.0,0.0,537.9695497
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.5806319,0.0,0.0,0.0,500.5806319
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5640.861918731409,0.0,0.0,0.0,5640.861918731409
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.68367870000003,0.0,0.0,0.0,435.68367870000003
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.6644979,0.0,0.0,0.0,414.6644979
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0468538999994,0.0,0.0,5.684341886080801e-13,400.0468539
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0321570999986,0.0,0.0,0.0,392.0321570999986
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.1490801,0.0,0.0,0.0,393.1490801
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.1513758000001,0.0,0.0,0.0,402.1513758000001
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.1209654000013,0.0,0.0,-1.8189894035458565e-12,422.1209653999995
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.8862137537708,0.0,0.0,0.0,1624.8862137537708
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3029.8769872075427,0.0,0.0,0.0,3029.8769872075427
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2889.6175149912106,0.0,0.0,0.0,2889.6175149912106
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4169.527280971299,0.0,0.0,0.0,4169.527280971299
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.1379863188195,0.0,0.0,0.0,4170.1379863188195
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5145.932875183094,0.0,0.0,0.0,5145.932875183094
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6244.883517871029,0.0,0.0,0.0,6244.883517871029
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4338.236227561618,0.0,0.0,0.0,4338.236227561618
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4407.645061739018,0.0,0.0,0.0,4407.645061739018
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0873976,0.0,0.0,0.0,643.0873976
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.2246155,0.0,0.0,0.0,636.2246155
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0531665000018,0.0,0.0,-1.8189894035458565e-12,623.0531665
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.5611973,0.0,0.0,0.0,598.5611973
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.8752532999999,0.0,0.0,0.0,578.8752532999999
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2353.5791632688342,0.0,0.0,0.0,2353.5791632688342
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0620628,0.0,0.0,0.0,513.0620628
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2690.769782260195,0.0,0.0,0.0,2690.769782260195
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.1876049,0.0,0.0,0.0,449.1876049
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.38663030000004,0.0,0.0,0.0,426.38663030000004
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.72091270000055,0.0,0.0,-5.684341886080801e-13,409.7209127
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.7628618000017,0.0,0.0,-1.6484591469634324e-12,401.76286180000005
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.7393909000002,0.0,0.0,-2.2737367544323206e-13,401.7393909
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.92765510000027,0.0,0.0,-2.8421709430404007e-13,411.9276551
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.9785542000009,0.0,0.0,-8.526512829121202e-13,431.9785542
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.08775670000006,0.0,0.0,0.0,463.08775670000006
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041.6443797237225,0.0,0.0,0.0,5041.6443797237225
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5067.48227526452,0.0,0.0,0.0,5067.48227526452
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4881.969588329694,0.0,0.0,0.0,4881.969588329694
