Resource,MA_natural_gas,MA_natural_gas_CCS_retro,MA_natural_gas_H2_retro,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,1,1,1,2,2,2,3,3,3,1,2,3,0
AnnualSum,0.0,0.0,0.0,1.996011474609375e6,2.0732710253462683e-11,0.0,2.416013671875e6,-6.450872822028053e-10,0.0,1.470440625e7,-7.742287713718987e-13,0.0,0.0,0.0,1.9116431396484375e7
t1,0.0,10585.567973363122,0.0,11129.695422531822,0.0,3421.577083565836,3256.8005196644376,0.0,471.2149089863698,7523.156453368665,0.0,4791.122136123363,620.1585760911934,588.7099928877815,42388.00306658259
t2,0.0,10585.567973363122,0.0,10938.37097659634,0.0,3421.577083565836,3200.8328235933272,0.0,471.2149089863698,7454.355008760633,0.0,4791.1314310210255,620.1585760911934,588.2117087498012,42071.42049072765
t3,0.0,10585.567973363122,0.0,10895.955384252302,0.0,3421.577083565836,3186.6672481519745,0.0,471.2149089863698,7134.142660714948,0.0,4788.130265879437,620.1585760911934,588.7099928877815,41692.12409389296
t4,0.0,10585.567973363122,0.0,10224.267883256089,0.0,3421.577083565836,2992.019923520589,0.0,471.2149089863698,6412.927068093408,0.0,4790.861843707972,620.0303479228876,588.7099928877815,40107.17702530406
t5,0.0,10585.567973363122,0.0,9559.128310915348,0.0,3421.577083565836,2796.732846603365,0.0,471.2149089863698,6051.70960087191,0.0,4788.748666519311,619.7634539417442,588.7099928877815,38883.15283765479
t6,0.0,10585.567973363122,0.0,7643.566370282852,0.0,3421.577083565836,2236.1170172631596,0.0,471.2149089863698,5889.007230075321,0.0,4789.121633084247,619.9851299793735,588.196775674963,36244.35412227525
t7,0.0,10584.351120407877,0.0,2200.3231227499064,13.554194017132337,3421.577083565836,643.7021332591124,0.0,471.2149089863698,5882.214549323949,0.28970999999999997,4789.276685771588,619.5384175151022,588.7099928877815,29214.751918484653
t8,0.0,10583.666640620551,0.0,1939.7037305836154,831.4796950509804,3421.577083565836,567.4582139130887,1377.8976692780159,471.2149089863698,4519.90928897667,17.77221,4790.168805075723,619.5384175151022,588.7099928877815,29729.09665645373
t9,0.0,10583.666640620551,0.0,1090.8303265225072,1840.5660703264534,3421.577083565836,319.1212240358218,3136.5932459984506,471.2149089863698,4328.967090600645,39.34062,4790.743702749118,620.1585760911934,588.7099928877815,31231.489482384728
t10,0.0,10583.666640620551,0.0,367.2526575105403,2604.742181292363,3421.577083565836,107.43936499161303,4494.532953670469,471.2149089863698,2187.2855641100914,55.674270000000014,4789.660618014238,620.1585760911934,588.7099928877815,30291.91481174105
t11,0.0,10583.666640620551,0.0,24.258561123913626,3162.3336799971516,3421.577083565836,7.0968156375797165,5358.313531978009,471.2149089863698,1092.7464242466033,67.59234000000001,4789.929913122794,620.1585760911934,588.1212828948937,30187.009758264896
t12,0.0,10583.666640620551,0.0,6.162806372596494,3168.8770840054226,3421.577083565836,1.8029222925882575,5452.515110758313,471.2149089863698,1139.4138259846325,67.73219999999999,4789.661060408146,619.942070621307,588.6256672198144,30311.19138083558
t13,0.0,10583.666640620551,0.0,9.742530378466654,3089.8888499055824,3421.577083565836,2.8501666519429203,5379.8681305124865,471.2149089863698,910.3036386491069,66.04389,4789.296028351392,620.1585760911934,588.3936561591264,29933.00409987206
