Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
MA_natural_gas,1,14400.0,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_natural_gas_CCS_retro,1,0.0,0.0,10585.567973363122,10585.567973363122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_natural_gas_H2_retro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_wind,1,200.0,0.0,10957.52878097667,11157.528780976669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_solar_pv,1,1100.0,0.0,3578.538544452155,4678.538544452155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_natural_gas,2,9300.0,5878.422916434165,0.0,3421.577083565836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_wind,2,100.0,0.0,3164.1228935678287,3264.1228935678287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_solar_pv,2,100.0,0.0,7891.17581821692,7991.17581821692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_natural_gas,3,2000.0,1528.7850910136303,0.0,471.2149089863698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_wind,3,1700.0,0.0,5922.007182408526,7622.007182408526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_solar_pv,3,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_battery,1,0.0,0.0,4791.1314310210255,4791.1314310210255,0.0,0.0,14464.322620717187,14464.322620717187,0.0,0.0,0.0,0.0
CT_battery,2,0.0,0.0,620.1585760911934,620.1585760911934,0.0,0.0,2024.8352013635667,2024.8352013635667,0.0,0.0,0.0,0.0
ME_battery,3,0.0,0.0,588.7099928877815,588.7099928877815,0.0,0.0,1761.2531214637968,1761.2531214637968,0.0,0.0,0.0,0.0
Total,n/a,29000.0,21807.208007447796,48098.94119298522,55291.73318553742,0.0,0.0,18250.41094354455,18250.41094354455,0.0,0.0,0.0,0.0
