Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
50000,1,1,1,10,168,265.45454545454544,1,38509.28116
,,,,,,265.45454545454544,2,37386.28531
,,,,,,265.45454545454544,3,36883.78303
,,,,,,530.9090909090909,4,37346.06117
,,,,,,265.45454545454544,5,38549.71967
,,,,,,265.45454545454544,6,40432.83076
,,,,,,265.45454545454544,7,43373.18412
,,,,,,265.45454545454544,8,46688.00438
,,,,,,530.9090909090909,9,50310.88061
,,,,,,0.0,10,54080.24275
,,,,,,,11,57116.98817
,,,,,,,12,59649.06548
,,,,,,,13,61057.91192
,,,,,,,14,61769.01145
,,,,,,,15,61842.0646
,,,,,,,16,61233.57819
,,,,,,,17,60555.59279
,,,,,,,18,58771.68158
,,,,,,,19,56637.39262
,,,,,,,20,55127.78619
,,,,,,,21,52206.74631
,,,,,,,22,48375.49945
,,,,,,,23,44901.32551
,,,,,,,24,42280.08393
,,,,,,,25,40257.96609
,,,,,,,26,39119.02651
,,,,,,,27,38352.42009
,,,,,,,28,38663.02571
,,,,,,,29,39658.59593
,,,,,,,30,41591.70359
,,,,,,,31,44760.62253
,,,,,,,32,48484.99032
,,,,,,,33,52637.6193
,,,,,,,34,56772.59753
,,,,,,,35,59898.90102
,,,,,,,36,62361.95677
,,,,,,,37,63987.99926
,,,,,,,38,65060.91644
,,,,,,,39,65365.7092
,,,,,,,40,64897.21857
,,,,,,,41,63840.26504
,,,,,,,42,61903.12016
,,,,,,,43,59459.46547
,,,,,,,44,57261.54508
,,,,,,,45,54466.96528
,,,,,,,46,50833.04025
,,,,,,,47,47460.45503
,,,,,,,48,44580.41173
,,,,,,,49,42192.2957
,,,,,,,50,40344.23713
,,,,,,,51,39125.05741
,,,,,,,52,38547.85371
,,,,,,,53,37916.0947
,,,,,,,54,38039.72101
,,,,,,,55,40772.51411
,,,,,,,56,44777.0106
,,,,,,,57,49338.33203
,,,,,,,58,53517.5394
,,,,,,,59,56640.10453
,,,,,,,60,58731.6312
,,,,,,,61,60194.81775
,,,,,,,62,61187.56025
,,,,,,,63,61545.38438
,,,,,,,64,61269.56981
,,,,,,,65,60420.15948
,,,,,,,66,58321.25065
,,,,,,,67,55568.91426
,,,,,,,68,53231.3847
,,,,,,,69,50798.70657
,,,,,,,70,48376.25226
,,,,,,,71,45136.58264
,,,,,,,72,42436.84192
,,,,,,,73,40181.80557
,,,,,,,74,38690.43649
,,,,,,,75,37596.57522
,,,,,,,76,37730.58163
,,,,,,,77,38561.81131
,,,,,,,78,40386.55237
,,,,,,,79,43570.68935
,,,,,,,80,47450.69706
,,,,,,,81,51474.06144
,,,,,,,82,54988.70913
,,,,,,,83,57961.76181
,,,,,,,84,60336.08189
,,,,,,,85,61515.31142
,,,,,,,86,62128.31053
,,,,,,,87,62012.75742
,,,,,,,88,61599.85939
,,,,,,,89,60599.01461
,,,,,,,90,59130.38878
,,,,,,,91,56993.91966
,,,,,,,92,55281.7236
,,,,,,,93,52219.28283
,,,,,,,94,48590.33153
,,,,,,,95,45050.5887
,,,,,,,96,42470.18233
,,,,,,,97,40501.66466
,,,,,,,98,39002.97639
,,,,,,,99,38211.18988
,,,,,,,100,38302.36303
,,,,,,,101,38882.09739
,,,,,,,102,40375.7334
,,,,,,,103,43469.70876
,,,,,,,104,46938.25705
,,,,,,,105,50921.62966
,,,,,,,106,54522.61271
,,,,,,,107,57293.75067
,,,,,,,108,59178.56228
,,,,,,,109,59598.54467
,,,,,,,110,58756.9077
,,,,,,,111,57736.83026
,,,,,,,112,56408.29689
,,,,,,,113,54850.97934
,,,,,,,114,53060.63883
,,,,,,,115,51130.9665
,,,,,,,116,49835.28716
,,,,,,,117,47698.9623
,,,,,,,118,44914.07803
,,,,,,,119,41993.29112
,,,,,,,120,39904.94412
,,,,,,,121,37899.95414
,,,,,,,122,36650.18822
,,,,,,,123,35549.6988
,,,,,,,124,35307.91214
,,,,,,,125,35050.37834
,,,,,,,126,35752.73838
,,,,,,,127,38137.59306
,,,,,,,128,41171.00646
,,,,,,,129,44378.02725
,,,,,,,130,47395.72739
,,,,,,,131,50073.11547
,,,,,,,132,52300.00017
,,,,,,,133,54106.63209
,,,,,,,134,55335.29771
,,,,,,,135,55977.44211
,,,,,,,136,55996.93592
,,,,,,,137,55412.73861
,,,,,,,138,53779.92449
,,,,,,,139,51527.33632
,,,,,,,140,49928.6583
,,,,,,,141,47787.47097
,,,,,,,142,44800.39446
,,,,,,,143,41855.92126
,,,,,,,144,39485.47231
,,,,,,,145,37622.32515
,,,,,,,146,36282.32627
,,,,,,,147,35204.57848
,,,,,,,148,34539.43562
,,,,,,,149,33841.69274
,,,,,,,150,34195.84503
,,,,,,,151,36785.41195
,,,,,,,152,40113.65634
,,,,,,,153,43265.49208
,,,,,,,154,46096.15498
,,,,,,,155,48635.76928
,,,,,,,156,50834.04405
,,,,,,,157,52702.87917
,,,,,,,158,54280.3661
,,,,,,,159,55760.35583
,,,,,,,160,56692.35264
,,,,,,,161,56532.04631
,,,,,,,162,55390.27631
,,,,,,,163,53201.14727
,,,,,,,164,51599.68957
,,,,,,,165,49075.76237
,,,,,,,166,45451.24975
,,,,,,,167,42529.48587
,,,,,,,168,39876.85814
,,,,,,,169,34704.95073
,,,,,,,170,34506.1079
,,,,,,,171,34619.31938
,,,,,,,172,34980.82897
,,,,,,,173,35795.24126
,,,,,,,174,37104.93713
,,,,,,,175,38470.22696
,,,,,,,176,38992.281
,,,,,,,177,38648.6365
,,,,,,,178,37524.63607
,,,,,,,179,36999.23108
,,,,,,,180,36267.88581
,,,,,,,181,35586.15719
,,,,,,,182,35324.93237
,,,,,,,183,35633.16852
,,,,,,,184,37484.01231
,,,,,,,185,39703.88331
,,,,,,,186,40469.35139
,,,,,,,187,40809.44584
,,,,,,,188,40515.50598
,,,,,,,189,39506.17237
,,,,,,,190,38050.44093
,,,,,,,191,37097.19479
,,,,,,,192,36568.61512
