Iteration_Number,Seconds,Upper_Bound,Lower_Bound,Relative_Gap
1,76.9190001487732,6.578635282561388e10,6.513312455066038e10,0.010029125417519614
2,33.74899983406067,6.578635282561388e10,6.530887247147645e10,0.00731111005393589
