,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t56,4187.473980528378,1762.7305319332115,-1491.6621285344852,0.0,-0.0,0.0,0.0,4439.063737819824,-28.322796487025684,-8869.283325259903,6379.305408101544,2175.03806134913,-1832.0201650096042,0.0,-0.0,0.0,0.0,-4164.268496138082,-25.622404668855182,-2532.4324036341336,0.0,1486.745306654891,-0.0,0.0,-0.0,0.0,0.0,-274.7952416817434,-2.7003918181705036,-1209.249673154977
t57,9887.16595402499,1262.5428255915883,-1991.8498348761084,0.0,-0.0,0.0,0.0,-0.0,-0.0,-9157.85894474047,1786.6198166914821,2418.151831904356,-1588.9063944543782,0.0,-0.0,0.0,0.0,0.0,-0.0,-2615.86525414146,0.0,1367.6281664171902,-119.11714023770092,0.0,-0.0,0.0,0.0,0.0,-0.0,-1248.5110261794891
t58,13730.831936152064,1446.332629329191,-1808.0600311385058,0.0,-0.0,0.0,0.0,-4007.9429928599293,-24.660546587713227,-9336.500994895108,0.0,1344.8503722661858,-2662.207854092548,0.0,-0.0,0.0,0.0,4007.9429928599293,-24.660546587713227,-2665.9249644458555,0.0,1379.8973392373503,-106.84796741754087,0.0,-0.0,0.0,0.0,0.0,-0.0,-1273.0493718198095
t59,20268.55590575186,0.0,-3254.3926604676967,0.0,-0.0,0.0,0.0,-7431.958744083165,-51.35666053326133,-9530.847840667735,0.0,432.61724897092745,-3574.440977387807,0.0,-0.0,0.0,0.0,5900.0,-36.30221915,-2721.874052433121,1087.538015996317,90.43611962220643,-1396.3091870326846,0.0,-0.0,0.0,0.0,1531.958744083165,-15.054441383261338,-1298.5692512857424
t60,17856.52791696771,0.0,-3254.3926604676967,0.0,-0.0,0.0,0.0,-4919.713456449836,-31.824892795267733,-9650.596907254909,0.0,1147.1467872082626,-2859.911439150472,0.0,-0.0,0.0,0.0,4496.660996156888,-27.667588631482143,-2756.2287555831967,1261.0766419494657,561.5051843615178,-925.2401222933731,0.0,-0.0,0.0,0.0,423.0524602929483,-4.157304163785589,-1316.2368601467729
t61,18173.47591549391,0.0,-3254.3926604676967,0.0,-0.0,0.0,0.0,-5204.074957726418,-32.020249082781596,-9682.988048217014,0.0,800.0331699112984,-3207.025056447436,0.0,-0.0,0.0,0.0,5204.074957726418,-32.020249082781596,-2765.0628221075017,0.0,1403.4541510520576,-83.29115560283329,0.0,-0.0,0.0,0.0,0.0,-0.0,-1320.1629954492241
t62,18396.413914457255,676.2613866119565,-2578.1312738557403,0.0,-0.0,0.0,0.0,-6705.410431229371,-51.178763104123625,-9737.95483287998,0.0,1404.170627473498,-2602.8875988852365,0.0,-0.0,0.0,0.0,4005.109475808936,-24.643112188230106,-2781.749392208967,0.0,70.49763410223815,-1416.2476725526528,0.0,-0.0,0.0,0.0,2700.3009554204345,-26.535650915893523,-1328.0152660541264
t63,17410.651919041018,0.0,-3254.3926604676967,0.0,-0.0,0.0,0.0,-4416.775329286164,-29.994038464787696,-9709.489890822371,0.0,1576.3299304638501,-2430.728295894884,0.0,-0.0,0.0,0.0,3649.7704311220996,-22.45674000640414,-2772.9153256846616,2050.3853038752723,0.0,-1486.745306654891,0.0,-0.0,0.0,0.0,767.0048981640648,-7.537298458383555,-1323.1075969260626
t64,13755.005936039657,1491.8316441831992,-1762.5610162844978,0.0,-0.0,0.0,0.0,-3800.4801150136577,-23.384044408549663,-9660.412404516153,0.0,1494.5678000891294,-2512.490426269605,0.0,-0.0,0.0,0.0,3800.4801150136577,-23.384044408549663,-2759.1734444246317,2259.5641637139634,272.1997684566566,-1214.5455381982345,0.0,-0.0,0.0,0.0,0.0,-0.0,-1317.2183939723857
t65,9070.621957821893,1491.8316441831992,-1762.5610162844978,0.0,-0.0,0.0,0.0,841.1566439182095,-5.175568275762264,-9635.873661363043,3931.977514715138,1836.8577138160924,-2170.200512542642,0.0,-0.0,0.0,0.0,-841.1566439182095,-5.175568275762264,-2752.3025037946163,17.44643088268805,1391.2955672210687,-95.44973943382224,0.0,-0.0,0.0,0.0,0.0,-0.0,-1313.2922586699344
t66,3258.1179848498546,1491.8316441831992,-1762.5610162844978,0.0,-0.0,0.0,0.0,6696.571882923837,-50.04993376159766,-9633.910561910794,5601.804557580671,2735.8396135614557,-1271.2186127972784,0.0,-0.0,0.0,0.0,-4288.716494437498,-26.38812305987963,-2751.3209408474713,5231.554764512883,0.0,-1486.745306654891,0.0,-0.0,0.0,0.0,-2407.8553884863386,-23.66181070171803,-1313.2922586699344
