Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,1,2,2,2,3,3,1,2,3
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153.899103448381,7372.987136500071,1367.8056821224998
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834.349760759807,3017.489064371012,210.0949527740159
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.4476101231803,6703.982632621047,1577.9006348965156
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4435.488857753461,3190.372326424182,32.270584746088694
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6644.351843449527,6876.865894674218,1340.4918591934104
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5353.1626961519005,10563.359462924254,2708.29754131591
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2376.2752757535845,6207.861390795195,4076.1032234384097
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.7618542324468,3595.147270066866,5443.908905560909
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2162.231614207938,643.5609188654398,4070.884111203544
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075.2462145412596,3141.783606522327,4674.255141494152
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5069.287462171541,4937.133095534802,5351.974212286156
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8063.328709801823,4502.180809620212,6719.779894408655
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11057.369957432105,6422.074194044569,6506.472802179468
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14051.411205062386,7833.71169113977,6719.779894408655
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15536.795430570168,10126.46773928388,6719.779894408655
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15536.795430570168,10810.775485715832,6719.779894408655
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15536.795430570168,10810.775485715832,5328.041090781388
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15420.668152658078,9423.913351098416,3712.013583547811
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14917.400820799123,7124.281917465795,5079.81926567031
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11732.553375566302,10810.775485715832,6447.6249477928095
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8195.17004897098,10209.206123753567,4831.597440559233
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4890.714869683123,8181.647783088575,6199.403122681732
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6515.158251411929,3826.149710959516,4583.375615448156
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.164790680108,7512.64327920955,5951.181297570655
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11327.206038310389,10810.775485715832,5297.532491771029
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11295.903088788473,10810.775485715832,3681.504984537452
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11415.9200400912,10810.775485715832,2065.4774773038753
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11582.1151770135,9953.244194358565,449.44997007029787
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8044.731850418178,7345.708278198456,987.3912274549997
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4815.35412824109,6116.279319456977,532.077747204588
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2296.9775554905495,1760.7812473279173,917.4550768885365
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.8794446630798,2196.1683205116865,591.2717050440425
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2105.4232856674503,1827.656701768944,867.3533109732222
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112.886735789683,2139.564935872803,633.6778397147643
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6477.0961057353525,3516.114121490777,2001.4835218372639
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6554.671687679323,6378.687649062847,3369.289203959764
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9548.712935309604,6447.812693967167,4737.094886082264
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12542.754182939887,9039.341621143307,5114.51715554895
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15536.795430570168,9777.986789318535,4605.447664030823
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15536.795430570168,10810.775485715832,3984.1685301636567
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15536.795430570168,10810.775485715832,5351.974212286156
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15536.795430570168,8179.587980319871,6719.779894408655
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11999.412103974844,7018.710713165758,5103.752387175079
