Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,2,2,2,3,3,1,2,3,0
AnnualSum,0.0,43095.27587890625,0.0,2.643909765625e7,0.0,0.0,2.1368830078125e7,0.0,0.0,0.0,4.7851023010253906e7
t1,5741.630340907273,0.0,2054.3378719687985,19136.911954142688,0.0,611.8800912140534,9946.167774114752,3252.6320928427235,4007.0582263587344,1486.745306654891,46237.36365820392
t2,5741.630340907273,0.0,2054.3378719687985,18815.736362603464,0.0,611.8800912140534,9856.433700903386,3252.741607963855,4003.0511681323756,1485.4869254273383,45821.298069120545
t3,5741.630340907273,0.0,2054.3378719687985,18724.329214158202,0.0,611.8800912140534,9432.053942629129,3252.7050586877976,4007.0582263587344,1486.745306654891,45310.74005257888
t4,5741.630340907273,0.0,2054.3378719687985,17586.406255741873,0.0,611.8800912140534,8477.952504457084,3254.3926604676967,4003.4706529377577,1485.2936380707863,43215.36401576532
t5,5741.630340907273,0.0,2054.3378719687985,16429.03207377757,0.0,611.8800912140534,7998.116795716299,3254.0014321309445,4007.0582263587344,1486.7156177169245,41582.772449790595
t6,5741.630340907273,0.0,2054.3378719687985,13138.870275144121,0.0,611.8800912140534,7784.4640290212055,3252.257472012685,4007.0582263587344,1486.745306654891,38077.24361328176
t7,5741.630340907273,77.81610563815757,2054.3378719687985,3781.876829094226,0.0,611.8800912140534,7782.237269712938,3251.4175443636095,4003.0511681323756,1486.745306654891,28790.992527686325
t8,5741.630340907273,4773.615583802838,2054.3378719687985,3333.9287844386286,0.0,611.8800912140534,5979.336049691842,3252.2064872140036,4003.9195396852833,1486.745306654891,31237.600055577615
t9,5741.630340907273,10566.890482864292,2054.3378719687985,1876.7768284140002,0.0,611.8800912140534,5729.329493990459,3253.488519561803,4003.750690870273,1485.379641556125,35323.46396134708
t10,5741.630340907273,14954.108852463867,2054.3378719687985,631.8592919822197,0.0,611.8800912140534,2892.8566797058124,3252.8574868782725,4006.466150313378,1486.3644141723923,35632.361179606065
t11,5741.630340907273,18155.30243957842,2054.3378719687985,41.73692672550244,0.0,611.8800912140534,1444.788902911937,3254.3926604676967,4006.1159318651803,1486.4014593398867,36796.58662497875
t12,5741.630340907273,18192.868835403733,2054.3378719687985,10.603126734625665,0.0,611.8800912140534,1507.9988141394012,3254.3926604676967,4005.0046463187477,1486.745306654891,36865.46169380922
t13,5741.630340907273,17739.388771512404,2054.3378719687985,16.762052557445497,0.0,611.8800912140534,1203.5698001092549,3254.3926604676967,4006.1779879655805,1485.9574904978267,36114.09706720034
t14,5741.630340907273,17578.389932261045,2054.3378719687985,66.66153701998515,0.0,611.8800912140534,1333.0935725124366,3254.3926604676967,4005.9247408813394,1486.1700582240517,36132.480805456675
t15,5741.630340907273,16564.09724497747,2054.3378719687985,369.1437366255824,0.0,611.8800912140534,1531.0169811006465,3253.6409466135196,4006.3637730883174,1486.063774360939,35618.1747608566
t16,5741.630340907273,13322.65394805008,2054.3378719687985,2285.2936130499934,0.0,611.8800912140534,2599.850795302155,3252.9008288235136,4005.5623365428373,1486.063774360939,35360.17360021964
t17,5741.630340907273,9023.984940038756,2054.3378719687985,5263.759186430927,0.0,611.8800912140534,4295.526689583957,3252.9008288235136,4005.221368644918,1485.3703169847818,35734.61163459697
t18,5741.630340907273,3332.675972503162,2054.3378719687985,7525.369271421653,0.0,611.8800912140534,5648.29819393604,3252.8429664450045,4004.5303411514997,1485.258561348236,33656.82361089572
t19,5741.630340907273,0.0,2054.3378719687985,10281.06207923843,0.0,611.8800912140534,6058.088470822734,3252.650067371331,4004.075538424521,1486.745306654891,33490.46976660204
t20,5741.630340907273,0.0,2054.3378719687985,18002.864947135226,0.0,611.8800912140534,7143.450936477523,3251.31392476718,4007.0582263587344,1486.745306654891,42299.28164548368
t21,5741.630340907273,0.0,2054.3378719687985,8410.118533283114,0.0,611.8800912140534,7588.351521416874,3251.138267807229,4004.9216265451537,1485.258561348236,33147.63681449073
t22,5741.630340907273,0.0,2054.3378719687985,6779.668372610702,0.0,611.8800912140534,7041.808439649931,3251.254328192586,4004.2111034405143,1486.745306654891,30971.53585463875
t23,5741.630340907273,0.0,2054.3378719687985,10674.317954674576,0.0,611.8800912140534,5406.63608867371,3253.710235187893,4003.0511681323756,1485.258561348236,33230.82231210692
t24,5741.630340907273,0.0,2054.3378719687985,12457.529484939794,0.0,611.8800912140534,5819.887561855821,3253.806681301918,4007.0582263587344,1486.745306654891,35432.875565201284
t25,5741.630340907273,0.0,2054.3378719687985,11917.366965797146,0.0,611.8800912140534,5596.859939035844,3254.3926604676967,4006.8647187478136,1485.7380827982574,34669.07067093688
t26,5741.630340907273,0.0,2054.3378719687985,14655.405651835457,0.0,611.8800912140534,5431.093654994595,3252.8852315999648,4005.221368644918,1485.258561348236,37237.7127725133
t27,5741.630340907273,0.0,2054.3378719687985,13704.373412067604,0.0,611.8800912140534,4665.553766137106,3252.9606292975163,4005.221368644918,1485.258561348236,35521.21604158551
t28,5741.630340907273,0.0,2054.3378719687985,7142.35832511777,0.0,611.8800912140534,3630.814321740059,3252.9836383588085,4004.794089188653,1485.258561348236,27924.057239843652
t29,5741.630340907273,0.0,2054.3378719687985,2182.895179363119,0.0,611.8800912140534,4919.771750445253,3251.138267807229,4003.9221198132095,1486.3318126824263,24251.907434201366
t30,5741.630340907273,0.0,2054.3378719687985,1080.0356991272806,0.0,611.8800912140534,6041.870674372767,3251.2917368042313,4004.608784891646,1485.8369067256324,24271.492106011683
t31,5741.630340907273,0.0,2054.3378719687985,311.1049614215819,0.0,611.8800912140534,5654.429214739327,3251.6460051412505,4003.0511681323756,1486.2557951274628,23114.335448652124
t32,5741.630340907273,4854.115003428518,2054.3378719687985,6397.864430442021,0.0,611.8800912140534,4858.980958540461,3252.2794411166456,4005.4383076111926,1485.9012479841535,33262.42769321312
t33,5741.630340907273,10381.74181772523,2054.3378719687985,2768.196466929776,0.0,611.8800912140534,2638.1982982078416,3253.4267713786066,4005.0377515038635,1486.2013366862504,32940.65074652169
t34,5741.630340907273,14720.660535549394,2054.3378719687985,0.4180665562451654,0.0,611.8800912140534,1725.359665407096,3253.901081409146,4005.376782193107,1485.9473416087956,33599.51177681391
t35,5741.630340907273,18058.7031360276,2054.3378719687985,7.70782405897824,0.0,611.8800912140534,1043.3138826101058,3254.0788360919005,4005.9072575372325,1486.745306654891,36264.30454707083
t36,5741.630340907273,18461.200234156,2054.3378719687985,180.07837198434189,0.0,611.8800912140534,870.1049160234858,3252.93948216807,4006.647694276074,1486.745306654891,36665.56430935299
t37,5741.630340907273,18603.415875494706,2054.3378719687985,3011.1084541428827,0.0,611.8800912140534,1355.8053264004013,3254.3926604676967,4005.2558113665996,1486.745306654891,40124.571738617306
t38,5741.630340907273,18418.267210355636,2054.3378719687985,7790.903970998125,0.0,611.8800912140534,1791.6628912568315,3254.3926604676967,4006.512641723884,1486.251831384287,45155.839510276586
t39,5741.630340907273,17441.540918897383,2054.3378719687985,7998.240186562828,0.0,611.8800912140534,1912.5763095824072,3254.3926604676967,4005.5894110814006,1485.8101218846627,44505.997912566505
t40,5741.630340907273,13776.13401194141,2054.3378719687985,6445.7406330375725,0.0,611.8800912140534,2096.8476974009914,3252.9008288235136,4005.7359730647004,1485.7542115342721,39470.961659892586
t41,5741.630340907273,9125.950871564619,2054.3378719687985,5562.311247372841,0.0,611.8800912140534,4041.6532514899372,3252.9008288235136,4005.221368644918,1486.745306654891,35882.63117864085
t42,5741.630340907273,3300.47620465289,2054.3378719687985,4916.320229193473,0.0,611.8800912140534,4747.591932945078,3252.9008288235136,4003.910335009214,1486.745306654891,30115.793141369188
t43,5741.630340907273,0.0,2054.3378719687985,7803.297022308038,0.0,611.8800912140534,7644.65042760117,3251.138267807229,4004.6429419303486,1485.258561348236,32596.83552508515
t44,5741.630340907273,0.0,2054.3378719687985,4114.992000029727,0.0,611.8800912140534,8836.046533132469,3252.383229153457,4003.0511681323756,1486.745306654891,30101.066541193046
t45,5741.630340907273,0.0,2054.3378719687985,7487.511868921176,0.0,611.8800912140534,8207.51879224221,3251.716475567892,4005.520657094248,1486.1874550796904,32846.30355299534
t46,5741.630340907273,0.0,2054.3378719687985,9035.946135007238,0.0,611.8800912140534,7607.879307063008,3253.14240867133,4005.313869390289,1485.3822420669874,33795.51226628898
t47,5741.630340907273,0.0,2054.3378719687985,5899.961794782109,0.0,611.8800912140534,6579.449131859838,3253.612945591616,4003.8846711598862,1486.745306654891,29631.502154138467
t48,5741.630340907273,0.0,2054.3378719687985,6526.833115408516,0.0,611.8800912140534,6103.222005981947,3251.3545725937165,4007.0582263587344,1485.258561348236,29781.574785781282
t49,5741.630340907273,0.0,2054.3378719687985,5568.087039860983,0.0,611.8800912140534,5666.826144441436,3254.350696384189,4003.9232235534246,1485.258561348236,28386.293969678398
t50,5741.630340907273,0.0,2054.3378719687985,4203.967029629176,0.0,611.8800912140534,5866.851423641015,3251.2911061336454,4005.358070410394,1486.3111357984415,27221.6270697028
t51,5741.630340907273,0.0,2054.3378719687985,5594.512138758291,0.0,611.8800912140534,6504.253943638796,3251.138267807229,4006.1647334827207,1486.745306654891,29250.662694432056
t52,5741.630340907273,0.0,2054.3378719687985,9361.180642947873,0.0,611.8800912140534,7814.06408824108,3252.636350206969,4005.897739928618,1486.745306654891,34328.372432069555
t53,5741.630340907273,0.0,2054.3378719687985,6515.656592768001,0.0,611.8800912140534,6992.178006131897,3252.865648403169,4004.4504869880593,1485.258561348236,30658.257599729488
t54,5741.630340907273,0.0,2054.3378719687985,4504.795922385651,0.0,611.8800912140534,7585.555044145734,3252.073131659142,4003.5383393871025,1485.5322700660079,29239.34301173376
t55,5741.630340907273,10.7332559500907,2054.3378719687985,11269.0475481688,0.0,611.8800912140534,8687.031345249736,3253.2208889460917,4006.6458846087335,1486.2909014183333,37120.81812843191
t56,5741.630340907273,4183.28650654785,2054.3378719687985,6372.926102693443,0.0,611.8800912140534,7431.797865460608,3252.6299299357634,4004.8831882973855,1485.258561348236,35138.63045837341
t57,5741.630340907273,9877.278788070964,2054.3378719687985,1784.8331968747905,0.0,611.8800912140534,5512.5496324922715,3253.1301176421052,4004.64007452683,1485.3776784884737,34325.657792185564
t58,5741.630340907273,13717.101104215912,2054.3378719687985,35.46594755918992,0.0,611.8800912140534,3633.6858148389915,3252.9463278383673,4005.7133759864682,1485.3654093156536,34538.12628384471
t59,5741.630340907273,20248.2873498461,2054.3378719687985,0.0,0.0,611.8800912140534,3153.719350543321,3254.3926604676967,4006.6256091097634,1486.6548705352689,40557.528144592274
t60,5741.630340907273,17838.67138905074,2054.3378719687985,0.0,0.0,611.8800912140534,2680.184326503044,3254.3926604676967,4005.911079571526,1486.1838014705295,37673.19156115366
t61,5741.630340907273,18155.30243957842,2054.3378719687985,8.908288751080757,0.0,611.8800912140534,2253.3004006898404,3254.3926604676967,4006.258193188823,1485.341852503839,37571.352139269824
t62,5741.630340907273,18378.0175005428,2054.3378719687985,1989.5162613156851,0.0,611.8800912140534,2204.729337790002,3253.7163990810845,4005.654055731261,1486.6748090207889,39726.156667571755
t63,5741.630340907273,17393.241267121975,2054.3378719687985,7113.948951880909,0.0,611.8800912140534,2048.334918571397,3254.3926604676967,4005.4818964282704,1486.745306654891,43709.99330521526
t64,5741.630340907273,13741.250930103617,2054.3378719687985,6548.674334039892,0.0,611.8800912140534,2257.30459955025,3252.9008288235136,4005.5636585586453,1486.4731068864344,39700.01576205248
t65,5741.630340907273,9061.551335864071,2054.3378719687985,8510.822746388641,0.0,611.8800912140534,3326.886214568739,3252.9008288235136,4005.221368644918,1485.35401108767,38050.584809467684
t66,5741.630340907273,3254.8598668650047,2054.3378719687985,5596.20275302309,0.0,611.8800912140534,5226.32320974837,3252.9008288235136,4004.322386745173,1486.745306654891,31229.202655950172
t67,5741.630340907273,0.0,2054.3378719687985,4308.562055268427,0.0,611.8800912140534,7321.188018730545,3252.7021138890377,4003.0511681323756,1485.258561348236,28778.610221458748
t68,5741.630340907273,0.0,2054.3378719687985,5939.276867144348,0.0,611.8800912140534,7487.574307448036,3251.138267807229,4005.1537384968324,1486.745306654891,30577.736791641462
t69,5741.630340907273,0.0,2054.3378719687985,3950.1505666908465,0.0,611.8800912140534,7332.90442479085,3251.138267807229,4004.2691771185887,1485.258561348236,28431.569301845877
t70,5741.630340907273,0.0,2054.3378719687985,6746.829112504778,0.0,611.8800912140534,6126.295723188855,3251.838374874135,4005.0918677149766,1486.745306654891,30024.648689027767
t71,5741.630340907273,0.0,2054.3378719687985,7971.511082150283,0.0,611.8800912140534,4957.255443024201,3253.5639842787004,4004.901360574609,1485.902933170481,30080.983107288397
t72,5741.630340907273,0.0,2054.3378719687985,10155.0116219252,0.0,611.8800912140534,5177.179742296442,3252.028770926498,4006.121806870738,1486.745306654891,32484.935552763895
t73,5741.630340907273,0.0,2054.3378719687985,9725.123291867569,0.0,611.8800912140534,5373.295286992268,3253.7530114380916,4005.9832094562626,1486.745306654891,32252.748410499215
t74,5741.630340907273,0.0,2054.3378719687985,12991.426708985813,0.0,611.8800912140534,6792.25034290226,3254.0343640119904,4007.0582263587344,1486.745306654891,36939.363253003816
t75,5741.630340907273,0.0,2054.3378719687985,200.07198010471396,0.0,611.8800912140534,631.218277574288,3251.256817890445,4003.123952051566,1485.3822420669874,17978.901573778126
t76,5741.630340907273,0.0,2054.3378719687985,8199.146521501332,0.0,611.8800912140534,8476.501146182896,3252.59806976765,4005.305344076817,1486.745306654891,33828.14469227371
t77,5741.630340907273,0.0,2054.3378719687985,6399.029190773563,0.0,611.8800912140534,9219.062534655706,3252.8343057287498,4004.3847531928855,1485.258561348236,32768.41764978926
t78,5741.630340907273,0.0,2054.3378719687985,8648.863690674516,0.0,611.8800912140534,9822.37942934188,3252.497446065221,4005.4254005097273,1485.258561348236,35622.2728320297
t79,5741.630340907273,21.4665119001814,2054.3378719687985,6738.863674529781,0.0,611.8800912140534,9861.82337683204,3251.626773266613,4004.293744778152,1486.745306654891,33772.66769205178
t80,5741.630340907273,4685.06622221459,2054.3378719687985,7311.423123438598,0.0,611.8800912140534,9293.509634590113,3252.470070791597,4005.6298021821735,1486.3408751658064,38442.288032473
t81,5741.630340907273,10185.859896636071,2054.3378719687985,3919.342705823389,0.0,611.8800912140534,8461.450260398458,3253.2654224217276,4004.8756704989855,1485.3752246539098,39718.017484522665
t82,5741.630340907273,14892.392630750845,2054.3378719687985,424.88658337043665,0.0,611.8800912140534,6959.575554789727,3253.6798420664823,4005.5139675556356,1485.3595201127,39429.256402735955
t83,5741.630340907273,18310.93465085473,2054.3378719687985,1671.1540528768596,0.0,611.8800912140534,6113.340129221227,3252.7043927418204,4006.607450195241,1486.745306654891,43249.33428663489
t84,5741.630340907273,18726.848318920747,2054.3378719687985,666.6385364567296,0.0,611.8800912140534,6225.081178277381,3254.3926604676967,4005.0563472566573,1486.745306654891,42772.610652124225
t85,5741.630340907273,18780.5145986712,2054.3378719687985,2204.4619785891878,0.0,611.8800912140534,5781.123661477212,3254.288730578695,4006.584874247457,1486.745306654891,43921.567454308766
t86,5741.630340907273,18657.08215524516,2054.3378719687985,1793.5421934135734,0.0,611.8800912140534,5520.501282015799,3254.3926604676967,4006.2908338605976,1485.384115777125,43125.04154487007
t87,5741.630340907273,17591.806502198655,2054.3378719687985,2240.552398683745,0.0,611.8800912140534,7756.4326716247415,3254.3926604676967,4005.825028314016,1486.7434329447533,44743.60099832373
t88,5741.630340907273,14009.582328855886,2054.3378719687985,4739.070867339438,0.0,611.8800912140534,8118.240741516742,3253.2212263622955,4005.221368644918,1485.3822420669874,44018.5670788764
t89,5741.630340907273,9348.665932528998,2054.3378719687985,5794.935412470714,0.0,611.8800912140534,8819.77910384274,3252.9008288235136,4005.221368644918,1486.745306654891,41116.0962570559
t90,5741.630340907273,3418.5420201038883,2054.3378719687985,8350.265538965858,0.0,611.8800912140534,9709.070900403882,3252.9008288235136,4004.8587877328123,1486.063774360939,38629.55015448102
t91,5741.630340907273,0.0,2054.3378719687985,5671.161614257704,0.0,611.8800912140534,10032.056070929208,3251.138267807229,4003.53261832181,1486.063774360939,32851.800649767014
t92,5741.630340907273,0.0,2054.3378719687985,7331.261656597073,0.0,611.8800912140534,9493.818327673791,3251.138267807229,4004.3031331026323,1486.063774360939,33974.433463631794
t93,5741.630340907273,0.0,2054.3378719687985,8293.600179692496,0.0,611.8800912140534,9613.960349709287,3252.6624308552555,4004.804906055509,1486.063774360939,35058.93994476361
t94,5741.630340907273,0.0,2054.3378719687985,12701.431997306086,0.0,611.8800912140534,9707.841887019393,3253.0040101599466,4007.0582263587344,1486.063774360939,39563.24819929523
t95,5741.630340907273,0.0,2054.3378719687985,18423.55107905404,0.0,611.8800912140534,9255.537396920905,3253.1582071134867,4006.770540298012,1486.063774360939,44832.92930183751
t96,5741.630340907273,0.0,2054.3378719687985,18239.52589574728,0.0,611.8800912140534,8376.534607980308,3251.958099346217,4005.221368644918,1486.063774360939,43767.15205016979
t97,5741.630340907273,0.0,2054.3378719687985,13108.340713787813,0.0,611.8800912140534,8883.020053580374,3252.508214433573,4003.0511681323756,1485.258561348236,39140.0270153725
t98,5741.630340907273,0.0,2054.3378719687985,11510.48763033539,0.0,611.8800912140534,8647.28430661484,3252.70749138512,4006.9111399043913,1485.258561348236,37310.49743367811
t99,5741.630340907273,0.0,2054.3378719687985,15605.6636362196,0.0,611.8800912140534,9425.33430753842,3252.831370639117,4003.8649401841717,1485.258561348236,42180.80112001967
t100,5741.630340907273,0.0,2054.3378719687985,17473.372180737035,0.0,611.8800912140534,9623.608537367274,3252.5612616529206,4007.0582263587344,1486.5584972359438,44251.00700744203
t101,5741.630340907273,0.0,2054.3378719687985,11504.864018539878,0.0,611.8800912140534,9528.964552545494,3252.795129775612,4005.221368644918,1485.258561348236,38184.95193494427
t102,5741.630340907273,0.0,2054.3378719687985,13774.188338613389,0.0,611.8800912140534,9734.109891780894,3252.2147745995985,4003.0511681323756,1486.745306654891,40658.15778387128
t103,5741.630340907273,0.0,2054.3378719687985,9097.347100210842,0.0,611.8800912140534,9721.414347935743,3251.632715612007,4003.0511681323756,1486.745306654891,35968.03894263598
t104,5741.630340907273,3453.425101941683,2054.3378719687985,11727.418591410995,0.0,611.8800912140534,9042.988161381323,3253.76315375988,4005.126429364593,1486.745306654891,41377.315048603494
t105,5741.630340907273,7966.759228954821,2054.3378719687985,8862.20453705053,0.0,611.8800912140534,9007.0629710567,3252.170956997373,4005.8468613175373,1486.745306654891,42988.63816612198
t106,5741.630340907273,11715.348869523998,2054.3378719687985,5485.986850764203,0.0,611.8800912140534,9632.87676530046,3253.5185923371587,4004.1468155810617,1486.063774360939,43985.78997195794
t107,5741.630340907273,14956.792166451389,2054.3378719687985,7871.3376751359,0.0,611.8800912140534,9954.69216575,3253.025524789249,4006.1308703581667,1485.3531401428336,49935.17984671766
t108,5741.630340907273,17363.72481325923,2054.3378719687985,3577.9319126879623,0.0,611.8800912140534,10018.687810050049,3254.3926604676967,4005.9412282499875,1486.745306654891,48115.272035459944
t109,5741.630340907273,18750.99814480845,2054.3378719687985,849.2638159273929,0.0,611.8800912140534,10044.140032372328,3254.3926604676967,4005.9319772813633,1486.0928762850929,46798.667811232444
