,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
AnnualSum,2.4323018085504312e7,1.2168672216099463e7,-1.4376975680646814e7,0.0,0.0,5426.509148351648,0.0,5.357646068463344e6,-88230.98519869291,-2.7389556213369966e7,1.5505511592334967e7,1.9319915835261717e7,-2.282598751803132e7,0.0,0.0,1549.7679395604396,0.0,-4.14084006513405e6,-37890.766217016455,-7.822258846153848e6,5.000348870104012e6,0.0,0.0,0.0,0.0,783.785357142857,0.0,-1.2168060033292947e6,-50340.218981676444,-3.7339864331501834e6
t1,1147.8438075208483,7682.105089217008,-3200.7879754955557,0,-0.0,0.0,0.0,3162.9208600863208,-31.081781328622476,-8761.0,475.42814489386683,9387.300928393544,-7360.729073287412,0,-0.0,0.0,0.0,0.0,-0.0,-2502.0,4389.002641414942,0.0,-0.0,0,-0.0,0.0,0.0,-3162.9208600863208,-31.081781328622476,-1195.0
t2,1147.8438075208483,7483.982056139401,-3398.9110085731627,0,-0.0,0.0,0.0,3273.2511333970947,-32.16598848418154,-8474.0,475.42814489386683,9346.300928393544,-7401.729073287412,0,-0.0,0.0,0.0,0.0,-0.0,-2420.0,4461.417121881275,0.0,-0.0,0,-0.0,0.0,0.0,-3273.2511333970947,-32.16598848418154,-1156.0
t3,1147.8438075208483,359.6681272197043,-0.0,0,-0.0,0.0,0.0,6883.549218352108,-55.0611530926602,-8336.0,475.42814489386683,11049.26815388932,-5698.761847791637,0,-0.0,0.0,0.0,-3424.861556957805,-21.072894033744483,-2380.0,4628.675920453218,0.0,-0.0,0,-0.0,0.0,0.0,-3458.687661394303,-33.988259058915716,-1136.0
t4,1147.8438075208483,7800.176288602115,-3082.716776110449,0,-0.0,0.0,0.0,2433.6115949598684,-23.91491497238361,-8275.0,475.42814489386683,9318.300928393544,-7429.729073287412,0,-0.0,0.0,0.0,0.0,-0.0,-2364.0,3585.526509932252,0.0,-0.0,0,-0.0,0.0,0.0,-2433.6115949598684,-23.91491497238361,-1128.0
t5,1147.8438075208483,1196.7219700326782,-0.0,0,-0.0,0.0,0.0,6032.128529564097,-46.69430711762311,-8330.0,475.42814489386683,11048.76815388932,-5699.261847791637,0,-0.0,0.0,0.0,-3424.861556957805,-21.072894033744483,-2379.0,3768.8883856901707,0.0,-0.0,0,-0.0,0.0,0.0,-2607.2669726062923,-25.62141308387863,-1136.0
t6,1147.8438075208483,7456.7946972474565,-3426.098367465107,0,-0.0,0.0,0.0,3411.9892197420336,-33.52935704522965,-8557.0,475.42814489386683,9358.300928393544,-7389.729073287412,0,-0.0,0.0,0.0,0.0,-0.0,-2444.0,4611.518576787263,0.0,-0.0,0,-0.0,0.0,0.0,-3411.9892197420336,-33.52935704522965,-1166.0
t7,1147.8438075208483,7718.282304506289,-3164.6107602062743,0,-0.0,0.0,0.0,3289.813392718661,-32.328744539521736,-8959.0,475.42814489386683,9415.800928393544,-7332.229073287412,0,-0.0,0.0,0.0,0.0,-0.0,-2559.0,4544.142137258182,0.0,-0.0,0,-0.0,0.0,0.0,-3289.813392718661,-32.328744539521736,-1222.0
t8,1147.8438075208483,8356.86915641413,-2526.0239082984335,0,-0.0,0.0,0.0,2444.331200075256,-24.020255711802736,-9399.0,475.42814489386683,9478.300928393544,-7269.729073287412,0,-0.0,0.0,0.0,0.0,-0.0,-2684.0,3750.351455787059,0.0,-0.0,0,-0.0,0.0,0.0,-2444.331200075256,-24.020255711802736,-1282.0
t9,9641.411515457288,2886.9823615478927,-7995.910703164671,0,-0.0,0.0,0.0,5491.780229264879,-42.26340310538946,-9982.0,6674.424664728129,8064.401771624846,-8683.62823005611,0,-0.0,0.0,0.0,-3185.597484600314,-19.60072169655074,-2850.0,3689.845426073404,0.0,-0.0,0,-0.0,0.0,0.0,-2306.1827446645652,-22.662681408838715,-1361.0
t10,17084.510389630555,0.0,-10357.66779257408,0,-0.0,0.0,0.0,3637.318091085217,-23.160688141689697,-10341.0,12631.830531885062,5257.566960393722,-11490.463041287234,0,-0.0,0.0,0.0,-3424.861556957805,-21.072894033744483,-2953.0,1624.544328235357,0.0,-0.0,0,-0.0,0.0,0.0,-212.45653412741174,-2.0877941079452143,-1410.0
t11,23067.10612689889,0.0,-10882.893064712564,0,-0.0,0.0,0.0,-1688.666736472599,-12.546325713726358,-10483.0,15679.167173610495,1483.9136971868281,-15264.116304494128,0,-0.0,0.0,0.0,1101.8148104274583,-6.779376730653101,-2994.0,847.9150229379325,0.0,-0.0,0,-0.0,0.0,0.0,586.8519260451408,-5.766948983073256,-1429.0
