Resource,natural_gas_combined_cycle,coal_super_1,coal_super_2,coal_super_3,coal_super_4,coal_super_5,20A_retrofit_1,20A_retrofit_2,20A_retrofit_3,20A_retrofit_4,20A_retrofit_5,solar_pv,onshore_wind,battery,Total
t31,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,3400.4967718601583,5346.271074380166,233.05090909090762,3300.0000000000005,0.0,4.497780661141409,0.0,15192.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5134.203073006273,5346.271074380166,423.728925619832,3300.0000000000005,0.0,2.1134629861020726,0.0,17114.0
t33,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5993.4855864563415,3327.5910308886514,423.728925619832,6000.0,0.0,3.510993027547942,0.0,18655.999999999996
t34,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5993.4855864563415,4692.564714604218,423.728925619832,6000.0,0.0,2.537309311981659,0.0,20019.999999999996
t35,0.0,0.0,0.0,0.0,0.0,0.0,5286.69720728659,5993.4855864563415,3495.8534151243334,423.728925619832,6000.0,0.0,1.2348655129037507,0.0,21201.0
t36,0.0,0.0,0.0,0.0,0.0,0.0,5286.69720728659,5993.4855864563415,4304.238158290051,423.728925619832,6000.0,0.0,0.8501223471849129,0.0,22009.000000000004
t37,0.0,0.0,0.0,0.0,0.0,0.0,5286.69720728659,5993.4855864563415,5346.271074380166,233.05090909090762,5703.571486749081,0.0,3.9237360369174956,0.0,22567.000000000004
t38,0.0,14.746483238554653,0.0,0.0,0.0,0.0,5286.69720728659,5993.4855864563415,5346.271074380166,423.728925619832,6000.0,0.0,5.070723018513025,0.0,23069.999999999996
t39,0.0,329.0197759120662,0.0,0.0,0.0,0.0,5286.69720728659,5993.4855864563415,5346.271074380166,423.728925619832,6000.0,0.0,8.79743034500652,0.0,23388.0
t40,0.0,571.0786117814797,0.0,0.0,0.0,0.0,5286.69720728659,5993.4855864563415,5346.271074380166,423.728925619832,6000.0,0.0,7.7385944755920715,0.0,23629.0
t41,0.0,713.3027927134104,0.0,0.0,0.0,0.0,5286.69720728659,5993.4855864563415,5346.271074380166,423.728925619832,6000.0,0.0,6.514413543661281,0.0,23770.0
t42,0.0,519.8105474168923,0.0,0.0,0.0,0.0,5286.69720728659,5993.4855864563415,5346.271074380166,423.728925619832,6000.0,0.0,5.006658840178146,0.0,23575.0
t43,0.0,63.29676008030949,0.0,0.0,0.0,0.0,5286.69720728659,5993.4855864563415,5346.271074380166,337.063756196855,6000.0,0.0,7.185615599736798,0.0,23034.0
t44,0.0,0.0,0.0,0.0,0.0,0.0,4556.203819823202,5993.4855864563415,5346.271074380166,423.728925619832,6000.0,0.0,5.310593720455266,0.0,22324.999999999996
t45,0.0,0.0,0.0,0.0,0.0,0.0,5286.69720728659,5048.744130509344,5346.271074380166,233.05090909090762,6000.0,0.0,6.236678732990753,0.0,21921.0
t46,0.0,0.0,0.0,0.0,0.0,0.0,3351.434325098462,5993.4855864563415,5346.271074380166,423.728925619832,6000.0,0.0,7.080088445198454,0.0,21122.000000000004
t47,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,4627.042142633799,5346.271074380166,423.728925619832,6000.0,0.0,6.2743933585772105,0.0,19311.0
t48,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5993.4855864563415,5071.744599329411,233.05090909090762,3300.0000000000005,0.0,8.03544111571193,0.0,17514.0
t49,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,4136.527639204922,2692.4737609323033,0.0,3300.0000000000005,0.0,2.3151358551484558,0.0,13038.999999999998
t50,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,4569.301906921482,1480.8605685127673,0.0,3300.0000000000005,0.0,2.1540605581251193,0.0,12260.0
t51,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,3296.4170725509885,2281.707553775991,0.0,3300.0000000000005,0.0,2.1919096653954635,0.0,11788.0
t52,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,3296.4170725509885,2074.0689233463013,0.0,3300.0000000000005,0.0,1.8305400950845174,0.0,11580.0
t53,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,3296.4170725509885,2171.6245810872297,0.0,3300.0000000000005,0.0,1.274882354155565,0.0,11676.999999999998
t54,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,3482.102683715012,2692.4737609323033,0.0,3300.0000000000005,0.0,1.7400913450602375,0.0,12384.0
t55,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,3296.4170725509885,2692.4737609323033,0.0,4688.296969597999,0.0,1.1287329110839142,0.0,13586.0
t56,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,3296.4170725509885,2692.4737609323033,0.0,6000.0,0.0,1.4257025090828,0.0,14898.0
t57,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,4367.3247665269155,2692.4737609323033,0.0,6000.0,0.0,2.518008533155899,0.0,15970.0
t58,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5341.563009157963,2692.4737609323033,0.0,6000.0,0.0,1.2797659021093029,0.0,16943.0
t59,0.0,0.0,0.0,0.0,0.0,0.0,5286.69720728659,5993.4855864563415,2692.4737609323033,0.0,3859.8147885277212,0.0,1.5286567970405396,0.0,17833.999999999996
t60,0.0,0.0,0.0,0.0,0.0,0.0,3805.9691014123114,5993.4855864563415,2692.4737609323033,0.0,6000.0,0.0,3.0715511990433844,0.0,18495.0
t61,0.0,0.0,0.0,0.0,0.0,0.0,5286.69720728659,4940.26132697935,2692.4737609323033,0.0,6000.0,0.0,2.5677048017576745,0.0,18922.000000000004
t62,0.0,0.0,0.0,0.0,0.0,0.0,4607.733595008675,5993.4855864563415,2692.4737609323033,0.0,6000.0,0.0,2.3070576026781375,0.0,19295.999999999996
t63,0.0,0.0,0.0,0.0,0.0,0.0,4815.722079406282,5993.4855864563415,2692.4737609323033,0.0,6000.0,0.0,3.318573205071744,0.0,19505.000000000004
t64,0.0,0.0,0.0,0.0,0.0,0.0,4901.9683457058545,5993.4855864563415,2692.4737609323033,0.0,6000.0,0.0,4.072306905499912,0.0,19591.999999999996
t65,0.0,0.0,0.0,0.0,0.0,0.0,5286.69720728659,5993.4855864563415,2342.6829007242072,0.0,6000.0,0.0,3.1343055328630416,0.0,19626.0
t66,0.0,0.0,0.0,0.0,0.0,0.0,5286.69720728659,5993.4855864563415,2692.4737609323033,0.0,5447.07952840951,0.0,2.2639169152567713,0.0,19422.000000000004
t67,0.0,0.0,0.0,0.0,0.0,0.0,5286.69720728659,4791.353363017239,2692.4737609323033,0.0,6000.0,0.0,4.475668763866627,0.0,18775.0
t68,0.0,0.0,0.0,0.0,0.0,0.0,3502.653672263919,5993.4855864563415,2692.4737609323033,0.0,6000.0,0.0,3.3869803474368005,0.0,18192.0
t69,0.0,0.0,0.0,0.0,0.0,0.0,3450.2115168404266,5993.4855864563415,2692.4737609323033,0.0,6000.0,0.0,3.82913577092855,0.0,18140.0
t70,0.0,0.0,0.0,0.0,0.0,0.0,5097.511722604369,3296.4170725509885,2692.4737609323033,0.0,6000.0,0.0,3.597443912339007,0.0,17090.0
t71,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,3875.9981879201755,2692.4737609323033,0.0,6000.0,0.0,2.8445871398961176,0.0,15479.0
t72,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,3296.4170725509885,1643.3477385723868,0.0,6000.0,0.0,4.551724869000609,0.0,13852.000000000002
t73,0.0,0.0,0.0,0.0,0.0,0.0,833.2875655365056,4166.704474349834,0.0,0.0,6000.0,0.0,8.007960113660397,0.0,11008.0
t74,0.0,0.0,0.0,0.0,0.0,0.0,833.2875655365056,5993.4855864563415,0.0,0.0,3583.8179095234505,0.0,8.408938483702405,0.0,10419.0
t75,0.0,0.0,0.0,0.0,0.0,0.0,833.2875655365056,5933.936800008366,0.0,0.0,3300.0000000000005,0.0,7.775634455127084,0.0,10074.999999999998
t76,0.0,0.0,0.0,0.0,0.0,0.0,833.2875655365056,5747.508052142427,0.0,0.0,3300.0000000000005,0.0,7.204382321065699,0.0,9887.999999999998
t77,0.0,0.0,0.0,0.0,0.0,0.0,833.2875655365056,5752.937133289379,0.0,0.0,3300.0000000000005,0.0,5.775301174114978,0.0,9892.0
t78,0.0,0.0,0.0,0.0,0.0,0.0,833.2875655365056,5993.4855864563415,0.0,0.0,3366.7009354590527,0.0,6.525912548098668,0.0,10200.0
t79,0.0,0.0,0.0,0.0,0.0,0.0,833.2875655365056,5993.4855864563415,0.0,0.0,3857.2460291994043,0.0,5.980818807747661,0.0,10690.0
t80,0.0,0.0,0.0,0.0,0.0,0.0,833.2875655365056,4598.069424762592,0.0,0.0,6000.0,0.0,4.643009700902493,0.0,11436.0
t81,0.0,0.0,0.0,0.0,0.0,0.0,833.2875655365056,5560.510297179459,0.0,0.0,6000.0,0.0,6.202137284036232,0.0,12400.0
t82,0.0,0.0,0.0,0.0,0.0,0.0,1051.9942955114755,5993.4855864563415,0.0,0.0,6000.0,0.0,6.520118032182678,0.0,13052.0
t83,0.0,0.0,0.0,0.0,0.0,0.0,1515.0683009754644,5993.4855864563415,0.0,0.0,5846.189032169399,0.0,6.257080398795735,0.0,13361.000000000002
t84,0.0,0.0,0.0,0.0,0.0,0.0,1453.1851805119995,5993.4855864563415,0.0,0.0,6000.0,0.0,7.329233031658986,0.0,13454.0
t85,0.0,0.0,0.0,0.0,0.0,0.0,1443.6933671673246,5993.4855864563415,0.0,0.0,6000.0,0.0,7.821046376333915,0.0,13445.0
t86,0.0,0.0,0.0,0.0,0.0,0.0,1347.7683474634184,5993.4855864563415,0.0,0.0,6000.0,0.0,8.746066080239162,0.0,13350.0
t87,0.0,0.0,0.0,0.0,0.0,0.0,1236.5992189775889,5993.4855864563415,0.0,0.0,6000.0,0.0,7.915194566068819,0.0,13237.999999999998
t88,0.0,0.0,0.0,0.0,0.0,0.0,1181.3025373814767,5993.4855864563415,0.0,0.0,6000.0,0.0,8.2118761621809,0.0,13182.999999999998
t89,0.0,0.0,0.0,0.0,0.0,0.0,1211.7255379011026,5993.4855864563415,0.0,0.0,6000.0,0.0,7.7888756425547,0.0,13212.999999999998
t90,0.0,0.0,0.0,0.0,0.0,0.0,1215.3419079874652,5993.4855864563415,0.0,0.0,6000.0,0.0,7.172505556191985,0.0,13216.0
t91,0.0,0.0,0.0,0.0,0.0,0.0,1146.3287677144756,5993.4855864563415,0.0,0.0,6000.0,0.0,4.185645829182948,0.0,13143.999999999998
t92,0.0,0.0,0.0,0.0,0.0,0.0,1515.0683009754644,5993.4855864563415,0.0,0.0,6000.0,0.0,2.446112568193293,0.0,13511.0
t93,0.0,0.0,0.0,0.0,0.0,0.0,1184.5761737261275,5993.4855864563415,0.0,0.0,6000.0,0.0,3.9382398175310267,0.0,13182.0
t94,0.0,0.0,0.0,0.0,0.0,0.0,833.2875655365056,5993.4855864563415,0.0,0.0,5589.067107232255,0.0,5.159740774895598,0.0,12420.999999999998
t95,0.0,0.0,0.0,0.0,0.0,0.0,833.2875655365056,4621.126345899618,0.0,0.0,6000.0,0.0,3.586088563876754,0.0,11458.000000000002
t96,0.0,0.0,0.0,0.0,0.0,0.0,833.2875655365056,5993.4855864563415,0.0,0.0,3614.382902244993,0.0,3.8439457621593776,0.0,10445.0
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.772999347708,3530.203096141395,0.0,3300.0000000000005,0.0,0.02390451089646923,0.0,9215.999999999998
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2945.956555162879,2528.6156622768895,0.0,3300.0000000000005,0.0,3.427782560230759,0.0,8778.0
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.772999347708,2528.6156622768895,0.0,3653.8105887330444,0.0,1.800749642357458,0.0,8570.0
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.772999347708,2857.7958811064896,0.0,3300.0000000000005,0.0,1.431119545801929,0.0,8544.999999999998
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2976.9545350983344,2528.6156622768895,0.0,3300.0000000000005,0.0,1.4298026247754707,0.0,8807.0
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.772999347708,2528.6156622768895,0.0,4852.048902294841,0.0,1.562436080561568,0.0,9768.0
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.769089723105,2528.6156622768895,0.0,4642.879055598195,0.0,1.7361924018088608,0.0,11510.999999999998
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.769089723105,2528.6156622768895,0.0,5713.0296938171805,0.0,0.5855541828256197,0.0,12580.000000000002
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.769089723105,4597.483022321617,0.0,4126.5967489564355,0.0,0.15113899884192994,0.0,13062.0
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2813.49280802674,4597.483022321617,0.0,6000.0,0.0,0.024169651642889846,0.0,13411.0
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3107.4830610415506,4597.483022321617,0.0,6000.0,0.0,0.03391663683266317,0.0,13705.0
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3273.378080447278,4597.483022321617,0.0,6000.0,0.0,0.1388972311052836,0.0,13871.0
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.769089723105,4597.483022321617,0.0,4960.531611647083,0.0,0.21627630819562257,0.0,13896.000000000002
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.769089723105,4597.483022321617,0.0,5011.755306915262,0.0,0.9925810400169166,0.0,13948.0
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.731184312449,4597.483022321617,0.0,6000.0,0.0,1.7857933659338834,0.0,13840.0
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3133.436584320133,4597.483022321617,0.0,6000.0,0.0,2.0803933582500016,0.0,13733.0
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3142.7729600887756,4597.483022321617,0.0,6000.0,0.0,2.7440175896076218,0.0,13743.0
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3282.1599380916514,4597.483022321617,0.0,6000.0,0.0,1.3570395867319036,0.0,13881.0
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.769089723105,4597.483022321617,0.0,5207.927848367963,0.0,1.8200395873148962,0.0,14145.0
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.769089723105,4293.160990530398,0.0,6000.0,0.0,1.0699197464963828,0.0,14632.0
t117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3393.522549006968,4597.483022321617,0.0,6000.0,0.0,0.9944286714156851,0.0,13992.0
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.769089723105,2528.6156622768895,0.0,6000.0,0.0,1.615248000005654,0.0,12868.0
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.772999347708,4597.483022321617,0.0,4502.445069617236,0.0,1.2989087134385227,0.0,11487.0
t120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.772999347708,4597.483022321617,0.0,3300.0000000000005,0.0,3.7439783306747567,0.0,10287.0
t121,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,3989.542500719786,1034.7725916083555,0.0,3300.0000000000005,0.0,0.0014436642329721222,0.0,11232.0
t122,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,4048.1910745084424,569.1249253845956,0.0,3300.0000000000005,0.0,0.0005360993360709434,0.0,10825.0
t123,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,3855.190941182868,569.1249253845956,0.0,3300.0000000000005,0.0,0.0006694249100851085,0.0,10631.999999999998
t124,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,3845.1912703012435,569.1249253845956,0.0,3300.0000000000005,0.0,0.0003403065350711206,0.0,10622.0
t125,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,4171.191330903778,569.1249253845956,0.0,3300.0000000000005,0.0,0.0002797040014283183,0.0,10948.0
t126,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,3296.4170725509885,569.1249253845956,0.0,5210.77453805679,0.0,0.0,0.0,11984.0
t127,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,3936.5367416610147,1034.7725916083555,0.0,6000.0,0.0,0.007202723005047624,0.0,13879.0
t128,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,4947.5352713969305,1034.7725916083555,0.0,6000.0,0.0,0.00867298708855558,0.0,14890.0
t129,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5191.536685832097,1034.7725916083555,0.0,6000.0,0.0,0.007258551923732717,0.0,15134.0
t130,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5298.542718320177,1034.7725916083555,0.0,6000.0,0.0,0.0012260638433276047,0.0,15241.0
t131,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5417.489940133035,1034.7725916083555,0.0,6000.0,0.0,0.05400425098484127,0.0,15360.0
t132,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5464.519940373086,1034.7725916083555,0.0,6000.0,0.0,0.024004010933243992,0.0,15406.999999999998
t133,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5993.4855864563415,1034.7725916083555,0.0,5449.058263760663,0.0,9.41670138142005e-5,0.0,15384.999999999998
t134,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5429.542688652906,1034.7725916083555,0.0,6000.0,0.0,0.001255731114412435,0.0,15372.000000000002
t135,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5342.539129624603,1034.7725916083555,0.0,6000.0,0.0,0.004814759416320071,0.0,15285.0
t136,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5539.5324550107225,1034.7725916083555,0.0,6000.0,0.0,0.011489373296270889,0.0,15482.0
t137,0.0,0.0,0.0,0.0,0.0,0.0,3515.71706671401,5993.4855864563415,1034.7725916083555,0.0,6000.0,0.0,0.02475522129334674,0.0,16544.0
t138,0.0,0.0,0.0,0.0,0.0,0.0,5286.69720728659,5391.14828144227,569.1249253845956,0.0,6000.0,0.0,0.02958588654388137,0.0,17247.0
t139,0.0,0.0,0.0,0.0,0.0,0.0,5286.69720728659,4792.494041120926,1034.7725916083555,0.0,6000.0,0.0,0.036159984129185564,0.0,17114.000000000004
t140,0.0,0.0,0.0,0.0,0.0,0.0,3628.6879205221567,5993.4855864563415,1034.7725916083555,0.0,6000.0,0.0,0.053901413146982796,0.0,16657.0
t141,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5993.4855864563415,1034.7725916083555,0.0,6000.0,0.0,0.05835792767827347,0.0,15936.0
t142,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,4840.4685281857,1034.7725916083555,0.0,6000.0,0.0,0.07541619831951547,0.0,14782.999999999998
t143,0.0,0.0,0.0,0.0,0.0,0.0,3013.6656901982064,5993.4855864563415,1034.7725916083555,0.0,3300.0000000000005,0.0,0.07613173709596939,0.0,13342.0
t144,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,4809.477650023122,1034.7725916083555,0.0,3300.0000000000005,0.0,0.06629436089640116,0.0,12051.999999999998
t145,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,4948.401701868762,0.0,0.0,3300.0000000000005,0.0,4.914834123612706,0.0,11161.0
t146,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,4415.251539843656,0.0,0.0,3300.0000000000005,0.0,7.064996148718984,0.0,10630.000000000002
t147,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,4193.029356508319,0.0,0.0,3300.0000000000005,0.0,5.287179484055968,0.0,10406.0
t148,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,4194.207077484611,0.0,0.0,3300.0000000000005,0.0,5.109458507763896,0.0,10407.0
t149,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,4543.9153948165385,0.0,0.0,3300.0000000000005,0.0,4.401141175836181,0.0,10756.0
t150,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5640.287408960828,0.0,0.0,3300.0000000000005,0.0,4.0291270315479455,0.0,11852.000000000002
t151,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,4901.049509122914,0.0,0.0,6000.0,0.0,2.2670268694609192,0.0,13811.0
t152,0.0,0.0,0.0,0.0,0.0,0.0,5286.69720728659,5993.4855864563415,0.0,0.0,3538.2142278345154,0.0,2.6029784225532677,0.0,14821.0
t153,0.0,0.0,0.0,0.0,0.0,0.0,2969.4957024834252,5993.4855864563415,0.0,0.0,6000.0,0.0,0.018711060232615356,0.0,14963.0
t154,0.0,0.0,0.0,0.0,0.0,0.0,5286.69720728659,3624.2672712375743,0.0,0.0,6000.0,0.0,0.035521475834724994,0.0,14911.0
t155,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5993.4855864563415,0.0,0.0,5921.646623415012,0.0,0.18432612102153448,0.0,14823.0
t156,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5761.272208325085,0.0,0.0,6000.0,0.0,0.04432766729222746,0.0,14669.000000000002
t157,0.0,0.0,0.0,0.0,0.0,0.0,5158.388609089036,5993.4855864563415,0.0,0.0,3300.0000000000005,0.0,0.12580445462082487,0.0,14451.999999999998
t158,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5515.283454141458,0.0,0.0,6000.0,0.0,0.03308185091693363,0.0,14423.0
t159,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5565.271736436463,0.0,0.0,6000.0,0.0,0.04479955591303717,0.0,14473.000000000002
t160,0.0,0.0,0.0,0.0,0.0,0.0,2907.683464007625,5884.278574225287,0.0,0.0,6000.0,0.0,2.0379617670895898,0.0,14794.000000000002
t161,0.0,0.0,0.0,0.0,0.0,0.0,5286.69720728659,4740.483065576295,0.0,0.0,6000.0,0.0,0.8197271371128988,0.0,16028.0
