Resource,MA_natural_gas,MA_natural_gas_CCS_retro,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery,Total
t82,6879.949465124322,0.0,382.6514898047544,0.0,3572.960502497511,145.024753240506,-4.547473508864641e-13,796.6603150940905,4073.1916322969637,0.0,2787.574278402394,1528.929391761729,865.6702987958371,21032.612127018107
t83,6879.949465124322,0.0,1505.035962665508,1.8189894035458565e-12,3572.960502497511,570.4079950532071,0.0,796.6603150940905,5386.185915455523,0.0,2819.2160299420602,1846.6068007954061,865.6702987958371,24242.69328542347
t84,6879.949465124322,0.0,600.3725208570041,0.0,3572.960502497511,227.54093217850507,4.547473508864641e-13,796.6603150940905,5484.635871107043,0.0,3705.5618107376463,1875.8710959394466,72.01416697088416,23215.566680506454
t85,6879.949465124322,0.0,1985.3313645106318,0.0,3572.960502497511,752.4397497725723,0.0,796.6603150940905,3565.2568514737127,0.0,2790.566206813025,2755.7651621495056,865.6702987958371,23964.59991623121
t86,6879.949465124322,0.0,1615.2583282184744,1.8189894035458565e-12,3572.960502497511,612.1822251079758,4.547473508864641e-13,796.6603150940905,4339.8714653407615,0.0,3868.2392446137046,1862.837528448145,72.01416697088416,23619.97324141587
t87,6879.949465124322,0.0,2017.8342807178533,0.0,3572.960502497511,764.7583413059655,0.0,796.6603150940905,4722.01862838843,0.0,3494.180012397328,1784.327426073548,865.6702987958371,24898.359270394885
t88,6879.949465124322,0.0,4149.507471096756,0.0,3572.960502497511,1562.146868812922,-4.547473508864641e-13,796.6603150940905,6757.336135393213,0.0,2299.9883824811477,1493.4039192220016,0.0,27511.953059721964
t89,6879.949465124322,0.0,1838.609409597484,0.0,3572.960502497511,1979.317733914613,0.0,796.6603150940905,7363.32007364558,0.0,2299.9883824811477,1035.3076931142812,0.0,25766.11357546903
t90,6879.949465124322,0.0,6.8214164136015825,0.0,3572.960502497511,1035.2566065418916,0.0,796.6603150940905,6904.263353567305,0.0,2299.9883824811477,1375.9190717605188,612.870566825129,23484.689680305517
t91,6879.949465124322,0.0,0.0,0.0,3572.960502497511,0.0,0.0,796.6603150940905,6683.645936277329,0.0,0.0,936.3740716958314,865.6702987958371,19735.26058948492
t92,6879.949465124322,0.0,-9.094947017729282e-13,0.0,3572.960502497511,2439.218261543375,0.0,796.6603150940905,6153.589767073972,0.0,486.1369621024546,0.0,865.6702987958371,21194.18557223156
t93,6879.949465124322,0.0,0.0,0.0,3572.960502497511,0.0,0.0,796.6603150940905,8012.450943672224,0.0,988.579064811544,1403.5605867309635,0.0,21654.160877930655
t94,6879.949465124322,0.0,1.8189894035458565e-12,0.0,3572.960502497511,0.0,0.0,796.6603150940905,6454.345185870699,0.0,3307.259413501789,2251.446386870418,865.6702987958371,24128.29156775467
t95,6879.949465124322,0.0,4236.94134747142,0.0,3572.960502497511,1710.5369075660274,0.0,796.6603150940905,6835.393887103366,0.0,4246.698549413191,2510.3995083525742,540.8563998542447,31330.396882476747
t96,6879.949465124322,0.0,13414.228288622462,0.0,3572.960502497511,6228.489802136183,0.0,796.6603150940905,7111.930655772733,0.0,0.0,341.0465451267787,72.01416697088416,38417.279741344966
t97,6879.949465124322,0.0,845.951975980548,0.0,3572.960502497511,4475.54714052764,0.0,796.6603150940905,6045.1951164327265,0.0,4246.698549413191,419.729703335111,865.6702987958371,28148.363067200975
t98,6879.949465124322,0.0,8248.62597053351,0.0,3572.960502497511,0.0,0.0,796.6603150940905,7615.571352873232,0.0,0.0,2435.2266513051272,0.0,29548.994257427796
t99,6879.949465124322,0.0,3650.4713781363607,0.0,3572.960502497511,811.3852592179846,0.0,796.6603150940905,8304.233336055246,0.0,4246.698549413191,2757.420996451504,12.72685823936115,31032.50666022957
t100,6879.949465124322,0.0,10548.533069505711,0.0,3572.960502497511,3593.3602773370117,0.0,796.6603150940905,6784.307890896564,0.0,1675.418433184644,1695.8059976733211,865.6702987958371,36412.666250109
t101,6879.949465124322,0.0,8390.214201323724,0.0,3572.960502497511,3929.6710797573837,0.0,796.6603150940905,8395.537231188495,0.0,0.0,490.30611190985746,8.912026991610333,32464.210933886992
t102,6879.949465124322,0.0,1394.1247176617617,0.0,3572.960502497511,4702.823474684566,0.0,796.6603150940905,6790.521855946585,0.0,4246.698549413191,412.09982132703044,865.6702987958371,29661.5090005449
t103,6879.949465124322,0.0,4544.744030466409,0.0,3572.960502497511,0.0,0.0,796.6603150940905,8356.31641693282,0.0,0.0,1804.2236317557326,0.0,25954.854361870883
t104,6879.949465124322,0.0,133.37833412672626,0.0,3572.960502497511,2537.5754613218974,0.0,796.6603150940905,7540.008775729075,0.0,4246.698549413191,1230.3261145334518,67.34721266177121,27004.904730502036
t105,6879.949465124322,0.0,5528.420856116604,0.0,3572.960502497511,1426.124799681864,-2.2737367544323206e-13,796.6603150940905,5976.90890000133,0.0,1704.2052309620663,1766.2019737933863,821.729229494377,28473.161272765552
t106,6879.949465124322,0.0,4841.978794548132,0.0,3572.960502497511,1872.508854013621,0.0,796.6603150940905,7844.5915963754,0.0,1752.3469081546973,1212.3786451497863,157.0970674563332,28930.472148413894
t107,6879.949465124322,0.0,7088.901382233234,1.8189894035458565e-12,3572.960502497511,1924.4260471861526,4.547473508864641e-13,796.6603150940905,6699.894440288806,0.0,2763.5121263510555,1731.2637111967247,865.6702987958371,32323.238288767734
t108,6879.949465124322,0.0,3222.273967677569,0.0,3572.960502497511,1221.240474652764,4.547473508864641e-13,796.6603150940905,8493.324780172914,0.0,2223.347243762582,2757.420996451504,0.0,29167.177745433255
t109,6879.949465124322,0.0,764.8442599058518,0.0,3572.960502497511,-5.684341886080802e-14,0.0,796.6603150940905,6796.657718177019,0.0,4113.506633809393,1839.5920887429243,865.6702987958371,25629.841282146946
t110,6879.949465124322,0.0,80.16207995449896,0.0,3572.960502497511,30.381394491835785,-4.547473508864641e-13,796.6603150940905,6782.40394214029,0.0,3982.3344837959066,1999.8501356217694,865.6702987958371,24990.37261751606
t111,6879.949465124322,0.0,185.78267168513153,0.0,3572.960502497511,1.4210854715202004e-14,0.0,796.6603150940905,8549.320582519382,0.0,3854.9824202641375,1839.045304754536,0.0,25678.701261939106
t112,6879.949465124322,0.0,1073.192432284471,0.0,3572.960502497511,406.73947918260535,0.0,796.6603150940905,6778.660228406154,0.0,2514.6227468190227,1406.2288061493334,865.6702987958371,24294.684274353345
t113,6879.949465124322,0.0,4635.946436811685,0.0,3572.960502497511,1757.021744193047,2.2737367544323206e-13,796.6603150940905,8547.647739719589,0.0,799.9576860292796,997.1386762023071,0.0,27987.28256567183
t114,6879.949465124322,0.0,0.0,0.0,3572.960502497511,2514.75648816346,0.0,796.6603150940905,7746.125874681845,0.0,3576.799743325795,1029.2664214742015,398.9008736851214,26515.419684046345
t115,6879.949465124322,0.0,765.1930824071696,0.0,3572.960502497511,0.0,0.0,796.6603150940905,7497.107984783075,0.0,2523.2077180883684,2081.987795632169,528.0405993087503,24645.10746293546
t116,6879.949465124322,0.0,0.0,0.0,3572.960502497511,0.0,0.0,796.6603150940905,6476.7989845400225,0.0,1584.117506675837,1598.130269107611,865.6702987958371,21774.287341835232
t117,6879.949465124322,0.0,0.0,0.0,3572.960502497511,-4.547473508864641e-13,0.0,796.6603150940905,6773.661560828111,0.0,492.91638125740474,1176.5999864744776,865.6702987958371,20558.41851007175
t118,6879.949465124322,0.0,9.094947017729282e-13,0.0,3572.960502497511,0.0,0.0,796.6603150940905,6378.182575780733,0.0,1336.5396891367377,1472.6518649433326,865.6702987958371,21302.614711372564
t119,6879.949465124322,0.0,0.0,0.0,3572.960502497511,0.0,0.0,796.6603150940905,7954.699334073037,0.0,2232.761961029555,1780.0504295214541,0.0,23217.082007339966
t120,6879.949465124322,0.0,-9.094947017729282e-13,0.0,3572.960502497511,-4.547473508864641e-13,0.0,796.6603150940905,6306.026308649558,0.0,2511.1708933882333,1850.952783219001,600.7567334049593,22518.477001377672
t121,6879.949465124322,0.0,6727.336758300229,0.0,3572.960502497511,4494.714332413248,0.0,796.6603150940905,5574.362007088233,0.0,1486.7513448785426,464.07839250708,865.6702987958371,30862.48341669909
t122,6879.949465124322,0.0,14548.877278101902,0.0,3572.960502497511,6200.183992995819,0.0,796.6603150940905,5322.839193010008,0.0,0.0,514.1494931851093,19.879666828893846,37855.49990683765
t123,6879.949465124322,0.0,6614.132729549732,0.0,3572.960502497511,6336.728406809491,0.0,796.6603150940905,2314.9830096256483,0.0,4246.698549413191,542.284683089907,865.6702987958371,32170.06795999973
t124,6879.949465124322,0.0,2970.7191128797695,0.0,3572.960502497511,1433.3877383807417,0.0,796.6603150940905,3062.9911754350264,0.0,4246.698549413191,2298.431240684207,124.14866711287448,25385.94676662173
t125,6879.949465124322,0.0,4024.218670526827,0.0,3572.960502497511,2566.152076586881,0.0,796.6603150940905,1155.9001535107454,0.0,3494.5127372163265,1646.9856308696026,865.6702987958371,25003.009850222144
t126,6879.949465124322,0.0,13092.644626289355,0.0,3572.960502497511,5610.318633870461,0.0,796.6603150940905,1407.4093145774243,0.0,0.0,528.4555219502608,208.12138014696734,32096.519759550392
t127,6879.949465124322,0.0,7743.748357865067,0.0,3572.960502497511,4.547473508864641e-13,0.0,796.6603150940905,0.0,0.0,0.0,2338.0760789829283,580.6641419089178,21912.058861472837
t128,6879.949465124322,0.0,9.094947017729282e-13,0.0,3572.960502497511,2309.927244183048,0.0,796.6603150940905,-5.684341886080802e-14,0.0,3345.7145752098886,938.4893585522436,168.1520001855057,18011.85346084661
t129,6879.949465124322,0.0,5038.473477631819,0.0,3572.960502497511,0.0,0.0,796.6603150940905,0.0,0.0,1479.286937918268,2323.311661400432,361.2268161302227,20451.869175796663
t130,6879.949465124322,0.0,1113.6107625596815,0.0,3572.960502497511,272.302663703636,4.547473508864641e-13,796.6603150940905,0.0,0.0,4246.698549413191,2271.9982010840413,764.537098856196,19918.717558332664
t131,6879.949465124322,0.0,2687.134687455567,0.0,3572.960502497511,1018.4229131607206,0.0,796.6603150940905,0.0,0.0,2079.2294617072935,1430.588719113767,546.6598150334719,19011.605879186744
t132,6879.949465124322,0.0,0.0,0.0,3572.960502497511,0.0,0.0,796.6603150940905,2.2737367544323206e-13,0.0,3600.8171722525803,1962.3906427466684,652.5343779222428,17465.312475637413
t133,6879.949465124322,0.0,2289.274601487948,0.0,3572.960502497511,867.6341083892005,4.547473508864641e-13,796.6603150940905,0.0,0.0,2375.0078594768274,1493.9898062908387,468.8422328833606,18744.3188912441
t134,6879.949465124322,0.0,4115.389123675435,0.0,3572.960502497511,1559.730742076093,0.0,796.6603150940905,1.1368683772161603e-13,0.0,4113.075543283744,1879.2020338599727,228.4011467971751,23145.368872408344
