Resource,MA_natural_gas,MA_natural_gas_CCS_retro,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24640.59408134341,26288.43165467998,13391.655640036948
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24640.59408134341,26288.43165467998,13391.655640036948
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24640.59408134341,26288.43165467998,13391.655640036948
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24640.59408134341,26288.43165467998,13391.655640036948
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24640.59408134341,26288.43165467998,13391.655640036948
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24641.338180976,26289.16665354008,13391.655640036948
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24641.338180976,26289.16665354008,13391.655640036948
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24641.338180976,26289.16665354008,13391.655640036948
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24641.338180976,26289.16665354009,13391.655640036948
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24644.511604201816,26289.89627106689,13391.655640036948
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24644.511604201816,26289.89627106689,13391.655640036948
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24644.511604201816,26289.89627106689,13391.655640036945
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24644.511604201816,26289.89627106689,13391.655640036948
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24644.511604201816,26289.89627106689,13391.655640036948
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24644.511604201816,26289.89627106689,13391.655640036948
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354008,13391.655640036948
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354008,13391.655640036948
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24640.59408134341,26288.43165467998,13391.655640036948
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24640.59408134341,26288.43165467998,13391.655640036948
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24640.59408134341,26288.43165467998,13391.655640036948
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24640.59408134341,26288.43165467998,13391.655640036948
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24640.59408134341,26288.43165467998,13391.655640036948
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354008,13391.655640036948
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371323,26289.166653540084,13391.655640036948
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24644.511604201816,26289.89627106689,13391.655640036948
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24644.511604201816,26289.89627106689,13391.655640036948
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24644.511604201816,26289.89627106689,13391.655640036948
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24644.511604201816,26289.89627106689,13391.655640036948
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24644.511604201816,26289.89627106689,13391.655640036948
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24644.511604201816,26289.89627106689,13391.655640036948
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354008,13391.655640036948
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354008,13391.655640036948
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371323,26289.16665354008,13391.65564003695
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24643.79091032289,26289.16665354009,13391.65564003695
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24643.79091032289,26289.16665354009,13391.65564003695
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24643.79091032289,26289.16665354009,13391.655640036945
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24643.79091032289,26289.16665354009,13391.655640036945
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24643.79091032289,26289.16665354009,13391.655640036945
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24643.79091032289,26289.16665354009,13391.655640036945
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036945
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354008,13391.655640036948
t124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354008,13391.655640036948
t125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354008,13391.655640036948
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13389.677630009024
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13389.677630009028
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13389.677630009028
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13389.677630009028
t137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24641.338180976,26289.16665354009,13388.41922784887
t138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194451.3397934099,-190383.68462644608,-200606.40848523288
t139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194451.3397934099,-190383.68462644608,-200606.40848523288
t140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194451.3397934099,-190383.68462644608,-200606.40848523288
t141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194451.3397934099,-190383.68462644608,-200606.40848523288
t142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194451.3397934099,-190383.68462644608,-200606.40848523288
t143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194451.3397934099,-190383.68462644608,-200606.40848523288
t144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194451.3397934099,-190383.68462644608,-200606.40848523288
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194451.3397934099,-190383.68462644608,-200606.40848523288
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194451.3397934099,-190383.68462644608,-200606.40848523288
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194451.3397934099,-190383.68462644608,-200606.40848523288
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194451.3397934099,-190383.68462644608,-200606.40848523288
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194451.3397934099,-190383.68462644608,-202416.53787535266
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207352.9435243204,-204070.63628717687,-213256.91359728004
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207352.9435243204,-204070.63628717687,-213256.91359728004
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207352.9435243204,-204070.63628717687,-213256.91359728004
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207352.9435243204,-204070.63628717687,-213256.91359728004
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207352.9435243204,-204070.63628717687,-213256.91359728004
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207352.9435243204,-204070.63628717687,-213256.91359728004
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207352.9435243204,-204070.63628717687,-213256.91359728004
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207352.9435243204,-204070.63628717687,-213256.91359728004
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207352.9435243204,-204070.63628717687,-213256.91359728004
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207352.9435243204,-204070.63628717687,-213256.91359728004
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207352.9435243204,-204070.63628717687,-213256.91359728004
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207352.9435243204,-204070.63628717687,-213256.91359728004
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207352.9435243204,-204070.63628717687,-213256.91359728004
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207352.9435243204,-204070.63628717687,-213256.91359728004
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207352.9435243204,-204070.63628717687,-213256.91359728004
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207352.9435243204,-204070.63628717687,-213256.91359728004
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21100.110421796337,22825.23633585389,8939.722922171342
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354008,12413.239114024387
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.57209137133,26289.16665354009,13391.655640036948
t169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371323,26289.16665354009,13391.65564003695
t173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371323,26289.166653540087,13391.65564003695
t174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.166653540087,13391.65564003695
t185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24642.572091371338,26289.16665354009,13391.65564003695
t192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196480.8061550758,-197678.03899086482,-202596.37617595278
t193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213745.8257265486,-215156.83442444264,-219525.37375671277
t194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213745.8257265486,-215156.83442444264,-219525.37375671277
t195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213745.8257265486,-215156.83442444264,-219525.37375671277
t196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213745.8257265486,-215156.83442444264,-219525.37375671277
t197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213745.8257265486,-215156.83442444264,-219525.37375671277
t198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213745.8257265486,-215156.83442444264,-219525.37375671277
t199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213745.8257265486,-215156.83442444264,-219525.37375671277
t200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213745.8257265486,-215156.83442444264,-219525.37375671277
t201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213745.8257265486,-215156.83442444264,-219525.37375671277
t202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213745.8257265486,-215156.83442444264,-219525.37375671277
t203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196480.80615507587,-197678.03899086485,-211223.70840375446
