Zone,1,2,3
t1,0.1,0.1,0.1
t2,0.1,0.099999999999996,0.1
t3,0.1,0.1,0.09999999999999953
t4,0.1,0.099999999999996,0.1
t5,0.1,0.1,0.1
t6,0.1,0.10000000000000003,0.1
t7,0.10123820225757742,0.10000000000000003,0.1
t8,0.10000000000000003,0.10000000000000003,0.1
t9,0.1,0.1,0.1
t10,0.09910782409797754,0.09966437593766998,0.1
t11,0.09805374103793149,0.09926784467310226,0.1
t12,0.09805374103793149,0.09926784467310226,0.1
t13,0.09805374103793145,0.09926784467310226,0.1
t14,0.09805374103793149,0.09926784467310223,0.10000000000000005
t15,0.09805374103793149,0.09926784467310226,0.10000000000000005
t16,0.1,0.09926784467310226,0.1
t17,0.1,0.1,0.1
t18,0.1,0.1,0.1
t19,0.10000000000000003,0.1,0.1
t20,0.1,0.1,0.1
t21,0.1,0.10000000000000003,0.1
t22,0.10000000000000003,0.10000000000000003,0.1
t23,0.1,0.099999999999996,0.1
t24,0.1,0.10000000000000003,0.1
t25,0.1,0.1,0.1
t26,0.1,0.099999999999996,0.1
t27,0.1,0.1,0.09999999999999953
t28,0.10000000000000003,0.10000000000000003,0.1
t29,0.10198489006280309,0.10073755537788584,0.09999999999999953
t30,0.10198489006280309,0.10073755537788584,0.1
t31,0.10198489006280309,0.10073755537788584,0.10000000000000003
t32,0.10183014313343038,0.10068352810859069,0.1
t33,0.1,0.1,0.1
t34,0.09805374103793145,0.0992678446731022,0.1
t35,0.09805374103793149,0.09926784467310223,0.10000000000000005
t36,0.09805374103793149,0.09926784467310226,0.10000000000000005
t37,0.09805374103793149,0.09926784467310226,0.10000000000000005
t38,0.09805374103793149,0.09926784467310226,0.10000000000000003
t39,0.09805374103793146,0.09926784467310226,0.10000000000000003
t40,0.09805374103793145,0.09926784467310226,0.1
t41,0.1,0.1,0.1
t42,0.10198489006280309,0.10073755537788584,0.1
t43,0.10198489006280309,0.10073755537788584,0.1
t44,0.10198489006280309,0.10073755537788584,0.1
t45,0.10198489006280309,0.10073755537788584,0.1
t46,0.10198489006280309,0.10073755537788584,0.1
t47,0.10198489006280309,0.10073755537788584,0.1
t48,0.10198489006280309,0.10073755537788584,0.1
t49,0.10198489006280309,0.10073755537788584,0.1
t50,0.10198489006280309,0.10073755537788584,0.1
t51,0.10164260423180996,0.10039945590223436,0.09999999999999953
t52,0.10123820225757739,0.1,0.09999999999999953
t53,0.10123820225757739,0.1,0.1
t54,0.10123820225757739,0.1,0.1
t55,0.10067060347572282,0.1,0.1
t56,0.1,0.10000000000000003,0.1
t57,0.10000000000000003,0.10000000000000003,0.1
t58,0.09910782409797612,0.09966437593766715,0.1
t59,0.09805374103793144,0.09926784467310219,0.1
t60,0.09805374103793149,0.09926784467310219,0.1
t61,0.09805374103793145,0.0992678446731022,0.1
