Resource,natural_gas_combined_cycle,solar_pv,onshore_wind_1,onshore_wind_2,onshore_wind_3,battery,Total
t472,9733.872061941627,5926.898488570231,10951.913667500528,0.0,0.0,7014.971402241569,33627.65562025396
t473,9733.872061941627,1586.6604234999015,13968.11906741891,0.0,0.0,7014.825975627403,32303.477528487838
t474,9733.872061941627,0.0,16332.365278468471,0.0,0.0,7019.823684092411,33086.06102450251
t475,9733.872061941627,0.0,15192.49220691207,0.0,0.0,7018.830005859893,31945.19427471359
t476,9733.872061941627,0.0,14379.762464846031,0.0,0.0,7018.580761527139,31132.2152883148
t477,9733.872061941627,0.0,12978.046549318206,0.0,0.0,7018.097392010557,29730.01600327039
t478,9733.872061941627,0.0,13152.990195572955,0.0,0.0,7018.51908540759,29905.38134292217
t479,9733.872061941627,0.0,13579.394351602989,0.0,0.0,7019.149801507817,30332.416215052435
t480,9733.872061941627,0.0,14189.63900928915,0.0,0.0,7017.52255239429,30941.03362362507
t481,9733.872061941627,0.0,14673.414126164782,0.0,0.0,7014.825975627403,31422.11216373381
t482,9733.872061941627,0.0,15604.230274156658,0.0,0.0,7014.825975627403,32352.92831172569
t483,9733.872061941627,0.0,15944.805541507814,0.0,0.0,7020.5602315287715,32699.237834978212
t484,9733.872061941627,0.0,17003.098330474426,0.0,0.0,7016.684272536559,33753.65466495261
t485,9733.872061941627,0.0,19118.85273293722,0.0,0.0,7020.587194721761,35873.31198960061
t486,9733.872061941627,0.0,20891.57423079232,0.0,0.0,7016.657121773531,37642.10341450748
t487,9733.872061941627,2102.314412248681,22317.31218107743,0.0,0.0,7020.614534359662,41174.1131896274
t488,9733.872061941627,13853.625285092849,21444.585063628627,0.0,0.0,7019.7606145875425,52051.843025250644
t489,9733.872061941627,22266.139141956963,16150.892063050842,0.0,0.0,7021.847823450854,55172.751090400285
t490,9733.872061941627,20132.060081435553,16247.568182396182,0.0,0.0,7021.847823450854,53135.34814922421
t491,9733.872061941627,14898.279171892036,17046.450731712295,0.0,0.0,7021.847823450854,48700.449788996804
t492,9733.872061941627,13218.266301168223,17797.362592137095,0.0,0.0,7018.436301332536,47767.93725657948
t493,9733.872061941627,13009.579401465862,18400.48741822011,0.0,0.0,7018.345062246488,48162.283943874085
t494,9733.872061941627,12293.606943888244,18780.159474919637,0.0,0.0,7018.086028368511,47825.724509118016
t495,9733.872061941627,13530.584881151955,18651.541497452174,0.0,0.0,7021.847823450854,48937.8462639966
t496,9733.872061941627,12498.88011655594,17343.86460152454,0.0,0.0,7018.249919600196,46594.866699622304
t497,9733.872061941627,5743.470532164488,15593.554107182634,0.0,0.0,7014.825975627403,38085.72267691615
t498,9733.872061941627,382.0880390572298,19191.909837395375,0.0,0.0,7014.825975627403,36322.695914021635
t499,9733.872061941627,0.0,21805.7898549981,0.0,0.0,7014.883755958211,38554.54567289794
t500,9733.872061941627,0.0,22565.08409354138,0.0,0.0,7021.847823450854,39320.80397893386
t501,9733.872061941627,0.0,23383.338145293255,0.0,0.0,7014.825975627403,40132.036182862284
t502,9733.872061941627,0.0,23446.152067873252,0.0,0.0,7021.847823450854,40201.87195326573
t503,9733.872061941627,0.0,23421.18349950818,0.0,0.0,7021.847823450854,40176.90338490066
t504,9733.872061941627,0.0,23047.577876154377,0.0,0.0,7021.847823450854,39803.297761546855
t505,9733.872061941627,0.0,16536.327540120168,0.0,0.0,7021.847823450854,33292.04742551265
t506,9733.872061941627,0.0,17344.171598549266,0.0,0.0,7017.4227186663275,34095.466379157224
t507,9733.872061941627,0.0,17457.19760835451,0.0,0.0,7018.031169593853,34209.10083988999
t508,9733.872061941627,0.0,16873.42706705566,0.0,0.0,7019.230927945807,33626.5300569431
t509,9733.872061941627,464.56625647018916,16338.736122448225,0.0,0.0,7018.022823448796,33555.19726430884
t510,9733.872061941627,3264.190241584118,14548.34625124814,0.0,0.0,7019.2393321510035,34565.64788692489
t511,9733.872061941627,7761.476725098134,11733.731359607404,0.0,0.0,7018.0143607795635,36247.09450742673
t512,9733.872061941627,11943.399086071422,8167.223836524674,0.0,0.0,7019.247853690978,36863.7428382287
t513,9733.872061941627,16273.339071779614,7645.298847798242,0.0,0.0,7020.517600212911,40673.02758173239
t514,9733.872061941627,20788.967696270087,8980.000539744256,0.0,0.0,7014.825975627403,46517.666273583374
t515,9733.872061941627,23693.79376905301,10616.589246465357,0.0,0.0,7021.847823450854,51066.102900910846
t516,9733.872061941627,24246.38452013425,12729.523039472124,0.0,0.0,7021.847823450854,53731.62744499885
t517,9733.872061941627,22894.6932986482,14911.326148933407,0.0,0.0,7021.847823450854,54561.73933297409
t518,9733.872061941627,21828.71837075746,16787.843830348233,0.0,0.0,7021.847823450854,55372.28208649817
t519,9733.872061941627,21467.265849939813,18617.70386269093,0.0,0.0,7017.012151530513,56835.853926102885
t520,9733.872061941627,20509.301038934835,19525.30402057985,0.0,0.0,7021.525680904395,56790.0028023607
t521,9733.872061941627,17776.55736528074,20177.011190422374,0.0,0.0,7020.0612766574695,54707.50189430221
t522,9733.872061941627,13028.46041298958,20224.715238566747,0.0,0.0,7018.628969465927,50005.67668296389
t523,9733.872061941627,3802.037204670732,19741.70199345356,0.0,0.0,7018.628969465927,40296.240229531846
t524,9733.872061941627,0.0,23109.650704771848,0.0,0.0,7014.825975627403,39858.34874234088
t525,9733.872061941627,0.0,24750.619311989543,0.0,0.0,7014.825975627403,41499.31734955858
t526,9733.872061941627,0.0,25159.04101958591,0.0,0.0,7014.825975627403,41907.73905715495
t527,9733.872061941627,0.0,25001.88361211167,0.0,0.0,7015.034474200794,41750.79014825409
t528,9733.872061941627,0.0,24710.421368072166,0.0,0.0,7021.847823450854,41466.141253464644
t529,9733.872061941627,0.0,24409.87094211539,0.0,0.0,7014.825975627403,41158.56897968442
t530,9733.872061941627,0.0,24111.339809217458,0.0,0.0,7021.847823450854,40867.05969460994
t531,9733.872061941627,0.0,23711.779355702787,0.0,0.0,7015.4101154810005,40461.061533125416
t532,9733.872061941627,0.0,23657.95042224272,0.0,0.0,7021.847823450854,40413.6703076352
t533,9733.872061941627,2680.91951583733,23505.687613964586,0.0,0.0,7016.5515335907385,42937.03072533428
t534,9733.872061941627,12525.712260578683,22456.483808997167,0.0,0.0,7019.557046931484,51735.62517844896
t535,9733.872061941627,20048.578608483465,16735.513608677695,0.0,0.0,7021.847823450854,53539.81210255364
t536,9733.872061941627,20293.749788568024,18407.622959615288,0.0,0.0,7021.847823450854,55457.09263357579
t537,9733.872061941627,18632.690181847014,20681.739770279768,0.0,0.0,7017.429332206933,56065.731346275345
t538,9733.872061941627,18694.740280080023,21590.10522290082,0.0,0.0,7020.357384986251,57039.07494990872
t539,9733.872061941627,20439.49710511221,22359.482749975836,0.0,0.0,7014.825975627403,59547.67789265708
t540,9733.872061941627,20798.149824720444,22857.339608814847,0.0,0.0,7020.80587158057,60410.16736705748
t541,9733.872061941627,20916.441663706068,23076.410069731333,0.0,0.0,7020.666610594213,60747.390405973245
t542,9733.872061941627,21428.33043287749,22880.72248804443,0.0,0.0,7020.748161001727,61063.67314386528
t543,9733.872061941627,20376.083328273227,22557.883848311183,0.0,0.0,7020.154732790118,59687.99397131616
t544,9733.872061941627,20568.80934316519,21642.660449848187,0.0,0.0,7020.169470917218,58965.51132587222
t545,9733.872061941627,19518.596532772302,20630.700939215356,0.0,0.0,7019.583598578065,56902.75313250735
t546,9733.872061941627,12523.886587263136,18781.17652227447,0.0,0.0,7018.628969465927,48057.56414094516
t547,9733.872061941627,3019.5408225907977,14274.434979836977,0.0,0.0,7018.628969465927,34046.47683383533
t548,9733.491183404945,0.0,15201.860923877397,0.0,0.0,7021.329397820124,31956.681505102468
t549,9733.27693922806,0.0,14495.026611399711,0.0,0.0,7021.047174688935,31249.350725316708
t550,9733.27693922806,0.0,13020.118561174031,0.0,0.0,7020.713955053488,29774.10945545558
t551,9733.27693922806,0.0,10795.341306512983,0.0,0.0,7020.042925104607,27548.66117084565
t552,9733.27693922806,0.0,8490.761782391286,0.0,0.0,7019.133240115334,25243.171961734683
t553,9733.27693922806,0.0,6912.036016945383,0.0,0.0,7018.530788247065,23663.843744420512
t554,9733.27693922806,0.0,5956.33746952679,0.0,0.0,7018.158790858421,22707.77319961327
t555,9733.27693922806,0.0,5553.316860146516,0.0,0.0,7018.090657807782,22304.684457182357
t556,9733.27693922806,0.0,5486.3176775446855,0.0,0.0,7018.15714757714,22237.751764349887
t557,9733.27693922806,1323.0940628855362,5315.7193545024875,0.0,0.0,7019.121203458007,23391.21156007409
t558,9733.593544511677,7362.008675551675,5422.511558022154,0.0,0.0,7021.847823450854,29539.96160153636
t559,9733.593544511677,14607.160650737582,4169.139979138498,0.0,0.0,7021.847823450854,35531.74199783861
t560,9733.593544511677,17317.005337787028,2554.780544153429,0.0,0.0,7021.847823450854,36627.227249902986
t561,9733.593544511677,17059.741682072497,2890.728019476491,0.0,0.0,7021.847823450854,36705.911069511516
t562,9733.593544511677,15727.169797048427,3662.3447392989588,0.0,0.0,7021.847823450854,36144.955904309914
t563,9733.593544511677,11889.023212350327,4473.511372667901,0.0,0.0,7021.847823450854,33117.975952980756
t564,9732.451356850004,8805.065355240049,4970.882560561807,0.0,0.0,7021.847823450854,30530.247096102714
t565,9730.468630775475,6480.365990742142,5382.01631980627,0.0,0.0,7021.847823450854,28614.69876477474
t566,9730.049680125,5327.549977885364,6231.995635017155,0.0,0.0,7021.847823450854,28311.443116478375
t567,9728.244570696694,3368.6952212704955,6341.827886409097,0.0,0.0,7021.847823450854,26460.615501827142
t568,9727.334616015718,2305.0291639466363,5267.406643632708,0.0,0.0,7020.653974972803,24320.424398567866
t569,9727.334616015718,1348.528695870668,4369.567393375814,0.0,0.0,7018.757618857277,22464.188324119474
t570,9727.334616015718,809.787808937355,3472.8815286004015,0.0,0.0,7017.410415226204,21027.41436877968
t571,9727.334616015718,404.6890038939483,2795.906370192085,0.0,0.0,7016.647605757699,19944.57759585945
t572,9727.334616015718,0.0,3283.91208855414,0.0,0.0,7016.967297289112,20028.21400185897
t573,9727.334616015718,0.0,3560.898679405594,0.0,0.0,7017.068043049822,20305.301338471134
t574,9727.334616015718,0.0,3975.579697047824,0.0,0.0,7018.109825095173,20721.024138158715
t575,9727.334616015718,0.0,4809.720218156523,0.0,0.0,7020.386832005164,21557.441666177405
t576,9728.654391100536,0.0,6185.3705928175805,0.0,0.0,7021.847823450854,22935.87280736897
t577,9730.608106180041,0.0,7109.8723007973895,0.0,0.0,7021.847823450854,23862.328230428287
t578,9732.106096222484,0.0,8016.693051768676,0.0,0.0,7021.847823450854,24770.646971442013
t579,9732.550586047622,0.0,8934.067768618199,0.0,0.0,7021.847823450854,25688.466178116676
t580,9732.550586047622,0.0,9314.515307146878,0.0,0.0,7021.847823450854,26068.913716645355
t581,9732.550586047622,736.731622992115,9174.047829390556,0.0,0.0,7021.847823450854,26665.177861881148
t582,9732.550586047622,4248.586327980941,8602.423239108472,0.0,0.0,7021.847823450854,29605.40797658789
t583,9732.550586047622,7442.504768122922,7019.058563172158,0.0,0.0,7021.847823450854,31215.96174079356
t584,9732.550586047622,8655.567293107388,5230.01064660621,0.0,0.0,7021.847823450854,30639.976349212076
t585,9732.550586047622,10422.906454739048,4296.782666891493,0.0,0.0,7021.847823450854,31474.08753112902
t586,9732.550586047622,13900.22701740853,3434.3854875987145,0.0,0.0,7021.847823450854,34089.01091450572
t587,9732.550586047622,15932.903836870053,2702.087052503346,0.0,0.0,7021.847823450854,35389.38929887187
t588,9732.550586047622,15875.734666850067,2076.758207962138,0.0,0.0,7021.847823450854,34706.89128431068
t589,9732.550586047622,14921.086494311368,1770.201227398173,0.0,0.0,7021.847823450854,33445.686131208015
t590,9732.550586047622,12771.113212725902,1674.7805391723778,0.0,0.0,7021.847823450854,31200.292161396756
t591,9731.048395501448,10105.227245690889,1763.6284541967539,0.0,0.0,7020.932709904128,28620.83680529322
t592,9731.048395501448,7878.5409429945375,2120.8361691215655,0.0,0.0,7019.003454559924,26749.428962177473
t593,9731.048395501448,5766.6411729380725,2523.817294855227,0.0,0.0,7017.290957369989,25038.79782066474
t594,9731.048395501448,3518.2473765890572,3128.0573707127487,0.0,0.0,7015.86557197793,23393.218714781186
t595,9731.048395501448,831.2983943400881,4553.2552204787935,0.0,0.0,7015.062999208761,22130.66500952909
t596,9731.048395501448,0.0,7612.766086920697,0.0,0.0,7017.763223082931,24361.57770550508
t597,9731.048395501448,0.0,9472.025476546172,0.0,0.0,7019.591655057142,26222.665527104764
t598,9731.048395501448,0.0,10177.625507080751,0.0,0.0,7020.833119425017,26929.507022007216
t599,9731.813202648398,0.0,10480.245890910775,0.0,0.0,7021.847823450854,27233.90691701003
t600,9733.376613888158,0.0,10580.977804814811,0.0,0.0,7021.847823450854,27336.202242153824
t601,9733.872061941627,0.0,10424.962001411915,0.0,0.0,7021.847823450854,27180.681886804396
t602,9733.872061941627,0.0,9733.751123537224,0.0,0.0,7021.521910764933,26489.14509624378
t603,9733.872061941627,0.0,9831.07053145632,0.0,0.0,7021.3232994513155,26586.265892849264
t604,9733.872061941627,0.0,10227.862949264441,0.0,0.0,7020.754600959785,26982.489612165853
t605,9733.872061941627,282.9141521977919,10815.394626210113,0.0,0.0,7019.793423656261,27851.974264005792
t606,9733.872061941627,1061.753161575189,10462.13353969493,0.0,0.0,7019.297527903483,28277.05629111523
t607,9733.872061941627,2320.697968186298,8543.547495268971,0.0,0.0,7018.234219970912,27616.35174536781
t608,9733.872061941627,4280.0488996412905,6846.459145900168,0.0,0.0,7017.742118011923,27878.122225495008
t609,9733.872061941627,7036.649648676443,6058.170906435123,0.0,0.0,7019.581374706303,29848.2739917595
t610,9733.872061941627,9892.63434832904,6422.971924645605,0.0,0.0,7019.889475769718,33069.36781068599
t611,9733.872061941627,12604.858513146963,7019.22839429708,0.0,0.0,7021.256813987106,36379.215783372776
t612,9733.872061941627,14872.87336785901,7438.132714124005,0.0,0.0,7018.794306018239,39063.67244994288
t613,9733.872061941627,15928.014712531676,8126.731996817489,0.0,0.0,7021.847823450854,40810.46659474164
t614,9733.872061941627,15380.860552831724,9445.090028881383,0.0,0.0,7021.847823450854,41581.670467105585
t615,9733.872061941627,13785.775681456165,10628.31172383815,0.0,0.0,7021.847823450854,41169.80729068679
t616,9733.872061941627,12827.728917789946,12222.229991662747,0.0,0.0,7017.823945813033,41801.65491720735
t617,9733.872061941627,12757.595008705588,13033.66470946929,0.0,0.0,7017.89204613414,42543.02382625065
t618,9733.872061941627,9782.163303292531,13169.714012478616,0.0,0.0,7021.176507748815,39706.92588546159
t619,9733.872061941627,2727.0850511131525,11353.653747113303,0.0,0.0,7018.628969465927,30833.23982963401
t620,9733.872061941627,0.0,13497.087443018561,0.0,0.0,7014.825975627403,30245.78548058759
t621,9733.872061941627,0.0,15011.097517982022,0.0,0.0,7019.428531966977,31764.398111890627
t622,9733.872061941627,0.0,14474.384123672842,0.0,0.0,7019.366778378999,31227.622963993468
t623,9733.872061941627,0.0,13837.464435190452,0.0,0.0,7017.279275386284,30588.615772518362
t624,9733.872061941627,0.0,12522.285034874774,0.0,0.0,7014.825975627403,29270.983072443803
t625,9733.872061941627,0.0,11262.50769766563,0.0,0.0,7019.280650478012,28015.660410085267
t626,9733.872061941627,0.0,10644.061000631786,0.0,0.0,7019.229824009507,27397.162886582923
t627,9733.872061941627,0.0,11022.748430216794,0.0,0.0,7019.56738962738,27776.1878817858
t628,9733.872061941627,0.0,11883.10657496789,0.0,0.0,7020.058239611357,28637.036876520873
t629,9733.872061941627,589.0198808164304,12344.645039980029,0.0,0.0,7014.825975627403,29682.362958365487
t630,9733.872061941627,2909.781787601125,11379.307988426935,0.0,0.0,7015.457345979235,31038.41918394892
t631,9733.872061941627,5793.772159179782,5554.731821648767,0.0,0.0,7016.675233705765,28099.051276475944
t632,9733.872061941627,11901.18903014031,3100.136511485222,0.0,0.0,7019.313585646603,31754.511189213765
t633,9733.872061941627,17291.55327729012,2694.993989473666,0.0,0.0,7021.847823450854,36742.267152156266
t634,9733.872061941627,19839.92975425401,2260.756917173553,0.0,0.0,7021.847823450854,38856.406556820046
t635,9733.872061941627,20672.56456092965,1765.3868317166127,0.0,0.0,7021.847823450854,39193.671278038746
t636,9733.872061941627,16453.653335831237,1381.3807121744649,0.0,0.0,7021.0142288958705,34589.9203388432
t637,9733.872061941627,10428.584456899414,1452.4044294365267,0.0,0.0,7018.042164956891,28632.90311323446
t638,9733.872061941627,8854.410647546669,2127.1223000513683,0.0,0.0,7017.662967630241,27733.067977169903
t639,9733.872061941627,7908.879298688296,2913.83456969664,0.0,0.0,7017.658662234234,27574.244592560797
t640,9733.872061941627,6429.019363722875,3109.803129160993,0.0,0.0,7017.055767180402,26289.750322005897
t641,9733.872061941627,5037.445194721067,3487.3295852021392,0.0,0.0,7016.507608612169,25275.154450477003
t642,9733.872061941627,3271.856988777357,4172.563320619292,0.0,0.0,7015.909919210626,24194.202290548903
t643,9733.872061941627,794.3771921529892,6259.706917294206,0.0,0.0,7015.736503764167,23803.69267515299
t644,9733.872061941627,0.0,8878.335636841311,0.0,0.0,7016.695773496046,25628.903472278984
t645,9733.872061941627,0.0,10514.06887514135,0.0,0.0,7018.184670229331,27266.125607312308
t646,9733.872061941627,0.0,11037.203142449514,0.0,0.0,7020.351651343141,27791.426855734284
t647,9733.872061941627,0.0,10788.049403637197,0.0,0.0,7021.299586993919,27543.221052572742
t648,9733.872061941627,0.0,10102.629567774939,0.0,0.0,7021.547969856582,26858.049599573147
t649,9733.872061941627,0.0,9924.312288278536,0.0,0.0,7021.519985599021,26679.704335819184
t650,9733.872061941627,0.0,8928.597708074924,0.0,0.0,7020.9597485321665,25683.429518548714
t651,9733.872061941627,0.0,8909.426629240483,0.0,0.0,7020.925408870636,25664.224100052747
t652,9733.872061941627,0.0,9203.48298439814,0.0,0.0,7020.625752337836,25957.980798677607
t653,9733.872061941627,1010.99638227184,9791.458691604166,0.0,0.0,7019.9446446046295,27556.271780422263
t654,9733.872061941627,1504.1740015765286,9669.063057422776,0.0,0.0,7017.9887729174325,27925.097893858365
t655,9733.872061941627,1624.7617171986478,8520.358505252474,0.0,0.0,7019.1603578269805,26898.152642219728
t656,9733.872061941627,2496.223651367098,8324.156709328414,0.0,0.0,7019.13548311537,27573.38790575251
t657,9733.872061941627,3454.4484529092965,8650.54087890008,0.0,0.0,7019.292305321244,28858.153699072245
t658,9733.872061941627,5434.765218566965,9267.1315230151,0.0,0.0,7020.210069888349,31455.97887341204
t659,9733.872061941627,7668.9727939994955,10035.827546183713,0.0,0.0,7021.472997392895,34460.14539951773
t660,9733.872061941627,9246.92789245344,10758.760381474312,0.0,0.0,7021.847823450854,36761.40815932023
t661,9733.872061941627,9689.354107823672,11812.73552283997,0.0,0.0,7021.847823450854,38257.80951605612
t662,9733.872061941627,8623.908011237014,13109.926637997258,0.0,0.0,7017.094582771037,38484.80129394693
t663,9733.872061941627,6518.357117670022,14309.533383709322,0.0,0.0,7021.847823450854,37583.61038677182
t664,9733.872061941627,4083.3905477822636,15475.674725977276,0.0,0.0,7018.628969465927,36311.56630516709
t665,9733.872061941627,1960.4333610013016,16565.684091362757,0.0,0.0,7014.825975627403,35274.81548993309
t666,9733.872061941627,814.7135706584404,17026.595240585473,0.0,0.0,7021.268604165551,34596.449477351096
t667,9733.872061941627,356.4773768866008,16902.707387821836,0.0,0.0,7015.812913093482,34008.869739743546
t668,9733.872061941627,0.0,18686.741365488557,0.0,0.0,7021.62636651024,35442.239793940425
t669,9733.872061941627,0.0,19527.895307173247,0.0,0.0,7014.825975627403,36276.59334474228
t670,9733.872061941627,0.0,19744.937442255057,0.0,0.0,7014.825975627403,36493.635479824086
t671,9733.872061941627,0.0,20001.12428476684,0.0,0.0,7014.825975627403,36749.82232233587
t672,9733.872061941627,0.0,19764.561816149428,0.0,0.0,7015.4323528142295,36513.86623090528
t673,9731.859870927654,0.0,22060.066155652512,0.0,0.0,7020.159814965028,38812.085841545195
t674,9733.872061941627,0.0,21485.76440605118,0.0,0.0,7018.775483092658,38238.411951085465
t675,9733.872061941627,0.0,20832.436462632413,0.0,0.0,7018.481436613967,37584.789961188006
t676,9733.872061941627,0.0,20233.690464712086,0.0,0.0,7019.338889059292,36986.90141571301
t677,9733.872061941627,3076.6283152950464,20153.614487905175,0.0,0.0,7017.352750875564,39981.46761601741
t678,9733.872061941627,14645.06248995903,17680.31794332784,0.0,0.0,7019.914066098658,49079.166561327154
t679,9733.872061941627,23445.140901497653,10708.917205619871,0.0,0.0,7021.847823450854,50909.777992510004
t680,9733.872061941627,26259.131543513864,10583.904132200772,0.0,0.0,7021.847823450854,53598.755561107115
t681,9733.872061941627,26190.974199442884,11461.981286887565,0.0,0.0,7021.847823450854,54408.67537172293
t682,9733.872061941627,20949.45352984668,11856.54559671685,0.0,0.0,7020.46922802743,49560.34041653259
t683,9733.872061941627,18427.823593492503,12605.157528085603,0.0,0.0,7018.808497223206,47785.66168074294
t684,9733.872061941627,18453.021144418093,13661.023450331862,0.0,0.0,7018.569352721039,48866.48600941262
t685,9733.872061941627,19236.727267412825,14423.398778432225,0.0,0.0,7018.8258141414435,50412.82392192812
t686,9733.872061941627,19949.94465039351,14398.833229498407,0.0,0.0,7019.057626679099,51101.70756851264
t687,9733.872061941627,19432.31065865916,14850.047630581365,0.0,0.0,7018.727517755556,51034.95786893771
t688,9733.872061941627,19537.84988761173,13958.988337650975,0.0,0.0,7018.811749276511,50249.52203648084
t689,9733.872061941627,17454.150802206434,11494.36653358468,0.0,0.0,7017.798816275384,45700.18821400812
t690,9733.872061941627,12222.909328355632,10986.09068210862,0.0,0.0,7020.2745538635945,39963.146626269474
t691,9733.872061941627,4090.4705310238437,9624.795003974701,0.0,0.0,7016.19907010063,30465.3366670408
t692,9733.872061941627,282.9141521977919,12126.305549676123,0.0,0.0,7015.865282948031,29158.957046763575
t693,9733.872061941627,0.0,12570.447637488129,0.0,0.0,7016.162941898732,29320.482641328486
t694,9733.872061941627,0.0,13356.786838117408,0.0,0.0,7016.832421785107,30107.491321844143
t695,9733.872061941627,0.0,13100.416401844146,0.0,0.0,7017.471456337431,29851.7599201232
t696,9733.872061941627,0.0,13489.309421646934,0.0,0.0,7018.477418290136,30241.658901878694
t697,9733.872061941627,0.0,13355.681135248242,0.0,0.0,7019.008276296076,30108.56147348594
t698,9733.872061941627,0.0,12994.744287447234,0.0,0.0,7014.830117526373,29743.446466915233
t699,9733.872061941627,0.0,12516.841031302914,0.0,0.0,7019.184725784341,29269.897819028884
t700,9733.872061941627,0.0,12206.416518233771,0.0,0.0,7019.151611979609,28959.44019215501
t701,9733.872061941627,3177.376987199863,11836.37429952851,0.0,0.0,7016.868072773621,31764.49142144362
t702,9733.872061941627,15133.590613212253,10219.26452645475,0.0,0.0,7020.4021158743535,42107.12931748299
t703,9733.872061941627,23988.28256516622,4395.035667921792,0.0,0.0,7021.847823450854,45139.038118480494
t704,9733.872061941627,26484.7014205241,2675.535171951719,0.0,0.0,7021.847823450854,45915.9564778683
t705,9733.872061941627,26529.139785750438,2614.698296055494,0.0,0.0,7021.847823450854,45899.55796719841
t706,9733.872061941627,23707.83932444856,2525.1339655814695,0.0,0.0,7021.847823450854,42988.69317542251
t707,9733.872061941627,21417.7938165568,2456.6832149437378,0.0,0.0,7014.825975627403,40623.17506906957
t708,9733.872061941627,20207.580083595447,2612.1102365046113,0.0,0.0,7019.788178105946,39573.35056014763
t709,9733.872061941627,19725.542152450715,3086.5958348960307,0.0,0.0,7019.380691343062,39565.39074063143
t710,9733.872061941627,20383.335719399154,3507.666223362426,0.0,0.0,7019.547073332202,40644.421078035404
t711,9733.872061941627,20483.37500123237,4501.623380749587,0.0,0.0,7019.308663560325,41738.179107483906
t712,9733.872061941627,19936.89664969415,4486.034129440036,0.0,0.0,7019.141940883603,41175.94478195941
t713,9733.872061941627,18872.274851781334,4875.940337608623,0.0,0.0,7018.560775473145,40500.64802680473
t714,9733.872061941627,15208.732753493068,4900.06419240783,0.0,0.0,7018.697163458709,36861.36617130123
t715,9732.225940058315,5933.121496553388,5448.823775221825,0.0,0.0,7017.34458568179,28131.515797515316
t716,9731.299996498952,297.63451503362563,8088.455897750864,0.0,0.0,7016.108606814013,25133.499016097456
t717,9731.299996498952,0.0,9049.703923145247,0.0,0.0,7017.110169843111,25798.114089487313
t718,9731.299996498952,0.0,8999.99931727398,0.0,0.0,7017.671201363337,25748.97051513627
t719,9731.299996498952,0.0,9226.372985465252,0.0,0.0,7019.050756624496,25976.723738588702
t720,9731.299996498952,0.0,9390.726815462307,0.0,0.0,7020.477436934672,26142.50424889593
t721,9731.299996498952,0.0,9295.220118478624,0.0,0.0,7021.442012025994,26047.962127003568
t722,9731.299996498952,0.0,8459.775704600337,0.0,0.0,7021.334422081208,25212.410123180496
t723,9731.299996498952,0.0,7399.635999039852,0.0,0.0,7020.74194135199,24151.677936890796
t724,9731.299996498952,0.0,6268.751630426544,0.0,0.0,7019.827372471902,23019.8789993974
t725,9732.225940058315,2638.0761282851054,5179.7363251532515,0.0,0.0,7020.436577413303,24570.474970909978
t726,9733.872061941627,12948.949144582133,4585.982147682209,0.0,0.0,7021.847823450854,34290.65117765682
t727,9733.872061941627,20744.25217845217,2567.069400489476,0.0,0.0,7015.831934931008,40061.025575814274
t728,9733.872061941627,23845.00115902929,1001.3857431315735,0.0,0.0,7021.847823450854,41602.10678755333
t729,9733.872061941627,24285.223860306727,1643.8130786933098,0.0,0.0,7021.847823450854,42684.75682439251
t730,9733.872061941627,23162.84850890795,3366.7149811389827,0.0,0.0,7021.847823450854,43285.28337543941
t731,9733.872061941627,21665.12479752962,5859.865046869574,0.0,0.0,7021.464073926947,44280.32598026777
t732,9733.872061941627,20480.448859573986,8719.69675951324,0.0,0.0,7020.530702778577,45954.54838380743
t733,9733.872061941627,19323.747869579223,11643.171042517739,0.0,0.0,7019.622702796724,47720.41367683531
t734,9733.872061941627,16872.114968442573,14797.455960679967,0.0,0.0,7018.628969465927,48422.07196053009
t735,9733.872061941627,14086.222391454054,17418.022997058502,0.0,0.0,7018.628969465927,48256.74641992011
t736,9733.872061941627,11808.748047440533,18694.910289996704,0.0,0.0,7018.628969465927,47256.15936884479
t737,9733.872061941627,10065.892502871391,18556.47556950844,0.0,0.0,7014.825975627403,45371.066109948864
t738,9733.872061941627,5639.836843192635,19044.062615868956,0.0,0.0,7014.825975627403,41432.597496630624
t739,9733.872061941627,1443.2690350510143,19220.977996945814,0.0,0.0,7019.923962540089,37418.04305647854
t740,9733.872061941627,0.0,20968.836367588276,0.0,0.0,7020.344594911055,37723.05302444096
t741,9733.872061941627,0.0,21392.199507264246,0.0,0.0,7018.046416788403,38144.11798599428
t742,9733.872061941627,0.0,21669.561614642585,0.0,0.0,7021.042741039097,38424.47641762331
t743,9733.872061941627,0.0,21493.93973708358,0.0,0.0,7021.393119728042,38249.20491875325
t744,9733.872061941627,0.0,21153.373026507506,0.0,0.0,7014.825975627403,37902.07106407654
t745,9733.872061941627,0.0,20476.339923020136,0.0,0.0,7014.825975627403,37225.037960589165
t746,9733.872061941627,0.0,19615.572606199177,0.0,0.0,7021.847823450854,36371.29249159166
t747,9733.872061941627,0.0,19350.396260557947,0.0,0.0,7014.825975627403,36099.094298126976
t748,9733.872061941627,0.0,19795.291194591355,0.0,0.0,7014.825975627403,36543.989232160384
t749,9733.872061941627,282.9141521977919,20023.659049049424,0.0,0.0,7021.847823450854,37062.29308663969
t750,9733.872061941627,1191.0875925837315,19655.450761685017,0.0,0.0,7021.847823450854,37602.25823966123
t751,9733.872061941627,2221.7562689715687,18540.030092277946,0.0,0.0,7018.5112629969535,37514.16968618809
