,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1508,10101.479612307525,4284.827507801687,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14386.307120109212
t1509,10389.547972921548,3422.741905487545,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13812.289878409092
t1510,11695.318893496069,1078.6750918378107,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12773.99398533388
t1511,11601.690390611762,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11601.690390611762
t1512,10761.908313909542,0.0,-254.43829028862908,0.0,-0.0,0.0,0.0,0.0,0.0,-10507.470023620914
t1513,13501.878990940786,1688.0084858255818,-5333.839337625271,0.0,-0.0,0.0,0.0,0.0,0.0,-9856.048139141098
t1514,9587.467632724884,3459.025926565208,-3562.8218968856454,0.0,-0.0,0.0,0.0,0.0,0.0,-9483.671662404447
t1515,16328.147960724473,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-9306.300137273618
t1516,16335.408783390647,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-9313.560959939792
t1517,3064.2680818141894,6780.268173921271,-241.5796495295819,0.0,-0.0,0.0,0.0,0.0,0.0,-9602.956606205878
t1518,3463.817366885639,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10485.665190336493
t1519,16600.87718625958,1117.1645575283874,-5904.6832659224665,0.0,-0.0,0.0,0.0,0.0,0.0,-11813.358477865497
t1520,9211.47430459479,5335.163860515767,-1686.6839629350868,0.0,-0.0,0.0,0.0,0.0,0.0,-12859.954202175471
t1521,20567.43113738935,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-13545.583313938496
t1522,17332.970389959697,1811.1980649397665,-5210.6497585110865,0.0,-0.0,0.0,0.0,0.0,0.0,-13933.518696388377
t1523,20036.301149155614,574.1499574292739,-6447.69786602158,0.0,-0.0,0.0,0.0,0.0,0.0,-14162.753240563306
t1524,18321.0205397789,1458.240401830123,-5563.607421620731,0.0,-0.0,0.0,0.0,0.0,0.0,-14215.653519988291
t1525,18637.51991609082,1267.3170116763783,-5754.530811774475,0.0,-0.0,0.0,0.0,0.0,0.0,-14150.306115992722
t1526,19101.201712434977,1002.8024115065142,-6019.045411944339,0.0,-0.0,0.0,0.0,0.0,0.0,-14084.958711997155
t1527,18255.64781066957,1372.6790829642352,-5649.168740486618,0.0,-0.0,0.0,0.0,0.0,0.0,-13979.158153147187
t1528,9237.176404234515,4755.46613386414,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13992.642538098653
t1529,7968.639201056317,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14990.48702450717
t1530,9203.540447774756,6839.7658633276815,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16043.306311102437
t1531,10729.002553216545,5054.9886626653815,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15783.991215881928
t1532,12657.277466895048,2566.59314331058,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15223.870610205628
t1533,11919.170503298743,2542.313726958591,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14461.484230257334
t1534,13326.721373572389,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13326.721373572389
t1535,11985.543701091916,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11985.543701091916
t1536,12564.846759372555,0.0,-1708.8796130611765,0.0,-0.0,0.0,0.0,0.0,0.0,-10855.96714631138
t1537,13616.436647994342,1572.1692440162824,-5123.031155931355,0.0,-0.0,0.0,0.0,0.0,0.0,-10065.574736079268
t1538,14877.832161457949,883.3401077177721,-6138.507715733082,0.0,-0.0,0.0,0.0,0.0,0.0,-9622.664553442639
t1539,2367.4331442933276,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9389.280967744182
t1540,13128.8012128999,1631.3098155291873,-5390.538007921667,0.0,-0.0,0.0,0.0,0.0,0.0,-9369.573020507421
t1541,15687.329471505385,492.5944678359615,-6529.253355614892,0.0,-0.0,0.0,0.0,0.0,0.0,-9650.670583726456
t1542,14670.408161630381,1523.3157245475688,-5498.532098903284,0.0,-0.0,0.0,0.0,0.0,0.0,-10695.191787274665
t1543,13975.050901448158,2803.491437051629,-4218.356386399225,0.0,-0.0,0.0,0.0,0.0,0.0,-12560.185952100563
t1544,14313.475507497084,3188.694807608614,-3833.1530158422393,0.0,-0.0,0.0,0.0,0.0,0.0,-13669.017299263458
t1545,6955.235808934569,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13977.083632385422
t1546,17141.067128730458,2041.4749148786093,-4980.372908572244,0.0,-0.0,0.0,0.0,0.0,0.0,-14202.169135036824
t1547,18365.66502798726,1540.162826004588,-5481.684997446266,0.0,-0.0,0.0,0.0,0.0,0.0,-14424.14285654558
t1548,8614.637240146445,6454.05535401763,-567.7924694332237,0.0,-0.0,0.0,0.0,0.0,0.0,-14500.900124730852
t1549,21497.853699040534,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14476.00587558968
t1550,21507.189042468475,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14485.34121901762
t1551,15134.372931003378,3150.6225725921186,-3871.225250858735,0.0,-0.0,0.0,0.0,0.0,0.0,-14413.77025273676
t1552,21580.834529511096,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14558.986706060245
t1553,21550.268378190245,441.59709220294286,-6580.25073124791,0.0,-0.0,0.0,0.0,0.0,0.0,-15411.614739145278
t1554,9319.152216964727,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16341.00004041558
t1555,9173.935763641244,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16195.783587092099
t1556,16774.88927955346,2998.8787137955487,-4022.969109655305,0.0,-0.0,0.0,0.0,0.0,0.0,-15750.798883693702
t1557,8064.067156097465,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15085.914979548319
t1558,7031.99307711984,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14053.840900570693
t1559,17329.23636188153,1195.3765221636008,-5826.471301287253,0.0,-0.0,0.0,0.0,0.0,0.0,-12698.141582757875
t1560,15729.31086658151,1405.1381130917298,-5616.709710359124,0.0,-0.0,0.0,0.0,0.0,0.0,-11517.739269314117
t1561,14853.904519059204,1466.315768592705,-5555.5320548581485,0.0,-0.0,0.0,0.0,0.0,0.0,-10764.68823279376
t1562,15149.957456947632,1116.0235253764936,-5905.82429807436,0.0,-0.0,0.0,0.0,0.0,0.0,-10360.156684249767
t1563,16710.681793307718,251.12463615456537,-6770.723187296288,0.0,-0.0,0.0,0.0,0.0,0.0,-10191.083242165994
t1564,3188.9433659519,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10210.791189402753
t1565,5030.560457937569,6284.63436487414,-737.2134585767143,0.0,-0.0,0.0,0.0,0.0,0.0,-10577.981364234993
t1566,18756.37451236932,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-11734.526688918464
t1567,6665.840162668481,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13687.687986119334
t1568,7602.486286604959,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14624.334110055812
t1569,21755.094273499282,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14733.246450048426
t1570,21705.30577521694,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14683.45795176609
t1571,17793.61935470692,1938.2097837800159,-5083.638039670838,0.0,-0.0,0.0,0.0,0.0,0.0,-14648.1910988161
t1572,21549.716718084637,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14527.868894633784
t1573,13550.410440654017,3916.1536780543065,-3105.694145396547,0.0,-0.0,0.0,0.0,0.0,0.0,-14360.869973311777
t1574,21269.65641524649,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14247.808591795634
t1575,10567.296360509981,5312.801393275618,-1709.0464301752356,0.0,-0.0,0.0,0.0,0.0,0.0,-14171.051323610363
t1576,21345.376423050875,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14323.528599600022
t1577,8326.494032460621,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15348.341855911474
t1578,9577.430051804355,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16599.277875255208
t1579,9521.417991236722,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-16543.265814687576
t1580,10442.564766294588,6371.455786220509,-650.3920372303443,0.0,-0.0,0.0,0.0,0.0,0.0,-16163.628515284752
t1581,22507.67036105956,44.32104066752613,-6977.526782783327,0.0,-0.0,0.0,0.0,0.0,0.0,-15574.464618943757
t1582,8740.557912834449,6415.470636624355,-606.3771868264982,0.0,-0.0,0.0,0.0,0.0,0.0,-14549.651362632305
t1583,20244.843158935033,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-13222.995335484182
t1584,19034.3602944457,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-12012.512470994847
t1585,18236.70706154742,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-11214.859238096564
t1586,16492.12734256809,672.6172361698714,-6349.230587280982,0.0,-0.0,0.0,0.0,0.0,0.0,-10815.513991456979
t1587,3610.0710805900053,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10631.918904040858
t1588,3656.7477977296985,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10678.595621180551
t1589,4006.304546086943,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11028.152369537796
t1590,15954.884948766554,1593.1565824549984,-5428.691240995855,0.0,-0.0,0.0,0.0,0.0,0.0,-12119.350290225697
t1591,13306.224954154088,3884.213254743289,-3137.6345687075645,0.0,-0.0,0.0,0.0,0.0,0.0,-14052.803640189812
t1592,15005.537518802601,3520.5134608622657,-3501.334362588588,0.0,-0.0,0.0,0.0,0.0,0.0,-15024.716617076278
t1593,16369.886960319413,2915.0960082891306,-4106.751815161723,0.0,-0.0,0.0,0.0,0.0,0.0,-15178.231153446819
t1594,18095.55615109504,2057.447714805727,-4964.400108645126,0.0,-0.0,0.0,0.0,0.0,0.0,-15188.60375725564
t1595,19308.500166111342,1431.7863902512586,-5590.061433199595,0.0,-0.0,0.0,0.0,0.0,0.0,-15150.225123163003
t1596,20330.50575903266,847.656736938415,-6174.191086512438,0.0,-0.0,0.0,0.0,0.0,0.0,-15003.971409458638
t1597,20776.66601870794,522.9250897743381,-6498.922733676515,0.0,-0.0,0.0,0.0,0.0,0.0,-14800.66837480576
t1598,20862.437672696575,444.25377963958647,-6577.594043811267,0.0,-0.0,0.0,0.0,0.0,0.0,-14729.097408524896
t1599,7586.927380891728,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14608.77520434258
t1600,7763.261645641674,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14785.109469092527
t1601,18720.962971494308,2083.928449154518,-4937.919374296335,0.0,-0.0,0.0,0.0,0.0,0.0,-15866.972046352492
t1602,18952.215033356366,2449.0726047623116,-4572.775218688542,0.0,-0.0,0.0,0.0,0.0,0.0,-16828.512419430135
t1603,18161.279870114864,2796.82620886249,-4225.021614588363,0.0,-0.0,0.0,0.0,0.0,0.0,-16733.08446438899
t1604,18096.845709883684,2632.4824468009347,-4389.365376649919,0.0,-0.0,0.0,0.0,0.0,0.0,-16339.9627800347
t1605,17450.482278579584,2642.4115274266082,-4379.436296024245,0.0,-0.0,0.0,0.0,0.0,0.0,-15713.457509981949
t1606,18156.279062662772,1763.1034920873824,-5258.744331363471,0.0,-0.0,0.0,0.0,0.0,0.0,-14660.638223386684
t1607,6300.724508598007,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13322.57233204886
t1608,16522.73335034994,1294.1921061405167,-5727.6557173103365,0.0,-0.0,0.0,0.0,0.0,0.0,-12089.269739180118
t1609,16517.58648740561,907.2742645914777,-6114.573558859376,0.0,-0.0,0.0,0.0,0.0,0.0,-11310.28719313771
t1610,16750.689250659183,584.3080671691663,-6437.539756281687,0.0,-0.0,0.0,0.0,0.0,0.0,-10897.45756154666
t1611,4510.271248393078,6596.641988690487,-425.20583476036666,0.0,-0.0,0.0,0.0,0.0,0.0,-10681.707402323198
t1612,16962.732601417465,379.2280254157907,-6642.619798035063,0.0,-0.0,0.0,0.0,0.0,0.0,-10699.340828798193
t1613,3999.043723420769,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11020.891546871622
t1614,5070.53369687191,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12092.381520322764
t1615,6915.819914461052,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13937.667737911905
t1616,19857.526392705873,1028.652989724621,-5993.194833726232,0.0,-0.0,0.0,0.0,0.0,0.0,-14892.98454870426
t1617,9264.374405179877,6415.470636624355,-606.3771868264982,0.0,-0.0,0.0,0.0,0.0,0.0,-15073.467854977735
t1618,22049.67622166978,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-15027.828398218924
t1619,21988.477859197737,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14966.630035746884
t1620,21803.845511400734,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14781.99768794988
t1621,20596.571239514196,506.6532903307991,-6515.194533120054,0.0,-0.0,0.0,0.0,0.0,0.0,-14588.029996724941
t1622,21535.19507275229,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14513.347249301436
t1623,7373.25174243003,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14395.099565880884
t1624,7432.375584140306,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14454.22340759116
t1625,8379.394311885604,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15401.242135336459
t1626,14863.600484143399,4200.872451960063,-2820.9753714907906,0.0,-0.0,0.0,0.0,0.0,0.0,-16243.497564612671
t1627,10213.467653686936,6415.470636624355,-606.3771868264982,0.0,-0.0,0.0,0.0,0.0,0.0,-16022.561103484793
t1628,22582.828057443145,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-15560.980233992292
t1629,22062.12334624036,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-15040.275522789509
t1630,21272.768196389134,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14250.92037293828
t1631,19233.611099035203,506.6532903307991,-6515.194533120054,0.0,-0.0,0.0,0.0,0.0,0.0,-13225.069856245947
t1632,19153.645238247136,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-12131.797414796281
t1633,4267.694162069217,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11289.54198552007
t1634,3798.8524699105374,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10820.700293361391
t1635,3583.1023106870725,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10604.950134137925
t1636,9169.040993101024,4200.872451960063,-2820.9753714907906,0.0,-0.0,0.0,0.0,0.0,0.0,-10548.938073570296
t1637,4857.055046812111,6415.470636624355,-606.3771868264982,0.0,-0.0,0.0,0.0,0.0,0.0,-10666.148496609967
t1638,18149.57718955332,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-11127.72936610247
t1639,12327.61242255121,3281.802969666385,-3740.0448537844686,0.0,-0.0,0.0,0.0,0.0,0.0,-11869.370538433128
t1640,7021.3433505527155,6333.764122114775,-688.0837013360788,0.0,-0.0,0.0,0.0,0.0,0.0,-12667.02377133141
t1641,20244.18048380641,82.27490765399503,-6939.572915796859,0.0,-0.0,0.0,0.0,0.0,0.0,-13386.882475663546
t1642,20755.175266329,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-13733.327442878144
t1643,14302.732554048334,3216.8860127123926,-3804.961810738461,0.0,-0.0,0.0,0.0,0.0,0.0,-13714.656756022267
t1644,20563.282095865823,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-13541.434272414968
t1645,20295.668917598257,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-13273.821094147404
t1646,17334.21190998405,1341.7356127689102,-5680.112210681943,0.0,-0.0,0.0,0.0,0.0,0.0,-12995.835312071018
t1647,15151.392430294583,2344.4595900482304,-4677.388233402623,0.0,-0.0,0.0,0.0,0.0,0.0,-12818.46378694019
t1648,5949.093239478996,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12970.941062929849
t1649,7033.030337500722,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14054.878160951575
t1650,8124.228258188623,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15146.076081639476
t1651,15990.586764504613,3010.3554115362663,-4011.4924119145876,0.0,-0.0,0.0,0.0,0.0,0.0,-14989.44976412629
t1652,7560.995871369677,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14582.84369482053
t1653,21168.00489792005,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14146.157074469194
t1654,6480.170554490597,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13502.018377941451
t1655,19718.952145827843,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-12697.10432237699
t1656,18817.572874841357,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-11795.725051390504
t1657,18095.63964974746,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-11073.791826296607
t1658,3633.9280693502938,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10655.775892801146
t1659,17475.35794198,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-10453.51011852915
t1660,3360.0913287974363,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10381.93915224829
t1661,8124.489071093436,4685.288409061662,-2336.5594143891917,0.0,-0.0,0.0,0.0,0.0,0.0,-10473.218065765908
t1662,3793.666168006126,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10815.513991456979
t1663,18385.03529601355,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-11363.187472562695
t1664,7572.655780082817,5739.66897041894,-1282.1788530319136,0.0,-0.0,0.0,0.0,0.0,0.0,-12030.145897469843
t1665,19810.231059345464,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-12788.383235894611
t1666,20206.464524842402,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-13184.616701391547
t1667,20302.929740264433,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-13281.081916813579
t1668,11381.955676248517,4453.744839532224,-2568.102983918629,0.0,-0.0,0.0,0.0,0.0,0.0,-13267.597531862111
t1669,19365.915381890205,407.3088167150738,-6614.539006735779,0.0,-0.0,0.0,0.0,0.0,0.0,-13158.685191869496
t1670,19931.90410762011,52.743487569259614,-6969.104335881594,0.0,-0.0,0.0,0.0,0.0,0.0,-13015.543259307777
t1671,14515.874707539122,2728.6031158024116,-4293.244707648441,0.0,-0.0,0.0,0.0,0.0,0.0,-12951.23311569309
t1672,6231.228063078909,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13253.075886529763
t1673,9886.84882404256,5837.13887911589,-1184.7089443349637,0.0,-0.0,0.0,0.0,0.0,0.0,-14539.278758823486
t1674,12720.193028789308,4990.441356037193,-2031.4064674136603,0.0,-0.0,0.0,0.0,0.0,0.0,-15679.227917412842
t1675,14074.415014743543,4278.5821403005275,-2743.265683150326,0.0,-0.0,0.0,0.0,0.0,0.0,-15609.731471893745
t1676,14378.909013844615,3920.438955144907,-3101.4088683059463,0.0,-0.0,0.0,0.0,0.0,0.0,-15197.939100683578
t1677,14448.482763212009,3614.927121051,-3406.9207023998533,0.0,-0.0,0.0,0.0,0.0,0.0,-14656.489181863157
t1678,14199.568221616413,3261.7259864526204,-3760.121836998233,0.0,-0.0,0.0,0.0,0.0,0.0,-13701.172371070801
t1679,7497.746141296314,6051.99779074593,-969.8500327049234,0.0,-0.0,0.0,0.0,0.0,0.0,-12579.893899337321
t1680,9122.538065752411,4739.1236947423,-2282.724128708553,0.0,-0.0,0.0,0.0,0.0,0.0,-11578.937631786157
t1681,11283.911383425788,0.0,-829.9174394856177,0.0,-0.0,0.0,0.0,0.0,0.0,-10453.99394394017
t1682,10857.12622783689,2064.8469617832807,-2908.398300614038,0.0,-0.0,0.0,0.0,0.0,0.0,-10013.574889006133
t1683,10300.6841873045,2496.17452684463,-3010.2291734501823,0.0,-0.0,0.0,0.0,0.0,0.0,-9786.629540698947
t1684,10434.246817543197,2552.3521850659395,-3178.2075791958036,0.0,-0.0,0.0,0.0,0.0,0.0,-9808.391423413334
t1685,10949.679192268231,2702.007304593536,-3472.3067871745848,0.0,-0.0,0.0,0.0,0.0,0.0,-10179.379709687182
t1686,12705.203576984683,2812.784648521501,-4209.0631749293525,0.0,-0.0,0.0,0.0,0.0,0.0,-11308.925050576832
t1687,14865.278695118523,2738.975094962701,-4282.8727284881525,0.0,-0.0,0.0,0.0,0.0,0.0,-13321.38106159307
t1688,17611.873037511665,1845.9937636765444,-5175.8540597743095,0.0,-0.0,0.0,0.0,0.0,0.0,-14282.0127414139
t1689,20696.55989469847,364.7908627092811,-6657.056960741573,0.0,-0.0,0.0,0.0,0.0,0.0,-14404.293796666176
t1690,7445.659061099972,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14467.506884550825
t1691,21542.204994593765,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14520.35717114291
t1692,21475.883066321345,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14454.03524287049
t1693,21371.218773266428,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14349.370949815577
t1694,14712.16537097591,3291.184336362767,-3730.663487088086,0.0,-0.0,0.0,0.0,0.0,0.0,-14272.68622025059
t1695,21179.506949353967,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14157.659125903114
t1696,7254.983517316763,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14276.831340767616
t1697,22578.48512385032,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-15556.637300399469
t1698,18519.43205216302,2634.7141313294806,-4387.133692121373,0.0,-0.0,0.0,0.0,0.0,0.0,-16767.01249137113
t1699,17286.90297695452,3218.853984926778,-3802.9938385240757,0.0,-0.0,0.0,0.0,0.0,0.0,-16702.76312335722
t1700,11141.647306697785,6095.624875625657,-926.2229478251962,0.0,-0.0,0.0,0.0,0.0,0.0,-16311.049234498245
t1701,21998.983228449437,342.083094227899,-6679.764729222955,0.0,-0.0,0.0,0.0,0.0,0.0,-15661.30159345438
t1702,7558.6135951889355,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14580.461418639788
t1703,20149.444500872945,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-13127.596677422092
t1704,13566.01303431667,2634.7141313294806,-4387.133692121373,0.0,-0.0,0.0,0.0,0.0,0.0,-11813.593473524776
t1705,3897.4358985255135,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10919.283721976366
t1706,3461.1619641084985,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10483.009787559353
t1707,17332.83510955362,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-10310.987286102765
t1708,3271.5227004545504,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10293.370523905403
t1709,14741.938703938513,1466.4344241348847,-5555.4133993159685,0.0,-0.0,0.0,0.0,0.0,0.0,-10652.959728757429
t1710,18798.13521232239,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-11776.28738887154
t1711,20780.539099590194,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-13758.691276139338
t1712,7815.611067244562,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14837.458890695416
t1713,8048.774096327287,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15070.621919778141
t1714,22216.82335873978,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-15194.97553528893
t1715,8258.102682437113,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15279.950505887966
t1716,8253.957561920088,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15275.80538537094
t1717,22213.71451835201,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-15191.86669490116
t1718,22141.174909304056,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-15119.3270858532
t1719,13806.23394183048,4101.148555464365,-2920.6992679864884,0.0,-0.0,0.0,0.0,0.0,0.0,-14986.68322930836
t1720,22142.21118943331,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-15120.363365982455
t1721,23310.098895105453,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-16288.251071654598
t1722,10062.266387472784,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-17084.11421092364
t1723,23938.084653434926,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-16916.236829984075
t1724,18156.734006923227,2634.7141313294806,-4387.133692121373,0.0,-0.0,0.0,0.0,0.0,0.0,-16404.314446131335
t1725,9826.386519524742,6437.707969853555,-584.1398535972982,0.0,-0.0,0.0,0.0,0.0,0.0,-15679.954635781
t1726,21555.6766362741,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-14533.828812823245
t1727,5921.290990963574,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12943.138814414428
t1728,13283.108559029628,2634.7141313294806,-4387.133692121373,0.0,-0.0,0.0,0.0,0.0,0.0,-11530.688998237736
t1729,17657.19079001092,0.0,-7021.847823450854,0.0,-0.0,0.0,0.0,0.0,0.0,-10635.342966560069
t1730,3114.0081208075544,7021.847823450854,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10135.855944258408
t1731,13515.944076121537,1671.6555071809175,-5350.192316269935,0.0,-0.0,0.0,0.0,0.0,0.0,-9837.407267032519
t1732,13606.988228727136,1590.8999064833945,-5430.947916967459,0.0,-0.0,0.0,0.0,0.0,0.0,-9766.940218243071
t1733,11892.775952184847,2591.0127025919446,-4430.835120858908,0.0,-0.0,0.0,0.0,0.0,0.0,-10052.953533917882
t1734,11094.415063820725,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11094.415063820725
