Resource,natural_gas_combined_cycle,solar_pv,onshore_wind_1,onshore_wind_2,onshore_wind_3,battery
t447,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t448,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t449,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t450,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t451,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t452,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t453,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t454,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t455,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t456,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t457,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t458,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t459,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t460,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t461,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t462,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t463,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t464,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t465,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t466,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t467,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t468,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t469,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t470,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t471,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t472,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t473,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t474,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t475,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t476,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t477,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t478,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t479,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t480,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t481,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t482,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t483,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t484,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t485,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t486,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t487,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t488,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t489,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t490,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t491,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t492,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t493,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t494,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t495,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t496,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t497,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t498,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t499,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t500,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t501,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t502,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t503,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t504,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t505,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t506,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t507,0.0,0.0,0.0,0.0,0.0,14.360596327355477
t508,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t509,0.0,0.0,0.0,0.0,0.0,14.360596327355477
t510,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t511,0.0,0.0,0.0,0.0,0.0,14.360596327355477
t512,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t513,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t514,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t515,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t516,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t517,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t518,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t519,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t520,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t521,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t522,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t523,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t524,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t525,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t526,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t527,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t528,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t529,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t530,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t531,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t532,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t533,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t534,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t535,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t536,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t537,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t538,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t539,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t540,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t541,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t542,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t543,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t544,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t545,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t546,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t547,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t548,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t549,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t550,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t551,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t552,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t553,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t554,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t555,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t556,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t557,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t558,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t559,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t560,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t561,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t562,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t563,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t564,0.0,0.0,0.0,0.0,0.0,-262.0812308221636
t565,0.0,0.0,0.0,0.0,0.0,-272.25856431550864
t566,0.0,0.0,0.0,0.0,0.0,-272.25856431550864
t567,0.0,0.0,0.0,0.0,0.0,-272.25856431550864
t568,0.0,0.0,0.0,0.0,0.0,-272.25856431550864
t569,0.0,0.0,0.0,0.0,0.0,-272.25856431550864
t570,0.0,0.0,0.0,0.0,0.0,-272.25856431550864
t571,0.0,0.0,0.0,0.0,0.0,-272.25856431550864
t572,0.0,0.0,0.0,0.0,0.0,-272.25856431550864
t573,0.0,0.0,0.0,0.0,0.0,-272.25856431550864
t574,0.0,0.0,0.0,0.0,0.0,-272.25856431550864
t575,0.0,0.0,0.0,0.0,0.0,-272.25856431550864
t576,0.0,0.0,0.0,0.0,0.0,-272.25856431550864
t577,0.0,0.0,0.0,0.0,0.0,-272.25856431550864
t578,0.0,0.0,0.0,0.0,0.0,-272.25856431550864
t579,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t580,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t581,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t582,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t583,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t584,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t585,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t586,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t587,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t588,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t589,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t590,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t591,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t592,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t593,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t594,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t595,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t596,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t597,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t598,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t599,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t600,0.0,0.0,0.0,0.0,0.0,-270.1680143026605
t601,0.0,0.0,0.0,0.0,0.0,5.294650858420667
t602,0.0,0.0,0.0,0.0,0.0,5.995666479314993
t603,0.0,0.0,0.0,0.0,0.0,6.8371779240211294
t604,0.0,0.0,0.0,0.0,0.0,7.847343019440809
t605,0.0,0.0,0.0,0.0,0.0,9.059962914777584
t606,0.0,0.0,0.0,0.0,0.0,9.059962914777584
t607,0.0,0.0,0.0,0.0,0.0,9.059962914777584
t608,0.0,0.0,0.0,0.0,0.0,10.515613102290418
t609,0.0,0.0,0.0,0.0,0.0,12.263001114440481
t610,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t611,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t612,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t613,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t614,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t615,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t616,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t617,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t618,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t619,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t620,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t621,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t622,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t623,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t624,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t625,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t626,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t627,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t628,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t629,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t630,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t631,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t632,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t633,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t634,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t635,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t636,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t637,0.0,0.0,0.0,0.0,0.0,4.224196559869625
t638,0.0,0.0,0.0,0.0,0.0,4.224196559869625
t639,0.0,0.0,0.0,0.0,0.0,4.224196559869625
t640,0.0,0.0,0.0,0.0,0.0,4.224196559869625
t641,0.0,0.0,0.0,0.0,0.0,4.224196559869625
t642,0.0,0.0,0.0,0.0,0.0,4.224196559869625
t643,0.0,0.0,0.0,0.0,0.0,4.224196559869625
t644,0.0,0.0,0.0,0.0,0.0,4.224196559869625
t645,0.0,0.0,0.0,0.0,0.0,4.7106743672756455
t646,0.0,0.0,0.0,0.0,0.0,5.294650858420661
t647,0.0,0.0,0.0,0.0,0.0,5.995666479314988
t648,0.0,0.0,0.0,0.0,0.0,6.837177924021124
t649,0.0,0.0,0.0,0.0,0.0,7.847343019440807
t650,0.0,0.0,0.0,0.0,0.0,9.059962914777584
t651,0.0,0.0,0.0,0.0,0.0,10.515613102290416
t652,0.0,0.0,0.0,0.0,0.0,12.26300111444048
t653,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t654,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t655,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t656,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t657,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t658,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t659,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t660,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t661,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t662,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t663,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t664,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t665,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t666,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t667,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t668,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t669,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t670,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t671,0.0,0.0,0.0,0.0,0.0,14.360596327355482
t672,0.0,0.0,0.0,0.0,0.0,14.360596327355477
t673,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t674,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t675,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t676,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t677,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t678,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t679,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t680,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t681,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t682,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t683,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t684,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t685,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t686,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t687,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t688,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t689,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t690,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t691,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t692,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t693,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t694,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t695,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t696,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t697,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t698,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t699,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t700,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t701,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t702,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t703,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t704,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t705,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t706,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t707,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t708,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t709,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t710,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t711,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t712,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t713,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t714,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t715,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t716,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t717,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t718,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t719,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t720,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t721,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t722,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t723,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t724,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t725,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t726,0.0,0.0,0.0,0.0,0.0,14.460249706904873
t727,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t728,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t729,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t730,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t731,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t732,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t733,0.0,0.0,0.0,0.0,0.0,14.460249706904875
t734,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t735,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t736,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t737,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t738,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t739,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t740,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t741,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t742,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t743,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t744,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t745,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t746,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t747,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t748,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t749,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t750,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t751,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t752,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t753,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t754,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t755,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t756,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t757,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t758,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t759,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t760,0.0,0.0,0.0,0.0,0.0,1.796875
t761,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t762,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t763,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t764,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t765,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t766,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t767,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t768,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t769,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t770,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t771,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t772,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t773,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t774,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t775,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t776,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t777,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t778,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t779,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t780,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t781,0.0,0.0,0.0,0.0,0.0,-268.3971492789818
t782,0.0,0.0,0.0,0.0,0.0,-271.6078831839606
t783,0.0,0.0,0.0,0.0,0.0,-271.6078831839606
t784,0.0,0.0,0.0,0.0,0.0,-271.6078831839606
t785,0.0,0.0,0.0,0.0,0.0,-271.6078831839606
t786,0.0,0.0,0.0,0.0,0.0,-271.6078831839606
t787,0.0,0.0,0.0,0.0,0.0,-271.6078831839606
t788,0.0,0.0,0.0,0.0,0.0,-271.6078831839606
t789,0.0,0.0,0.0,0.0,0.0,-271.6078831839606
t790,0.0,0.0,0.0,0.0,0.0,-271.6078831839606
t791,0.0,0.0,0.0,0.0,0.0,12.263001114440481
t792,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t793,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t794,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t795,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t796,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t797,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t798,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t799,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t800,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t801,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t802,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t803,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t804,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t805,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t806,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t807,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t808,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t809,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t810,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t811,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t812,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t813,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t814,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t815,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t816,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t817,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t818,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t819,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t820,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t821,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t822,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t823,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t824,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t825,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t826,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t827,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t828,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t829,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t830,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t831,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t832,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t833,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t834,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t835,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t836,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t837,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t838,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t839,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t840,0.0,0.0,0.0,0.0,0.0,-252.94082559687442
t841,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t842,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t843,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t844,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t845,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t846,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t847,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t848,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t849,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t850,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t851,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t852,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t853,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t854,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t855,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t856,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t857,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t858,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t859,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t860,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t861,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t862,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t863,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t864,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t865,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t866,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t867,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t868,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t869,0.0,0.0,0.0,0.0,0.0,-267.97615991799057
t870,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t871,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t872,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t873,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t874,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t875,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t876,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t877,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t878,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t879,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t880,0.0,0.0,0.0,0.0,0.0,14.360596327355479
t881,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t882,0.0,0.0,0.0,0.0,0.0,14.36059632735548
t883,0.0,0.0,0.0,0.0,0.0,-299.1692173876115
t884,0.0,0.0,0.0,0.0,0.0,-299.1692173876115
t885,0.0,0.0,0.0,0.0,0.0,-299.1692173876115
t886,0.0,0.0,0.0,0.0,0.0,-299.1692173876115
t887,0.0,0.0,0.0,0.0,0.0,-299.1692173876115
t888,0.0,0.0,0.0,0.0,0.0,-299.1692173876115
t889,0.0,0.0,0.0,0.0,0.0,-299.1692173876115
t890,0.0,0.0,0.0,0.0,0.0,-299.1692173876115
t891,0.0,0.0,0.0,0.0,0.0,-299.1692173876115
t892,0.0,0.0,0.0,0.0,0.0,-299.1692173876115
