region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NE,natural_gas_combined_cycle,1,1,1,6.365952328509824e11,0.0,1.0013234190119353e11,0.0,6.494249299999999e9,1.2365068568215093e35,0.0,4.2472680207557976e7,0.0,2.565393e9,0.0,0.0,0.0,1.7646138002211444e9,0.0,2.565392896e9,1.2365068568215093e35,-1.2365068568215093e35
NE,solar_pv,1,1,2,1.4420461257709797e12,0.0,2.4043563146628726e11,0.0,0.0,0.0,0.0,0.0,0.0,1.6824818e9,0.0,0.0,0.0,0.0,0.0,1.682481792e9,2.4043563146628726e11,-2.3875314967428726e11
NE,onshore_wind_1,1,1,3,2.578017833478866e12,0.0,1.1125748154797334e12,0.0,1.4128619e9,0.0,0.0,0.0,0.0,3.6970844e9,0.0,0.0,0.0,0.0,0.0,3.697084416e9,1.1139876773797334e12,-1.1102905929637334e12
NE,onshore_wind_2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,onshore_wind_3,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,battery,1,0,6,1.3751586777446152e11,7.036948473949631e11,3.437194509579192e10,1.7587678634544693e11,7.34883525e8,0.0,869460.5871475001,0.0,2.1163427e8,1.2082019e9,0.0,0.0,0.0,0.0,0.0,1.208201856e9,2.1119611869882602e11,-2.0998791684282602e11
