Resource,natural_gas_combined_cycle,solar_pv,onshore_wind_1,onshore_wind_2,onshore_wind_3,battery,Total
t197,0.0,0.0,10901.768851234758,0.0,0.0,3218.853984926778,14120.622836161536
t198,0.0,0.0,4263.467544053747,0.0,0.0,7021.847823450854,11285.315367504601
t199,0.0,0.0,6029.775387122046,0.0,0.0,7021.847823450854,13051.6232105729
t200,0.0,3591.9687277747553,3316.757309969854,0.0,0.0,7021.847823450854,13930.573861195462
t201,0.0,14509.231763655913,0.0,0.0,0.0,3283.7099639664034,17792.941727622318
t202,0.0,17940.365749967936,3061.56112541483,0.0,0.0,0.0,21001.926875382764
t203,0.0,16434.80393544703,4529.760531832753,0.0,0.0,0.0,20964.564467279786
t204,0.0,14449.322383869634,0.0,0.0,0.0,3195.5060382338747,17644.82842210351
t205,0.0,14092.466848011514,6503.14383925136,0.0,0.0,0.0,20595.610687262873
t206,0.0,14616.385597919902,0.0,0.0,0.0,2894.805434110179,17511.19103203008
t207,0.0,14469.761133062753,2200.1000962114963,0.0,0.0,1748.9749426047601,18418.83617187901
t208,0.0,9464.454798837907,4167.57202452199,0.0,0.0,3218.853984926778,16850.880808286674
t209,0.0,1671.0227546069032,4761.332579824734,0.0,0.0,7021.847823450854,13454.20315788249
t210,0.0,0.0,7712.9518721612185,0.0,0.0,7021.847823450854,14734.799695612073
t211,0.0,0.0,12755.024480956514,0.0,0.0,4685.288409061663,17440.312890018176
t212,0.0,0.0,21751.043157847478,0.0,0.0,0.0,21751.043157847478
t213,0.0,0.0,21102.805377260804,0.0,0.0,0.0,21102.805377260804
t214,0.0,0.0,6050.324711578682,0.0,0.0,7021.847823450854,13072.172535029535
t215,0.0,0.0,18878.80803493102,0.0,0.0,0.0,18878.80803493102
t216,0.0,0.0,17773.814815285434,0.0,0.0,0.0,17773.814815285434
t217,0.0,0.0,10638.36387410876,0.0,0.0,3218.853984926778,13857.217859035538
t218,0.0,0.0,2667.158657853994,0.0,0.0,7021.847823450854,9689.006481304848
t219,0.0,0.0,2523.313386657529,0.0,0.0,7021.847823450854,9545.161210108383
t220,0.0,0.0,2541.99459070902,0.0,0.0,7021.847823450854,9563.842414159873
t221,0.0,0.0,2860.5091197869097,0.0,0.0,7021.847823450854,9882.356943237763
t222,0.0,0.0,16400.528050165256,0.0,0.0,753.8957171454506,17154.423767310705
t223,0.0,0.0,8295.125195418295,0.0,0.0,5700.959788483975,13996.08498390227
t224,0.0,4165.07557221026,15893.133568516765,0.0,0.0,267.29968296406213,20325.50882369109
t225,0.0,14437.297144734215,0.0,0.0,0.0,3125.3927512917653,17562.68989602598
t226,0.0,18615.4006446157,2081.088544525215,0.0,0.0,0.0,20696.489189140913
t227,0.0,17674.869367556705,3035.6307246228234,0.0,0.0,0.0,20710.50009217953
t228,0.0,14946.951838860334,0.0,0.0,0.0,2859.3566817978112,17806.308520658145
t229,0.0,13468.350638574217,0.0,0.0,0.0,3529.536826950361,16997.887465524578
t230,0.0,14347.366438718442,0.0,0.0,0.0,3038.655615736653,17386.022054455094
t231,0.0,17542.024237898335,2714.522595830008,0.0,0.0,0.0,20256.546833728342
t232,0.0,14899.865861619435,3526.3128028808774,0.0,0.0,920.3214157281767,19346.50008022849
t233,0.0,3626.4654783586116,10660.337547005984,0.0,0.0,3218.853984926778,17505.657010291376
t234,0.0,0.0,7888.555190245215,0.0,0.0,7021.847823450854,14910.403013696068
t235,0.0,0.0,22233.95228257847,0.0,0.0,0.0,22233.95228257847
t236,0.0,0.0,16658.15227347509,0.0,0.0,2634.7141313294806,19292.866404804572
t237,0.0,0.0,14946.24952838216,0.0,0.0,3218.853984926778,18165.10351330894
t238,0.0,0.0,14014.057446212853,0.0,0.0,3218.853984926778,17232.911431139633
t239,0.0,0.0,5184.450903792161,0.0,0.0,7021.847823450854,12206.298727243015
t240,0.0,0.0,4130.830995288172,0.0,0.0,7021.847823450854,11152.678818739027
t241,0.0,0.0,17509.475777956864,0.0,0.0,0.0,17509.475777956864
t242,0.0,0.0,13971.764229455832,0.0,0.0,1610.5325699141463,15582.296799369979
t243,0.0,0.0,3044.518979694077,0.0,0.0,7021.847823450854,10066.36680314493
t244,0.0,0.0,3108.9691336717156,0.0,0.0,7021.847823450854,10130.81695712257
t245,0.0,0.0,16514.798623426384,0.0,0.0,489.399065543358,17004.197688969743
t246,0.0,0.0,4505.389136520529,0.0,0.0,7021.847823450854,11527.236959971382
