BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,9.622402954139844e7,879.449008739517,-1085.7395169623665,0.0,0.0,0.0,0.0,0.0,0.0,-1.3960042325089023e8
t1,18782.62680032169,0.0,-5.366320116348561,0.0,0.0,0.0,4543.185319794657,0.0,0.0,-38175.4458
t2,23101.718689999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37956.71869
t3,23226.81463537133,2.401502372509577,-2.9648177438389838,0.0,0.0,0.0,0.0,0.0,0.0,-38081.25132
t4,22466.596188497093,2.9912078798006276,-2.3751122365479334,0.0,0.0,0.0,1156.6995858596551,0.0,0.0,-38478.91187
t5,24519.76539,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39374.76539
t6,21076.727567646034,4.7766146090575115,-0.5897055072910495,0.0,0.0,0.0,4879.5163632522,0.0,0.0,-40815.43084
t7,21133.75074270476,0.0,-0.0,0.0,0.0,0.0,6328.498917295241,0.0,0.0,-42317.24966
t8,22431.44468373576,0.0,-0.0,0.0,0.0,0.0,5605.064416264237,0.0,0.0,-42891.5091
t9,21062.849277787336,0.0,-5.366320116348561,0.0,0.0,0.0,6601.017192329015,0.0,0.0,-42513.50015
t10,19567.99098927633,0.0,-1.258766447044724,0.0,0.0,0.0,6855.367457170708,0.0,0.0,-41277.09968
t11,21375.736061990967,2.401502372509577,-2.9648177438389838,0.0,0.0,0.0,4468.981443380364,0.0,0.0,-40699.15419
t12,21131.021880950964,0.0,-0.0,0.0,0.0,0.0,3908.6525090490327,0.0,0.0,-39894.67439
t13,24288.0425641717,3.548332972324217,-1.817987144024344,0.0,0.0,0.0,0.0,0.0,0.0,-39144.77291
t14,24000.47958182594,3.656174145204515,-1.7101459711440459,0.0,0.0,0.0,0.0,0.0,0.0,-38857.42561
t15,24346.851690116353,0.0,-5.366320116348561,0.0,0.0,0.0,0.0,0.0,0.0,-39196.48537
t16,23846.74040154166,3.548332972324217,-1.817987144024344,0.0,0.0,0.0,2528.9427926300423,0.0,0.0,-41232.41354
t17,28819.27164,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43674.27164
t18,21135.484286457693,0.0,-0.0,0.0,0.0,0.0,8525.802243542304,0.0,0.0,-44516.28653
t19,25282.957543668126,0.0,-0.0,0.0,0.0,0.0,4752.432876331879,0.0,0.0,-44890.39042
t20,21568.903042554444,3.656174145204515,-1.7101459711440459,0.0,0.0,0.0,8141.207509271494,0.0,0.0,-44567.05658
t21,21142.42598801297,0.0,-5.366320116348561,0.0,0.0,0.0,7464.729942103384,0.0,0.0,-43456.78961
t22,27001.048335371328,2.401502372509577,-2.9648177438389838,0.0,0.0,0.0,0.0,0.0,0.0,-41855.48502
t23,25952.47758537133,2.401502372509577,-2.9648177438389838,0.0,0.0,0.0,0.0,0.0,0.0,-40806.91427
t24,18509.080564300424,3.548332972324217,-1.817987144024344,0.0,0.0,0.0,6859.665719871272,0.0,0.0,-40225.47663
t25,18510.306956700424,3.656174145204515,-1.7101459711440459,0.0,0.0,0.0,6980.862885125517,0.0,0.0,-40348.11587
t26,19674.379327208346,0.0,-5.366320116348561,0.0,0.0,0.0,6132.834382908007,0.0,0.0,-40656.84739
t27,26848.012599883652,5.366320116348561,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41708.37892
t28,28897.71510011635,0.0,-5.366320116348561,0.0,0.0,0.0,0.0,0.0,0.0,-43747.34878
t29,32802.58167644705,0.0,-1.258766447044724,0.0,0.0,0.0,0.0,0.0,0.0,-47656.32291
t30,36128.81847,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50983.81847
t31,36159.90122,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51014.90122
t32,34974.0706,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49829.0706
t33,28935.566568555474,4.803004745019154,-0.5633153713294066,0.0,0.0,0.0,4116.6824420708335,0.0,0.0,-47911.4887
t34,28238.814071855475,0.0,-5.366320116348561,0.0,0.0,0.0,2987.7912782608737,0.0,0.0,-46076.23903
t35,28221.871939555473,0.0,-0.0,0.0,0.0,0.0,1505.1538604445286,0.0,0.0,-44582.0258
t36,28472.997974356753,2.9912078798006276,-2.3751122365479334,0.0,0.0,0.0,0.0,0.0,0.0,-43328.61407
t37,27592.847680898238,4.7766146090575115,-0.5897055072910495,0.0,0.0,0.0,0.0,0.0,0.0,-42452.03459
t38,27085.510130000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41940.51013
t39,24545.11657679665,0.0,-0.0,0.0,0.0,0.0,2649.5448532033515,0.0,0.0,-42049.66143
t40,29181.72081011635,0.0,-5.366320116348561,0.0,0.0,0.0,0.0,0.0,0.0,-44031.35449
t41,32021.114514914356,2.9850176009948095,-2.3813025153537515,0.0,0.0,0.0,0.0,0.0,0.0,-46876.71823
t42,32938.58596,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47793.58596
t43,33205.00608182594,3.656174145204515,-1.7101459711440459,0.0,0.0,0.0,0.0,0.0,0.0,-48061.95211
t44,28689.457987164882,0.0,-0.0,0.0,0.0,0.0,4089.672572835115,0.0,0.0,-47634.13056
t45,28674.716721464883,0.0,-0.0,0.0,0.0,0.0,2630.287268535115,0.0,0.0,-46160.00399
t46,29765.03035011635,0.0,-5.366320116348561,0.0,0.0,0.0,0.0,0.0,0.0,-44614.66403
t47,21119.221345253653,5.366320116348561,-0.0,0.0,0.0,0.0,7470.307064629996,0.0,0.0,-43449.89473
t48,19139.576561641894,0.0,-0.0,0.0,0.0,0.0,8972.724628358104,0.0,0.0,-42967.30119
t49,20051.366432040086,0.0,-0.0,0.0,0.0,0.0,8053.543087959915,0.0,0.0,-42959.90952
t50,21017.867548276932,0.0,-0.0,0.0,0.0,0.0,7613.711591723068,0.0,0.0,-43486.57914
t51,29393.36302644704,0.0,-1.258766447044724,0.0,0.0,0.0,0.0,0.0,0.0,-44247.10426
t52,21281.14670808595,0.0,-5.366320116348561,0.0,0.0,0.0,10286.602742030404,0.0,0.0,-46417.38313
t53,25283.19771479046,2.401502372509577,-2.9648177438389838,0.0,0.0,0.0,9865.444990580869,0.0,0.0,-50003.07939
t54,27852.14788575864,5.366320116348561,-0.0,0.0,0.0,0.0,10134.133134125012,0.0,0.0,-52846.64734
t55,37837.35906011635,0.0,-5.366320116348561,0.0,0.0,0.0,0.0,0.0,0.0,-52686.99274
t56,28468.421663059013,1.8381870011801704,-3.528133115168391,0.0,0.0,0.0,7665.509953054978,0.0,0.0,-50987.24167
t57,33717.37527537133,2.401502372509577,-2.9648177438389838,0.0,0.0,0.0,0.0,0.0,0.0,-48571.81196
t58,31925.81582988365,5.366320116348561,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46786.18215
t59,30106.15782,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44961.15782
t60,24477.039921543153,0.0,-5.366320116348561,0.0,0.0,0.0,4758.332928573195,0.0,0.0,-44085.00653
t61,28490.724800626307,4.803004745019154,-0.5633153713294066,0.0,0.0,0.0,0.0,0.0,0.0,-43349.96449
t62,27770.34066,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42625.34066
t63,28002.304976447034,0.0,-1.258766447044724,0.0,0.0,0.0,0.0,0.0,0.0,-42856.04621
t64,21261.035429819036,0.0,-0.0,0.0,0.0,0.0,8726.152110180965,0.0,0.0,-44842.18754
t65,25150.482306518978,0.0,-5.366320116348561,0.0,0.0,0.0,7110.46266359738,0.0,0.0,-47110.57865
t66,26000.07672008707,0.0,-0.0,0.0,0.0,0.0,7172.972889912933,0.0,0.0,-48028.04961
t67,26149.787194418976,2.401502372509577,-2.9648177438389838,0.0,0.0,0.0,7156.843560952356,0.0,0.0,-48161.06744
t68,25973.604743109754,5.366320116348561,-0.0,0.0,0.0,0.0,6968.516096773891,0.0,0.0,-47802.48716
t69,31774.027870116348,0.0,-5.366320116348561,0.0,0.0,0.0,0.0,0.0,0.0,-46623.66155
t70,29861.090689999994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44716.09069
t71,28208.201110705762,4.346719294242335,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43067.54783
