Resource,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,1.5222452456776002e7,12022.899968818409,0.0,34293.69922649743,0.0,6.891200000000002e6,54490.97500545695,4.851135961833578e6,6.312910852468429e6,603844.1967871238,0.0,879.449008739517,2.5756278499332532e7,1.7564315669159727e-12,0.0,3.648540000000001e7,9.622490899040718e7
t1,0.0,875.4111107732638,476.970444047859,0.0,323.77087797341164,0.0,2360.0,13.0,0.0,0.0,234.66938303999999,0.0,0.0,2003.8049844871568,0.0,0.0,12495.0,18782.62680032169
t2,0.0,1915.3947206242447,476.970444047859,0.0,950.4163931265883,0.0,2360.0,13.0,0.0,0.0,234.66938303999999,0.0,0.0,4656.267749161306,0.0,0.0,12495.0,23101.718689999998
t3,0.0,5320.540890622902,476.970444047859,0.0,322.82893317341166,0.0,2360.0,13.0,0.0,0.0,234.66938303999999,0.0,2.401502372509577,2003.8049844871568,0.0,0.0,12495.0,23229.21613774384
t4,0.0,3151.773261617604,476.970444047859,0.0,477.0,0.0,2360.0,15.0,0.0,0.0,234.66938303999999,0.0,2.9912078798006276,3256.18309979163,0.0,0.0,12495.0,22469.587396376894
t5,0.0,5121.631550128606,794.950740079765,0.0,477.0,0.0,2360.0,15.0,0.0,0.0,0.0,0.0,0.0,3256.1830997916295,0.0,0.0,12495.0,24519.76539
t6,0.0,3151.773261617604,476.970444047859,0.0,212.0,0.0,2360.0,15.0,0.0,0.0,224.00814911999998,0.0,4.7766146090575115,2141.9757128605684,0.0,0.0,12495.0,21081.50418225509
t7,0.0,3151.773261617604,0.0,0.0,212.0,0.0,2360.0,13.0,0.0,0.0,480.0,0.0,0.0,2421.977481087157,0.0,0.0,12495.0,21133.75074270476
t8,0.0,5121.631550128606,0.0,0.0,212.0,0.0,2360.0,15.0,0.0,0.0,224.00814911999996,0.0,0.0,2003.8049844871566,0.0,0.0,12495.0,22431.44468373576
