Resource,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62753.40873670447,710977.4895717555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773730.89830846
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2488.99065272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2488.99065272
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.67731244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.67731244
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213.05440928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213.05440928
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.45496144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.45496144
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.862341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.862341
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.64881776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.64881776
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.4219227199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.4219227199999
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.9410124400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.9410124400001
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.1366988977134,2404.73057968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3074.8672785777135
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.544047211685,2586.12831048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4680.672357691685
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009.256183663308,3106.83884368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6116.095027343308
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3075.780702677972,2518.38091648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5594.161619157972
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3077.7373061784033,2061.22679048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5138.964096658403
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3534.604223529107,417.33373968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951.937963209107
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541.8035583398485,1604.33552708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3146.1390854198485
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.65658902328911,1419.8154828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.472071823289
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.28420532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.28420532
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2071.09508892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2071.09508892
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.99085324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.99085324
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.1163666799998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.1163666799998
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.3562524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.3562524
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163.0320712000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163.0320712000002
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427.07450128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427.07450128
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3004.81263368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3004.81263368
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3730.4441231200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3730.4441231200003
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3475.33956484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3475.33956484
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2911.61127972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2911.61127972
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2939.6947294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2939.6947294
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836.4030562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836.4030562
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3623.6560245600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3623.6560245600003
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3878.26758176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3878.26758176
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.98018226013508,3435.88887928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3481.869061540135
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.8857224498983,4049.0365515599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4955.922274009898
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4779.0040498034,959.96973072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5738.973780523401
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.6270791909835,2472.61162148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4473.238700670983
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501.1277996000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501.1277996000001
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2293.13930250546,1431.95017108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.08947358546
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591.6969476008462,1720.1530403200002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3311.8499879208466
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.2744104360972,1346.329842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.6042524360973
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053.54135272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053.54135272
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.6799541200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.6799541200003
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066.63195696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066.63195696
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2671.82646016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2671.82646016
