Resource,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR
t67,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,14.376892861283839,0.0,0.0,62.475
t68,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,14.376892861283839,0.0,0.0,62.475
t69,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,14.376892861283839,0.0,0.0,62.475
t70,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,14.376892861283839,0.0,0.0,62.475
t71,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,59.19851046651752,0.0,0.0,62.475
t72,0.0,97.03322413828863,10.599343201063533,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,44.82161760523368,0.0,0.0,62.475
t73,0.0,97.03322413828863,10.599343201063533,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,44.82161760523368,0.0,0.0,62.475
t74,0.0,97.03322413828863,10.599343201063533,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,44.82161760523368,0.0,0.0,62.475
t75,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,44.821617605233676,0.0,0.0,62.475
t76,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,44.821617605233676,0.0,0.0,62.475
t77,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,44.821617605233676,0.0,0.0,62.475
t78,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,44.821617605233676,0.0,0.0,62.475
t79,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,44.821617605233676,0.0,0.0,62.475
t80,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,44.82161760523367,0.0,0.0,62.475
t81,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,44.82161760523367,0.0,0.0,62.475
t82,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,44.82161760523367,0.0,0.0,62.475
t83,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,24.92584756277532,0.0,0.0,62.475
t84,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,24.92584756277532,0.0,0.0,62.475
t85,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,24.92584756277532,0.0,0.0,62.475
t86,0.0,97.03322413828863,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,24.92584756277532,0.0,0.0,62.475
t87,0.0,67.02386980670573,10.599343201063533,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,24.92584756277532,0.0,0.0,62.475
t88,0.0,67.02386980670573,10.599343201063533,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,24.92584756277532,0.0,0.0,62.475
t89,0.0,67.02386980670573,10.599343201063533,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,24.92584756277532,0.0,0.0,62.475
t90,0.0,67.02386980670573,10.599343201063533,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,24.92584756277532,0.0,0.0,62.475
t91,0.0,67.02386980670573,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,60.216928263806466,0.0,0.0,62.475
t92,0.0,67.02386980670573,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,48.37937899150872,0.0,0.0,62.475
t93,0.0,67.02386980670573,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,48.37937899150872,0.0,0.0,62.475
t94,0.0,67.02386980670573,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,48.37937899150872,0.0,0.0,62.475
t95,0.0,24.567413463200076,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,48.37937899150872,0.0,0.0,62.475
t96,0.0,24.567413463200076,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,48.379378991508716,0.0,0.0,62.475
t97,0.0,24.567413463200076,10.599343201063533,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,35.29108070103115,0.0,0.0,62.475
t98,0.0,24.567413463200072,10.599343201063533,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,35.29108070103115,0.0,0.0,62.475
t99,0.0,24.567413463200072,10.599343201063533,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,35.29108070103115,0.0,0.0,62.475
t100,0.0,50.93113627128899,10.599343201063533,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,35.29108070103115,0.0,0.0,62.475
t101,0.0,50.93113627128899,10.599343201063533,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,35.29108070103115,0.0,0.0,62.475
t102,0.0,107.11167586761542,10.599343201063533,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.475
t103,0.0,107.11167586761542,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,3.92265656819608,0.0,0.0,62.475
t104,0.0,107.11167586761542,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,3.92265656819608,0.0,0.0,62.475
t105,0.0,107.11167586761542,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,3.92265656819608,0.0,0.0,62.475
t106,0.0,107.11167586761542,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,4.306010035468234,0.0,0.0,62.475
t107,0.0,107.11167586761542,0.0,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,4.306010035468234,0.0,0.0,62.475
t108,0.0,107.11167586761542,0.0,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,4.306010035468234,0.0,0.0,62.475
t109,0.0,107.11167586761542,0.0,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,4.306010035468234,0.0,0.0,62.475
t110,0.0,107.11167586761542,0.0,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,4.306010035468234,0.0,0.0,62.475
t111,0.0,107.11167586761542,0.0,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,4.306010035468234,0.0,0.0,62.475
t112,0.0,121.60259978060986,10.599343201063533,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,4.306010035468234,0.0,0.0,62.475
t113,0.0,121.60259978060986,10.599343201063533,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,4.306010035468234,0.0,0.0,62.475
t114,0.0,121.60259978060986,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,4.306010035468234,0.0,0.0,62.475
t115,0.0,14.49092391299445,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,4.306010035468234,0.0,0.0,62.475
t116,0.0,14.49092391299445,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,4.306010035468234,0.0,0.0,62.475
t117,0.0,14.49092391299445,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,4.306010035468234,0.0,0.0,62.475
t118,0.0,14.49092391299445,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.475
t119,0.0,14.49092391299445,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,55.91091822833823,0.0,0.0,62.475
t120,0.0,14.49092391299445,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,55.91091822833823,0.0,0.0,62.475
t121,0.0,29.10302846541937,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,55.91091822833823,0.0,0.0,62.475
t122,0.0,29.10302846541937,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,55.91091822833823,0.0,0.0,62.475
t123,0.0,29.10302846541937,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,55.91091822833823,0.0,0.0,62.475
t124,0.0,29.10302846541937,10.599343201063533,0.0,0.0,0.0,2.36,0.19733333333333336,0.0,0.0,0.0,0.0,0.0,55.91091822833823,0.0,0.0,62.475
t125,0.0,29.10302846541937,10.599343201063533,0.0,0.0,0.0,2.36,0.19733333333333336,0.0,0.0,0.0,0.0,0.0,55.91091822833823,0.0,0.0,62.475
t126,0.0,29.10302846541937,10.599343201063533,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,55.91091822833823,0.0,0.0,62.475
t127,0.0,29.10302846541937,10.599343201063533,0.0,0.0,0.0,2.36,0.0026666666666666575,0.0,0.0,0.0,0.0,0.0,55.91091822833823,0.0,0.0,62.475
t128,0.0,29.10302846541937,10.599343201063533,0.0,0.0,0.0,2.36,0.0026666666666666575,0.0,0.0,0.0,0.0,0.0,55.91091822833823,0.0,0.0,62.475
t129,0.0,29.10302846541937,10.599343201063533,0.0,0.0,0.0,2.36,0.0026666666666666575,0.0,0.0,0.0,0.0,0.0,55.91091822833823,0.0,0.0,62.475
t130,0.0,82.35193354585857,10.599343201063533,0.0,0.0,0.0,2.36,0.0026666666666666575,0.0,0.0,0.0,0.0,0.0,38.06310848595027,0.0,0.0,62.475
t131,0.0,82.35193354585857,10.599343201063533,0.0,0.0,0.0,2.36,0.002666666666666657,0.0,0.0,0.0,0.0,0.0,38.06310848595027,0.0,0.0,62.475
t132,0.0,82.35193354585857,10.599343201063533,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,38.06310848595027,0.0,0.0,62.475
t133,0.0,82.35193354585857,10.599343201063533,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,38.06310848595027,0.0,0.0,62.475
t134,0.0,82.35193354585857,10.599343201063533,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,60.216928263806466,0.0,0.0,62.475
t135,0.0,82.35193354585857,10.599343201063533,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,60.216928263806466,0.0,0.0,62.475
t136,0.0,94.75375868319784,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,60.216928263806466,0.0,0.0,62.475
t137,0.0,94.75375868319784,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,60.216928263806466,0.0,0.0,62.475
t138,0.0,94.75375868319784,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,60.21692826380646,0.0,0.0,62.475
t139,0.0,62.02668371634665,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,28.422097028862876,0.0,0.0,62.475
t140,0.0,74.13427071348778,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,28.422097028862886,0.0,0.0,62.475
t141,0.0,69.86332432652893,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,28.422097028862886,0.0,0.0,62.475
t142,0.0,69.86332432652893,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,28.422097028862886,0.0,0.0,62.475
t143,0.0,27.326022255799952,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,28.422097028862886,0.0,0.0,62.475
t144,0.0,49.39845617267697,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,28.422097028862886,0.0,0.0,62.475
t145,0.0,49.39845617267697,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,28.422097028862886,0.0,0.0,62.475
t146,0.0,80.53655540961651,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,28.422097028862893,0.0,0.0,62.475
t147,0.0,68.4289684124754,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,28.422097028862893,0.0,0.0,62.475
t148,0.0,68.4289684124754,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,28.422097028862893,0.0,0.0,62.475
t149,0.0,68.4289684124754,10.599343201063494,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.475
t150,0.0,68.4289684124754,10.599343201063533,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,31.794831234943572,0.0,0.0,62.475
t151,0.0,68.4289684124754,10.599343201063533,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,31.794831234943572,0.0,0.0,62.475
t152,0.0,68.4289684124754,10.599343201063533,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,39.78136974744357,0.0,0.0,62.475
t153,0.0,68.4289684124754,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,39.78136974744357,0.0,0.0,62.475
t154,0.0,68.4289684124754,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,39.78136974744357,0.0,0.0,62.475
t155,0.0,68.4289684124754,0.0,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,39.78136974744357,0.0,0.0,62.475
t156,0.0,68.4289684124754,0.0,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,39.78136974744357,0.0,0.0,62.475
t157,0.0,68.4289684124754,0.0,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,7.9865385125,0.0,0.0,62.475
t158,0.0,68.4289684124754,0.0,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,7.9865385125,0.0,0.0,62.475
t159,0.0,68.4289684124754,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.475
t160,0.0,79.3716072971412,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,2.954555801529414,0.0,0.0,62.475
t161,0.0,79.3716072971412,10.599343201063533,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,2.954555801529414,0.0,0.0,62.475
t162,0.0,79.3716072971412,10.599343201063533,0.0,2.12,0.0,2.36,0.19733333333333336,0.0,0.0,0.0,0.0,0.0,28.002118107618873,0.0,0.0,62.475
t163,0.0,79.3716072971412,10.599343201063533,0.0,2.12,0.0,2.36,0.19733333333333336,0.0,0.0,0.0,0.0,0.0,28.002118107618873,0.0,0.0,62.475
t164,0.0,79.3716072971412,10.599343201063533,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,28.002118107618873,0.0,0.0,62.475
t165,0.0,79.3716072971412,10.599343201063533,0.0,2.12,0.0,2.36,0.002666666666666657,0.0,0.0,0.0,0.0,0.0,28.002118107618873,0.0,0.0,62.475
