Resource,TechGroup,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
Wind_z16_01,Wind,16,2678,0.000198342,0,2677.999802,0,0,0,0,0,0,0,0
Wind_z16_02,Wind,16,4645,3.35E-06,15476.92581,20121.92581,0,0,0,0,0,0,0,0
Wind_z16_03,Wind,16,2687,0.000833439,0,2686.999167,0,0,0,0,0,0,0,0
Wind_z16_04,Wind,16,326,0.000217823,0,325.9997822,0,0,0,0,0,0,0,0
Wind_z17_01,Wind,17,1288,0.001216459,0,1287.998784,0,0,0,0,0,0,0,0
Wind_z17_02,Wind,17,668,3.96E-06,0.000902001,668.000898,0,0,0,0,0,0,0,0
Wind_z18_01,Wind,18,476,0.001176659,0,475.9988233,0,0,0,0,0,0,0,0
Wind_z18_02,Wind,18,910,3.49E-06,43153.20731,44063.20731,0,0,0,0,0,0,0,0
Hyd_z02_01,Hydro,2,188,0,0,188,0,0,0,0,0,0,0,0
Hyd_z03_01,Hydro,3,261,0,0,261,0,0,0,0,0,0,0,0
Hyd_z04_01,Hydro,4,866,0,0,866,0,0,0,0,0,0,0,0
Hyd_z06_01,Hydro,6,85,0,0,85,0,0,0,0,0,0,0,0
Hyd_z07_01,Hydro,7,358,0,0,358,0,0,0,0,0,0,0,0
Hyd_z08_01,Hydro,8,137,0,0,137,0,0,0,0,0,0,0,0
Hyd_z11_01,Hydro,11,501,0,0,501,0,0,0,0,0,0,0,0
Hyd_z12_01,Hydro,12,3985,0,0,3985,0,0,0,0,0,0,0,0
Hyd_z13_01,Hydro,13,1594,0,0,1594,0,0,0,0,0,0,0,0
Hyd_z14_01,Hydro,14,274,0,0,274,0,0,0,0,0,0,0,0
Hyd_z15_01,Hydro,15,289,0,0,289,0,0,0,0,0,0,0,0
Hyd_z16_01,Hydro,16,1613,0,0,1613,0,0,0,0,0,0,0,0
Hyd_z18_01,Hydro,18,746,0,0,746,0,0,0,0,0,0,0,0
coal-new_1_z11,Coal,11,1279,1278.957659,0,0.042341441,0,0,0,0,0,0,0,0
CoalOldUns_1_z11,Coal,11,1657,1656.917854,0,0.082146169,0,0,0,0,0,0,0,0
gas-CC_1_z11,NGCC,11,4404,0.005207111,0,4403.994793,0,0,0,0,0,0,0,0
gas-CT_1_z11,NGCT,11,348,0.568161983,0,347.431838,0,0,0,0,0,0,0,0
nuclear_1_z11,Nuclear,11,1818,6.74E-05,0,1817.999933,0,0,0,0,0,0,0,0
o-g-s_1_z11,NGST,11,789,788.4624002,0,0.537599759,0,0,0,0,0,0,0,0
coal-new_1_z10,Coal,10,767,766.4146263,0,0.585373748,0,0,0,0,0,0,0,0
CoalOldScr_1_z10,Coal,10,228,227.902835,0,0.097165002,0,0,0,0,0,0,0,0
CoalOldScr_2_z10,Coal,10,1243,1242.674778,0,0.325221855,0,0,0,0,0,0,0,0
gas-CC_1_z10,NGCC,10,1202,0.00197645,0,1201.998024,0,0,0,0,0,0,0,0
gas-CT_1_z10,NGCT,10,217,0.007336809,0,216.9926632,0,0,0,0,0,0,0,0
o-g-s_1_z10,NGST,10,569,568.303913,0,0.69608699,0,0,0,0,0,0,0,0
coal-new_1_z09,Coal,9,1194,1193.948525,0,0.051475138,0,0,0,0,0,0,0,0
CoalOldScr_1_z09,Coal,9,6047,6046.943829,0,0.056170858,0,0,0,0,0,0,0,0
gas-CC_1_z09,NGCC,9,840,0.031649329,0,839.9683507,0,0,0,0,0,0,0,0
gas-CC_2_z09,NGCC,9,624,0.008887443,0,623.9911126,0,0,0,0,0,0,0,0
gas-CT_1_z09,NGCT,9,3036,0.008040706,0,3035.991959,0,0,0,0,0,0,0,0
nuclear_1_z09,Nuclear,9,1060,9.35E-06,0,1059.999991,0,0,0,0,0,0,0,0
o-g-s_1_z09,NGST,9,134,0.057224907,0,133.9427751,0,0,0,0,0,0,0,0
coal-IGCC_1_z08,Coal,8,733,732.9714232,0,0.028576833,0,0,0,0,0,0,0,0
coal-new_1_z08,Coal,8,8227,8226.938063,0,0.061937303,0,0,0,0,0,0,0,0
CoalOldScr_1_z08,Coal,8,6975,6974.947747,0,0.052253454,0,0,0,0,0,0,0,0
gas-CC_1_z08,NGCC,8,4076,0.001283796,0,4075.998716,0,0,0,0,0,0,0,0
gas-CC_2_z08,NGCC,8,513,0.030789484,0,512.9692105,0,0,0,0,0,0,0,0
gas-CC_3_z08,NGCC,8,177,0.01173368,0,176.9882663,0,0,0,0,0,0,0,0
gas-CT_1_z08,NGCT,8,3347,0.011870315,0,3346.98813,0,0,0,0,0,0,0,0
o-g-s_1_z08,NGST,8,98,97.81750864,0,0.182491361,0,0,0,0,0,0,0,0
coal-new_1_z07,Coal,7,1004,1003.950643,0,0.049357392,0,0,0,0,0,0,0,0
CoalOldScr_1_z07,Coal,7,2045,2044.960087,0,0.039913034,0,0,0,0,0,0,0,0
gas-CC_1_z07,NGCC,7,3822,3821.608155,0,0.391845439,0,0,0,0,0,0,0,0
gas-CC_2_z07,NGCC,7,6588,0.022921536,0,6587.977078,0,0,0,0,0,0,0,0
gas-CC_4_z07,NGCC,7,2802,2800.926031,0,1.073969263,0,0,0,0,0,0,0,0
gas-CT_1_z07,NGCT,7,6720,0.276701976,0,6719.723298,0,0,0,0,0,0,0,0
nuclear_1_z07,Nuclear,7,3534,1.68E-06,0,3533.999998,0,0,0,0,0,0,0,0
o-g-s_1_z07,NGST,7,934,933.8754389,0,0.124561124,0,0,0,0,0,0,0,0
o-g-s_2_z07,NGST,7,4270,4258.468262,0,11.53173825,0,0,0,0,0,0,0,0
biopower_1_z06,Biomass,6,167,0,0,167,0,0,0,0,0,0,0,0
coal-new_1_z06,Coal,6,2358,2357.92881,0,0.071189534,0,0,0,0,0,0,0,0
CoalOldScr_1_z06,Coal,6,3554,3553.931155,0,0.068844938,0,0,0,0,0,0,0,0
gas-CC_1_z06,NGCC,6,3520,0.005809476,0,3519.994191,0,0,0,0,0,0,0,0
gas-CC_2_z18,NGCC,18,1056,0.006011508,0,1055.993988,0,0,0,0,0,0,0,0
gas-CT_1_z06,NGCT,6,5361,553.1250161,0,4807.874984,0,0,0,0,0,0,0,0
nuclear_1_z06,Nuclear,6,1141,2.54E-06,0,1140.999997,0,0,0,0,0,0,0,0
o-g-s_1_z06,NGST,6,511,510.9241955,0,0.075804541,0,0,0,0,0,0,0,0
coal-new_1_z05,Coal,5,1517,136.6775032,0,1380.322497,0,0,0,0,0,0,0,0
CoalOldScr_1_z05,Coal,5,1154,1153.881321,0,0.11867899,0,0,0,0,0,0,0,0
gas-CC_1_z05,NGCC,5,503,0.006113026,0,502.993887,0,0,0,0,0,0,0,0
gas-CT_1_z05,NGCT,5,220,0.004213499,0,219.9957865,0,0,0,0,0,0,0,0
o-g-s_1_z05,NGST,5,179,0.050689876,0,178.9493101,0,0,0,0,0,0,0,0
biopower_1_z04,Biomass,4,134,0,0,134,0,0,0,0,0,0,0,0
coal-new_1_z04,Coal,4,1581,1580.8398,0,0.160199993,0,0,0,0,0,0,0,0
CoalOldScr_1_z04,Coal,4,3719,1313.276076,0,2405.723924,0,0,0,0,0,0,0,0
CoalOldScr_2_z04,Coal,4,1393,1392.850536,0,0.14946391,0,0,0,0,0,0,0,0
gas-CC_1_z04,NGCC,4,2316,0.005581184,0,2315.994419,0,0,0,0,0,0,0,0
gas-CT_1_z04,NGCT,4,2804,87.86549583,0,2716.134504,0,0,0,0,0,0,0,0
gas-CT_2_z04,NGCT,4,427,0.07403022,0,426.9259698,0,0,0,0,0,0,0,0
nuclear_1_z04,Nuclear,4,1657,1656.994982,0,0.005018277,0,0,0,0,0,0,0,0
o-g-s_1_z04,NGST,4,354,353.5494409,0,0.450559115,0,0,0,0,0,0,0,0
coal-new_1_z03,Coal,3,970,969.9591178,0,0.040882172,0,0,0,0,0,0,0,0
CoalOldUns_1_z03,Coal,3,4710,4709.771341,0,0.22865938,0,0,0,0,0,0,0,0
CoalOldUns_2_z03,Coal,3,594,593.9027061,0,0.097293902,0,0,0,0,0,0,0,0
gas-CT_1_z03,NGCT,3,1024,0.009250136,0,1023.99075,0,0,0,0,0,0,0,0
nuclear_1_z03,Nuclear,3,1190,0.000137592,0,1189.999862,0,0,0,0,0,0,0,0
o-g-s_1_z03,NGST,3,94,93.76243264,0,0.237567361,0,0,0,0,0,0,0,0
coal-new_1_z02,Coal,2,2122,2121.943188,0,0.056811738,0,0,0,0,0,0,0,0
CoalOldScr_1_z02,Coal,2,2940,2939.937783,0,0.062216742,0,0,0,0,0,0,0,0
gas-CC_1_z02,NGCT,2,3011,0.002357791,0,3010.997642,0,0,0,0,0,0,0,0
gas-CC_2_z02,NGCC,2,127,122.6451826,0,4.354817398,0,0,0,0,0,0,0,0
gas-CC_3_z02,NGCC,2,261,0.019270444,0,260.9807296,0,0,0,0,0,0,0,0
gas-CT_1_z02,NGCT,2,2934,654.4204066,0,2279.579593,0,0,0,0,0,0,0,0
nuclear_1_z02,Nuclear,2,599,1.08E-05,0,598.9999892,0,0,0,0,0,0,0,0
o-g-s_2_z02,NGST,2,374,373.9466538,0,0.053346246,0,0,0,0,0,0,0,0
CoalOldUns_1_z17,Coal,17,689,688.9162224,0,0.083777568,0,0,0,0,0,0,0,0
gas-CC_1_z17,NGCC,17,1726,0.004390994,0,1725.995609,0,0,0,0,0,0,0,0
gas-CC_2_z17,NGCC,17,194,193.8918628,0,0.108137224,0,0,0,0,0,0,0,0
gas-CT_1_z17,NGCT,17,7035,0.009218055,0,7034.990782,0,0,0,0,0,0,0,0
nuclear_1_z17,Nuclear,17,10517,0.007278344,0,10516.99272,0,0,0,0,0,0,0,0
o-g-s_1_z17,NGST,17,53,52.71436239,0,0.285637609,0,0,0,0,0,0,0,0
coal-new_1_z18,Coal,18,11720,11719.92474,0,0.075264952,0,0,0,0,0,0,0,0
CoalOldScr_1_z18,Coal,18,750,749.9596309,0,0.040369055,0,0,0,0,0,0,0,0
CoalOldScr_2_z18,Coal,18,4003,4002.950093,0,0.049907215,0,0,0,0,0,0,0,0
gas-CC_1_z18,NGCC,18,6830,0.001845836,0,6829.998154,0,0,0,0,0,0,0,0
gas-CT_1_z18,NGCT,18,5995,0.010676617,0,5994.989323,0,0,0,0,0,0,0,0
nuclear_1_z18,Nuclear,18,2177,4.35E-06,0,2176.999996,0,0,0,0,0,0,0,0
o-g-s_1_z18,NGST,18,692,691.9443889,0,0.055611082,0,0,0,0,0,0,0,0
coal-new_1_z12,Coal,12,6185,6184.947344,0,0.052655763,0,0,0,0,0,0,0,0
CoalOldUns_1_z12,Coal,12,2816,2815.953423,0,0.046576987,0,0,0,0,0,0,0,0
gas-CC_1_z12,NGCC,12,7783,0.006694979,0,7782.993305,0,0,0,0,0,0,0,0
gas-CT_1_z12,NGCT,12,4011,0.007730939,0,4010.992269,0,0,0,0,0,0,0,0
nuclear_1_z12,Nuclear,12,8297,0.000258706,0,8296.999741,0,0,0,0,0,0,0,0
o-g-s_1_z12,NGST,12,2204,2203.533115,0,0.466885007,0,0,0,0,0,0,0,0
o-g-s_2_z12,NGST,12,250,249.7226101,0,0.277389869,0,0,0,0,0,0,0,0
CoalOldUns_1_z01,Coal,1,2417,1638.368286,0,778.6317137,0,0,0,0,0,0,0,0
gas-CC_1_z01,NGCC,1,1267,0.003631189,0,1266.996369,0,0,0,0,0,0,0,0
gas-CT_1_z01,NGCT,1,1233,0.0112175,0,1232.988783,0,0,0,0,0,0,0,0
coal-new_1_z15,Coal,15,3189,3188.852,0,0.14799956,0,0,0,0,0,0,0,0
CoalOldScr_1_z15,Coal,15,1923,1922.894204,0,0.105795876,0,0,0,0,0,0,0,0
gas-CC_1_z15,NGCC,15,761,0.003365938,0,760.9966341,0,0,0,0,0,0,0,0
gas-CT_1_z15,NGCT,15,2995,0.009461187,0,2994.990539,0,0,0,0,0,0,0,0
nuclear_1_z15,Nuclear,15,1225,2.70E-05,0,1224.999973,0,0,0,0,0,0,0,0
o-g-s_1_z15,NGST,15,565,564.8938146,0,0.10618538,0,0,0,0,0,0,0,0
coal-new_1_z14,Coal,14,232,231.9086647,0,0.091335333,0,0,0,0,0,0,0,0
CoalOldUns_1_z14,Coal,14,1741,1607.066106,0,133.9338945,0,0,0,0,0,0,0,0
CoalOldUns_2_z14,Coal,14,200,199.8389188,0,0.161081194,0,0,0,0,0,0,0,0
gas-CC_1_z14,NGCC,14,343,0.005777633,0,342.9942224,0,0,0,0,0,0,0,0
gas-CT_1_z14,NGCT,14,902,0.015334383,0,901.9846656,0,0,0,0,0,0,0,0
nuclear_1_z14,Nuclear,14,770,769.9996217,0,0.000378303,0,0,0,0,0,0,0,0
o-g-s_1_z14,NGST,14,45,0.04833003,0,44.95166997,0,0,0,0,0,0,0,0
coal-new_1_z13,Coal,13,474,0.012277864,0,473.9877221,0,0,0,0,0,0,0,0
gas-CC_1_z13,NGCC,13,290,0.022603566,0,289.9773964,0,0,0,0,0,0,0,0
gas-CT_1_z13,NGCT,13,402,0.951282703,0,401.0487173,0,0,0,0,0,0,0,0
o-g-s_1_z13,NGST,13,11,10.2103645,0,0.789635495,0,0,0,0,0,0,0,0
CoalOldScr_1_z16,Coal,16,6105,6104.875454,0,0.124545621,0,0,0,0,0,0,0,0
gas-CC_1_z16,NGCC,16,7159,0.004281444,0,7158.995719,0,0,0,0,0,0,0,0
gas-CC_2_z16,NGCC,16,223,0.016349322,0,222.9836507,0,0,0,0,0,0,0,0
gas-CC_3_z16,NGCC,16,402,0.781602192,0,401.2183978,0,0,0,0,0,0,0,0
gas-CC_4_z16,NGCC,16,878,0.016286499,0,877.9837135,0,0,0,0,0,0,0,0
gas-CT_1_z16,NGCT,16,2127,0.006865215,0,2126.993135,0,0,0,0,0,0,0,0
o-g-s_1_z16,NGST,16,6042,4471.241316,0,1570.758684,0,0,0,0,0,0,0,0
pumped-hydro_z06,PHS,6,2134,0,0,2134,0,0,0,0,0,0,0,0
pumped-hydro_z03,PHS,3,471,0,0,471,0,0,0,0,0,0,0,0
pumped-hydro_z16,PHS,16,258,0,0,258,0,0,0,0,0,0,0,0
pumped-hydro_z18,PHS,18,238,0,0,238,0,0,0,0,0,0,0,0
pumped-hydro_z15,PHS,15,186,0,0,186,0,0,0,0,0,0,0,0
pumped-hydro_z12,PHS,12,1616,0,0,1616,0,0,0,0,0,0,0,0
battery_z01,Li-ion,1,0,0,0,0,0,0,0,0,0,0,0,0
battery_z02,Li-ion,2,0,0,0,0,0,0,0,0,0,0,0,0
battery_z03,Li-ion,3,0,0,0,0,0,0,0,0,0,0,0,0
battery_z04,Li-ion,4,0,0,0,0,0,0,0,0,0,0,0,0
battery_z05,Li-ion,5,0,0,0,0,0,0,0,0,0,0,0,0
battery_z06,Li-ion,6,0,0,0,0,0,0,0,0,0,0,0,0
battery_z07,Li-ion,7,1,1,0,0,0,0,0,0,0,0,0,0
battery_z08,Li-ion,8,21,21,0,0,0,0,0,0,0,0,0,0
battery_z09,Li-ion,9,0,0,0,0,0,0,0,0,0,0,0,0
battery_z10,Li-ion,10,0,0,0,0,0,0,0,0,0,0,0,0
battery_z11,Li-ion,11,0,0,0,0,0,0,0,0,0,0,0,0
battery_z12,Li-ion,12,1,1,0,0,0,0,0,0,0,0,0,0
battery_z13,Li-ion,13,0,0,0,0,0,0,0,0,0,0,0,0
battery_z14,Li-ion,14,0,0,0,0,0,0,0,0,0,0,0,0
battery_z15,Li-ion,15,1,1,0,0,0,0,0,0,0,0,0,0
battery_z16,Li-ion,16,0,0,0,0,0,0,0,0,0,0,0,0
battery_z17,Li-ion,17,91,91,0,0,0,0,0,0,0,0,0,0
battery_z18,Li-ion,18,28,28,0,0,0,0,0,0,0,0,0,0
gas-CC_0_z01,NGCC,1,0,0,224.6490487,224.6490487,0,0,0,0,0,0,0,0
gas-CC_0_z02,NGCC,2,0,0,1804.116382,1804.116382,0,0,0,0,0,0,0,0
gas-CC_0_z03,NGCC,3,0,0,2529.173911,2529.173911,0,0,0,0,0,0,0,0
gas-CC_0_z04,NGCC,4,0,0,0.269799535,0.269799535,0,0,0,0,0,0,0,0
gas-CC_0_z05,NGCC,5,0,0,0.611504559,0.611504559,0,0,0,0,0,0,0,0
gas-CC_0_z06,NGCC,6,0,0,6794.386177,6794.386177,0,0,0,0,0,0,0,0
gas-CC_0_z07,NGCC,7,0,0,8553.722211,8553.722211,0,0,0,0,0,0,0,0
gas-CC_0_z08,NGCC,8,0,0,2710.331647,2710.331647,0,0,0,0,0,0,0,0
gas-CC_0_z09,NGCC,9,0,0,2580.981835,2580.981835,0,0,0,0,0,0,0,0
gas-CC_0_z10,NGCC,10,0,0,513.186815,513.186815,0,0,0,0,0,0,0,0
gas-CC_0_z11,NGCC,11,0,0,2169.403843,2169.403843,0,0,0,0,0,0,0,0
gas-CC_0_z12,NGCC,12,0,0,8387.591583,8387.591583,0,0,0,0,0,0,0,0
gas-CC_0_z13,NGCC,13,0,0,22.64952918,22.64952918,0,0,0,0,0,0,0,0
gas-CC_0_z14,NGCC,14,0,0,2093.272668,2093.272668,0,0,0,0,0,0,0,0
gas-CC_0_z15,NGCC,15,0,0,3583.413985,3583.413985,0,0,0,0,0,0,0,0
gas-CC_0_z16,NGCC,16,0,0,7017.606492,7017.606492,0,0,0,0,0,0,0,0
gas-CC_0_z17,NGCC,17,0,0,3084.96558,3084.96558,0,0,0,0,0,0,0,0
gas-CC_0_z18,NGCC,18,0,0,9231.671494,9231.671494,0,0,0,0,0,0,0,0
gas-CT_0_z01,NGCT,1,0,0,0.064198373,0.064198373,0,0,0,0,0,0,0,0
gas-CT_0_z02,NGCT,2,0,0,0.065527591,0.065527591,0,0,0,0,0,0,0,0
gas-CT_0_z03,NGCT,3,0,0,0.065834096,0.065834096,0,0,0,0,0,0,0,0
gas-CT_0_z04,NGCT,4,0,0,0.054648376,0.054648376,0,0,0,0,0,0,0,0
gas-CT_0_z05,NGCT,5,0,0,0.063342266,0.063342266,0,0,0,0,0,0,0,0
gas-CT_0_z06,NGCT,6,0,0,0.063477125,0.063477125,0,0,0,0,0,0,0,0
gas-CT_0_z07,NGCT,7,0,0,0.058133073,0.058133073,0,0,0,0,0,0,0,0
gas-CT_0_z08,NGCT,8,0,0,0.067604816,0.067604816,0,0,0,0,0,0,0,0
gas-CT_0_z09,NGCT,9,0,0,0.065885102,0.065885102,0,0,0,0,0,0,0,0
gas-CT_0_z10,NGCT,10,0,0,0.062357515,0.062357515,0,0,0,0,0,0,0,0
gas-CT_0_z11,NGCT,11,0,0,0.056079614,0.056079614,0,0,0,0,0,0,0,0
gas-CT_0_z12,NGCT,12,0,0,0.060789087,0.060789087,0,0,0,0,0,0,0,0
gas-CT_0_z13,NGCT,13,0,0,0.057691679,0.057691679,0,0,0,0,0,0,0,0
gas-CT_0_z14,NGCT,14,0,0,0.074473484,0.074473484,0,0,0,0,0,0,0,0
gas-CT_0_z15,NGCT,15,0,0,0.076081069,0.076081069,0,0,0,0,0,0,0,0
gas-CT_0_z16,NGCT,16,0,0,0.081608937,0.081608937,0,0,0,0,0,0,0,0
gas-CT_0_z17,NGCT,17,0,0,0.062556067,0.062556067,0,0,0,0,0,0,0,0
gas-CT_0_z18,NGCT,18,0,0,0.079843724,0.079843724,0,0,0,0,0,0,0,0
Total,,n/a,336976,122309.928,349643.3597,564309.4317,0,0,0,0,0,0,0,0
