Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
t1,6.616100719338246e-5,6.954576501529902e-5,0.000135750112252383,1.639795729981134e-6,0.00013311968622303956,4.520570365523528e-5,51.755196072833556,35.62111251043381,0.00026012846683411963,4.651167466745487e-5,35.62112781743109,35.62117468313896,1.071902494236096e-5,1.4143170099195891e-5,4.608639596048153e-6,6.415422328199909e-6,0.00026268546868952683,35.62110920279323
t2,0.00010347399902522584,6.874758102736654e-5,0.00013265957254766358,8.147400450589969e-7,0.00013239638354489928,35.62117748963491,51.75519389744219,35.62121281595598,0.0002534907836138865,7.857411241844002e-5,35.620162381558885,35.6212429051298,1.0162909407044417e-5,1.2518066535628594e-5,5.2235286229368395e-6,5.362987217234548e-6,0.0002553423446557824,35.621210846566655
t3,0.0001358465540078085,0.0002520714350787286,0.00015674501003796047,1.2329192564724477e-6,0.00011270129790023599,35.62113254540459,51.755188184400964,35.621134605466,0.00031992710486182643,4.528614466265412e-5,3.3075685926032232,35.62118057585938,1.1686118128377273e-5,1.5980110454730787e-5,7.845105011041324e-6,6.0685919847565075e-6,0.0003219675752804405,35.62113189754195
t4,31.41140586695459,31.411414226707603,31.411417948220727,5.818845000250739e-6,27.35793735074332,35.621195561507506,51.75519513727953,35.62119278386843,31.411421127928275,0.00023968162078887115,43.97124532799655,43.97241026666112,2.3406202501498262e-5,3.654400758407367e-5,3.180500751687278e-5,2.3698934112162115e-5,31.411421965719338,35.62119095287511
t5,33.73809780134236,33.738171395648585,33.73810084824378,1.890807144656228e-5,33.73795223856702,35.38599776882045,51.755203403437385,35.38600402268238,33.73816073537906,32.97065299872276,45.695853222130374,45.696238644797134,0.00029704099766851685,10.27755352961549,10.2775833310794,10.277578565407605,33.73816251090608,35.38600073143255
t6,35.62037461647992,35.620318126502276,35.620376389303146,3.459347233819829e-5,35.62032773424886,35.620643121860724,62.56950205443691,35.620631359078075,35.620388495891085,35.62008583452338,45.6962259975559,45.69628096342314,30.924152340061006,31.97322903632662,31.97327490620431,31.97327437414295,35.62038722757436,35.620626283291095
t7,41.02591779072744,41.02593701265324,41.02591532478472,5.876339568532254e-6,41.025882355813465,39.530264122950086,125.73966413171783,41.02591999342607,41.02591884887245,41.02584362898037,45.6963191207043,45.696356460993194,30.925168391015315,31.975385407770602,31.97558022237313,31.975578852761956,41.02591340209791,41.025914301234494
t8,60.88881518542034,68.58182761072385,60.88880169177959,32.68437192321982,60.88876207049216,60.888693686624705,62.57001925245842,60.8887813387858,60.88879968416259,60.88873499646988,62.56880860377094,62.56882496175005,60.888077978022764,60.888254712760386,60.88878022258193,60.888782274299366,60.88878298087911,60.888712116939416
t9,45.696172462648,45.69617768161167,45.69616983094543,45.69607343238498,45.69614621519883,45.69626990614815,51.755184513911566,45.69617796742895,45.6961735202983,45.696124717858225,45.69618930458698,45.69624691025082,45.69608727041211,45.6960837440917,45.69615823813515,45.696163786521744,45.696169317942214,45.69617005588185
t10,31.411374139575614,7.500016767294165e-5,31.4113915839537,7.850390462885803e-5,0.0006130439649641533,118.01295397490338,31.411512429487267,31.41151743792596,31.411449940546127,0.0005430347511699709,31.411351892897475,31.41151991174089,8.48093487710163e-5,4.0692440818227294e-5,9.17708770428751e-5,8.702054174637377e-5,31.41144929795507,31.411521617824803
t11,0.00013243825706445354,2.8827459220508588e-5,0.00015084945932991584,3.093183027748355e-5,8.139099554536817e-5,39.53029824718561,0.00015249758207696874,0.00016834981345293173,0.00016115902659392004,5.132957060563514e-5,8.636123416780801e-5,0.0001706684057667761,3.593721145422248e-5,1.698936020206618e-5,4.8760607541576205e-5,4.513658883294942e-5,0.00015901746299220337,0.0001702734990118946
t12,0.0001637079420873153,0.00010409511355547223,0.00016751128907687755,0.00011556401937573773,0.00014434275677185134,39.53025498252352,0.00015154166058795152,0.0001631166246772557,0.00016948723828948362,0.000125325083604201,0.00013571196094835504,0.00016394163215047505,0.00011834113433557784,0.00010099348352765471,0.00014242747175322533,0.00014189158047301734,0.0001623282647216012,0.00016354002013466796
t13,32.972179394252386,32.97210566615411,32.97218033897423,32.97209374052665,32.97215557899794,39.530269937020854,32.97220194830903,32.97219846643831,32.97218690955194,32.97212172158612,32.97216865490367,32.9722190044492,32.97209452806166,32.97209679431138,32.97215624398183,32.9721700558757,32.97217907886017,32.972203404610916
t14,29.733204490257002,29.733143437034343,29.73318827793643,29.733156962408373,29.733179344006686,39.53026130132982,29.73310407012759,29.73318043596046,29.73319093540323,29.733171723271532,29.73313661862609,29.73319349843882,29.733155828919088,29.73315695589096,29.733240827745664,29.733376408192523,29.733183003356867,29.73318356644595
t15,31.97576317560287,31.975280852433535,31.975755326777428,31.97535139665693,31.975581506479077,39.53023924814193,33.69721134586137,31.975803684487936,31.975769308403443,31.975490658681014,33.69693261108233,33.69721340324356,31.975349791771233,31.975353221730646,31.975699963986443,31.975729655697275,31.97576189227343,31.97582376185932
t16,31.97602120561628,0.00028202690339008165,23.149796482307995,0.0005936443729999676,23.149407719256487,23.14981061184135,31.9761856827658,23.149785147970835,23.1497990946699,23.14937796901214,31.976155327419736,45.69565865162705,0.0005957649997940267,0.0007217006429096971,31.975942946300517,31.9760106112659,23.149783614595744,23.14980024867057
t17,39.52990903527019,33.45323337075482,33.45327914653743,33.453227791404956,33.453241089670676,81.62841216572977,45.69631348724847,33.45320845089008,33.453276714137985,33.453245385883896,43.971289143083105,45.69627914921847,33.45322598758383,33.45320932201862,39.52987806697091,39.529888736892275,33.4532393897023,33.453235320178784
t18,41.045929154559516,41.02613498727569,41.04580073467701,41.04513652916643,41.04513944772971,41.02605621423749,51.755200481092054,41.02605964385062,41.04578109660019,41.045139065573835,51.754882198195055,51.75489732686651,41.04514354780758,41.04514078729768,41.0459291128249,41.04593418859784,41.02612638235589,41.02605722349019
t19,121.43227319566721,121.43220296789521,121.43227513340507,121.43224021318555,121.43225998385867,121.43227862588574,121.43230267162035,121.43226684163885,121.43227183565091,121.43225229348671,121.43227506619823,121.43226675348735,121.43225027729248,121.43226156787414,121.43228572883615,121.43228785954167,121.43226038065775,121.43225902504615
t20,58.945596329621246,58.94551596371652,58.945589555748164,58.94556785882994,58.94558001293953,58.945540370968004,58.94646580215604,58.945554753407876,58.945582649441356,58.94558065876349,58.94559948589545,58.945574479880236,58.945576711790416,58.945588084534336,58.945608201115235,58.94560970959938,58.94555810575549,58.945533324089354
t21,45.696245847655774,45.69587822060087,45.69615523534272,45.6959429612037,45.695989539500346,41.02600574383792,51.75527867345713,45.69593545085797,45.69614396690409,45.69599047586661,45.69629293606643,45.69628505631257,45.69595696008438,45.69598636197878,45.696237018108086,45.69623968869287,45.695941465819374,41.02600418317873
t22,45.69514208344289,41.035447221214184,42.72531760793731,41.035561807787275,41.03557061793929,39.53030422896757,51.7552027111125,41.03547620660656,42.72530308473263,41.03557375693234,45.69623369219736,45.69623492679777,41.03556843702174,41.035575944922925,45.69512384596529,45.69512863357902,41.03548034821493,41.02592033801817
t23,39.529902214561645,37.593676134848735,37.59381798742977,37.59367549002349,37.5936836748953,37.59362800843337,51.755194866798696,37.59368734941519,37.59380288092842,37.59367409584222,45.696028126996765,45.69603156081603,37.59368138536564,37.59368546680678,39.52990441312476,39.529926568594604,37.593682304908455,37.593620257169974
