t10,2.9722353107390816e-6,2.9679853188503805e-6,2.96987275155404e-6,2.9745650476640597e-6,2.966396448671029e-6,3.0011646033654144e-6,2.9813514165464657e-6,2.980858602355232e-6,2.960668184780737e-6,2.9596699770562676e-6,2.9659811013660165e-6,2.9945954580980283e-6,2.9676162709177015e-6,2.9548050799144694e-6,2.966294679110688e-6,2.984414449344089e-6,2.980638797485669e-6,2.9893817504378756e-6,5.353849524825725e-5
t11,2.96324337172492e-6,0.0,2.960760415388877e-6,2.9749548070686736e-6,0.0,2.9768521189443485e-6,2.971592281425408e-6,2.9712243510197756e-6,2.958732664845045e-6,0.0,0.0,2.984408445108084e-6,2.9679028593675783e-6,2.954713053691961e-6,2.966005536788852e-6,2.983540450834438e-6,2.9709992283807042e-6,2.979537622317623e-6,4.158446720690629e-5
t12,2.963076546142384e-6,2.9679983955063017e-6,2.960597965030791e-6,2.9732067197363343e-6,0.0,2.978287324289495e-6,2.9710329573513417e-6,2.971440883256298e-6,2.958188131050152e-6,0.0,2.956462686421079e-6,2.9843409663894095e-6,2.967916318464993e-6,2.9543755382304082e-6,2.9656343354198486e-6,2.9828948598259155e-6,2.9712577345005283e-6,2.980052402638803e-6,4.750676376425408e-5
t13,2.972917663313458e-6,2.9767644055133388e-6,2.969698871614367e-6,2.9824539551192175e-6,2.9757576726831403e-6,2.9810389882485033e-6,2.9764440213096277e-6,2.9810158329005533e-6,2.965406722643718e-6,2.968515122242281e-6,2.9661479353319202e-6,2.9955622782631527e-6,2.9774661188127124e-6,2.9634660069267546e-6,2.975185728303911e-6,2.9934749860743258e-6,2.980660423550349e-6,2.989699492525184e-6,5.359167622537651e-5
t14,2.9721998793285003e-6,2.9758291542744027e-6,2.969541292678724e-6,2.98267336406662e-6,2.974815771309206e-6,2.9804961598746973e-6,2.9758750633235162e-6,2.9802225316792916e-6,2.965475404553508e-6,2.9672632932675795e-6,2.9650578274266024e-6,2.9941927941957493e-6,2.976741208944778e-6,2.9624574864166603e-6,2.974590920839102e-6,2.990658671376297e-6,2.9797457288882143e-6,2.988823229740408e-6,5.357665978218386e-5
t15,2.9734180946157866e-6,0.0,0.0,2.983158449338135e-6,0.0,2.9816346512551344e-6,2.977217021480506e-6,2.981781976478989e-6,2.9664212699944354e-6,0.0,2.966768910360808e-6,2.9953345160718434e-6,2.9776208000831237e-6,0.0,2.975780388385466e-6,2.9935262839312297e-6,2.9813498013570166e-6,2.9897710151196304e-6,3.8743783178472105e-5
t16,2.971897311052734e-6,0.0,0.0,0.0,0.0,2.976439285004451e-6,2.9802207918078234e-6,2.9783621810378807e-6,2.959105012370574e-6,0.0,2.9652496253346643e-6,2.9971474583450745e-6,2.96876499974334e-6,0.0,2.9747267504954413e-6,2.9891503248210226e-6,2.978316437654493e-6,2.987026557839909e-6,3.5726406735507406e-5
t17,2.974060124232387e-6,2.9771394120370883e-6,2.9700873019384326e-6,2.9836363538562234e-6,2.976174857750587e-6,2.988747760370072e-6,2.984411987100483e-6,0.0,2.968141767015635e-6,2.9680623302884824e-6,2.968796959245381e-6,2.9984465348420655e-6,2.9785032191167197e-6,2.9637905078273465e-6,2.976897574940658e-6,2.993102992370085e-6,2.981541097607504e-6,2.988456229987701e-6,5.063999701052685e-5
t18,2.9745061065641e-6,2.9776655188213915e-6,2.9640754189201112e-6,2.982001497701019e-6,2.977481837244476e-6,2.981588355440299e-6,2.98784198082541e-6,2.9830671313485928e-6,2.9651807055849938e-6,2.963352655111961e-6,2.9707781747597333e-6,3.002504055178623e-6,2.9796793333932337e-6,2.9647317167410505e-6,2.9693402591882257e-6,2.9935400777386142e-6,2.9806003376744108e-6,2.9888536593304987e-6,5.360678882156674e-5
t19,2.997789184131199e-6,3.0012654929824067e-6,2.9886023317372013e-6,3.0063462041340318e-6,3.000780287773055e-6,3.001542146158397e-6,3.0061287048685936e-6,3.005734914336569e-6,2.9862436118756256e-6,2.984680527495048e-6,2.9886368785110347e-6,3.0202549016142305e-6,3.0047338362660274e-6,2.980358943938913e-6,2.999138622690964e-6,3.0126901922960003e-6,3.0032257899132287e-6,3.0109600713338633e-6,5.399911264205639e-5
t20,2.980031522620104e-6,2.9835208894867485e-6,2.9712540994180183e-6,2.987836031623042e-6,2.9830202833321894e-6,2.9852102545910845e-6,2.9862859965441303e-6,2.988758017011444e-6,2.967160697392728e-6,2.9667511958973664e-6,2.969477796248388e-6,3.0020065258625337e-6,2.9862636121579973e-6,2.9583346867629234e-6,2.978283041734492e-6,2.9950835285202577e-6,2.9858746086910924e-6,2.9935449211489097e-6,5.366869770904344e-5
t21,2.9761922617446154e-6,2.9795674988928293e-6,2.967440625745202e-6,2.9839250418002395e-6,2.979537855436048e-6,2.9793503752389902e-6,2.9829703910446762e-6,2.98387833574382e-6,2.9619405103573456e-6,2.9644215519195206e-6,2.9644955853650946e-6,2.995941480899373e-6,2.9819454397274526e-6,2.9600410139293887e-6,2.9740705169586327e-6,2.991695082241013e-6,2.981153618817052e-6,2.9881824246755183e-6,5.3596749610536804e-5
t22,2.975484755690561e-6,2.9775407065817676e-6,2.9637399110912214e-6,2.9821244747301566e-6,2.977196259559333e-6,2.9800843400290575e-6,2.9848684192451956e-6,2.981574349879902e-6,2.962213392051687e-6,2.9605014901099817e-6,2.9641176527959334e-6,2.9960584815756754e-6,2.9798324884185884e-6,2.9576786032856e-6,2.9757222841798205e-6,2.9935428383253894e-6,2.979161511409229e-6,2.9880502925077924e-6,5.357949225146689e-5
t23,2.973773167356149e-6,2.976397955313194e-6,2.9627632859729676e-6,2.981515578979813e-6,2.9766089709570483e-6,2.9786481743321206e-6,2.98427153589717e-6,2.980932146181499e-6,2.962249595886126e-6,2.9602944110339105e-6,2.963857265428071e-6,2.9964777014305514e-6,2.9789275076992993e-6,2.9578381676846435e-6,2.9732853515223126e-6,2.9903841891288302e-6,2.9785937520531754e-6,2.988186999687715e-6,5.3565005756544594e-5
t24,2.9727933153005507e-6,2.9748627565093176e-6,2.962490812689832e-6,2.979243967389754e-6,2.975774933598378e-6,2.9670532872229513e-6,2.977629222345343e-6,2.9793647349802212e-6,2.962893498819721e-6,2.9621099202101637e-6,2.9734280419729357e-6,2.9954667821920625e-6,2.978133398613782e-6,2.9546873922985277e-6,2.974551919861504e-6,2.9886529962578754e-6,2.9799041465437287e-6,2.9869671452897633e-6,5.354600827209641e-5
t25,2.972526135375898e-6,2.974775214084762e-6,2.963548608448478e-6,2.979871811614527e-6,2.975727322864065e-6,2.9671293265246113e-6,2.977843523274187e-6,2.9790438264301895e-6,2.963800213739163e-6,2.9631178312845112e-6,2.963178723969895e-6,2.994925102786017e-6,2.977782184765528e-6,2.9550513429092113e-6,2.9767472134164504e-6,2.9877232451244416e-6,2.9792220801055202e-6,2.986882061422597e-6,5.353889576814005e-5
t26,2.971162262079235e-6,2.9734802116333124e-6,2.9611775603424754e-6,2.9789680968111874e-6,2.9745141366593255e-6,2.967220419549251e-6,2.977394289489255e-6,2.9782321636498365e-6,2.961325600159588e-6,2.962007743480443e-6,2.9616571602013715e-6,2.9935042972796298e-6,2.9767028807776445e-6,2.9552037254296434e-6,2.974905008592518e-6,2.9859057961358543e-6,2.977552994921692e-6,2.978337874230937e-6,5.35092522214232e-5
t27,2.9719661334035963e-6,2.974137809660887e-6,2.9615490469292097e-6,2.9794213486201613e-6,2.9747408041671593e-6,2.967250272444959e-6,2.9770711895085533e-6,2.9790874419517076e-6,2.9619769536638895e-6,2.960067099326308e-6,2.9614465544779187e-6,2.9904232314803213e-6,2.977224204752574e-6,2.956211808475944e-6,2.975517479281346e-6,2.987860984825588e-6,2.9775195910493773e-6,2.9862521569410953e-6,5.351972411096059e-5
t28,2.972241938733085e-6,2.9742280373707482e-6,2.961609700473267e-6,2.979937419161884e-6,2.9753129682038086e-6,2.967355919757572e-6,2.9773758273546266e-6,2.9791243740721474e-6,2.9639111077907174e-6,2.9608455110947505e-6,2.9621448398154836e-6,2.9901966759144852e-6,2.9779704592524325e-6,2.9572237508544167e-6,2.971986982187494e-6,2.988855356090891e-6,2.9774955317277502e-6,2.9861183317815516e-6,5.3523934731637106e-5
t29,2.973075355178508e-6,2.9745785839041787e-6,2.9624373450415936e-6,2.9803700384439696e-6,2.9761429869610335e-6,2.9679921856113906e-6,2.983658033940101e-6,2.9786734503733853e-6,2.965897686691787e-6,2.960823797784869e-6,2.9628611078523503e-6,2.991089196151995e-6,2.9793914682991773e-6,2.959284231059646e-6,2.9727055468556417e-6,2.9889084499781925e-6,2.977929440642643e-6,2.985647994853118e-6,5.354146689962358e-5
t30,2.9734451361978737e-6,2.9753452674388746e-6,2.964844568647713e-6,2.9809022053514572e-6,2.9765265938818905e-6,2.9687857410380937e-6,2.9874402283096204e-6,2.9793175451973235e-6,2.9674658411092232e-6,2.9609234801188374e-6,2.9663082689129806e-6,2.9934339997649103e-6,2.9796918297776876e-6,2.959975682786152e-6,2.9729084929624126e-6,2.9899291827651762e-6,2.978752583499789e-6,2.98629238458174e-6,5.3562289032341755e-5
t31,2.974195422015159e-6,2.9751117875896723e-6,2.9677417205337774e-6,2.9817755624654485e-6,2.977181277313187e-6,2.9816171299129014e-6,2.997860461897949e-6,2.9801332598766047e-6,2.967857815506144e-6,2.960126524618366e-6,2.979954215897322e-6,3.0056436293322163e-6,2.979860543833649e-6,2.95869427826745e-6,2.9735406353854166e-6,2.9907618899399143e-6,2.980421044051708e-6,2.98712210091121e-6,5.361959929934809e-5
t32,2.9797217100148466e-6,2.9804077606224435e-6,2.9732645859259368e-6,2.9873730628789634e-6,2.9829711025528754e-6,2.988882024109009e-6,2.997083548501181e-6,2.985434829969219e-6,2.9717261117127924e-6,2.965750844730171e-6,2.9692871571492455e-6,2.993905363949863e-6,2.9848631582874093e-6,2.960877883837994e-6,2.978176792572895e-6,2.9950642049899237e-6,2.98439446433477e-6,2.9921109678548144e-6,5.367129557399435e-5
t33,2.9765895850414667e-6,2.974210974245127e-6,2.9731350368054936e-6,2.982955422971471e-6,2.970315373315087e-6,2.9799090640307794e-6,2.989791541420454e-6,2.9832266764095454e-6,2.970382318255527e-6,2.9657273461814143e-6,2.970750855298327e-6,2.9956759785060173e-6,2.9799915100957556e-6,2.9597627933127784e-6,2.9761074703305453e-6,2.9961305461431473e-6,2.9830559283667094e-6,2.989062931725123e-6,5.3616781352454766e-5
t34,2.9754326720268783e-6,2.978239988326801e-6,2.9737559808449156e-6,2.983235695506185e-6,2.973911706567849e-6,2.981383003223323e-6,2.981839083175132e-6,2.982710664232985e-6,0.0,2.969841262549479e-6,0.0,2.9915876703611052e-6,2.9767529493585502e-6,2.965280365596141e-6,2.977342048956145e-6,2.9925012732360346e-6,2.982797942518022e-6,2.9926172064323323e-6,4.767922951291188e-5
t35,2.9654397465525437e-6,2.967469699687837e-6,2.96205365769078e-6,0.0,2.9614968043338396e-6,0.0,2.9707000074873446e-6,2.9720461990762483e-6,2.958224234954808e-6,2.9596764284508518e-6,0.0,2.9805877485699396e-6,2.9667484782306752e-6,2.9535022819894695e-6,2.967812051564499e-6,0.0,2.972047569311175e-6,2.982501691427041e-6,4.154030659932705e-5
t36,2.965256469299208e-6,2.9672962382107842e-6,2.962793730722218e-6,2.9725751695844876e-6,2.9631432424239595e-6,2.9704053306281825e-6,2.9702867392841643e-6,2.9718154359288223e-6,0.0,2.959369950658175e-6,0.0,2.979758385667574e-6,2.9669522609590884e-6,2.95375154101434e-6,2.967100188418918e-6,0.0,2.971956306676868e-6,2.9831797314885363e-6,4.452564072096532e-5
t37,2.965076992939767e-6,2.9672137009689874e-6,2.961656161748803e-6,2.972241776786742e-6,2.9669726767901387e-6,2.9703063540070864e-6,0.0,2.9716598448522594e-6,2.95845084240032e-6,2.9589420700350524e-6,0.0,2.9794322210178513e-6,2.9671479594453186e-6,2.9616333787766143e-6,2.9667825389659925e-6,0.0,2.9714985154961475e-6,2.982433923824006e-6,4.452144895805509e-5
t38,2.96514234924421e-6,2.9726915032988257e-6,2.9619662352342573e-6,2.9713668935182534e-6,2.9665174919660245e-6,2.970569091897559e-6,0.0,2.9715809511786105e-6,2.9579957786785014e-6,2.9581498684487896e-6,0.0,2.979282446491059e-6,2.9669933012176988e-6,2.961631759050838e-6,2.9670658258566476e-6,0.0,2.9714428276807677e-6,2.983288586187488e-6,4.452568490994953e-5
t39,2.9650695042568883e-6,2.977026071412718e-6,2.9618857553018644e-6,2.9717708727856822e-6,2.966413310572275e-6,2.9705541985930667e-6,2.96989517126282e-6,2.9716999989465395e-6,2.957722235219727e-6,2.9577153447511686e-6,0.0,2.9797048958935474e-6,2.967239105773945e-6,2.953025284346586e-6,2.96722135172732e-6,0.0,2.971520322343608e-6,2.982058138059047e-6,4.74905215612468e-5
t40,2.965221015189549e-6,2.977429708621163e-6,2.961910889349233e-6,0.0,2.966258913161458e-6,2.9708108138119316e-6,0.0,0.0,2.9587454405426654e-6,2.9666653672824793e-6,0.0,2.979169121329425e-6,2.9761522326907616e-6,2.9528874080706377e-6,2.967034120083472e-6,0.0,2.971898616844195e-6,2.983936457647132e-6,3.859812010462411e-5
t41,2.973728370725245e-6,2.975698356955045e-6,2.971172675796202e-6,2.9814899806724745e-6,2.9758988097956265e-6,2.9707540329069712e-6,2.9846873008307132e-6,2.9718063087362953e-6,2.9665548986865403e-6,2.966502730828269e-6,2.9656733393899797e-6,2.9945406578144403e-6,2.9765225600720333e-6,2.9614191506725835e-6,2.9756986103251044e-6,2.9925627727660977e-6,2.9779288976658623e-6,2.984154597047236e-6,5.3566794051686717e-5
t42,2.9741110052526395e-6,2.9758180938035326e-6,2.9739199330927516e-6,2.9815692184770675e-6,2.9701151833615254e-6,2.9717245760741337e-6,2.9860160232569814e-6,2.9832922286716646e-6,2.9656604556701297e-6,2.9599460577569018e-6,2.9714331048347906e-6,2.9921137033413123e-6,2.977914592680405e-6,2.9627644947902123e-6,2.9761247764041718e-6,2.9961622560919718e-6,2.981905620576352e-6,2.9948473610832645e-6,5.3595438685219814e-5
t43,2.99277330272126e-6,2.9932527861259346e-6,2.992502905708961e-6,2.999423861723423e-6,2.98971114351863e-6,2.983188275104556e-6,2.997427467379676e-6,3.0000722988912595e-6,2.9846700142300955e-6,2.979319175721687e-6,2.984547328600372e-6,3.005028369355914e-6,2.9969859088462943e-6,2.970353365432387e-6,2.9119683634838573e-6,3.0082702460850954e-6,3.0000697835580503e-6,2.9874997858007254e-6,5.3777064382288174e-5
t44,2.979142530960304e-6,2.980318451394653e-6,2.9794841479828053e-6,2.9868772016197485e-6,2.9759086607614837e-6,2.977937459796468e-6,2.9851634135246844e-6,2.987623185129372e-6,2.9707119229164046e-6,2.9651251936028147e-6,2.970802763937089e-6,2.99107884063034e-6,2.9840824961946536e-6,2.9586604257478933e-6,2.973094110575722e-6,2.9917829502959254e-6,2.9849586284442816e-6,2.9875449937006392e-6,5.363029737721528e-5
t45,2.9762065332264562e-6,2.9775245920769467e-6,2.976538126270748e-6,2.9842983446774263e-6,2.9723504663859004e-6,2.980430305981633e-6,2.9848834611558333e-6,2.984156003186415e-6,2.96763918870317e-6,2.9623730715531096e-6,2.967654527557199e-6,2.9875001408842358e-6,2.9810519745379957e-6,2.955323390538773e-6,2.9741712456875066e-6,2.9906543240452743e-6,2.981514551781274e-6,2.986813648580271e-6,5.3591083896830166e-5
t46,2.9741325050311802e-6,2.974958972667702e-6,2.9739420561104486e-6,2.982140577891219e-6,2.977586041456793e-6,2.9820274002343514e-6,2.9821685475299817e-6,2.9820393115002894e-6,2.965473499704799e-6,2.9590389936973125e-6,2.966615585745425e-6,2.9878091157978705e-6,2.9788391758208203e-6,2.950099461410558e-6,2.972012993116361e-6,2.990964345608928e-6,2.979210084434415e-6,2.987110330809502e-6,5.3566168998567956e-5
t47,2.9727234750023336e-6,2.973908014551663e-6,2.972291775490021e-6,2.981593686298232e-6,2.9760646902525384e-6,2.9792453302574854e-6,2.9767028171555226e-6,2.9804427390817425e-6,2.9635815573118837e-6,2.9600402573205116e-6,2.9657510769856474e-6,2.988649910105419e-6,2.9774293137601752e-6,2.9688425425887707e-6,2.97101946599283e-6,2.989836612345561e-6,2.97804119959097e-6,2.9869190222892854e-6,5.35630834863806e-5
t48,2.9722531037915766e-6,2.9741096559223918e-6,2.9710949795762873e-6,2.9807974775109256e-6,2.9752223419107814e-6,2.97834525983744e-6,2.9765122862736388e-6,2.9794319115030584e-6,2.9617936531522727e-6,2.962425342108165e-6,2.9728214546503293e-6,2.9887324876755508e-6,2.976531222527418e-6,2.9684133465737235e-6,2.9722254535823407e-6,2.9899773953260814e-6,2.977238156535679e-6,2.985886088761325e-6,5.3563811617218984e-5
t49,2.9732596229163667e-6,2.9744733030048894e-6,2.972645504845765e-6,2.980949257584337e-6,2.976199855401644e-6,2.9784146292319716e-6,2.9763005263380998e-6,2.9801221116875882e-6,2.9621635302738744e-6,2.964050453112408e-6,2.9636394666238865e-6,2.9890411562411625e-6,2.9767551727616644e-6,2.968616784027401e-6,2.9721856403692315e-6,2.9900489134801402e-6,2.9772238824147358e-6,2.9859767928209523e-6,5.356206660313612e-5
t50,2.973364880390454e-6,2.9738432733712045e-6,2.972087662610605e-6,2.9801198675978988e-6,2.9761830464085165e-6,2.9787137735587134e-6,2.976682340567592e-6,2.9802850324149187e-6,2.96185689813835e-6,2.9644348569763285e-6,2.96379031809381e-6,2.9901831043113955e-6,2.976644353438178e-6,2.969217663627018e-6,2.9701549821331116e-6,2.989123742859624e-6,2.9769302797729604e-6,2.986412306631318e-6,5.3560028382901995e-5
t51,2.9738288497273634e-6,2.9743399135982122e-6,2.972300581503508e-6,2.979514600872534e-6,2.976551591958752e-6,2.9786680209326595e-6,2.97583687742311e-6,2.9808278088585966e-6,2.961836288296808e-6,2.9651402315897832e-6,2.9645084837195974e-6,2.98986671846241e-6,2.9767960375610674e-6,2.969751235011214e-6,2.970025340505191e-6,2.988764234165632e-6,2.9770440045321823e-6,2.9866977737494463e-6,5.3562298592468066e-5
t52,2.973956168452599e-6,2.97451821663188e-6,2.972446538445878e-6,2.9794596300076795e-6,2.976694817954882e-6,2.97874965978699e-6,2.97664094679686e-6,2.9801330819580782e-6,2.961109450498671e-6,2.964809348418446e-6,2.965994705481109e-6,2.990447311717204e-6,2.97707045455681e-6,2.957674807890195e-6,2.972291661686907e-6,2.9902219156392564e-6,2.9773691059245154e-6,2.987074002723385e-6,5.355666182457134e-5
t53,2.975224558547285e-6,2.975911377666136e-6,2.973534432836495e-6,2.9796645931943545e-6,2.977930516274304e-6,2.9781117018050022e-6,2.9838469542225943e-6,2.9782877849668696e-6,2.9615128117890514e-6,2.9653015487150833e-6,2.9695216839104318e-6,2.9901813641115554e-6,2.977762565910879e-6,2.961499887892495e-6,2.974577063974287e-6,2.990545569185591e-6,2.9773165087846782e-6,2.9850762612309607e-6,5.357580718501805e-5
t54,2.980617346586803e-6,2.9800493144662e-6,2.9792225146035236e-6,2.982631592319358e-6,2.982886122599185e-6,2.983066074631145e-6,2.985855452604937e-6,2.9842459665519523e-6,2.966737696052299e-6,2.968010970593444e-6,2.9692574765320654e-6,2.9923079362479373e-6,2.9805930971626157e-6,2.965437705493354e-6,2.9797360371769145e-6,2.99557954452569e-6,2.982645105387245e-6,2.9900975375065636e-6,5.364897749104123e-5
t55,2.981577533210999e-6,2.9807994066789004e-6,2.9782072919247e-6,2.985391698956475e-6,2.976379037859283e-6,2.9826654654998543e-6,2.988677924037392e-6,2.9843505922892707e-6,2.945725691397198e-6,2.9684148055498883e-6,2.971212320421527e-6,2.996745335311567e-6,2.9825008053914864e-6,2.9637180092991124e-6,2.977936116909692e-6,2.994062755054688e-6,2.9837081059490826e-6,2.9915573357112783e-6,5.36336302314524e-5
t56,3.0054856359705654e-6,3.008026890999559e-6,3.0009235222163364e-6,2.9890220329178055e-6,2.9995448705138536e-6,3.0054598567297904e-6,3.0128650774717248e-6,3.0144481134178806e-6,2.963765676431793e-6,2.992507770376602e-6,2.996377210325494e-6,3.020132930664977e-6,2.9859813441545754e-6,2.966175174308981e-6,2.976130778861284e-6,2.991707768978973e-6,3.0130493568125126e-6,3.0210198107361877e-6,5.3962623821888896e-5
t57,2.9806801226094463e-6,2.981349313225672e-6,2.9783677894366587e-6,2.9837359949073674e-6,2.9771484498620633e-6,2.9820469608732983e-6,2.9869639998736326e-6,2.9856749577862767e-6,2.971711618842097e-6,2.9736496580038253e-6,2.964300455859313e-6,2.998392525418275e-6,2.9788182381108585e-6,2.952239640127211e-6,2.9771516597935345e-6,2.9934380066673553e-6,2.986871788282729e-6,2.9907927629619012e-6,5.364333394264151e-5
t58,2.9746078167396646e-6,2.97763613044866e-6,2.9729853940707708e-6,2.9820304342114165e-6,2.9732898716637822e-6,2.981300769181073e-6,2.989676370037446e-6,2.98254731826786e-6,0.0,2.9675987533464837e-6,2.968181145121725e-6,2.996833120620337e-6,2.976435982241488e-6,2.963371475337057e-6,2.976734900525871e-6,2.994394123714537e-6,2.982156072762368e-6,2.986649665459879e-6,5.0646429343750415e-5
t59,2.973860687026244e-6,2.976574606282886e-6,2.9719593211419354e-6,2.9731982093574017e-6,0.0,2.9816127566769497e-6,2.985670133216364e-6,2.9823502723255673e-6,0.0,0.0,2.969589288572841e-6,2.9966413873931636e-6,2.9676253584605086e-6,2.961863979349951e-6,2.966345549618633e-6,2.9844249838678143e-6,2.9809915400964704e-6,2.985919982407979e-6,4.46586280557947e-5
t60,2.97382271735598e-6,2.9773170591574147e-6,2.9729059115872885e-6,2.982201754539963e-6,2.9737735216831505e-6,2.9819273956926287e-6,2.9846837868863618e-6,2.981503947455718e-6,0.0,2.967859046926278e-6,2.9681285875292017e-6,2.9929766875164434e-6,2.976157210619833e-6,2.9707390727936843e-6,2.975513814947029e-6,2.9924517340833415e-6,2.982172464262234e-6,2.9884645857068164e-6,5.064259929874337e-5
t61,2.9675315889943737e-6,2.9713024159388354e-6,2.965430219173384e-6,2.977057710156964e-6,2.9713083739667518e-6,2.981660904514863e-6,2.9773116067766308e-6,2.975634709907851e-6,2.9614205195106835e-6,2.9613243575633664e-6,2.961222439623116e-6,2.987276005594567e-6,2.9714714036965e-6,2.965185936125714e-6,2.970185070911224e-6,2.9877101707520277e-6,2.9758986966502186e-6,2.984279193752201e-6,5.351321132360927e-5
t62,2.9628720454759874e-6,2.967036260961948e-6,2.962005182264077e-6,2.9725873746487284e-6,2.966791924312576e-6,2.97842507421469e-6,2.973402294242366e-6,2.9713560405234768e-6,0.0,2.9586840425492844e-6,2.9565655350918876e-6,2.982255957242099e-6,2.966624793115086e-6,2.960492136264197e-6,2.9671288653489567e-6,2.9834629723222184e-6,2.971779553997461e-6,2.979456241645382e-6,5.048092629422042e-5
t63,2.9632752269059257e-6,2.966647173818699e-6,2.9619751114126323e-6,2.9722037438308184e-6,0.0,2.980618901516688e-6,2.9844678591813052e-6,2.9711554466821347e-6,0.0,0.0,2.955124752386268e-6,2.982355861318639e-6,2.967090680943651e-6,2.961086764240527e-6,2.967111236962781e-6,2.9829903989399603e-6,2.97158354491074e-6,2.9786751099135227e-6,4.4566361812964294e-5
