region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
6,o-g-s_1_z06,6,1,111,0.0,0.0,1145.861434739084,0.0,31.89637981321243,1992.7747191557146,0.0,425.9380835508383,0.0,936.045,0.0,0.0,0.0,564.7610198156027,0.0,936.0449829101562,4161.231637074452,-3225.1866541642958
5,coal-new_1_z05,5,1,112,0.0,0.0,3.2811646072093748e7,0.0,2.9889928622606304e6,4.786466419879092e7,0.0,4.122637267228905e6,0.0,1.4268544e8,0.0,0.0,0.0,5.490012234738594e7,0.0,1.4268544e8,1.4268806274776015e8,-2622.7477601468563
5,CoalOldScr_1_z05,5,1,113,0.0,0.0,4254.641778590729,0.0,512.572456632258,5247.943362363097,0.0,546.5089548067424,0.0,13455.0205,0.0,0.0,0.0,6038.75933144678,0.0,13455.0205078125,16600.425883839605,-3145.4053760271054
5,gas-CC_1_z05,5,1,114,0.0,0.0,2.5592328969248394e6,0.0,5.176410252720563e6,3.41751078325571e7,0.0,5.124419398096935e6,0.0,7.064669e7,0.0,0.0,0.0,9.916638967875693e6,0.0,7.0646688e7,5.695180934817512e7,1.3694878651824877e7
5,gas-CT_1_z05,5,1,115,0.0,0.0,195576.2541994878,0.0,303598.9348961363,2.776910842358768e6,0.0,1.521614739601785e6,0.0,8.2486025e6,0.0,0.0,0.0,807888.4302016285,0.0,8.2486025e6,5.605589201257806e6,2.6430132987421937e6
5,o-g-s_1_z05,5,1,116,0.0,0.0,364161.84610216756,0.0,3095.8180071553775,103132.51290308675,0.0,38850.78267177891,0.0,1.4836061e6,0.0,0.0,0.0,12501.089454591405,0.0,1.483606125e6,521742.04913878,961864.07586122
4,biopower_1_z04,4,1,117,0.0,0.0,2.9229018e7,0.0,3.3387377850953005e6,5.383455141267907e6,0.0,0.0,0.0,1.8180736e7,0.0,0.0,0.0,2.903011918563361e6,0.0,1.8180736e7,4.0854222844926566e7,-2.2673486844926566e7
4,coal-new_1_z04,4,1,118,0.0,0.0,6103.299327083137,0.0,976.2325454444265,10075.421878906805,0.0,992.5937641211087,0.0,22350.574,0.0,0.0,0.0,7471.832247950041,0.0,22350.57421875,25619.37976350552,-3268.80554475552
4,CoalOldScr_1_z04,4,1,119,0.0,0.0,7.038667055892032e7,0.0,1.0734251210222706e7,1.5112361185998997e8,0.0,1.462018484384901e7,0.0,3.5889834e8,0.0,0.0,0.0,1.120365221487602e8,0.0,3.58898336e8,3.589012406217422e8,-2904.6217421889305
4,CoalOldScr_2_z04,4,1,120,0.0,0.0,4373.015076672916,0.0,531.2075659513403,8483.903682144519,0.0,932.5877382964758,0.0,17397.322,0.0,0.0,0.0,6304.3062413862235,0.0,17397.322265625,20625.020304451475,-3227.6980388264747
4,gas-CC_1_z04,4,1,121,0.0,0.0,2.4769560309232634e7,0.0,1.1476458430665528e7,8.728859923826477e7,0.0,2.9898181033510152e7,0.0,1.8430469e8,0.0,0.0,0.0,1.620177323560625e7,0.0,1.84304688e8,1.6963457224727932e8,1.4670115752720684e7
4,gas-CT_1_z04,4,1,122,0.0,0.0,6.507858271992085e6,0.0,3.507842145436952e6,2.510611545916777e7,0.0,1.6433567304863552e7,0.0,5.621754e7,0.0,0.0,0.0,4.6640985185594065e6,0.0,5.621754e7,5.621948170001976e7,-1941.70001976192
4,gas-CT_2_z04,4,1,123,0.0,0.0,1.0229146235921937e6,0.0,1.6923778652736503e6,1.0225465076463602e7,0.0,2.857658691123935e6,0.0,1.9346386e7,0.0,0.0,0.0,1.8935849875593197e6,0.0,1.9346386e7,1.7692001244012702e7,1.6543847559872977e6
4,nuclear_1_z04,4,1,124,0.0,0.0,911.8811687340483,0.0,4.9670891694580535,263.6744898066475,0.0,0.0,0.0,1044.5621,0.0,0.0,0.0,0.0,0.0,1044.5621337890625,1180.522747710154,-135.9606139210914
4,o-g-s_1_z04,4,1,125,0.0,0.0,914.1844441302886,0.0,92.02942379617002,2239.711651946004,0.0,485.7824291031513,0.0,604.2597,0.0,0.0,0.0,175.4349651843679,0.0,604.2597045898438,3907.142914159982,-3302.883209570138
3,coal-new_1_z03,3,1,126,0.0,0.0,2345.5737575292655,0.0,285.27428884487114,2015.453013644571,0.0,284.7607131195169,0.0,4533.7593,0.0,0.0,0.0,2435.260436867814,0.0,4533.75927734375,7366.322210006039,-2832.5629326622893
3,CoalOldUns_1_z03,3,1,127,0.0,0.0,6015.113662086225,0.0,531.2760975407871,8965.260214645023,0.0,960.0792260719716,0.0,23930.61,0.0,0.0,0.0,10649.309765391577,0.0,23930.609375,27121.038965735584,-3190.4295907355845
3,CoalOldUns_2_z03,3,1,128,0.0,0.0,2559.4133808185475,0.0,203.5059600721503,3844.025913189873,0.0,512.3320109213934,0.0,9011.742,0.0,0.0,0.0,4576.1303459688315,0.0,9011.7421875,11695.407610970795,-2683.665423470795
3,gas-CT_1_z03,3,1,129,0.0,0.0,8.3004690183967035e6,0.0,391038.7292528988,8.690902160448752e6,0.0,8.831995334508574e6,0.0,3.2918858e7,0.0,0.0,0.0,2.779015040945378e6,0.0,3.2918858e7,2.8993420283552304e7,3.925437716447696e6
3,nuclear_1_z03,3,1,130,0.0,0.0,2.62378309662817e8,0.0,1.311593846963893e6,6.46518333867424e7,0.0,0.0,0.0,3.3250186e8,0.0,0.0,0.0,0.0,0.0,3.32501856e8,3.283417368965233e8,4.160119103476703e6
3,o-g-s_1_z03,3,1,131,0.0,0.0,2729.173845023603,0.0,38.27043511985043,2184.403540574168,0.0,469.714903421941,0.0,2332.5986,0.0,0.0,0.0,298.5543656012047,0.0,2332.5986328125,5720.117089740767,-3387.5184569282674
2,coal-new_1_z02,2,1,132,0.0,0.0,2552.7218385688802,0.0,290.6419592804024,2420.550025560136,0.0,364.00455931903616,0.0,6384.7026,0.0,0.0,0.0,3937.3309608657732,0.0,6384.70263671875,9565.249343594227,-3180.546706875477
2,CoalOldScr_1_z02,2,1,133,0.0,0.0,2312.59630823323,0.0,228.76378950565135,2443.33379224635,0.0,551.7657466570508,0.0,6122.763,0.0,0.0,0.0,3938.773735802488,0.0,6122.76318359375,9475.23337244477,-3352.470188851021
2,gas-CC_1_z02,2,1,134,0.0,0.0,5.852777216926186e7,0.0,2.434408426118211e7,2.4025823397098815e8,0.0,2.8224562504583977e7,0.0,5.154258e8,0.0,0.0,0.0,1.1142227536290184e8,0.0,5.15425792e8,4.627769282689179e8,5.264886373108208e7
2,gas-CC_2_z02,2,1,135,0.0,0.0,84648.94057439944,0.0,7336.301874415657,97368.31551497885,0.0,50222.886414878056,0.0,281832.66,0.0,0.0,0.0,45387.54246195807,0.0,281832.65625,284963.98684063007,-3131.3305906300666
2,gas-CC_3_z02,2,1,136,0.0,0.0,5.072943421106555e6,0.0,907167.1814245258,1.0184326536749663e7,0.0,2.663781654767219e6,0.0,2.5230528e7,0.0,0.0,0.0,4.73186292507304e6,0.0,2.5230528e7,2.3560081719121e7,1.6704462808789983e6
2,gas-CT_1_z02,2,1,137,0.0,0.0,1.3490552033974828e7,0.0,1.3595388775311827e6,7.287804033191134e6,0.0,7.8982313712109355e6,0.0,3.3437138e7,0.0,0.0,0.0,3.4040431802687733e6,0.0,3.3437138e7,3.3440169496176854e7,-3031.496176853776
2,nuclear_1_z02,2,1,138,0.0,0.0,9.94765272089747e7,0.0,585216.5939865487,3.365463588697813e7,0.0,0.0,0.0,1.8555582e8,0.0,0.0,0.0,0.0,0.0,1.85555824e8,1.3371637968993938e8,5.183944431006062e7
2,o-g-s_2_z02,2,1,139,0.0,0.0,1406.6871594904767,0.0,182.26753732712507,1992.8642065974661,0.0,619.5338580725697,0.0,2046.2552,0.0,0.0,0.0,925.1146791996416,0.0,2046.2552490234375,5126.46744068728,-3080.2121916638425
17,CoalOldUns_1_z17,17,1,140,0.0,0.0,3143.753224374421,0.0,480.8286749035177,5090.257337384787,0.0,491.3492787982295,0.0,11131.231,0.0,0.0,0.0,5131.489812280107,0.0,11131.2314453125,14337.678327741061,-3206.4468824285614
17,gas-CC_1_z17,17,1,141,0.0,0.0,3.668258467820058e7,0.0,1.7004870487517316e7,1.6277332144117805e8,0.0,1.7275174454875443e7,0.0,3.0895213e8,0.0,0.0,0.0,4.7253719068646766e7,0.0,3.08952128e8,2.809896701304182e8,2.796245786958182e7
17,gas-CC_2_z17,17,1,142,0.0,0.0,2298.2404150509424,0.0,309.3239606971453,4987.173266977133,0.0,1352.458443057434,0.0,7046.9336,0.0,0.0,0.0,1450.877482766446,0.0,7046.93359375,10398.0735685491,-3351.1399747991
17,gas-CT_1_z17,17,1,143,0.0,0.0,2.992685078639383e7,0.0,1.3261768104201907e7,1.3773659157234958e8,0.0,3.8074311229684174e7,0.0,2.9334467e8,0.0,0.0,0.0,4.001934197737474e7,0.0,2.93344672e8,2.5901886367000422e8,3.432580832999578e7
17,nuclear_1_z17,17,1,144,0.0,0.0,1.6948344110803509e9,0.0,8.870436464539748e6,6.121452722433025e8,0.0,0.0,0.0,3.132298e9,0.0,0.0,0.0,0.0,0.0,3.132297984e9,2.315850119788193e9,8.164478642118068e8
17,o-g-s_1_z17,17,1,145,0.0,0.0,2188.555361043807,0.0,307.2030797212802,2014.2204872820785,0.0,455.3164482637553,0.0,1819.2183,0.0,0.0,0.0,248.56183289991327,0.0,1819.21826171875,5213.857209210833,-3394.6389474920834
18,coal-new_1_z18,18,1,146,0.0,0.0,2718.8711203589405,0.0,268.5731533166307,3388.140859365692,0.0,477.579150859236,0.0,7680.5596,0.0,0.0,0.0,4053.9932655772127,0.0,7680.5595703125,10907.157549477712,-3226.5979791652117
18,CoalOldScr_1_z18,18,1,147,0.0,0.0,2091.2785375360572,0.0,221.16764640417685,2126.449644733441,0.0,353.1306487769431,0.0,4267.1377,0.0,0.0,0.0,2589.7959323868004,0.0,4267.1376953125,7381.822409837419,-3114.6847145249194
18,CoalOldScr_2_z18,18,1,148,0.0,0.0,2585.3933709085873,0.0,289.3956228316088,2552.5461006483088,0.0,392.2295211332877,0.0,5590.322,0.0,0.0,0.0,3097.8798538039628,0.0,5590.32177734375,8917.444469325756,-3327.1226919820056
18,gas-CC_1_z18,18,1,149,0.0,0.0,9.033355558697313e7,0.0,4.6691410273830175e7,3.954587902865294e8,0.0,5.108569373889939e7,0.0,8.815994e8,0.0,0.0,0.0,1.5486937287667254e8,0.0,8.81599424e8,7.384388227629046e8,1.4316060123709536e8
18,gas-CT_1_z18,18,1,150,0.0,0.0,2.5250895030089058e7,0.0,3.8688058926713634e6,3.592838081033805e7,0.0,3.269745676886319e7,0.0,1.4629485e8,0.0,0.0,0.0,1.4153657440761924e7,0.0,1.46294848e8,1.1189919594272359e8,3.439565205727641e7
18,nuclear_1_z18,18,1,151,0.0,0.0,3.8399014423358613e8,0.0,2.0135681847470694e6,1.1579627916843508e8,0.0,0.0,0.0,6.090125e8,0.0,0.0,0.0,0.0,0.0,6.0901248e8,5.0179999158676827e8,1.0721248841323173e8
18,o-g-s_1_z18,18,1,152,0.0,0.0,1207.4834320629232,0.0,35.83780917694887,2128.7085779065014,0.0,416.062575370981,0.0,986.44855,0.0,0.0,0.0,373.7918945744131,0.0,986.4485473632812,4161.884289091768,-3175.4357417284864
12,coal-new_1_z12,12,1,153,0.0,0.0,1676.5595047390036,0.0,70.75931018527984,1069.7913380955022,0.0,315.4304544990305,0.0,2963.4036,0.0,0.0,0.0,3125.138885288666,0.0,2963.403564453125,6257.679492807481,-3294.2759283543564
12,CoalOldUns_1_z12,12,1,154,0.0,0.0,1664.9875597718546,0.0,84.21498698911063,1038.1524015586267,0.0,429.31776614578956,0.0,2767.3752,0.0,0.0,0.0,2908.651020331382,0.0,2767.375244140625,6125.323734796763,-3357.9484906561383
12,gas-CC_1_z12,12,1,155,0.0,0.0,1.1789678258445536e8,0.0,6.987136046550891e7,3.2151842198634154e8,0.0,1.0912592385367846e8,0.0,9.31073e8,0.0,0.0,0.0,2.6883713709460264e8,0.0,9.31073024e8,8.87249625984587e8,4.3823398015413046e7
12,gas-CT_1_z12,12,1,156,0.0,0.0,1.480056147283607e7,0.0,1.101651261095651e6,9.549632710621163e6,0.0,1.086309512204226e7,0.0,6.6484536e7,0.0,0.0,0.0,8.024456992787315e6,0.0,6.6484536e7,4.433939755938246e7,2.214513844061754e7
12,nuclear_1_z12,12,1,157,0.0,0.0,1.3603594835831249e9,0.0,6.784108418547958e6,4.256078257460257e8,0.0,0.0,0.0,2.8097805e9,0.0,0.0,0.0,0.0,0.0,2.80978048e9,1.7927514177476983e9,1.0170290622523017e9
12,o-g-s_1_z12,12,1,158,0.0,0.0,4744.485438150855,0.0,90.80727342528941,4329.504452825459,0.0,2246.661350820942,0.0,11897.602,0.0,0.0,0.0,3619.2879477677757,0.0,11897.6015625,15030.746462990322,-3133.1449004903225
12,o-g-s_2_z12,12,1,159,0.0,0.0,2818.835850412209,0.0,18.710809614606426,2216.2115900153995,0.0,427.41843498061615,0.0,3149.806,0.0,0.0,0.0,854.953891489103,0.0,3149.805908203125,6336.130576511933,-3186.324668308808
1,CoalOldUns_1_z01,1,1,160,0.0,0.0,1.8508854466608524e7,0.0,1.579127590151092e6,2.873457126800875e7,0.0,2.6931367882009093e6,0.0,8.517704e7,0.0,0.0,0.0,3.3663833157284275e7,0.0,8.517704e7,8.517952327025355e7,-2483.2702535539865
1,gas-CC_1_z01,1,1,161,0.0,0.0,1.6216286524413342e7,0.0,7.31629360303736e6,3.1798760096631497e7,0.0,1.6821116771164145e7,0.0,9.315474e7,0.0,0.0,0.0,9.825744453129694e6,0.0,9.3154736e7,8.197820144837604e7,1.1176534551623955e7
1,gas-CT_1_z01,1,1,162,0.0,0.0,7.905924073391222e6,0.0,724881.6760021255,2.0877871471818853e6,0.0,2.43301582566509e6,0.0,1.732869e7,0.0,0.0,0.0,646825.7816079279,0.0,1.732869e7,1.3798434503848251e7,3.530255496151749e6
15,coal-new_1_z15,15,1,163,0.0,0.0,5486.491677622916,0.0,784.5998376879912,8327.289539346162,0.0,639.0555240643583,0.0,18820.395,0.0,0.0,0.0,6724.613128599029,0.0,18820.39453125,21962.049707320457,-3141.655176070457
15,CoalOldScr_1_z15,15,1,164,0.0,0.0,4484.263999138982,0.0,654.0458877212362,6127.003152264965,0.0,537.9129248398898,0.0,13540.365,0.0,0.0,0.0,4957.796268223865,0.0,13540.365234375,16761.022232188938,-3220.656997813938
15,gas-CC_1_z15,15,1,165,0.0,0.0,1.5117198135645581e7,0.0,3.2116110871454133e6,6.306744729933088e7,0.0,6.350839052258608e6,0.0,1.14380184e8,0.0,0.0,0.0,1.332438747877435e7,0.0,1.14380184e8,1.0107148305315484e8,1.3308700946845159e7
15,gas-CT_1_z15,15,1,166,0.0,0.0,1.4025540693263404e7,0.0,2.143182391837853e6,8.6651690276587e6,0.0,1.0403121486999175e7,0.0,5.2646732e7,0.0,0.0,0.0,1.8467633512627336e6,0.0,5.2646732e7,3.7083776951021865e7,1.5562955048978135e7
15,nuclear_1_z15,15,1,167,0.0,0.0,2.2030154514883047e8,0.0,1.0755433424697563e6,6.185234653875034e7,0.0,0.0,0.0,2.935171e8,0.0,0.0,0.0,0.0,0.0,2.93517088e8,2.832294350300506e8,1.0287652969949424e7
15,o-g-s_1_z15,15,1,168,0.0,0.0,1597.9837886049415,0.0,120.82001210220957,1980.2818630402603,0.0,404.6415779244525,0.0,1258.0494,0.0,0.0,0.0,186.58843275781535,0.0,1258.0494384765625,4290.315674429679,-3032.266235953117
14,coal-new_1_z14,14,1,169,0.0,0.0,4375.7844643906565,0.0,713.8787688654428,5560.363381833453,0.0,646.1849353161124,0.0,12321.923,0.0,0.0,0.0,4241.5828986984725,0.0,12321.9228515625,15537.794449104136,-3215.871597541636
14,CoalOldUns_1_z14,14,1,170,0.0,0.0,3.990828253143582e6,0.0,516016.6109001702,6.978555526456897e6,0.0,427871.1086347866,0.0,1.721037e7,0.0,0.0,0.0,5.299998978103042e6,0.0,1.721037e7,1.7213270477238476e7,-2900.4772384762764
14,CoalOldUns_2_z14,14,1,171,0.0,0.0,4799.736322743518,0.0,540.6252806513122,8107.888515062003,0.0,790.9508422928643,0.0,17657.568,0.0,0.0,0.0,6175.651636693224,0.0,17657.568359375,20414.852597442918,-2757.2842380679176
14,gas-CC_1_z14,14,1,172,0.0,0.0,3.292058546281537e6,0.0,1.3031256138548332e6,7.819980154294967e6,0.0,4.300054735224817e6,0.0,2.184593e7,0.0,0.0,0.0,1.4817288915896025e6,0.0,2.184593e7,1.8196947941245757e7,3.648982058754243e6
14,gas-CT_1_z14,14,1,173,0.0,0.0,7.840050713545207e6,0.0,974064.5951878658,4.960943136880374e6,0.0,5.8768068784731645e6,0.0,2.2309182e7,0.0,0.0,0.0,942425.221553053,0.0,2.2309182e7,2.0594290545639664e7,1.714891454360336e6
14,nuclear_1_z14,14,1,174,0.0,0.0,97.86438273542353,0.0,0.5343989134222962,21.693326621004317,0.0,0.0,0.0,94.49836,0.0,0.0,0.0,0.0,0.0,94.49835968017578,120.09210826985014,-25.593748589674362
14,o-g-s_1_z14,14,1,175,0.0,0.0,326618.83400463726,0.0,74413.14232975859,1.1258617097061472e6,0.0,101680.56529199661,0.0,2.0649436e6,0.0,0.0,0.0,211873.27875218858,0.0,2.064943625e6,1.8404475300847283e6,224496.09491527174
13,coal-new_1_z13,13,1,176,0.0,0.0,1.4830601837900106e7,0.0,3.150312376634014e6,3.726191472951306e7,0.0,2.7957490325259566e6,0.0,8.1113496e7,0.0,0.0,0.0,2.1532936053639967e7,0.0,8.1113496e7,7.95715140302131e7,1.5419819697868973e6
13,gas-CC_1_z13,13,1,177,0.0,0.0,2.78320305096899e6,0.0,2.502598801966806e6,9.386117588571962e6,0.0,4.275525015773796e6,0.0,2.1912826e7,0.0,0.0,0.0,1.340120910922239e6,0.0,2.1912826e7,2.0287565368203793e7,1.6252606317962073e6
13,gas-CT_1_z13,13,1,178,0.0,0.0,991793.4778754354,0.0,335473.1238435533,4.280276551812144e6,0.0,3.1440942398620523e6,0.0,9.40866e6,0.0,0.0,0.0,611135.8562095993,0.0,9.40866e6,9.362773249602783e6,45886.75039721653
13,o-g-s_1_z13,13,1,179,0.0,0.0,870.1783155953419,0.0,92.72566317835808,2183.1950206030824,0.0,474.37004417020955,0.0,737.2361,0.0,0.0,0.0,128.43242566432863,0.0,737.236083984375,3748.9014692113205,-3011.6653852269455
16,CoalOldScr_1_z16,16,1,180,0.0,0.0,3365.8454021349594,0.0,295.80363432251124,4885.9537278077905,0.0,576.1429842578813,0.0,11058.858,0.0,0.0,0.0,5073.908835800169,0.0,11058.8583984375,14197.654584323313,-3138.7961858858125
16,gas-CC_1_z16,16,1,181,0.0,0.0,1.2408687278973286e8,0.0,7.28327529277597e7,3.5557545637534696e8,0.0,7.24398934208541e7,0.0,8.07559e8,0.0,0.0,0.0,1.0701971454103482e8,0.0,8.07558976e8,7.319546900547284e8,7.560428594527161e7
16,gas-CC_2_z16,16,1,182,0.0,0.0,3.864975617200961e6,0.0,1.0107608998890253e6,5.466225006403562e6,0.0,2.392750570247615e6,0.0,1.5822047e7,0.0,0.0,0.0,1.6502195105167015e6,0.0,1.5822047e7,1.4384931604257863e7,1.437115395742137e6
16,gas-CC_3_z16,16,1,183,0.0,0.0,6.954318489204461e6,0.0,1.0076407865601883e6,6.4836627681832705e6,0.0,4.241711825325756e6,0.0,2.0689532e7,0.0,0.0,0.0,1.9628768850255788e6,0.0,2.0689532e7,2.0650210754299257e7,39321.24570074305
16,gas-CC_4_z16,16,1,184,0.0,0.0,1.521809170611105e7,0.0,2.6447195468603126e6,1.601933175045468e7,0.0,9.663276234532109e6,0.0,5.1355156e7,0.0,0.0,0.0,4.846533907825514e6,0.0,5.1355156e7,4.839195314578367e7,2.9632028542163298e6
16,gas-CT_1_z16,16,1,185,0.0,0.0,1.1721859165798932e7,0.0,2.1641974070381224e6,1.4320803413429394e7,0.0,1.6780551606418584e7,0.0,6.1855948e7,0.0,0.0,0.0,4.339679447367206e6,0.0,6.1855948e7,4.9327091040052235e7,1.2528856959947765e7
16,o-g-s_1_z16,16,1,186,0.0,0.0,1.6595065492564136e7,0.0,256771.2315423156,2.959753407647167e7,0.0,6.337344280281473e6,0.0,6.1683736e7,0.0,0.0,0.0,8.899950209658489e6,0.0,6.1683736e7,6.168666529051809e7,-2929.290518090129
6,pumped-hydro_z06,6,1,187,0.0,0.0,2.3657524e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3657524e7,-2.3657524e7
3,pumped-hydro_z03,3,1,188,0.0,0.0,6.446576999999999e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.446576999999999e6,-6.446576999999999e6
16,pumped-hydro_z16,16,1,189,0.0,0.0,8.229942000000001e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.229942000000001e6,-8.229942000000001e6
18,pumped-hydro_z18,18,1,190,0.0,0.0,3.61879e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61879e6,-3.61879e6
15,pumped-hydro_z15,15,1,191,0.0,0.0,1.0165458e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0165458e7,-1.0165458e7
12,pumped-hydro_z12,12,1,192,0.0,0.0,3.6172544e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6172544e7,-3.6172544e7
1,battery_z01,1,1,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,battery_z02,2,1,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,battery_z03,3,1,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,battery_z04,4,1,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,battery_z05,5,1,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,battery_z06,6,1,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,battery_z07,7,1,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,battery_z08,8,1,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,battery_z09,9,1,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,battery_z10,10,1,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,battery_z11,11,1,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,battery_z12,12,1,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,battery_z13,13,1,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,battery_z14,14,1,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,battery_z15,15,1,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,battery_z16,16,1,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,battery_z17,17,1,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,battery_z18,18,1,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,gas-CC_0_z01,1,1,211,9.626436387606958e6,0.0,2.8896607139573945e6,0.0,2.345690782362539e6,2.5941059520224616e7,0.0,2.4996506332778586e6,0.0,5.126883e7,0.0,0.0,0.0,7.96891528773146e6,0.0,5.1268832e7,5.1271413325160824e7,-2581.3251608237624
2,gas-CC_0_z02,2,1,212,7.600201081788953e7,0.0,2.3206349019643296e7,0.0,2.001227328194112e7,2.1010292762464598e8,0.0,1.2811564477312438e7,0.0,4.3949888e8,0.0,0.0,0.0,9.736641071424659e7,0.0,4.3949888e8,4.395015359356789e8,-2655.935678899288
3,gas-CC_0_z03,3,1,213,1.0837763125470334e8,0.0,3.2532764015524704e7,0.0,2.6610791102624826e7,2.9271993410994285e8,0.0,2.71620181034269e7,0.0,5.803244e8,0.0,0.0,0.0,9.29238021585726e7,0.0,5.80324416e8,5.803269407447952e8,-2524.744795203209
4,gas-CC_0_z04,4,1,214,11365.845016809017,0.0,3470.4314204955103,0.0,2424.7128550861653,27100.993130253115,0.0,3381.6548634788132,0.0,49698.242,0.0,0.0,0.0,5015.281156666532,0.0,49698.2421875,52758.91844278915,-3060.6762552891523
5,gas-CC_0_z05,5,1,215,25760.85254884168,0.0,7865.7831399280885,0.0,6256.091344642086,69924.27503229276,0.0,6245.957495570274,0.0,133622.62,0.0,0.0,0.0,20273.16684428032,0.0,133622.625,136326.1264055552,-2703.501405555202
6,gas-CC_0_z06,6,1,216,2.986676275836098e8,0.0,8.739618939915313e7,0.0,6.051948195284539e7,6.282370519164281e8,0.0,6.154567073357427e7,0.0,1.5557009e9,0.0,0.0,0.0,4.1933781764319134e8,0.0,1.555700864e9,1.5557038392288022e9,-2975.228802204132
7,gas-CC_0_z07,7,1,217,3.2135478974360186e8,0.0,1.1002652879959409e8,0.0,8.172958737980679e7,8.701060520878807e8,0.0,1.3278501489404275e8,0.0,2.5244772e9,0.0,0.0,0.0,1.0084781470221378e9,0.0,2.524477184e9,2.524480119927064e9,-2935.9270639419556
8,gas-CC_0_z08,8,1,218,1.1614042141116242e8,0.0,3.4862995977031626e7,0.0,2.7947812117827825e7,2.975368069990434e8,0.0,2.492089880400497e7,0.0,6.3696614e8,0.0,0.0,0.0,1.3555994401629278e8,0.0,6.36966144e8,6.369688793253632e8,-2735.3253631591797
9,gas-CC_0_z09,9,1,219,1.1059765261210926e8,0.0,3.3199169343762368e7,0.0,2.704612567515622e7,2.863420906375808e8,0.0,2.3696754426756486e7,0.0,5.900568e8,0.0,0.0,0.0,1.0917757018458398e8,0.0,5.90056832e8,5.900593628799492e8,-2530.8799492120743
