Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1,Total
t11,105.955938,314.01113552596667,1768.002,7070.2227,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,88.369541,476.5099930200001,27.220752,21.373511244065455,30.999,3485.2152960000003,35.1648,433.566,124.77510000000001,0.0,0.0,5.914547099999999,246.27773574000003,24.92505,184.6163326057354,274.5,1112.9859,163.3365,0.0,110.0909708,7.915776300000001,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,98.6700000588,28.16488847591602,13.44999999408,20452.69440736903
t12,105.955938,313.8009699149667,1768.002,7070.2227,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,88.294999,501.4555824600001,27.220752,21.36559034406546,30.999,3485.2152960000003,35.1648,433.566,124.77510000000001,0.0,0.0,5.9108049000000005,259.97438538,24.92505,184.60391502524996,274.5,1112.9859,163.3365,0.0,110.07144419999999,7.649362980000001,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,97.93606977647238,27.970000005780005,13.34999999664,20489.713099487635
t13,105.955938,313.61934203887773,1768.002,7070.2227,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,88.2390925,534.52490004,27.220752,21.357669444065458,30.999,3485.2152960000003,35.1648,433.566,124.77510000000001,0.0,0.0,5.907062699999999,265.96199178,24.92505,184.56556125525,274.5,1112.9859,163.3365,0.0,110.032391,8.377873740000002,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,96.2904444081462,27.569999989490007,13.146749992480801,20526.923054392773
t14,105.955938,313.4091764278778,1768.002,7070.2227,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,88.1645505,541.0895288400001,27.220752,21.347164,30.999,3485.2152960000003,35.1648,433.76618927370913,124.77510000000001,0.0,0.0,5.9033204999999995,271.35083754000004,24.92505,184.50557202525,274.5,1112.9859,163.3365,0.0,110.0128644,8.2163754,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,95.50999997232002,27.22378000483231,13.00662000960864,20537.26995439806
t15,105.955938,313.2653091168778,1768.002,7070.2227,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,88.108644,548.31062052,27.220752,21.326853999999997,30.999,3485.2152960000003,35.1648,433.85186113233596,124.77510000000001,0.0,0.0,5.897707199999999,267.0098229,24.92505,184.49999925525003,274.5,1112.9859,163.3365,0.0,109.9933378,7.790821380000002,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,93.60222180643241,26.780000019950005,12.76655000672592,20536.967724642032
t16,105.955938,312.98362237313336,1768.002,7070.2227,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,88.03410199999999,447.6256263,27.220752,21.31078859686908,30.999,3485.2152960000003,35.1648,433.946184,124.77510000000001,0.0,0.0,5.893965,222.02792982000005,24.92505,184.45803138,274.5,1112.9859,163.3365,0.0,109.95428460000001,6.04616778,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,92.40000000192,26.320529700216547,12.535089993281279,20387.300297049882
t17,105.955938,312.72969988413337,1768.002,7070.2227,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.9781955,309.76842150000004,27.220752,21.29162949686908,30.999,3485.2152960000003,35.1648,433.8954724027545,124.77510000000001,0.0,0.0,5.8902228,161.51568264,24.92505,184.399713981,274.5,1112.9859,163.3365,0.0,109.934758,4.066929000000001,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,92.32999993872,26.330760307068815,12.59000000256,20186.48546095757
t18,105.955938,312.4094790951333,1768.002,7070.2227,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.90365349999999,129.73347666,27.220752,21.272470396869082,30.999,3485.2152960000003,35.1648,433.566,124.77510000000001,0.0,0.0,5.886480599999999,78.96155940000001,24.92505,184.339724751,274.5,1112.9859,163.3365,0.0,109.9152314,1.6079104800000004,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,93.64000003376,26.740000004140008,12.76000000272,19922.49996182809
t19,105.955938,312.15555660613336,1767.8937378042376,7070.2227,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.847747,6.9749181,27.220752,21.253311296869086,30.999,3485.2152960000003,35.1648,433.566,124.77510000000001,0.0,0.0,5.8827384,13.546959480000002,24.92505,184.24695452099996,274.5,1112.9859,163.3365,0.0,109.87617819999998,0.04479516000000001,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,94.61999992544,27.029999988770005,12.90000000816,19733.60087199507
t20,105.955938,311.83533581713334,1767.2202272360623,7070.2227,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.77320499999999,0.0,27.220752,21.234152196869083,30.999,3485.2152960000003,35.1648,433.566,124.77510000000001,0.0,0.0,5.8789962,0.0,24.92505,184.186965291,274.5,1112.9859,163.3365,0.0,109.8566516,0.0,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,99.84999991824,28.520000022270004,13.610000003520001,19719.29350878955
t21,105.955938,311.6442420171,1767.1351271290164,7070.2227,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.7172985,0.0,27.220752,21.225937284696375,30.999,3485.2152960000003,35.1648,433.566,124.77510000000001,0.0,0.0,5.875253999999999,0.0,24.92505,184.16431362,274.5,1112.9859,163.3365,0.0,109.837125,0.0,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,100.29000007904,28.640000022430005,13.66999999296,19719.527273149703
t22,105.955938,311.43407640609996,1767.9006039568692,7070.2227,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.6427565,0.0,27.220752,21.218016384696377,30.999,3485.2152960000003,35.1648,433.566,124.77510000000001,0.0,0.0,5.8715117999999995,0.0,24.92505,184.12595985000002,274.5,1112.9859,163.3365,0.0,109.79807180000002,0.0,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,94.26999994047999,26.920000004380007,12.85000000944,19711.35897215642
t23,105.955938,311.2902090951,1768.002,7070.795757042434,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.58685,0.0,27.220752,21.20332548469637,30.999,3485.2152960000003,35.183596800000004,433.946184,124.77510000000001,0.0,0.0,5.865898499999999,0.0,24.92505,184.110454437,274.5,1112.9859,163.3365,0.0,109.77854520000001,0.0,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,85.03537994079457,24.282970000911234,11.58349000958832,19699.03913601498
t24,105.955938,311.02521479,1768.002,7071.817109006643,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.512308,0.0,27.220752,21.195404584696373,30.999,3485.2152960000003,35.183596800000004,433.946184,124.77510000000001,0.0,0.0,5.8621563,0.0,24.92505,184.077706218,274.5,1112.9859,163.3365,0.0,109.7590186,0.0,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,76.39986006608272,21.771609997610025,10.43999998992,19687.36664385741
t25,105.955938,310.881347479,1768.002,7072.733265088617,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.4564015,0.0,27.220752,21.184683999999997,30.999,3485.2152960000003,35.183596800000004,433.946184,124.77510000000001,0.0,0.0,5.858414099999999,0.0,24.92505,184.03745115,274.5,1112.9859,163.3365,0.0,109.71996539999999,0.0,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,71.3199999572,20.360000011390003,9.671430003838081,19680.729214994506
t26,105.955938,310.67118186799996,1768.002,7072.684869413088,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.38185949999999,0.0,27.220752,21.171144,30.999,3485.2152960000003,35.183596800000004,433.946184,124.77510000000001,0.0,0.0,5.8546719000000005,0.0,24.92505,184.03187837999997,274.5,1112.9859,163.3365,0.0,109.70043879999999,0.0,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,68.31267992585552,19.599999994620003,9.35999999952,19676.27498008555
t27,105.955938,310.4810383436,1768.002,7073.176151117565,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.325953,0.0,27.220752,21.157604,30.999,3485.2152960000003,35.183596800000004,433.946184,124.77510000000001,0.0,0.0,5.850929699999999,0.0,24.92505,183.98542770299997,274.5,1112.9859,163.3365,0.0,109.68091219999998,0.0,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,67.5200000732,19.28000000995,9.19999999008,19675.164272441856
t28,105.955938,310.1608175546,1768.002,7073.226125679975,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.25141099999999,0.0,27.220752,21.142324994372466,30.999,3485.2152960000003,35.183596800000004,433.946184,124.77510000000001,0.0,0.0,5.8471874999999995,0.0,24.92505,183.941271696,274.5,1112.9859,163.3365,0.0,109.6613856,0.0,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,67.64999997775999,19.319999978490003,9.21999999408,19674.926780279733
t29,105.955938,309.8405967656,1768.002,7072.966880737773,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.176869,0.0,27.220752,21.123165894372466,30.999,3485.2152960000003,35.183596800000004,433.946184,124.77510000000001,0.0,0.0,5.8434453,0.0,24.92505,183.848501466,274.5,1112.9859,163.3365,0.0,109.62233239999999,0.0,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,70.07000003456,20.009999979410004,9.550000003680001,19677.558047885857
t30,105.955938,309.60831404172,1768.002,7071.956583377686,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.12096249999999,0.0,27.220752,21.10400679437246,30.999,3485.2152960000003,35.183596800000004,433.946184,124.77510000000001,0.0,0.0,5.839703099999999,0.0,24.92505,183.80881023120003,274.5,1112.9859,163.3365,0.0,109.60280580000001,0.0,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,77.5300000072,22.13999998225,10.55999999136,19686.77744213025
t31,105.955938,309.28809325272,1768.002,7070.31543471129,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,87.0464205,40.700698560000006,27.220752,21.084847694372463,30.999,3485.2152960000003,35.183596800000004,433.946184,124.77510000000001,0.0,0.0,5.8359609,26.68227102,24.92505,183.74882100119999,274.5,1112.9859,163.3365,0.0,109.5832792,0.48213738000000006,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,89.94000005088002,25.690000002740003,12.24943999296864,19770.153660570635
t32,105.955938,309.03417076372,1767.9911747404967,7070.2227,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,86.990514,202.51879848,27.220752,21.05891859437246,30.999,3485.2152960000003,35.1648,433.566,124.77510000000001,0.0,0.0,5.830347599999999,100.85374530000001,24.92505,183.6560507712,274.5,1112.9859,163.3365,0.0,109.544226,2.7926245800000005,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,96.70999994439998,27.620000021070005,13.17999999648,20017.1085462962
t33,105.955938,308.82400515271996,1768.002,7070.2227,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,86.915972,377.30204028,27.220752,21.050997694372466,30.999,3485.2152960000003,35.1648,433.63759739489484,124.77510000000001,0.0,0.0,5.8266054,178.8797412,24.92505,183.65047800119999,274.5,1112.9859,163.3365,0.0,109.52469939999999,5.3058688200000015,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,97.32000006952002,27.79000000554,13.2700000032,20273.06198092591
t34,105.955938,308.68013784172,1768.002,7070.2227,2684.803,302.701,62.641296,0.5993999999999999,0.0,29.97,0.0,86.8600655,512.861625,27.220752,21.043076794372464,30.999,3485.2152960000003,35.1648,433.7674797512664,124.77510000000001,0.0,0.0,5.8228632,236.69756550000002,24.92505,183.64490523119997,274.5,1112.9859,163.3365,0.0,109.50517279999998,7.327545120000001,0.0,0.0,1078.4361228303026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31012067416043,0.0,0.0,0.0,0.0,97.17000005231999,27.749999989730004,13.2499999992,20468.14441228427
