Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1
t10,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t17,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t18,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t19,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t20,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t21,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t22,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t23,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t24,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t25,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t26,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t27,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t28,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t29,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t30,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t31,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t32,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t33,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t34,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t36,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t37,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t38,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t39,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t40,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t41,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t42,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t43,33.0411214953271,0.0,0.0,15.0,0.0,0.0,7.997959183673469,0.001,0.0,0.0,0.0,0.0,0.0,7.990615835777127,0.0,0.0,7.999963310325851,2.0,8.0,5.000000000000001,0.0,0.0,0.0,0.0,9.98,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41351472146306734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
