BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.0559350349781583e8,2.622981074825429e6,-3.238248240525221e6,0.0,0.0,0.0,0.0,0.0,0.0,-1.2510287633211602e8
t1,20989.120293792646,0.0,-3888.4023889947516,0.0,0.0,0.0,14516.563255202103,0.0,0.0,-38509.28116
t2,30494.285309999992,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37386.28531
t3,21284.985418296517,0.0,-0.0,0.0,0.0,0.0,8706.79761170348,0.0,0.0,-36883.78303
t4,15073.133498616055,3888.4023889947516,-0.0,0.0,0.0,0.0,11492.525282389191,0.0,0.0,-37346.06117
t5,13805.750470012268,0.0,-3888.4023889947516,0.0,0.0,0.0,21740.37158898248,0.0,0.0,-38549.71967
t6,18408.83995214031,0.0,-912.0943875419783,0.0,0.0,0.0,16044.085195401663,0.0,0.0,-40432.83076
t7,14874.769614886429,2919.3428042971864,-969.0595846975652,0.0,0.0,0.0,19656.131285513948,0.0,0.0,-43373.18412
t8,16313.127537879,3888.4023889947516,-0.0,0.0,0.0,0.0,19594.474453126248,0.0,0.0,-46688.00438
t9,15301.251472108863,152.7099118699383,-3735.692477124813,0.0,0.0,0.0,31700.611703146,0.0,0.0,-50310.88061
t10,12631.660985887585,0.0,-3888.4023889947516,0.0,0.0,0.0,38444.984153107165,0.0,0.0,-54080.24275
t11,13142.028440087584,2271.8434613751024,-0.0,0.0,0.0,0.0,34811.11626853732,0.0,0.0,-57116.98817
t12,16849.07802542145,3888.4023889947516,-0.0,0.0,0.0,0.0,32019.585065583793,0.0,0.0,-59649.06548
t13,13587.121112474237,0.0,-3888.4023889947516,0.0,0.0,0.0,44467.19319652051,0.0,0.0,-61057.91192
t14,17375.119172054336,1816.8905828107142,-2071.5118061840376,0.0,0.0,0.0,37756.51350131897,0.0,0.0,-61769.01145
t15,20747.98607248562,0.0,-3888.4023889947516,0.0,0.0,0.0,38090.48091650913,0.0,0.0,-61842.0646
t16,29304.09032920927,3480.227552580938,-408.1748364138134,0.0,0.0,0.0,21965.435144623603,0.0,0.0,-61233.57819
t17,21205.01717854215,0.0,-3888.4023889947516,0.0,0.0,0.0,36346.978000452604,0.0,0.0,-60555.59279
t18,19982.673972055156,3888.4023889947516,-0.0,0.0,0.0,0.0,28008.605218950088,0.0,0.0,-58771.68158
t19,17077.747691069642,1331.9389398766555,-2556.463449118096,0.0,0.0,0.0,33892.1694381718,0.0,0.0,-56637.39262
