Resource,NGCC,NGCT,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Sum,1.3134517289424697e6,299807.1768063267,4171.675796453453,0.0,0.0,695.106698629097,0.0,0.0,0.0,0.0,0.0,336224.9104284078,0.0,0.0,0.0,1.9543505986722866e6
t1,4243.004958342462,398.76858139999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.5069703703705,0.0,0.0,0.0,5263.2805101128315
t2,0.0,901.046299932699,0.0,0.0,0.0,2.8004667444574096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.8467666771563
t3,0.0,901.046299932699,0.0,0.0,0.0,2.8004667444574096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.8467666771563
t4,2137.091386888935,901.046299932699,0.0,0.0,0.0,2.80046674445741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.9381535660914
t5,0.0,901.046299932699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.5069703703705,0.0,0.0,0.0,1522.5532703030694
t6,399.32830759999996,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.32830759999996
t7,0.0,428.73184119999996,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.73184119999996
t8,2137.0913868889356,901.046299932699,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.137686821635
t9,0.0,1101.2788110288543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.3562733333334,0.0,0.0,0.0,1660.6350843621876
