Resource,natural_gas_combined_cycle,coal_super_1,coal_super_2,coal_super_3,coal_super_4,coal_super_5,20A_retrofit_1,20A_retrofit_2,20A_retrofit_3,20A_retrofit_4,20A_retrofit_5,solar_pv,onshore_wind,battery,Total
t12,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,215.7349999999999,0.0,171.96500000000012,0.0,0.0,0.0,769.0000000000001
t13,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,215.7349999999999,0.0,166.7150000000001,0.0,0.0,0.0,763.75
t14,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,130.4806207828757,215.7349999999999,0.0,165.0,0.0,0.0,0.0,757.7
t15,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,120.43062078287568,215.7349999999999,0.0,165.0,0.0,0.0,0.0,747.65
t16,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,117.0306207828757,215.7349999999999,0.0,165.0,0.0,0.0,0.0,744.25
t17,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,215.7349999999999,0.0,169.96499999999997,0.0,0.0,0.0,767.0
t18,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,215.7349999999999,0.0,203.11499999999998,0.0,0.0,0.0,800.15
t19,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,215.7349999999999,0.0,191.31499999999997,0.0,0.0,0.0,788.3499999999999
t20,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.58062078287574,215.7349999999999,0.0,165.0,0.0,0.0,0.0,761.8000000000001
t21,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,74.14859143058165,215.7349999999999,0.0,196.78202935229405,0.0,0.0,0.0,733.1500000000001
t22,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.8156207828757,215.7349999999999,0.0,208.33297064770596,0.0,0.0,0.0,694.45
t23,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.8156207828757,207.36797064770585,0.0,165.0,0.0,0.0,0.0,642.75
t24,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,74.14859143058165,215.7349999999999,0.0,165.0,0.0,0.0,0.0,590.45
t25,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,74.14859143058165,261.11702935229397,0.0,165.0,0.0,0.0,0.0,746.75
t26,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,74.14859143058165,217.46702935229396,0.0,165.0,0.0,0.0,0.0,703.1
t27,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.8156207828757,239.5179706477058,0.0,165.0,0.0,0.0,0.0,674.8999999999999
t28,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.8156207828757,221.91797064770589,0.0,165.0,0.0,0.0,0.0,657.3
t29,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.8156207828757,223.51797064770588,0.0,165.0,0.0,0.0,0.0,658.9
t30,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.8156207828757,250.21797064770578,0.0,165.0,0.0,0.0,0.0,685.5999999999999
t31,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,74.14859143058165,273.96702935229393,0.0,165.0,0.0,0.0,0.0,759.5999999999999
t32,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,300.0,0.0,174.39999999999995,0.0,0.0,0.0,855.7
t33,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,300.0,0.0,251.4999999999999,0.0,0.0,0.0,932.8
t34,0.0,0.0,0.0,0.0,397.81837219999784,0.0,246.4843792171244,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,1379.1183721999978
t35,0.0,0.0,0.0,0.0,1549.5267690909081,0.0,246.4843792171244,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,2530.826769090908
t36,0.0,0.0,0.0,0.0,1733.9133049454947,0.0,246.4843792171244,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,2715.2133049454947
t37,0.0,0.0,0.0,0.0,2090.326925799999,0.0,246.4843792171244,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,3071.6269257999993
t38,0.0,623.1729105022613,0.0,0.0,2029.4353480613324,0.0,246.4843792171244,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,3633.908258563594
t39,0.0,489.2206650157582,0.0,0.0,2184.6351305842422,0.0,246.4843792171244,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,3655.1557956000006
t40,0.0,660.5123308157579,0.0,0.0,2184.6351305842422,0.0,246.4843792171244,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,3826.4474614
t41,0.0,760.7286166157563,0.0,0.0,2184.6351305842422,0.0,246.4843792171244,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,3926.663747199999
t42,0.0,760.7286166157564,0.0,0.0,2046.0381395842408,0.0,246.4843792171244,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,3788.066756199997
t43,0.0,760.7286166157564,0.0,0.0,1661.5203337842408,0.0,246.4843792171244,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,3403.5489503999975
t44,0.0,760.7286166157564,0.0,0.0,1157.5958895842411,0.0,246.4843792171244,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,2899.6245061999975
t45,0.0,636.3178158527503,0.0,0.0,994.8621551472485,0.0,246.4843792171244,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,2612.479970999999
t46,0.0,149.45150121866604,0.0,0.0,913.8361835813326,0.0,246.4843792171244,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,2044.5876847999987
t47,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,300.0,0.0,284.24999999999983,0.0,0.0,0.0,965.55
t48,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,300.0,0.0,194.3999999999999,0.0,0.0,0.0,875.6999999999999
t49,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.8156207828757,216.5679706477058,0.0,165.0,0.0,0.0,0.0,651.9499999999999
t50,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,74.14859143058165,238.2849999999999,0.0,165.0,0.0,0.0,0.0,613.0
t51,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,74.14859143058165,214.68499999999995,0.0,165.0,0.0,0.0,0.0,589.4000000000001
t52,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,74.14859143058165,165.0,0.0,204.28499999999994,0.0,0.0,0.0,579.0
t53,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,74.14859143058165,209.13499999999988,0.0,165.0,0.0,0.0,0.0,583.8499999999999
t54,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,74.14859143058165,244.48499999999993,0.0,165.0,0.0,0.0,0.0,619.2
t55,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.8156207828757,243.91797064770589,0.0,165.0,0.0,0.0,0.0,679.3
t56,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,74.14859143058165,259.26702935229395,0.0,165.0,0.0,0.0,0.0,744.9
t57,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,252.19999999999993,0.0,165.0,0.0,0.0,0.0,798.5
t58,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,300.0,0.0,165.84999999999997,0.0,0.0,0.0,847.1500000000001
t59,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,300.0,0.0,210.39999999999992,0.0,0.0,0.0,891.7
t60,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,300.0,0.0,243.45,0.0,0.0,0.0,924.75
t61,0.0,0.0,0.0,0.0,0.0,0.0,211.28437921712435,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,946.1
t62,0.0,0.0,0.0,0.0,0.0,0.0,229.98437921712423,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,964.8
t63,0.0,0.0,0.0,0.0,0.0,0.0,240.43437921712425,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,975.25
t64,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,300.0,0.0,298.2999999999998,0.0,0.0,0.0,979.5999999999999
t65,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,981.3000000000001
t66,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,124.61562078287564,300.0,0.0,300.0,0.0,0.0,0.0,971.1
t67,0.0,0.0,0.0,0.0,0.0,0.0,203.93437921712422,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,938.7499999999999
t68,0.0,0.0,0.0,0.0,0.0,0.0,174.7843792171243,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,909.6
t69,0.0,0.0,0.0,0.0,0.0,0.0,172.18437921712433,134.8156207828757,300.0,0.0,300.0,0.0,0.0,0.0,907.0
t70,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,300.0,0.0,173.1999999999999,0.0,0.0,0.0,854.5
t71,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,165.0,0.0,227.6499999999999,0.0,0.0,0.0,773.9499999999999
t72,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.8156207828757,257.21797064770584,0.0,165.0,0.0,0.0,0.0,692.5999999999999
t73,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,74.14859143058165,145.52240569637993,0.0,84.244623655914,0.0,0.0,0.0,550.4
t74,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.8156207828757,155.50537634408587,0.0,95.06259430362,0.0,0.0,0.0,520.95
t75,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.8156207828757,149.12334699179183,0.0,84.244623655914,0.0,0.0,0.0,503.74999999999994
t76,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.8156207828757,139.77334699179187,0.0,84.244623655914,0.0,0.0,0.0,494.4
t77,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.8156207828757,139.97334699179183,0.0,84.244623655914,0.0,0.0,0.0,494.5999999999999
t78,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.68359143058166,155.50537634408587,0.0,84.244623655914,0.0,0.0,0.0,510.0
t79,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,74.14859143058165,129.62240569637996,0.0,84.244623655914,0.0,0.0,0.0,534.5
t80,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,85.56562078287573,155.50537634408587,0.0,84.244623655914,0.0,0.0,0.0,571.8
t81,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,85.52795698924724,0.0,153.1720430107527,0.0,0.0,0.0,620.0
t82,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,155.50537634408587,0.0,115.79462365591395,0.0,0.0,0.0,652.5999999999999
t83,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,155.50537634408587,0.0,131.24462365591398,0.0,0.0,0.0,668.05
t84,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,155.50537634408587,0.0,135.89462365591402,0.0,0.0,0.0,672.7
t85,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,155.50537634408587,0.0,135.44462365591397,0.0,0.0,0.0,672.25
t86,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,155.50537634408587,0.0,130.69462365591406,0.0,0.0,0.0,667.5
t87,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,155.50537634408587,0.0,125.09462365591395,0.0,0.0,0.0,661.8999999999999
t88,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,155.50537634408587,0.0,122.34462365591396,0.0,0.0,0.0,659.15
t89,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,155.50537634408587,0.0,123.84462365591402,0.0,0.0,0.0,660.65
t90,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,155.50537634408587,0.0,123.99462365591403,0.0,0.0,0.0,660.8
t91,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,155.50537634408587,0.0,120.39462365591406,0.0,0.0,0.0,657.2
t92,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,120.38820142803692,155.50537634408587,0.0,153.1720430107527,0.0,0.0,0.0,675.55
t93,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,155.50537634408587,0.0,122.29462365591408,0.0,0.0,0.0,659.1
t94,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,155.50537634408587,0.0,84.244623655914,0.0,0.0,0.0,621.05
t95,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,86.66562078287575,155.50537634408587,0.0,84.244623655914,0.0,0.0,0.0,572.9
t96,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.8156207828757,155.50537634408587,0.0,96.36259430362,0.0,0.0,0.0,522.25
t97,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,88.79743896469392,165.0,0.0,165.0,0.0,0.0,0.0,460.79999999999995
t98,0.0,0.0,0.0,0.0,0.0,0.0,34.75140856941833,74.14859143058165,165.0,0.0,165.0,0.0,0.0,0.0,438.9
t99,0.0,0.0,0.0,0.0,0.0,0.0,24.351408569418318,74.14859143058165,165.0,0.0,165.0,0.0,0.0,0.0,428.5
t100,0.0,0.0,0.0,0.0,0.0,0.0,23.1014085694183,74.14859143058165,165.0,0.0,165.0,0.0,0.0,0.0,427.24999999999994
t101,0.0,0.0,0.0,0.0,0.0,0.0,23.1014085694183,74.14859143058165,165.0,0.0,178.10000000000005,0.0,0.0,0.0,440.35
t102,0.0,0.0,0.0,0.0,0.0,0.0,23.1014085694183,74.14859143058165,226.1500000000001,0.0,165.0,0.0,0.0,0.0,488.40000000000003
t103,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,74.14859143058165,294.3988475341123,0.0,165.0,0.0,0.0,0.0,575.55
t104,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,134.8156207828757,287.1818181818182,0.0,165.0,0.0,0.0,0.0,628.9999999999999
t105,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,134.8156207828757,300.0,0.0,176.28181818181827,0.0,0.0,0.0,653.0999999999999
t106,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,134.8156207828757,300.0,0.0,193.73181818181828,0.0,0.0,0.0,670.55
t107,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,134.8156207828757,300.0,0.0,208.43181818181833,0.0,0.0,0.0,685.25
t108,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,134.8156207828757,300.0,0.0,216.73181818181837,0.0,0.0,0.0,693.5500000000001
t109,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,134.8156207828757,300.0,0.0,217.9818181818184,0.0,0.0,0.0,694.8000000000001
t110,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,134.8156207828757,300.0,0.0,220.5818181818184,0.0,0.0,0.0,697.4000000000001
t111,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,134.8156207828757,300.0,0.0,215.1818181818183,0.0,0.0,0.0,692.0
t112,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,134.8156207828757,300.0,0.0,209.83181818181833,0.0,0.0,0.0,686.6500000000001
t113,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,134.8156207828757,300.0,0.0,210.33181818181833,0.0,0.0,0.0,687.1500000000001
t114,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,134.8156207828757,300.0,0.0,217.23181818181837,0.0,0.0,0.0,694.0500000000001
t115,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,134.8156207828757,300.0,0.0,230.4318181818183,0.0,0.0,0.0,707.25
t116,0.0,0.0,0.0,0.0,0.0,0.0,23.1014085694183,134.8156207828757,300.0,0.0,273.682970647706,0.0,0.0,0.0,731.5999999999999
t117,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,134.8156207828757,300.0,0.0,222.78181818181835,0.0,0.0,0.0,699.6
t118,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,134.8156207828757,300.0,0.0,166.5818181818183,0.0,0.0,0.0,643.4
t119,0.0,0.0,0.0,0.0,0.0,0.0,42.00256103530601,74.14859143058165,293.19884753411236,0.0,165.0,0.0,0.0,0.0,574.35
t120,0.0,0.0,0.0,0.0,0.0,0.0,23.1014085694183,134.8156207828757,165.0,0.0,191.43297064770601,0.0,0.0,0.0,514.35
t121,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,65.53359143058151,165.0,0.0,195.5,0.0,0.0,0.0,561.5999999999999
t122,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,65.53359143058151,165.0,0.0,175.15,0.0,0.0,0.0,541.2499999999999
t123,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,66.0335914305815,165.0,0.0,165.0,0.0,0.0,0.0,531.5999999999999
t124,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,65.53359143058151,165.0,0.0,165.0,0.0,0.0,0.0,531.0999999999999
t125,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,65.53359143058151,165.0,0.0,181.30000000000007,0.0,0.0,0.0,547.4
t126,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,65.53359143058151,233.10000000000002,0.0,165.0,0.0,0.0,0.0,599.1999999999999
t127,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,119.15198441923908,274.2316070113424,0.0,165.0,0.0,0.0,0.0,693.9499999999999
t128,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,65.53359143058151,267.4820293522941,0.0,165.0,0.0,0.0,0.0,744.5
t129,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,65.53359143058151,279.6820293522941,0.0,165.0,0.0,0.0,0.0,756.7
t130,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,65.53359143058151,285.03202935229405,0.0,165.0,0.0,0.0,0.0,762.05
t131,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,65.53359143058151,290.98202935229403,0.0,165.0,0.0,0.0,0.0,768.0
t132,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,65.53359143058151,293.33202935229406,0.0,165.0,0.0,0.0,0.0,770.3499999999999
t133,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,65.53359143058151,292.2320293522941,0.0,165.0,0.0,0.0,0.0,769.25
t134,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,65.53359143058151,291.5820293522941,0.0,165.0,0.0,0.0,0.0,768.6
t135,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,65.53359143058151,287.2320293522941,0.0,165.0,0.0,0.0,0.0,764.25
t136,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,65.53359143058151,297.08202935229406,0.0,165.0,0.0,0.0,0.0,774.0999999999999
t137,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,119.15198441923908,296.5636363636364,0.0,165.0,0.0,0.0,0.0,827.1999999999999
t138,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,119.15198441923908,300.0,0.0,196.7136363636365,0.0,0.0,0.0,862.35
t139,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,119.15198441923908,300.0,0.0,190.06363636363653,0.0,0.0,0.0,855.7
t140,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,119.15198441923908,300.0,0.0,167.2136363636365,0.0,0.0,0.0,832.85
t141,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,119.15198441923908,266.1636363636365,0.0,165.0,0.0,0.0,0.0,796.8
t142,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,65.53359143058151,262.13202935229407,0.0,165.0,0.0,0.0,0.0,739.15
t143,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,119.15198441923908,247.38160701134248,0.0,165.0,0.0,0.0,0.0,667.1
t144,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,65.53359143058151,236.50000000000003,0.0,165.0,0.0,0.0,0.0,602.5999999999999
t145,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,74.14859143058165,165.0,0.0,183.33499999999992,0.0,0.0,0.0,558.05
t146,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,74.14859143058165,165.0,0.0,156.78499999999994,0.0,0.0,0.0,531.5
t147,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,74.14859143058165,165.0,0.0,145.58499999999995,0.0,0.0,0.0,520.3000000000001
t148,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,118.9493414305816,165.0,0.0,100.83424999999994,0.0,0.0,0.0,520.3499999999999
t149,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,74.14859143058165,165.0,0.0,163.08499999999992,0.0,0.0,0.0,537.8
t150,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,74.14859143058165,282.05075,0.0,100.83424999999994,0.0,0.0,0.0,592.6
t151,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.8156207828757,300.0,0.0,120.16797064770587,0.0,0.0,0.0,690.55
t152,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,74.14859143058165,300.0,0.0,120.41702935229397,0.0,0.0,0.0,741.0500000000001
t153,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,74.14859143058165,300.0,0.0,127.51702935229395,0.0,0.0,0.0,748.1500000000001
t154,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,74.14859143058165,300.0,0.0,124.91702935229397,0.0,0.0,0.0,745.5500000000001
t155,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,74.14859143058165,300.0,0.0,120.51702935229402,0.0,0.0,0.0,741.1500000000001
t156,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,74.14859143058165,300.0,0.0,112.81702935229401,0.0,0.0,0.0,733.45
t157,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,75.28137078287567,300.0,0.0,100.83424999999994,0.0,0.0,0.0,722.5999999999999
t158,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,74.14859143058165,299.68277935229406,0.0,100.83424999999994,0.0,0.0,0.0,721.1500000000001
t159,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,76.33137078287571,300.0,0.0,100.83424999999994,0.0,0.0,0.0,723.6500000000001
t160,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,74.14859143058165,300.0,0.0,119.067029352294,0.0,0.0,0.0,739.7
t161,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,300.0,0.0,120.09999999999987,0.0,0.0,0.0,801.4
t162,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,300.0,0.0,163.99999999999983,0.0,0.0,0.0,845.3
t163,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,300.0,0.0,158.99999999999997,0.0,0.0,0.0,840.3000000000001
t164,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,300.0,0.0,142.94999999999987,0.0,0.0,0.0,824.25
t165,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,134.8156207828757,300.0,0.0,119.64999999999984,0.0,0.0,0.0,800.9499999999999
t166,0.0,0.0,0.0,0.0,0.0,0.0,246.4843792171244,105.6813707828757,300.0,0.0,100.83424999999994,0.0,0.0,0.0,753.0
t167,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,134.8156207828757,300.0,0.0,110.46797064770593,0.0,0.0,0.0,680.85
t168,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,74.14859143058165,299.85074999999995,0.0,100.83424999999994,0.0,0.0,0.0,610.4
t169,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,52.24097528681985,233.94261614376165,0.0,165.0,0.0,0.0,0.0,586.75
t170,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,52.24097528681985,165.0,0.0,203.29261614376168,0.0,0.0,0.0,556.0999999999999
t171,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,74.28359143058157,165.0,0.0,165.0,0.0,0.0,0.0,539.85
t172,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,66.68359143058152,165.0,0.0,165.0,0.0,0.0,0.0,532.25
t173,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,68.03359143058157,165.0,0.0,165.0,0.0,0.0,0.0,533.6
t174,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,52.24097528681985,165.0,0.0,195.29261614376173,0.0,0.0,0.0,548.1
t175,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,52.24097528681985,165.0,0.0,224.74261614376167,0.0,0.0,0.0,577.55
t176,0.0,0.0,0.0,0.0,0.0,0.0,135.56640856941843,52.24097528681985,256.59261614376175,0.0,165.0,0.0,0.0,0.0,609.4000000000001
