Resource,natural_gas_combined_cycle,coal_super_1,coal_super_2,coal_super_3,coal_super_4,coal_super_5,20A_retrofit_1,20A_retrofit_2,20A_retrofit_3,20A_retrofit_4,20A_retrofit_5,solar_pv,onshore_wind,battery,Total
t57,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,5043.999999999999,0.0,3300.0000000000005,0.0,0.0,0.0,15970.0
t58,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,6000.0,0.0,3316.9999999999995,0.0,0.0,0.0,16943.0
t59,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,6000.0,0.0,4207.999999999998,0.0,0.0,0.0,17834.0
t60,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,6000.0,0.0,4869.0,0.0,0.0,0.0,18495.0
t61,0.0,0.0,0.0,0.0,0.0,0.0,4225.687584342486,2696.312415657514,6000.0,0.0,6000.0,0.0,0.0,0.0,18922.0
t62,0.0,0.0,0.0,0.0,0.0,0.0,4599.687584342485,2696.312415657514,6000.0,0.0,6000.0,0.0,0.0,0.0,19296.0
t63,0.0,0.0,0.0,0.0,0.0,0.0,4808.687584342484,2696.312415657514,6000.0,0.0,6000.0,0.0,0.0,0.0,19505.0
t64,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,6000.0,0.0,5965.999999999995,0.0,0.0,0.0,19591.999999999996
t65,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,6000.0,0.0,6000.0,0.0,0.0,0.0,19626.0
t66,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2492.312415657513,6000.0,0.0,6000.0,0.0,0.0,0.0,19422.0
t67,0.0,0.0,0.0,0.0,0.0,0.0,4078.687584342484,2696.312415657514,6000.0,0.0,6000.0,0.0,0.0,0.0,18775.0
t68,0.0,0.0,0.0,0.0,0.0,0.0,3495.6875843424864,2696.312415657514,6000.0,0.0,6000.0,0.0,0.0,0.0,18192.0
t69,0.0,0.0,0.0,0.0,0.0,0.0,3443.6875843424864,2696.312415657514,6000.0,0.0,6000.0,0.0,0.0,0.0,18140.0
t70,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,6000.0,0.0,3463.999999999998,0.0,0.0,0.0,17090.0
t71,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3300.0000000000005,0.0,4552.999999999997,0.0,0.0,0.0,15479.0
t72,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,5144.359412954117,0.0,3300.0000000000005,0.0,0.0,0.0,13852.0
t73,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1482.9718286116329,2910.4481139275986,0.0,1684.89247311828,0.0,0.0,0.0,11007.999999999998
t74,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,3110.1075268817176,0.0,1901.2518860724,0.0,0.0,0.0,10418.999999999998
t75,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,2982.4669398358365,0.0,1684.89247311828,0.0,0.0,0.0,10074.999999999998
t76,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,2795.466939835837,0.0,1684.89247311828,0.0,0.0,0.0,9887.999999999998
t77,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,2799.4669398358365,0.0,1684.89247311828,0.0,0.0,0.0,9891.999999999998
t78,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2693.671828611633,3110.1075268817176,0.0,1684.89247311828,0.0,0.0,0.0,10199.999999999998
t79,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1482.9718286116329,2592.448113927599,0.0,1684.89247311828,0.0,0.0,0.0,10690.0
t80,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1711.3124156575147,3110.1075268817176,0.0,1684.89247311828,0.0,0.0,0.0,11436.0
t81,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,1710.5591397849448,0.0,3063.4408602150543,0.0,0.0,0.0,12400.0
t82,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3110.1075268817176,0.0,2315.892473118279,0.0,0.0,0.0,13051.999999999998
t83,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3110.1075268817176,0.0,2624.89247311828,0.0,0.0,0.0,13360.999999999998
t84,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3110.1075268817176,0.0,2717.89247311828,0.0,0.0,0.0,13453.999999999998
t85,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3110.1075268817176,0.0,2708.8924731182797,0.0,0.0,0.0,13444.999999999998
t86,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3110.1075268817176,0.0,2613.892473118281,0.0,0.0,0.0,13350.0
t87,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3110.1075268817176,0.0,2501.892473118279,0.0,0.0,0.0,13237.999999999998
t88,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3110.1075268817176,0.0,2446.892473118279,0.0,0.0,0.0,13182.999999999998
t89,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3110.1075268817176,0.0,2476.8924731182806,0.0,0.0,0.0,13213.0
t90,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3110.1075268817176,0.0,2479.8924731182806,0.0,0.0,0.0,13216.0
t91,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3110.1075268817176,0.0,2407.8924731182815,0.0,0.0,0.0,13144.0
t92,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2407.7640285607386,3110.1075268817176,0.0,3063.4408602150543,0.0,0.0,0.0,13510.999999999998
t93,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3110.1075268817176,0.0,2445.8924731182815,0.0,0.0,0.0,13182.0
t94,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3110.1075268817176,0.0,1684.89247311828,0.0,0.0,0.0,12420.999999999998
t95,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1733.312415657515,3110.1075268817176,0.0,1684.89247311828,0.0,0.0,0.0,11458.0
t96,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,3110.1075268817176,0.0,1927.2518860723999,0.0,0.0,0.0,10444.999999999998
t97,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,1775.9487792938785,3300.0000000000005,0.0,3300.0000000000005,0.0,0.0,0.0,9216.0
t98,0.0,0.0,0.0,0.0,0.0,0.0,695.0281713883666,1482.9718286116329,3300.0000000000005,0.0,3300.0000000000005,0.0,0.0,0.0,8778.0
t99,0.0,0.0,0.0,0.0,0.0,0.0,487.0281713883664,1482.9718286116329,3300.0000000000005,0.0,3300.0000000000005,0.0,0.0,0.0,8570.0
t100,0.0,0.0,0.0,0.0,0.0,0.0,462.02817138836605,1482.9718286116329,3300.0000000000005,0.0,3300.0000000000005,0.0,0.0,0.0,8545.0
t101,0.0,0.0,0.0,0.0,0.0,0.0,462.02817138836605,1482.9718286116329,3300.0000000000005,0.0,3562.0000000000014,0.0,0.0,0.0,8807.0
t102,0.0,0.0,0.0,0.0,0.0,0.0,462.02817138836605,1482.9718286116329,4523.000000000002,0.0,3300.0000000000005,0.0,0.0,0.0,9768.000000000002
t103,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,1482.9718286116329,5887.976950682246,0.0,3300.0000000000005,0.0,0.0,0.0,11510.999999999998
t104,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,2696.312415657514,5743.636363636364,0.0,3300.0000000000005,0.0,0.0,0.0,12579.999999999998
t105,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,2696.312415657514,6000.0,0.0,3525.6363636363653,0.0,0.0,0.0,13062.0
t106,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,2696.312415657514,6000.0,0.0,3874.636363636366,0.0,0.0,0.0,13411.0
t107,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,2696.312415657514,6000.0,0.0,4168.636363636367,0.0,0.0,0.0,13705.0
t108,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,2696.312415657514,6000.0,0.0,4334.636363636367,0.0,0.0,0.0,13871.0
t109,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,2696.312415657514,6000.0,0.0,4359.636363636368,0.0,0.0,0.0,13896.000000000002
t110,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,2696.312415657514,6000.0,0.0,4411.636363636367,0.0,0.0,0.0,13948.0
t111,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,2696.312415657514,6000.0,0.0,4303.636363636367,0.0,0.0,0.0,13840.0
t112,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,2696.312415657514,6000.0,0.0,4196.636363636367,0.0,0.0,0.0,13733.0
t113,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,2696.312415657514,6000.0,0.0,4206.636363636367,0.0,0.0,0.0,13743.0
t114,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,2696.312415657514,6000.0,0.0,4344.636363636367,0.0,0.0,0.0,13881.0
t115,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,2696.312415657514,6000.0,0.0,4608.636363636366,0.0,0.0,0.0,14145.0
t116,0.0,0.0,0.0,0.0,0.0,0.0,462.02817138836605,2696.312415657514,6000.0,0.0,5473.659412954118,0.0,0.0,0.0,14632.0
t117,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,2696.312415657514,6000.0,0.0,4455.636363636368,0.0,0.0,0.0,13992.000000000002
t118,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,2696.312415657514,6000.0,0.0,3331.6363636363662,0.0,0.0,0.0,12868.0
t119,0.0,0.0,0.0,0.0,0.0,0.0,840.05122070612,1482.9718286116329,5863.976950682247,0.0,3300.0000000000005,0.0,0.0,0.0,11487.0
t120,0.0,0.0,0.0,0.0,0.0,0.0,462.02817138836605,2696.312415657514,3300.0000000000005,0.0,3828.6594129541204,0.0,0.0,0.0,10287.000000000002
t121,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1310.6718286116302,3300.0000000000005,0.0,3910.0,0.0,0.0,0.0,11232.0
t122,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1310.6718286116302,3300.0000000000005,0.0,3503.0,0.0,0.0,0.0,10825.0
t123,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1320.67182861163,3300.0000000000005,0.0,3300.0000000000005,0.0,0.0,0.0,10631.999999999998
t124,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1310.6718286116302,3300.0000000000005,0.0,3300.0000000000005,0.0,0.0,0.0,10622.0
t125,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1310.6718286116302,3300.0000000000005,0.0,3626.0000000000014,0.0,0.0,0.0,10948.0
t126,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1310.6718286116302,4662.000000000001,0.0,3300.0000000000005,0.0,0.0,0.0,11984.0
t127,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2383.0396883847816,5484.632140226849,0.0,3300.0000000000005,0.0,0.0,0.0,13879.0
t128,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1310.6718286116302,5349.640587045882,0.0,3300.0000000000005,0.0,0.0,0.0,14890.0
t129,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1310.6718286116302,5593.640587045882,0.0,3300.0000000000005,0.0,0.0,0.0,15134.0
t130,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1310.6718286116302,5700.640587045881,0.0,3300.0000000000005,0.0,0.0,0.0,15241.0
t131,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1310.6718286116302,5819.640587045881,0.0,3300.0000000000005,0.0,0.0,0.0,15360.0
t132,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1310.6718286116302,5866.640587045881,0.0,3300.0000000000005,0.0,0.0,0.0,15407.0
t133,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1310.6718286116302,5844.640587045881,0.0,3300.0000000000005,0.0,0.0,0.0,15385.0
t134,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1310.6718286116302,5831.640587045881,0.0,3300.0000000000005,0.0,0.0,0.0,15372.0
t135,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1310.6718286116302,5744.640587045882,0.0,3300.0000000000005,0.0,0.0,0.0,15285.0
t136,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1310.6718286116302,5941.640587045881,0.0,3300.0000000000005,0.0,0.0,0.0,15482.0
t137,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2383.0396883847816,5931.272727272729,0.0,3300.0000000000005,0.0,0.0,0.0,16544.0
t138,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2383.0396883847816,6000.0,0.0,3934.2727272727307,0.0,0.0,0.0,17247.0
t139,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2383.0396883847816,6000.0,0.0,3801.2727272727316,0.0,0.0,0.0,17114.0
t140,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2383.0396883847816,6000.0,0.0,3344.2727272727307,0.0,0.0,0.0,16657.0
t141,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2383.0396883847816,5323.272727272731,0.0,3300.0000000000005,0.0,0.0,0.0,15936.0
t142,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1310.6718286116302,5242.640587045881,0.0,3300.0000000000005,0.0,0.0,0.0,14783.0
t143,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2383.0396883847816,4947.6321402268495,0.0,3300.0000000000005,0.0,0.0,0.0,13342.0
t144,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1310.6718286116302,4730.0,0.0,3300.0000000000005,0.0,0.0,0.0,12051.999999999998
t145,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1482.9718286116329,3300.0000000000005,0.0,3666.699999999998,0.0,0.0,0.0,11161.0
t146,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1482.9718286116329,3300.0000000000005,0.0,3135.699999999999,0.0,0.0,0.0,10630.0
t147,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1482.9718286116329,3300.0000000000005,0.0,2911.699999999999,0.0,0.0,0.0,10406.0
t148,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2378.986828611632,3300.0000000000005,0.0,2016.684999999999,0.0,0.0,0.0,10407.0
t149,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1482.9718286116329,3300.0000000000005,0.0,3261.6999999999985,0.0,0.0,0.0,10756.0
t150,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1482.9718286116329,5641.015,0.0,2016.684999999999,0.0,0.0,0.0,11852.000000000002
t151,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,6000.0,0.0,2403.3594129541175,0.0,0.0,0.0,13811.0
t152,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1482.9718286116329,6000.0,0.0,2408.3405870458796,0.0,0.0,0.0,14821.0
t153,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1482.9718286116329,6000.0,0.0,2550.3405870458787,0.0,0.0,0.0,14963.0
t154,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1482.9718286116329,6000.0,0.0,2498.340587045879,0.0,0.0,0.0,14911.0
t155,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1482.9718286116329,6000.0,0.0,2410.34058704588,0.0,0.0,0.0,14823.0
t156,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1482.9718286116329,6000.0,0.0,2256.34058704588,0.0,0.0,0.0,14669.0
t157,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1505.6274156575134,6000.0,0.0,2016.684999999999,0.0,0.0,0.0,14452.000000000002
t158,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1482.9718286116329,5993.655587045881,0.0,2016.684999999999,0.0,0.0,0.0,14423.000000000002
t159,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1526.6274156575141,6000.0,0.0,2016.684999999999,0.0,0.0,0.0,14473.000000000002
t160,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1482.9718286116329,6000.0,0.0,2381.34058704588,0.0,0.0,0.0,14794.0
t161,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,6000.0,0.0,2401.999999999997,0.0,0.0,0.0,16027.999999999998
t162,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,6000.0,0.0,3279.9999999999973,0.0,0.0,0.0,16906.0
t163,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,6000.0,0.0,3179.999999999999,0.0,0.0,0.0,16806.0
t164,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,6000.0,0.0,2858.9999999999977,0.0,0.0,0.0,16485.0
t165,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,6000.0,0.0,2392.999999999997,0.0,0.0,0.0,16018.999999999998
t166,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2113.6274156575137,6000.0,0.0,2016.684999999999,0.0,0.0,0.0,15060.000000000002
t167,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,6000.0,0.0,2209.3594129541184,0.0,0.0,0.0,13617.0
