Resource,natural_gas_combined_cycle,coal_super_1,coal_super_2,coal_super_3,coal_super_4,coal_super_5,20A_retrofit_1,20A_retrofit_2,20A_retrofit_3,20A_retrofit_4,20A_retrofit_5
t15,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,12043.062078287567,21573.49999999999,0.0,16500.0
t16,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,11703.062078287569,21573.49999999999,0.0,16500.0
t17,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,21573.49999999999,0.0,16996.499999999996
t18,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,21573.49999999999,0.0,20311.5
t19,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,21573.49999999999,0.0,19131.499999999996
t20,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13458.062078287574,21573.49999999999,0.0,16500.0
t21,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,21573.49999999999,0.0,19678.202935229405
t22,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,21573.49999999999,0.0,20833.297064770595
t23,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,20736.797064770584,0.0,16500.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,21573.49999999999,0.0,16500.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,26111.702935229394,0.0,16500.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,21746.702935229394,0.0,16500.0
t27,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,23951.79706477058,0.0,16500.0
t28,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,22191.797064770588,0.0,16500.0
t29,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,22351.797064770588,0.0,16500.0
t30,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,25021.79706477058,0.0,16500.0
t31,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,27396.702935229394,0.0,16500.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,17439.999999999993
t33,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,25149.99999999999
t34,0.0,0.0,0.0,0.0,4158.669999999977,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,30000.0
t35,0.0,0.0,0.0,0.0,16198.272727272719,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,30000.0
t36,0.0,0.0,0.0,0.0,18125.792441412235,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,30000.0
t37,0.0,0.0,0.0,0.0,21851.62999999999,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,30000.0
t38,0.0,6514.456517899451,0.0,0.0,21215.08831341556,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,30000.0
t39,0.0,5114.161248335336,0.0,0.0,22837.49875166467,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,30000.0
t40,0.0,6904.791248335333,0.0,0.0,22837.49875166467,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,30000.0
t41,0.0,7952.421248335316,0.0,0.0,22837.49875166467,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,30000.0
t42,0.0,7952.421248335318,0.0,0.0,21388.648751664656,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,30000.0
t43,0.0,7952.421248335318,0.0,0.0,17369.018751664655,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,30000.0
t44,0.0,7952.421248335318,0.0,0.0,12101.148751664658,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,30000.0
t45,0.0,6651.869285519028,0.0,0.0,10399.980714480958,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,30000.0
t46,0.0,1562.3196865844247,0.0,0.0,9552.960313415562,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,30000.0
t47,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,28424.99999999998
t48,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,19439.999999999985
t49,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,21656.79706477058,0.0,16500.0
t50,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,23828.499999999993,0.0,16500.0
t51,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,21468.499999999993,0.0,16500.0
t52,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,16500.0,0.0,20428.499999999993
t53,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,20913.49999999999,0.0,16500.0
t54,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,24448.499999999993,0.0,16500.0
t55,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,24391.797064770584,0.0,16500.0
t56,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,25926.702935229394,0.0,16500.0
t57,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,25219.999999999993,0.0,16500.0
t58,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,16584.999999999996
t59,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,21039.999999999993
t60,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,24345.0
t61,0.0,0.0,0.0,0.0,0.0,0.0,21128.437921712433,13481.56207828757,30000.0,0.0,30000.0
t62,0.0,0.0,0.0,0.0,0.0,0.0,22998.437921712422,13481.56207828757,30000.0,0.0,30000.0
t63,0.0,0.0,0.0,0.0,0.0,0.0,24043.437921712426,13481.56207828757,30000.0,0.0,30000.0
t64,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,29829.999999999978
t65,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,30000.0
t66,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,12461.562078287563,30000.0,0.0,30000.0
t67,0.0,0.0,0.0,0.0,0.0,0.0,20393.43792171242,13481.56207828757,30000.0,0.0,30000.0
t68,0.0,0.0,0.0,0.0,0.0,0.0,17478.43792171243,13481.56207828757,30000.0,0.0,30000.0
t69,0.0,0.0,0.0,0.0,0.0,0.0,17218.437921712433,13481.56207828757,30000.0,0.0,30000.0
t70,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,17319.99999999999
t71,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,16500.0,0.0,22764.999999999985
t72,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,25721.797064770584,0.0,16500.0
t73,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,14552.240569637994,0.0,8424.462365591398
t74,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,15550.537634408589,0.0,9506.259430362
t75,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,14912.334699179182,0.0,8424.462365591398
t76,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,13977.334699179184,0.0,8424.462365591398
t77,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,13997.334699179182,0.0,8424.462365591398
t78,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13468.359143058164,15550.537634408589,0.0,8424.462365591398
t79,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,12962.240569637996,0.0,8424.462365591398
t80,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,8556.562078287574,15550.537634408589,0.0,8424.462365591398
t81,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,8552.795698924723,0.0,15317.204301075271
t82,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,15550.537634408589,0.0,11579.462365591395
t83,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,15550.537634408589,0.0,13124.4623655914
t84,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,15550.537634408589,0.0,13589.4623655914
t85,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,15550.537634408589,0.0,13544.462365591398
t86,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,15550.537634408589,0.0,13069.462365591404
t87,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,15550.537634408589,0.0,12509.462365591395
t88,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,15550.537634408589,0.0,12234.462365591397
t89,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,15550.537634408589,0.0,12384.462365591402
t90,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,15550.537634408589,0.0,12399.462365591402
t91,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,15550.537634408589,0.0,12039.462365591406
t92,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,12038.820142803692,15550.537634408589,0.0,15317.204301075271
t93,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,15550.537634408589,0.0,12229.462365591407
t94,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,15550.537634408589,0.0,8424.462365591398
t95,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,8666.562078287574,15550.537634408589,0.0,8424.462365591398
t96,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,15550.537634408589,0.0,9636.259430361999
t97,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,8879.743896469392,16500.0,0.0,16500.0
t98,0.0,0.0,0.0,0.0,0.0,0.0,3475.1408569418327,7414.859143058165,16500.0,0.0,16500.0
t99,0.0,0.0,0.0,0.0,0.0,0.0,2435.1408569418318,7414.859143058165,16500.0,0.0,16500.0
t100,0.0,0.0,0.0,0.0,0.0,0.0,2310.14085694183,7414.859143058165,16500.0,0.0,16500.0
t101,0.0,0.0,0.0,0.0,0.0,0.0,2310.14085694183,7414.859143058165,16500.0,0.0,17810.000000000007
t102,0.0,0.0,0.0,0.0,0.0,0.0,2310.14085694183,7414.859143058165,22615.000000000007,0.0,16500.0
t103,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,7414.859143058165,29439.88475341123,0.0,16500.0
t104,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,13481.56207828757,28718.18181818182,0.0,16500.0
t105,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,13481.56207828757,30000.0,0.0,17628.181818181827
t106,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,13481.56207828757,30000.0,0.0,19373.181818181827
t107,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,13481.56207828757,30000.0,0.0,20843.181818181834
t108,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,13481.56207828757,30000.0,0.0,21673.181818181834
t109,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,13481.56207828757,30000.0,0.0,21798.181818181838
t110,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,13481.56207828757,30000.0,0.0,22058.181818181838
t111,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,13481.56207828757,30000.0,0.0,21518.18181818183
t112,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,13481.56207828757,30000.0,0.0,20983.181818181834
t113,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,13481.56207828757,30000.0,0.0,21033.181818181834
t114,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,13481.56207828757,30000.0,0.0,21723.181818181834
t115,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,13481.56207828757,30000.0,0.0,23043.181818181827
t116,0.0,0.0,0.0,0.0,0.0,0.0,2310.14085694183,13481.56207828757,30000.0,0.0,27368.297064770595
t117,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,13481.56207828757,30000.0,0.0,22278.181818181834
t118,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,13481.56207828757,30000.0,0.0,16658.18181818183
t119,0.0,0.0,0.0,0.0,0.0,0.0,4200.256103530601,7414.859143058165,29319.884753411236,0.0,16500.0
t120,0.0,0.0,0.0,0.0,0.0,0.0,2310.14085694183,13481.56207828757,16500.0,0.0,19143.2970647706
t121,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,6553.359143058151,16500.0,0.0,19550.0
t122,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,6553.359143058151,16500.0,0.0,17515.0
t123,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,6603.359143058149,16500.0,0.0,16500.0
t124,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,6553.359143058151,16500.0,0.0,16500.0
t125,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,6553.359143058151,16500.0,0.0,18130.000000000007
t126,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,6553.359143058151,23310.000000000004,0.0,16500.0
t127,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,11915.198441923909,27423.160701134242,0.0,16500.0
t128,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,6553.359143058151,26748.202935229412,0.0,16500.0
t129,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,6553.359143058151,27968.20293522941,0.0,16500.0
t130,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,6553.359143058151,28503.20293522941,0.0,16500.0
t131,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,6553.359143058151,29098.202935229405,0.0,16500.0
t132,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,6553.359143058151,29333.20293522941,0.0,16500.0
t133,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,6553.359143058151,29223.202935229405,0.0,16500.0
t134,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,6553.359143058151,29158.20293522941,0.0,16500.0
t135,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,6553.359143058151,28723.20293522941,0.0,16500.0
t136,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,6553.359143058151,29708.202935229405,0.0,16500.0
t137,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,11915.198441923909,29656.363636363643,0.0,16500.0
t138,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,11915.198441923909,30000.0,0.0,19671.36363636365
t139,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,11915.198441923909,30000.0,0.0,19006.363636363654
t140,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,11915.198441923909,30000.0,0.0,16721.36363636365
t141,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,11915.198441923909,26616.36363636365,0.0,16500.0
t142,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,6553.359143058151,26213.202935229405,0.0,16500.0
t143,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,11915.198441923909,24738.16070113425,0.0,16500.0
t144,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,6553.359143058151,23650.000000000004,0.0,16500.0
t145,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,16500.0,0.0,18333.49999999999
t146,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,16500.0,0.0,15678.499999999996
t147,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,16500.0,0.0,14558.499999999995
t148,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,11894.93414305816,16500.0,0.0,10083.424999999996
t149,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,16500.0,0.0,16308.49999999999
t150,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,28205.075,0.0,10083.424999999996
t151,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,30000.0,0.0,12016.797064770588
t152,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,30000.0,0.0,12041.702935229398
t153,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,30000.0,0.0,12751.702935229394
t154,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,30000.0,0.0,12491.702935229396
t155,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,30000.0,0.0,12051.702935229401
t156,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,30000.0,0.0,11281.702935229401
t157,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7528.1370782875665,30000.0,0.0,10083.424999999996
t158,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,29968.277935229402,0.0,10083.424999999996
t159,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7633.137078287571,30000.0,0.0,10083.424999999996
t160,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,30000.0,0.0,11906.702935229401
t161,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,12009.999999999985
t162,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,16399.999999999985
t163,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,15899.999999999996
t164,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,14294.999999999989
t165,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,30000.0,0.0,11964.999999999984
t166,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,10568.137078287571,30000.0,0.0,10083.424999999996
t167,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,30000.0,0.0,11046.797064770592
t168,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,29985.074999999993,0.0,10083.424999999996
t169,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,5224.097528681985,23394.261614376166,0.0,16500.0
t170,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,5224.097528681985,16500.0,0.0,20329.26161437617
t171,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7428.3591430581555,16500.0,0.0,16500.0
t172,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,6668.359143058151,16500.0,0.0,16500.0
t173,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,6803.3591430581555,16500.0,0.0,16500.0
t174,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,5224.097528681985,16500.0,0.0,19529.26161437617
t175,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,5224.097528681985,16500.0,0.0,22474.26161437617
t176,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,5224.097528681985,25659.26161437617,0.0,16500.0
t177,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,9498.359143058153,16500.0,0.0,25545.0
t178,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,9498.359143058153,28270.0,0.0,16500.0
t179,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,9498.359143058153,29185.0,0.0,16500.0
t180,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,9498.359143058153,29780.000000000007,0.0,16500.0
t181,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,9498.359143058153,30000.0,0.0,16500.0
t182,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,9498.359143058153,29535.0,0.0,16500.0
t183,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,9498.359143058153,28995.000000000004,0.0,16500.0
t184,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,9498.359143058153,29424.999999999996,0.0,16500.0
t185,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,5224.097528681985,28817.464549605575,0.0,16500.0
t186,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,9498.359143058153,29793.20293522941,0.0,16500.0
t187,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,9498.359143058153,29733.20293522941,0.0,16500.0
t188,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,9498.359143058153,28263.202935229405,0.0,16500.0
t189,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,5811.562078287556,30000.0,0.0,16500.0
t190,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,5224.097528681985,26942.464549605575,0.0,16500.0
t191,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,9498.359143058153,28544.999999999996,0.0,16500.0
t192,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,5224.097528681985,26659.26161437617,0.0,16500.0
