Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
50000,1,1.0,1.0,2000,11,168,336.92307692307696,1,6403.310955855614,1828.892872940752,873.2671140758466
,2,0.9,0.04,1800,,,505.3846153846154,2,6232.883850171428,1779.7154104323777,849.5278138873771
,3,0.55,0.024,1100,,,1179.2307692307693,3,6174.379022847005,1762.7576647398348,841.8973245410832
,4,0.2,0.003,400,,,673.8461538461539,4,6219.317513400548,1776.323861293869,846.9843174386124
,,,,,,,505.3846153846154,5,6460.119991083677,1845.0027313486678,880.8976034221405
,,,,,,,1010.7692307692308,6,7135.045245434983,2037.4731449590297,972.4634755776661
,,,,,,,2190.0,7,8166.934736070085,2331.690032724649,1113.2036124093074
,,,,,,,168.46153846153848,8,8740.960360687968,2496.1801659423154,1191.204170171422
,,,,,,,1853.076923076923,9,8856.274223240453,2529.247770042774,1207.3129810135977
,,,,,,,168.46153846153848,10,8878.319520493133,2536.030868319791,1210.7043096119505
,,,,,,,168.46153846153848,11,8890.190065167653,2539.4224174582996,1211.5521417615387
,,,,,,,,12,8833.381029939592,2522.464671765757,1203.9216524152448
,,,,,,,,13,8701.109246423506,2484.3097439575354,1186.1171772738926
,,,,,,,,14,8604.449096930983,2457.1773508494666,1172.5518628804814
,,,,,,,,15,8459.458872692196,2416.4787611873635,1153.0517234399529
,,,,,,,,16,8423.847238668635,2406.304113771838,1147.9647305424237
,,,,,,,,17,8614.623849509142,2460.5688999879753,1174.247527179658
,,,,,,,,18,9195.432642512465,2625.9069204902685,1253.9437492409488
,,,,,,,,19,9848.312599611092,2812.4421231082406,1342.96612494771
,,,,,,,,20,9716.040816095006,2774.287195300019,1324.3138176567693
,,,,,,,,21,9368.403436341192,2675.93227028327,1276.8352172798302
,,,,,,,,22,8780.811474952428,2508.0505879270954,1197.1389952185393
,,,,,,,,23,8005.834486915878,2285.9041193547832,1092.0078086696024
,,,,,,,,24,7340.236089094552,2095.977367598303,1000.4419365140767
,,,,,,,,25,6921.375441293615,1976.4252604658752,943.6371824916673
,,,,,,,,26,6736.534102790368,1923.8562488189923,918.2022180040212
,,,,,,,,27,6666.158730791425,1903.5069539879407,908.876064358551
,,,,,,,,28,6696.682988525907,1912.8337141188395,913.1152251064921
,,,,,,,,29,6923.0712333899755,1977.2731477505024,943.6371824916673
,,,,,,,,30,7583.582254922221,2166.352012222356,1033.5073903480165
,,,,,,,,31,8589.186968063741,2452.9379144263307,1170.856198581305
,,,,,,,,32,9122.513582368983,2604.70973837459,1243.7697634458902
,,,,,,,,33,9170.843657115245,2619.1238222132515,1249.7045884930078
,,,,,,,,34,9073.335611574541,2591.1435418205556,1236.9871062491848
,,,,,,,,35,9030.940809165539,2579.2731198357756,1231.0522812020674
,,,,,,,,36,8959.717541118416,2558.923825004724,1220.8782954070089
,,,,,,,,37,8797.76939591603,2512.290024350231,1198.8346595177156
,,,,,,,,38,8696.021870134426,2483.461856672908,1185.2693451243044
,,,,,,,,39,8551.03164589564,2441.915379726178,1165.769205683776
,,,,,,,,40,8441.653055680415,2411.391437479601,1151.3560591407766
,,,,,,,,41,8599.361720641902,2455.4815762802123,1172.5518628804814
,,,,,,,,42,9086.901948345421,2594.5350909590643,1238.682770548361
,,,,,,,,43,9717.736608191366,2775.135082584646,1325.1616498063577
,,,,,,,,44,9621.924354747023,2748.0026894765774,1311.5963354129465
,,,,,,,,45,9292.94068805317,2653.8872008829644,1266.6612314847719
,,,,,,,,46,8688.390805700805,2480.9181948190267,1184.4215129747163
,,,,,,,,47,7875.258495496153,2249.444966115816,1074.2033335282501
,,,,,,,,48,7153.698958494944,2042.5604686667925,975.0069720264307
,,,,,,,,49,6706.857741104067,1915.3773759727208,913.9630572560803
,,,,,,,,50,6479.621600191817,1850.9379423410578,883.4410998709051
,,,,,,,,51,6360.068257398433,1816.174563671345,867.3322890287293
,,,,,,,,52,6363.459841591153,1817.8703382405993,867.3322890287293
,,,,,,,,53,6542.36590775714,1867.8956880336007,891.9194213667871
,,,,,,,,54,7179.983735988526,2051.0393415130643,979.2461327743717
,,,,,,,,55,8140.649958576504,2324.906934447632,1109.8122838109546
,,,,,,,,56,8619.711225798223,2461.4167872726025,1175.095359329246
,,,,,,,,57,8635.821250713643,2466.504110980365,1176.7910236284224
,,,,,,,,58,8577.31642338922,2450.3942525724497,1169.1605342821288
,,,,,,,,59,8527.290556546599,2435.132281449161,1162.377877085423
,,,,,,,,60,8426.390926813176,2406.304113771838,1148.8125626920119
,,,,,,,,61,8301.75020773071,2370.6928478174977,1131.8559197002478
,,,,,,,,62,8230.526939683587,2350.3435529864464,1121.6819339051895
,,,,,,,,63,8080.449339155722,2307.949188755089,1101.3339623150725
,,,,,,,,64,8006.682382964059,2286.7520066394104,1092.0078086696024
,,,,,,,,65,8117.7567652756425,2318.1238361706146,1106.420955212602
,,,,,,,,66,8571.38115105196,2447.850590718568,1168.3127021325404
,,,,,,,,67,9161.516800585265,2615.732273074743,1248.8567563434196
,,,,,,,,68,9022.461848683739,2576.729457981894,1230.204449052479
,,,,,,,,69,8673.976572881746,2476.678758395891,1181.8780165259516
,,,,,,,,70,8069.426690529381,2304.5576396165807,1100.4861301654844
,,,,,,,,71,7283.42705386649,2079.867509190387,992.811447167783
,,,,,,,,72,6562.715412913461,1874.6787863106179,894.4629178155517
,,,,,,,,73,6127.744740197104,1750.0393554704276,835.1146673443776
,,,,,,,,74,5890.333846706694,1682.208372700256,802.897045660026
,,,,,,,,75,5769.0847118169495,1647.444994030543,786.7882348178501
,,,,,,,,76,5742.799934323369,1639.8140084688987,782.5490740699092
,,,,,,,,77,5916.618624200275,1689.8393582619003,806.2883742583788
,,,,,,,,78,6523.712194697179,1863.656251610465,889.3759249180225
,,,,,,,,79,7438.592030683436,2123.9576479909983,1014.007250907488
,,,,,,,,80,8005.834486915878,2285.9041193547832,1092.0078086696024
,,,,,,,,81,8131.323102046524,2322.3632725937505,1108.9644516613664
,,,,,,,,82,8174.565800503705,2335.0815818631577,1114.0514445588956
,,,,,,,,83,8204.242162190007,2343.560454709429,1118.2906053068366
,,,,,,,,84,8196.611097756386,2340.1689055709207,1117.4427731572484
,,,,,,,,85,8118.604661323823,2318.9717234552418,1106.420955212602
,,,,,,,,86,8082.145131252081,2307.949188755089,1101.3339623150725
,,,,,,,,87,7990.572358048637,2281.6646829316473,1089.4643122208379
,,,,,,,,88,7934.611218868756,2266.402711808359,1081.833822874544
,,,,,,,,89,8032.96716045764,2293.5351049164274,1095.3991372679552
,,,,,,,,90,8457.763080595836,2415.6308739027363,1153.0517234399529
,,,,,,,,91,8918.170634757595,2547.053403019944,1215.7913025094797
,,,,,,,,92,8753.678801410668,2500.419602365451,1193.7476666201865
,,,,,,,,93,8385.691916500533,2395.281579071685,1142.8777376448945
,,,,,,,,94,7791.31678672633,2225.704122146256,1061.485851284427
,,,,,,,,95,7001.925565870719,2000.1661044354353,954.6590004363139
,,,,,,,,96,6314.281870796711,1803.4562544019377,860.5496318320237
,,,,,,,,97,5866.592757357654,1675.4252744232388,800.3535492112615
,,,,,,,,98,5635.117136204504,1609.2900662223215,768.1359275269098
,,,,,,,,99,5517.25958550748,1575.3745748372357,752.027116684734
,,,,,,,,100,5494.366392206619,1568.5914765602186,748.6357880863811
,,,,,,,,101,5671.576666276245,1619.4647136378471,773.2229204244389
,,,,,,,,102,6276.97444467679,1792.4337197017849,856.3104710840827
,,,,,,,,103,7313.951311600971,2089.1942693212854,997.050607915724
,,,,,,,,104,8006.682382964059,2286.7520066394104,1092.0078086696024
,,,,,,,,105,8227.983251539048,2349.4956657018192,1120.8341017556013
,,,,,,,,106,8306.83758401979,2372.388622386752,1132.703751849836
,,,,,,,,107,8344.992906187892,2382.563269802278,1137.7907447473654
,,,,,,,,108,8300.05441563435,2369.8449605328706,1131.0080875506596
,,,,,,,,109,8181.348968889145,2335.929469147785,1115.7471088580721
,,,,,,,,110,8106.734116649302,2314.7322870321063,1104.7252909134254
,,,,,,,,111,7991.420254096818,2282.5125702162745,1089.4643122208379
,,,,,,,,112,7949.8733477359965,2270.6421482314945,1083.5294871737203
,,,,,,,,113,8047.3813932767,2297.7745413395633,1097.0948015671315
,,,,,,,,114,8387.387708596894,2395.281579071685,1142.8777376448945
,,,,,,,,115,8888.494273071294,2538.5745301736724,1211.5521417615387
,,,,,,,,116,8737.568776495247,2495.332278657688,1191.204170171422
,,,,,,,,117,8448.436224065856,2413.0872120488552,1151.3560591407766
,,,,,,,,118,8016.009239494038,2289.295668493292,1092.8556408191905
,,,,,,,,119,7408.915668997135,2115.478775144727,1009.768090159547
,,,,,,,,120,6788.25576172935,1939.118219942281,924.984875200727
,,,,,,,,121,6357.524569253893,1815.3266763867177,866.484456879141
,,,,,,,,122,6137.919492775264,1753.430904608936,836.810331643554
,,,,,,,,123,6029.38879860822,1722.0590750777317,821.5493529509664
,,,,,,,,124,6005.647709259179,1715.2759768007147,818.1580243526137
,,,,,,,,125,6092.133106173543,1739.8647080549017,830.0276744468484
,,,,,,,,126,6346.501920627553,1812.7830145328362,864.7887925799646
,,,,,,,,127,6703.466156911347,1914.5294886880938,913.9630572560803
,,,,,,,,128,7232.553290975688,2065.4534253517254,986.0287899710773
,,,,,,,,129,7734.507751498268,2208.746376453713,1053.8553619381335
,,,,,,,,130,8046.53349722852,2297.7745413395633,1097.0948015671315
,,,,,,,,131,8113.517285034743,2317.275948885988,1105.5731230630136
,,,,,,,,132,8052.46876956578,2299.4703159088176,1097.94263371672
,,,,,,,,133,7909.174337423355,2258.7717262467145,1078.4424942761912
,,,,,,,,134,7733.659855450088,2207.898489169086,1053.8553619381335
,,,,,,,,135,7580.190670729501,2164.6562376531015,1033.5073903480165
,,,,,,,,136,7521.685843405079,2148.5463792451856,1025.8769010017227
,,,,,,,,137,7639.543394102104,2181.6139833456446,1041.1378796943104
,,,,,,,,138,8013.465551349499,2289.295668493292,1092.0078086696024
