Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
68,1.0,0.0,1.0,0.941084564,0.0,1.0,0.998093724,1.0,1.0,1.0
69,1.0,0.0,1.0,0.979761243,0.0,1.0,0.964685678,1.0,1.0,1.0
70,1.0,0.0,1.0,0.966300726,0.0,1.0,0.975357533,1.0,1.0,1.0
71,1.0,0.0,1.0,0.985768616,0.0,1.0,0.999696434,1.0,1.0,1.0
72,1.0,0.0,1.0,0.991025448,0.0,1.0,0.998973668,1.0,1.0,1.0
73,1.0,0.0,1.0,1.0,0.0,1.0,0.999972284,1.0,1.0,1.0
74,1.0,0.0,1.0,1.0,0.0,1.0,0.999887466,1.0,1.0,1.0
75,1.0,0.0,1.0,1.0,0.0,1.0,0.999444842,1.0,1.0,1.0
76,1.0,0.0,1.0,1.0,0.0,1.0,0.998417675,1.0,1.0,1.0
77,1.0,0.0,1.0,0.99726069,0.0,1.0,0.999484837,1.0,1.0,1.0
78,1.0,0.0,1.0,0.997997463,0.0,1.0,0.999569833,1.0,1.0,1.0
79,1.0,0.0,1.0,0.985526741,0.0,1.0,0.999883115,1.0,1.0,1.0
80,1.0,0.1197,1.0,0.964686632,0.1399,1.0,0.999298275,1.0,1.0,1.0
81,1.0,0.3088,1.0,0.944541097,0.3618,1.0,0.999101043,1.0,1.0,1.0
82,1.0,0.5262,1.0,0.536328077,0.5493,1.0,0.360931009,1.0,1.0,1.0
83,1.0,0.6962,1.0,0.606397033,0.6799,1.0,0.591786504,1.0,1.0,1.0
84,1.0,0.7041,1.0,0.782111943,0.6712,1.0,0.603504419,1.0,1.0,1.0
85,1.0,0.7214,1.0,0.925477564,0.7275,1.0,0.537562609,1.0,1.0,1.0
86,1.0,0.7182,1.0,0.986507833,0.7167,1.0,0.702251792,1.0,1.0,1.0
87,1.0,0.6799,1.0,0.98940593,0.6531,1.0,0.717925072,1.0,1.0,1.0
88,1.0,0.5003,1.0,0.997570157,0.4194,1.0,0.642984033,1.0,1.0,1.0
89,1.0,0.2563,1.0,0.928186834,0.2272,1.0,0.659290433,1.0,1.0,1.0
90,1.0,0.0573,1.0,0.944288969,0.0997,1.0,0.62872386,1.0,1.0,1.0
91,1.0,0.0,1.0,0.916924953,0.0,1.0,0.637480617,1.0,1.0,1.0
92,1.0,0.0,1.0,0.960978448,0.0,1.0,0.517665744,1.0,1.0,1.0
93,1.0,0.0,1.0,0.968092442,0.0,1.0,0.666204035,1.0,1.0,1.0
94,1.0,0.0,1.0,1.0,0.0,1.0,0.999339342,1.0,1.0,1.0
95,1.0,0.0,1.0,1.0,0.0,1.0,0.999998868,1.0,1.0,1.0
96,1.0,0.0,1.0,1.0,0.0,1.0,0.996047318,1.0,1.0,1.0
97,1.0,0.0,1.0,1.0,0.0,1.0,0.999992073,1.0,1.0,1.0
98,1.0,0.0,1.0,0.985175908,0.0,1.0,0.992511392,1.0,1.0,1.0
99,1.0,0.0,1.0,0.998105943,0.0,1.0,0.954193354,1.0,1.0,1.0
100,1.0,0.0,1.0,0.994651496,0.0,1.0,0.837015808,1.0,1.0,1.0
101,1.0,0.0,1.0,0.976489484,0.0,1.0,0.955786705,1.0,1.0,1.0
102,1.0,0.0,1.0,0.908833861,0.0,1.0,0.967273116,1.0,1.0,1.0
103,1.0,0.0,1.0,1.0,0.0,1.0,0.988433897,1.0,1.0,1.0
104,1.0,0.068,1.0,0.993948758,0.0835,1.0,0.999951065,1.0,1.0,1.0
105,1.0,0.2112,1.0,0.997729301,0.2695,1.0,0.978153467,1.0,1.0,1.0
106,1.0,0.3565,1.0,0.973282814,0.3713,1.0,0.921738684,1.0,1.0,1.0
107,1.0,0.6662,1.0,0.956020236,0.6201,1.0,0.934893429,1.0,1.0,1.0
108,1.0,0.5108,1.0,0.789242506,0.564,1.0,0.815265656,1.0,1.0,1.0
109,1.0,0.5606,1.0,0.409362584,0.6273,1.0,0.741223335,1.0,1.0,1.0
110,1.0,0.6121,1.0,0.408174843,0.6487,1.0,0.6744982,1.0,1.0,1.0
111,1.0,0.5991,1.0,0.548042238,0.6268,1.0,0.595406175,1.0,1.0,1.0
112,1.0,0.4829,1.0,0.43639192,0.5499,1.0,0.525668025,1.0,1.0,1.0
113,1.0,0.3458,1.0,0.231994212,0.3951,1.0,0.507361531,1.0,1.0,1.0
114,1.0,0.1261,1.0,0.052285172,0.1602,1.0,0.594231486,1.0,1.0,1.0
115,1.0,0.0,1.0,0.357025117,0.0,1.0,0.662325919,1.0,1.0,1.0
116,1.0,0.0,1.0,0.732949853,0.0,1.0,0.76553905,1.0,1.0,1.0
117,1.0,0.0,1.0,0.835896611,0.0,1.0,0.727100492,1.0,1.0,1.0
118,1.0,0.0,1.0,0.916667819,0.0,1.0,0.467513978,1.0,1.0,1.0
119,1.0,0.0,1.0,0.927704155,0.0,1.0,0.379766822,1.0,1.0,1.0
120,1.0,0.0,1.0,0.838136792,0.0,1.0,0.417983443,1.0,1.0,1.0
121,1.0,0.0,1.0,0.863216162,0.0,1.0,0.256750464,1.0,1.0,1.0
122,1.0,0.0,1.0,0.949430048,0.0,1.0,0.233583644,1.0,1.0,1.0
123,1.0,0.0,1.0,0.941060185,0.0,1.0,0.278675765,1.0,1.0,1.0
124,1.0,0.0,1.0,0.936242521,0.0,1.0,0.387070656,1.0,1.0,1.0
125,1.0,0.0,1.0,0.781499147,0.0,1.0,0.526102424,1.0,1.0,1.0
126,1.0,0.0,1.0,0.878833294,0.0,1.0,0.54257977,1.0,1.0,1.0
127,1.0,0.0,1.0,0.840539217,0.0,1.0,0.546935201,1.0,1.0,1.0
128,1.0,0.1557,1.0,0.938784659,0.1773,1.0,0.49563694,1.0,1.0,1.0
129,1.0,0.3873,1.0,1.0,0.4252,1.0,0.375570089,1.0,1.0,1.0
130,1.0,0.5217,1.0,1.0,0.6064,1.0,0.265338719,1.0,1.0,1.0
131,1.0,0.5533,1.0,0.512392402,0.672,1.0,0.042529028,1.0,1.0,1.0
132,1.0,0.5509,1.0,0.880256116,0.662,1.0,0.043171629,1.0,1.0,1.0
133,1.0,0.5609,1.0,0.636457384,0.6731,1.0,0.099847563,1.0,1.0,1.0
134,1.0,0.5476,1.0,0.331572115,0.6822,1.0,0.071229011,1.0,1.0,1.0
135,1.0,0.5405,1.0,0.265138149,0.664,1.0,0.124946192,1.0,1.0,1.0
136,1.0,0.4664,1.0,0.259726405,0.5402,1.0,0.05209402,1.0,1.0,1.0
137,1.0,0.3215,1.0,0.042333797,0.4126,1.0,0.03491592,1.0,1.0,1.0
138,1.0,0.1216,1.0,0.009434449,0.1657,1.0,0.044058517,1.0,1.0,1.0
139,1.0,0.0,1.0,0.004450519,0.0,1.0,0.085504211,1.0,1.0,1.0
140,1.0,0.0,1.0,0.00112308,0.0,1.0,0.05047518,1.0,1.0,1.0
141,1.0,0.0,1.0,0.003747087,0.0,1.0,0.041518226,1.0,1.0,1.0
142,1.0,0.0,1.0,0.024076033,0.0,1.0,0.050809588,1.0,1.0,1.0
143,1.0,0.0,1.0,0.021759,0.0,1.0,0.094259828,1.0,1.0,1.0
144,1.0,0.0,1.0,0.034114461,0.0,1.0,0.168620676,1.0,1.0,1.0
145,1.0,0.0,1.0,0.023891719,0.0,1.0,0.222213805,1.0,1.0,1.0
146,1.0,0.0,1.0,0.186179474,0.0,1.0,0.314822733,1.0,1.0,1.0
147,1.0,0.0,1.0,0.38104105,0.0,1.0,0.495932102,1.0,1.0,1.0
148,1.0,0.0,1.0,0.649934053,0.0,1.0,0.650151074,1.0,1.0,1.0
149,1.0,0.0,1.0,0.954516172,0.0,1.0,0.722434103,1.0,1.0,1.0
150,1.0,0.0,1.0,0.992620289,0.0,1.0,0.821599841,1.0,1.0,1.0
151,1.0,0.0,1.0,0.936520875,0.0,1.0,0.891098857,1.0,1.0,1.0
152,1.0,0.1634,1.0,0.904002309,0.1727,1.0,0.947718859,1.0,1.0,1.0
153,1.0,0.3936,1.0,0.959290564,0.403,1.0,0.855734825,1.0,1.0,1.0
154,1.0,0.5714,1.0,0.997889757,0.5786,1.0,0.781125665,1.0,1.0,1.0
155,1.0,0.71,1.0,0.97593081,0.7085,1.0,0.570445776,1.0,1.0,1.0
156,1.0,0.7321,1.0,0.898932219,0.7397,1.0,0.509441078,1.0,1.0,1.0
157,1.0,0.7319,1.0,0.811445594,0.7344,1.0,0.368178248,1.0,1.0,1.0
158,1.0,0.7256,1.0,0.654419601,0.7274,1.0,0.35065493,1.0,1.0,1.0
159,1.0,0.6916,1.0,0.87814188,0.7056,1.0,0.409701467,1.0,1.0,1.0
160,1.0,0.5494,1.0,0.918886721,0.582,1.0,0.360668629,1.0,1.0,1.0
161,1.0,0.3596,1.0,0.893582225,0.4025,1.0,0.36010474,1.0,1.0,1.0
162,1.0,0.1252,1.0,0.785220444,0.1701,1.0,0.591436982,1.0,1.0,1.0
163,1.0,0.0,1.0,0.402687788,0.0,1.0,0.708642364,1.0,1.0,1.0
164,1.0,0.0,1.0,0.617656231,0.0,1.0,0.82046771,1.0,1.0,1.0
165,1.0,0.0,1.0,0.984407663,0.0,1.0,0.864358187,1.0,1.0,1.0
166,1.0,0.0,1.0,0.995673418,0.0,1.0,0.909158468,1.0,1.0,1.0
167,1.0,0.0,1.0,0.996125698,0.0,1.0,0.912114024,1.0,1.0,1.0
168,1.0,0.0,1.0,0.996468723,0.0,1.0,0.910067558,1.0,1.0,1.0
169,1.0,0.0,1.0,0.998503923,0.0,1.0,0.987221956,1.0,1.0,1.0
170,1.0,0.0,1.0,0.981334448,0.0,1.0,0.978059888,1.0,1.0,1.0
171,1.0,0.0,1.0,0.976984143,0.0,1.0,0.936176896,1.0,1.0,1.0
172,1.0,0.0,1.0,0.917273223,0.0,1.0,0.841554105,1.0,1.0,1.0
173,1.0,0.0,1.0,0.857299387,0.0,1.0,0.794166327,1.0,1.0,1.0
174,1.0,0.0,1.0,0.685744822,0.0,1.0,0.772697628,1.0,1.0,1.0
175,1.0,0.0029,1.0,0.197402641,0.0,1.0,0.772494197,1.0,1.0,1.0
176,1.0,0.1779,1.0,0.174021095,0.1726,1.0,0.593601346,1.0,1.0,1.0
177,1.0,0.3938,1.0,0.097864166,0.3929,1.0,0.568524837,1.0,1.0,1.0
178,1.0,0.5573,1.0,0.032948181,0.563,1.0,0.287257016,1.0,1.0,1.0
179,1.0,0.6766,1.0,0.002176364,0.6712,1.0,0.143510789,1.0,1.0,1.0
180,1.0,0.678,1.0,0.000552898,0.683,1.0,0.149639636,1.0,1.0,1.0
181,1.0,0.6611,1.0,0.000874054,0.6739,1.0,0.119550511,1.0,1.0,1.0
182,1.0,0.6551,1.0,0.003476053,0.6618,1.0,0.132416099,1.0,1.0,1.0
183,1.0,0.6173,1.0,0.019248929,0.6523,1.0,0.152063802,1.0,1.0,1.0
184,1.0,0.4965,1.0,0.119166195,0.546,1.0,0.258123368,1.0,1.0,1.0
185,1.0,0.3363,1.0,0.274659663,0.3826,1.0,0.426247716,1.0,1.0,1.0
186,1.0,0.1242,1.0,0.392801732,0.1625,1.0,0.560484052,1.0,1.0,1.0
187,1.0,0.0,1.0,0.536450446,0.0,1.0,0.601749539,1.0,1.0,1.0
188,1.0,0.0,1.0,0.939421058,0.0,1.0,0.709239244,1.0,1.0,1.0
189,1.0,0.0,1.0,0.438982993,0.0,1.0,0.753030419,1.0,1.0,1.0
190,1.0,0.0,1.0,0.353878379,0.0,1.0,0.699030638,1.0,1.0,1.0
191,1.0,0.0,1.0,0.556829035,0.0,1.0,0.5368644,1.0,1.0,1.0
192,1.0,0.0,1.0,0.65021956,0.0,1.0,0.578089058,1.0,1.0,1.0
193,1.0,0.0,1.0,0.622024417,0.0,1.0,0.555813074,1.0,1.0,1.0
194,1.0,0.0,1.0,0.764623284,0.0,1.0,0.538930714,1.0,1.0,1.0
195,1.0,0.0,1.0,0.715029895,0.0,1.0,0.462965727,1.0,1.0,1.0
196,1.0,0.0,1.0,0.372809708,0.0,1.0,0.360287905,1.0,1.0,1.0
197,1.0,0.0,1.0,0.113940589,0.0,1.0,0.488380849,1.0,1.0,1.0
198,1.0,0.0,1.0,0.056374628,0.0,1.0,0.599999964,1.0,1.0,1.0
199,1.0,0.0,1.0,0.016238747,0.0,1.0,0.561654091,1.0,1.0,1.0
200,1.0,0.1809,1.0,0.333949357,0.1937,1.0,0.482259929,1.0,1.0,1.0
201,1.0,0.3869,1.0,0.144480377,0.4011,1.0,0.261952311,1.0,1.0,1.0
202,1.0,0.5486,1.0,2.18e-5,0.5435,1.0,0.171321541,1.0,1.0,1.0
203,1.0,0.673,1.0,0.000401923,0.6766,1.0,0.103632301,1.0,1.0,1.0
204,1.0,0.688,1.0,0.009390152,0.6954,1.0,0.086341038,1.0,1.0,1.0
205,1.0,0.6933,1.0,0.15701367,0.698,1.0,0.134537384,1.0,1.0,1.0
206,1.0,0.6864,1.0,0.406255186,0.6964,1.0,0.17796576,1.0,1.0,1.0
207,1.0,0.65,1.0,0.417066693,0.6672,1.0,0.189786106,1.0,1.0,1.0
208,1.0,0.5134,1.0,0.336111903,0.5446,1.0,0.208149701,1.0,1.0,1.0
209,1.0,0.3401,1.0,0.290232033,0.3849,1.0,0.401330531,1.0,1.0,1.0
210,1.0,0.123,1.0,0.256617188,0.17,1.0,0.471578002,1.0,1.0,1.0
211,1.0,0.0,1.0,0.407308728,0.0,1.0,0.758596778,1.0,1.0,1.0
212,1.0,0.0,1.0,0.214790255,0.0,1.0,0.877489209,1.0,1.0,1.0
213,1.0,0.0,1.0,0.390825689,0.0,1.0,0.815006971,1.0,1.0,1.0
214,1.0,0.0,1.0,0.471649319,0.0,1.0,0.755335033,1.0,1.0,1.0
215,1.0,0.0,1.0,0.307960331,0.0,1.0,0.65353626,1.0,1.0,1.0
216,1.0,0.0,1.0,0.340681136,0.0,1.0,0.605977595,1.0,1.0,1.0
217,1.0,0.0,1.0,0.290637463,0.0,1.0,0.56266588,1.0,1.0,1.0
218,1.0,0.0,1.0,0.219434485,0.0,1.0,0.582483292,1.0,1.0,1.0
219,1.0,0.0,1.0,0.292016774,0.0,1.0,0.645784974,1.0,1.0,1.0
220,1.0,0.0,1.0,0.488625586,0.0,1.0,0.775624633,1.0,1.0,1.0
221,1.0,0.0,1.0,0.340097755,0.0,1.0,0.69383806,1.0,1.0,1.0
222,1.0,0.0,1.0,0.235136852,0.0,1.0,0.752719223,1.0,1.0,1.0
223,1.0,0.0004,1.0,0.588210523,0.0,1.0,0.862523913,1.0,1.0,1.0
224,1.0,0.1559,1.0,0.332647651,0.1358,1.0,0.737461805,1.0,1.0,1.0
225,1.0,0.3681,1.0,0.093162946,0.3612,1.0,0.54701364,1.0,1.0,1.0
226,1.0,0.5112,1.0,0.001849365,0.4843,1.0,0.360572845,1.0,1.0,1.0
227,1.0,0.7546,1.0,0.0,0.723,1.0,0.313053399,1.0,1.0,1.0
228,1.0,0.6648,1.0,0.0,0.6153,1.0,0.266081452,1.0,1.0,1.0
229,1.0,0.6766,1.0,0.000464521,0.642,1.0,0.223596364,1.0,1.0,1.0
230,1.0,0.6849,1.0,0.103742942,0.6483,1.0,0.218776628,1.0,1.0,1.0
231,1.0,0.6482,1.0,0.370955497,0.6173,1.0,0.203460976,1.0,1.0,1.0
232,1.0,0.5121,1.0,0.341479361,0.5187,1.0,0.224217921,1.0,1.0,1.0
233,1.0,0.3377,1.0,0.444000244,0.3615,1.0,0.330130666,1.0,1.0,1.0
234,1.0,0.1213,1.0,0.292105019,0.1552,1.0,0.519130349,1.0,1.0,1.0
235,1.0,0.0,1.0,0.224894032,0.0,1.0,0.726869047,1.0,1.0,1.0
236,1.0,0.0,1.0,0.31001246,0.0,1.0,0.743680954,1.0,1.0,1.0
237,1.0,0.0,1.0,0.206186026,0.0,1.0,0.728035569,1.0,1.0,1.0
238,1.0,0.0,1.0,0.352164268,0.0,1.0,0.608524561,1.0,1.0,1.0
239,1.0,0.0,1.0,0.416088998,0.0,1.0,0.492403865,1.0,1.0,1.0
240,1.0,0.0,1.0,0.530061185,0.0,1.0,0.513981462,1.0,1.0,1.0
241,1.0,0.0,1.0,0.507622302,0.0,1.0,0.533729076,1.0,1.0,1.0
242,1.0,0.0,1.0,0.678049803,0.0,1.0,0.674548864,1.0,1.0,1.0
243,1.0,0.0,1.0,0.010443158,0.0,1.0,0.062698871,1.0,1.0,1.0
244,1.0,0.0,1.0,0.427970886,0.0,1.0,0.841359735,1.0,1.0,1.0
245,1.0,0.0,1.0,0.334010154,0.0,1.0,0.914813161,1.0,1.0,1.0
246,1.0,0.0,1.0,0.451444775,0.0,1.0,0.974680662,1.0,1.0,1.0
247,1.0,0.0008,1.0,0.351748496,0.0,1.0,0.978852689,1.0,1.0,1.0
248,1.0,0.1746,1.0,0.381634384,0.157,1.0,0.922392011,1.0,1.0,1.0
249,1.0,0.3796,1.0,0.204491615,0.3642,1.0,0.839634836,1.0,1.0,1.0
250,1.0,0.555,1.0,0.022155629,0.5463,1.0,0.690602899,1.0,1.0,1.0
251,1.0,0.6824,1.0,0.087142006,0.6775,1.0,0.606630445,1.0,1.0,1.0
252,1.0,0.6979,1.0,0.034761738,0.6949,1.0,0.617718577,1.0,1.0,1.0
253,1.0,0.6999,1.0,0.114951245,0.6981,1.0,0.573944688,1.0,1.0,1.0
254,1.0,0.6953,1.0,0.093523912,0.6977,1.0,0.547802687,1.0,1.0,1.0
255,1.0,0.6556,1.0,0.116833173,0.6681,1.0,0.769956887,1.0,1.0,1.0
256,1.0,0.5221,1.0,0.247117937,0.5478,1.0,0.80558908,1.0,1.0,1.0
257,1.0,0.3484,1.0,0.302383065,0.3858,1.0,0.87547338,1.0,1.0,1.0
258,1.0,0.1274,1.0,0.435858846,0.1707,1.0,0.963667393,1.0,1.0,1.0
259,1.0,0.0,1.0,0.296017647,0.0,1.0,0.995695174,1.0,1.0,1.0
260,1.0,0.0,1.0,0.382669896,0.0,1.0,0.942333877,1.0,1.0,1.0
261,1.0,0.0,1.0,0.432901084,0.0,1.0,0.954547882,1.0,1.0,1.0
262,1.0,0.0,1.0,0.662971437,0.0,1.0,0.963854551,1.0,1.0,1.0
263,1.0,0.0,1.0,0.961305439,0.0,1.0,0.918889642,1.0,1.0,1.0
264,1.0,0.0,1.0,0.951534867,0.0,1.0,0.831322074,1.0,1.0,1.0
265,1.0,0.0,1.0,0.68373543,0.0,1.0,0.881467462,1.0,1.0,1.0
266,1.0,0.0,1.0,0.600812972,0.0,1.0,0.858075261,1.0,1.0,1.0
267,1.0,0.0,1.0,0.814034224,0.0,1.0,0.935281634,1.0,1.0,1.0
268,1.0,0.0,1.0,0.911757529,0.0,1.0,0.955151796,1.0,1.0,1.0
269,1.0,0.0,1.0,0.600341201,0.0,1.0,0.945564926,1.0,1.0,1.0
270,1.0,0.0,1.0,0.718456745,0.0,1.0,0.966163337,1.0,1.0,1.0
271,1.0,0.0,1.0,0.47460106,0.0,1.0,0.964919329,1.0,1.0,1.0
272,1.0,0.1287,1.0,0.611973166,0.1307,1.0,0.897765279,1.0,1.0,1.0
273,1.0,0.2969,1.0,0.462337017,0.3218,1.0,0.894047737,1.0,1.0,1.0
274,1.0,0.4366,1.0,0.286065727,0.4241,1.0,0.956014991,1.0,1.0,1.0
275,1.0,0.5574,1.0,0.410449386,0.4843,1.0,0.987810135,1.0,1.0,1.0
276,1.0,0.6471,1.0,0.18657057,0.5087,1.0,0.994437337,1.0,1.0,1.0
277,1.0,0.6988,1.0,0.044284698,0.6118,1.0,0.996686101,1.0,1.0,1.0
278,1.0,0.7057,1.0,0.004641407,0.6588,1.0,0.995325267,1.0,1.0,1.0
279,1.0,0.6681,1.0,0.010756869,0.6495,1.0,0.998466611,1.0,1.0,1.0
280,1.0,0.5204,1.0,0.062138144,0.4946,1.0,0.99398303,1.0,1.0,1.0
281,1.0,0.3357,1.0,0.268422604,0.3379,1.0,0.999444008,1.0,1.0,1.0
282,1.0,0.1217,1.0,0.549905419,0.1415,1.0,0.999931455,1.0,1.0,1.0
283,1.0,0.0,1.0,0.59516722,0.0,1.0,0.999659896,1.0,1.0,1.0
284,1.0,0.0,1.0,0.463209748,0.0,1.0,0.966383457,1.0,1.0,1.0
285,1.0,0.0,1.0,0.327129066,0.0,1.0,0.997240305,1.0,1.0,1.0
286,1.0,0.0,1.0,0.395001531,0.0,1.0,0.944750071,1.0,1.0,1.0
287,1.0,0.0,1.0,0.458472908,0.0,1.0,0.916571379,1.0,1.0,1.0
288,1.0,0.0,1.0,0.448081851,0.0,1.0,0.854930699,1.0,1.0,1.0
289,1.0,0.0,1.0,0.686663628,0.0,1.0,0.823605299,1.0,1.0,1.0
290,1.0,0.0,1.0,0.94721055,0.0,1.0,0.599495888,1.0,1.0,1.0
291,1.0,0.0,1.0,0.968070626,0.0,1.0,0.448240101,1.0,1.0,1.0
292,1.0,0.0,1.0,0.751041591,0.0,1.0,0.363844037,1.0,1.0,1.0
293,1.0,0.0,1.0,0.725488186,0.0,1.0,0.316084772,1.0,1.0,1.0
294,1.0,0.0,1.0,0.857096016,0.0,1.0,0.199303448,1.0,1.0,1.0
