Zone,1,2,3,Total
CO2_Price_1,0.0,0.0,0.0,0.0
CO2_Price_2,0.0,-73.59662628654787,0.0,0.0
CO2_Price_3,0.0,0.0,0.0,0.0
AnnualSum,1.1288275829473056e7,3.9261407165751006e6,116406.7272209497,1.5330823273269106e7
t1,3719.442543514229,1130.5741617273939,39.746502610954224,4889.763207852577
t2,3558.684538540999,1130.5741617273939,39.746502610954224,4729.005202879346
t3,3480.6622165470158,1130.5741617273939,39.746502610954224,4650.982880885364
t4,3447.1667201094224,1130.5741617273939,39.746502610954224,4617.487384447771
t5,3477.907387680775,1130.5741617273939,39.746502610954224,4648.2280520191225
t6,3607.1281860680006,1130.5741617273939,39.746502610954224,4777.448850406348
t7,3830.553479264829,1130.5741617273939,39.746502610954224,5000.874143603177
t8,4076.8176463779832,1130.5741617273939,39.746502610954224,5247.138310716331
t9,4403.062667604142,1130.5741617273939,39.746502610954224,5573.383331942489
t10,4604.403955040604,1130.5741617273939,39.746502610954224,5774.7246193789515
t11,4731.542392957072,1130.5741617273939,39.746502610954224,5901.86305729542
t12,4682.4142977313695,1130.5741617273939,39.746502610954224,5852.734962069718
t13,4647.347830570076,1130.5741617273939,39.746502610954224,5817.668494908424
t14,4603.213422493386,1130.5741617273939,39.746502610954224,5773.5340868317335
t15,4585.879142308349,1130.5741617273939,39.746502610954224,5756.199806646698
t16,4596.128639881207,1130.5741617273939,39.746502610954224,5766.4493042195545
t17,4816.905674657769,1165.8512992,39.746502610954224,6022.503476468723
t18,4816.905674657769,1522.770510878715,39.746502610954224,6379.422688147438
t19,4816.905674657769,1571.1872885857094,39.746502610954224,6427.839465854432
t20,4816.905674657769,1456.8983665850014,39.746502610954224,6313.550543853725
t21,4816.905674657769,1209.8641390934104,39.746502610954224,6066.516316362134
t22,4585.342639993865,1130.5741617273939,39.746502610954224,5755.663304332214
t23,4109.512024334599,1130.5741617273939,39.746502610954224,5279.832688672947
t24,3675.312957171297,1130.5741617273939,39.746502610954224,4845.633621509644
t25,3363.6395621167167,1130.5741617273939,39.746502610954224,4533.960226455064
t26,3251.602709985393,1130.5741617273939,39.746502610954224,4421.923374323741
t27,3140.2349832155182,1130.5741617273939,39.746502610954224,4310.555647553866
t28,3143.781287095217,1130.5741617273939,39.746502610954224,4314.101951433565
t29,3277.743985910553,1130.5741617273939,39.746502610954224,4448.064650248901
t30,3686.7325152631774,1130.5741617273939,39.746502610954224,4857.053179601525
t31,4434.574095893324,1130.5741617273939,39.746502610954224,5604.894760231672
t32,4816.905674657769,1163.2067888000001,39.746502610954224,6019.858966068723
t33,4816.905674657769,1251.620440762973,39.746502610954224,6108.272618031696
t34,4816.905674657769,1266.7741179727575,39.746502610954224,6123.42629524148
t35,4816.905674657769,1347.5674558806854,39.746502610954224,6204.219633149408
t36,4816.905674657769,1338.4011802088269,39.746502610954224,6195.05335747755
t37,4816.905674657769,1280.292965275199,39.746502610954224,6136.945142543922
t38,4816.905674657769,1239.7739965641028,39.746502610954224,6096.426173832826
t39,4816.905674657769,1175.5574616856281,39.746502610954224,6032.209638954351
t40,4816.905674657769,1178.2376302126393,39.746502610954224,6034.889807481362
t41,4816.905674657769,1399.6855088969726,39.746502610954224,6256.337686165695
t42,4816.905674657769,1836.4763986502835,39.746502610954224,6693.128575919006
t43,4816.905674657769,1782.191069382945,39.746502610954224,6638.843246651668
t44,4816.905674657769,1576.9254128397322,39.746502610954224,6433.577590108455
t45,4816.905674657769,1280.6754302448383,39.746502610954224,6137.327607513561
t46,4523.6268041803805,1130.5741617273939,39.746502610954224,5693.947468518728
t47,3961.3641100004656,1130.5741617273939,39.746502610954224,5131.684774338813
t48,3452.6920281363396,1130.5741617273939,39.746502610954224,4623.012692474687
t49,3128.4055390292024,1130.5741617273939,39.746502610954224,4298.72620336755
t50,2923.513125979281,1130.5741617273939,39.746502610954224,4093.8337903176293
t51,2870.5843690434453,1130.5741617273939,39.746502610954224,4040.9050333817936
t52,2797.4363282571026,1130.5741617273939,39.746502610954224,3967.756992595451
t53,2911.3099180211616,1130.5741617273939,39.746502610954224,4081.63058235951
t54,3289.565604949651,1130.5741617273939,39.746502610954224,4459.886269287998
t55,4041.7470250606902,1130.5741617273939,39.746502610954224,5212.067689399038
t56,4459.3952196377595,1130.5741617273939,39.746502610954224,5629.715883976108
t57,4499.195094502186,1130.5741617273939,39.746502610954224,5669.515758840534
