Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,1,2,2,2,3,3,1,2,3
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.77796042901295
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.77796042901295
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.77796042901295
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.77796042901295
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.77796042901295
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.16790629378055
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.16790629378055
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.16790629378055
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.16790629378055
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.16790629378055
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.94586672279348
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.94586672279348
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.94586672279348
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.94586672279348
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.94586672279348
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.94586672279348
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.42931846419518
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.91093421441621
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.91093421441621
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.91093421441621
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.77796042901292
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.77796042901292
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.77796042901292
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.77796042901292
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.55592085802584
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.55592085802584
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.55592085802584
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.55592085802584
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.55592085802584
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.94586672279348
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.64074246445665
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.64074246445665
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.51838424977896
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.51838424977896
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.51838424977896
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.51838424977896
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.51838424977896
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.51838424977896
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.51838424977896
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
