,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
AnnualSum,2.589453142861596e7,39145.06448476709,-46248.89471262652,0.0,0.0,0.0,0.0,1.5554491930542644e6,-30512.08906141962,-2.7412364702380955e7,1.0361388324542928e7,0.0,0.0,0.0,0.0,0.0,0.0,-2.5117520658350848e6,-20836.492224334972,-7.828799766483516e6,2.7904813779024184e6,0.0,0.0,0.0,0.0,0.0,0.0,956302.8727808194,-9675.596837084648,-3.7371086538461535e6
t1,9548.330470296225,0.0,-0.0,0,-0.0,0.0,0.0,-781.6029586699483,-5.727511626274648,-8761.0,1973.6330750363502,0.0,-0.0,0,-0.0,0.0,0.0,531.6380505602459,-3.2711255965960726,-2502.0,947.4914779199762,0.0,-0.0,0,-0.0,0.0,0.0,249.9649081097024,-2.456386029678575,-1195.0
t2,9138.541037320516,0.0,-0.0,0,-0.0,0.0,0.0,-659.7082421820949,-4.832795138421318,-8474.0,1973.6330750363502,0.0,-0.0,0,-0.0,0.0,0.0,449.13038763463913,-2.7634626709893424,-2420.0,947.4914779199762,0.0,-0.0,0,-0.0,0.0,0.0,210.5778545474558,-2.069332467431975,-1156.0
t3,8939.648778404924,0.0,-0.0,0,-0.0,0.0,0.0,-599.2621127242992,-4.386665680625532,-8336.0,1973.6330750363502,0.0,-0.0,0,-0.0,0.0,0.0,408.8827471831237,-2.5158222194738644,-2380.0,947.4914779199762,0.0,-0.0,0,-0.0,0.0,0.0,190.37936554117547,-1.8708434611516673,-1136.0
t4,8854.29187483869,0.0,-0.0,0,-0.0,0.0,0.0,-575.0836609411808,-4.208213897507218,-8275.0,1973.6330750363502,0.0,-0.0,0,-0.0,0.0,0.0,392.78369100251746,-2.416766038867673,-2364.0,947.4914779199762,0.0,-0.0,0,-0.0,0.0,0.0,182.29996993866334,-1.7914478586395441,-1128.0
t5,8932.636396382348,0.0,-0.0,0,-0.0,0.0,0.0,-598.2559217130113,-4.380474669337644,-8330.0,1973.6330750363502,0.0,-0.0,0,-0.0,0.0,0.0,407.8765561718358,-2.5096312081859775,-2379.0,947.4914779199762,0.0,-0.0,0,-0.0,0.0,0.0,190.37936554117547,-1.8708434611516673,-1136.0
t6,9256.036694868617,0.0,-0.0,0,-0.0,0.0,0.0,-693.9560709561443,-5.080623912470758,-8557.0,1973.6330750363502,0.0,-0.0,0,-0.0,0.0,0.0,473.2789719055484,-2.912046941898629,-2444.0,947.4914779199762,0.0,-0.0,0,-0.0,0.0,0.0,220.67709905059593,-2.1685769705721287,-1166.0
t7,9831.572165899997,0.0,-0.0,0,-0.0,0.0,0.0,-866.2238064718363,-6.348359428162619,-8959.0,1973.6330750363502,0.0,-0.0,0,-0.0,0.0,0.0,588.9909382036554,-3.6240132400056284,-2559.0,947.4914779199762,0.0,-0.0,0,-0.0,0.0,0.0,277.23286826818077,-2.7243461881569897,-1222.0
t8,10459.310852759652,0.0,-0.0,0,-0.0,0.0,0.0,-1052.5931499016629,-7.7177028579894085,-9399.0,1973.6330750363502,0.0,-0.0,0,-0.0,0.0,0.0,714.7648146146413,-4.397889650991496,-2684.0,947.4914779199762,0.0,-0.0,0,-0.0,0.0,0.0,337.8283352870217,-3.3198132069979125,-1282.0
