Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,1,2,2,2,3,3,1,2,3
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533942
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533942
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-96150.10009210183
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-158475.62076253194,-80435.15251533945
