Resource,natural_gas_combined_cycle,coal_super_1,coal_super_2,coal_super_3,coal_super_4,coal_super_5,20A_retrofit_1,20A_retrofit_2,20A_retrofit_3,20A_retrofit_4,20A_retrofit_5,solar_pv,onshore_wind,battery,Total
t42,0.0,950.4891623755357,207.99123267305723,1482.644541921588,165.64181922981714,0.0,232.91903409090878,285.3682644628099,163.0127014462813,0.0,300.0,0.0,0.0,0.0,3788.066756199998
t43,0.0,731.6131758053539,207.99123267305723,1482.644541921588,0.0,0.0,232.91903409090878,285.3682644628099,163.0127014462813,0.0,300.0,0.0,0.0,0.0,3403.548950399999
t44,0.0,524.4585657031273,114.3951779701815,1279.4707625266892,0.0,0.0,232.91903409090878,285.3682644628099,163.0127014462813,0.0,300.0,0.0,0.0,0.0,2899.624506199998
t45,0.0,524.4585657031273,114.3951779701815,992.3262273266894,0.0,0.0,232.91903409090878,285.3682644628099,163.0127014462813,0.0,300.0,0.0,0.0,0.0,2612.4799709999984
t46,0.0,0.0,114.3951779701815,948.8925068298163,0.0,0.0,232.91903409090878,285.3682644628099,163.0127014462813,0.0,300.0,0.0,0.0,0.0,2044.587684799998
t47,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,163.0127014462813,0.0,284.24999999999994,0.0,0.0,0.0,965.55
t48,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,163.0127014462813,0.0,194.39999999999992,0.0,0.0,0.0,875.7
t49,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,269.1875454545454,89.65698579545473,0.0,165.0,0.0,0.0,0.0,651.9499999999999
t50,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,156.9525454545455,162.94198579545463,0.0,165.0,0.0,0.0,0.0,613.0
t51,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,156.9525454545455,139.34198579545466,0.0,165.0,0.0,0.0,0.0,589.4
t52,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,156.9525454545455,89.65698579545473,0.0,204.28499999999994,0.0,0.0,0.0,579.0
t53,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,156.9525454545455,133.79198579545462,0.0,165.0,0.0,0.0,0.0,583.8499999999999
t54,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,156.9525454545455,163.0127014462813,0.0,171.1292843491734,0.0,0.0,0.0,619.2
t55,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,285.3682644628099,100.8262667871902,0.0,165.0,0.0,0.0,0.0,679.3
t56,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,156.9525454545455,163.0127014462813,0.0,192.01571900826437,0.0,0.0,0.0,744.8999999999999
t57,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,115.21270144628133,0.0,165.0,0.0,0.0,0.0,798.5000000000001
t58,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,163.0127014462813,0.0,165.85000000000002,0.0,0.0,0.0,847.1500000000001
t59,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,163.0127014462813,0.0,210.39999999999992,0.0,0.0,0.0,891.7
t60,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,163.0127014462813,0.0,243.45,0.0,0.0,0.0,924.75
t61,0.0,0.0,0.0,0.0,0.0,0.0,197.7190340909088,285.3682644628099,163.0127014462813,0.0,300.0,0.0,0.0,0.0,946.1
t62,0.0,0.0,0.0,0.0,0.0,0.0,216.41903409090872,285.3682644628099,163.0127014462813,0.0,300.0,0.0,0.0,0.0,964.8
t63,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,156.9627014462812,0.0,300.0,0.0,0.0,0.0,975.25
t64,0.0,0.0,0.0,0.0,0.0,0.0,231.21903409090868,285.3682644628099,163.0127014462813,0.0,300.0,0.0,0.0,0.0,979.5999999999999
t65,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,163.0127014462813,0.0,300.0,0.0,0.0,0.0,981.3000000000001
t66,0.0,0.0,0.0,0.0,0.0,0.0,222.7190340909088,285.3682644628099,163.0127014462813,0.0,300.0,0.0,0.0,0.0,971.1
t67,0.0,0.0,0.0,0.0,0.0,0.0,190.36903409090868,285.3682644628099,163.0127014462813,0.0,300.0,0.0,0.0,0.0,938.7499999999999
t68,0.0,0.0,0.0,0.0,0.0,0.0,161.21903409090876,285.3682644628099,163.0127014462813,0.0,300.0,0.0,0.0,0.0,909.6
t69,0.0,0.0,0.0,0.0,0.0,0.0,158.6190340909088,285.3682644628099,163.0127014462813,0.0,300.0,0.0,0.0,0.0,907.0
t70,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,163.0127014462813,0.0,173.19999999999993,0.0,0.0,0.0,854.5
t71,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,90.6627014462812,0.0,165.0,0.0,0.0,0.0,773.9499999999999
t72,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,285.3682644628099,114.1262667871902,0.0,165.0,0.0,0.0,0.0,692.5999999999999
t73,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,160.21826446281,0.0,0.0,157.2627014462812,0.0,0.0,0.0,550.4
t74,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,285.3682644628099,0.0,0.0,107.47626678719024,0.0,0.0,0.0,520.95
t75,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,285.3682644628099,0.0,0.0,90.27626678719018,0.0,0.0,0.0,503.74999999999994
t76,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,279.8000454545455,0.0,0.0,86.49448579545466,0.0,0.0,0.0,494.4
t77,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,280.00004545454544,0.0,0.0,86.49448579545466,0.0,0.0,0.0,494.5999999999999
t78,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,285.3682644628099,0.0,0.0,96.52626678719018,0.0,0.0,0.0,509.99999999999994
t79,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,156.9525454545455,0.0,0.0,144.6284204545457,0.0,0.0,0.0,534.5
t80,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,252.38648011363657,0.0,0.0,86.49448579545466,0.0,0.0,0.0,571.8000000000001
t81,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,0.0,0.0,101.71270144628132,0.0,0.0,0.0,620.0000000000001
t82,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,0.0,0.0,134.31270144628124,0.0,0.0,0.0,652.6
t83,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,0.0,0.0,149.76270144628128,0.0,0.0,0.0,668.0500000000001
t84,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,0.0,0.0,154.4127014462813,0.0,0.0,0.0,672.7
t85,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,0.0,0.0,153.96270144628127,0.0,0.0,0.0,672.25
t86,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,0.0,0.0,149.21270144628133,0.0,0.0,0.0,667.5000000000001
t87,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,0.0,0.0,143.61270144628122,0.0,0.0,0.0,661.9
t88,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,0.0,0.0,140.86270144628125,0.0,0.0,0.0,659.15
t89,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,0.0,0.0,142.3627014462813,0.0,0.0,0.0,660.6500000000001
t90,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,0.0,0.0,142.5127014462813,0.0,0.0,0.0,660.8000000000001
t91,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,0.0,0.0,138.91270144628135,0.0,0.0,0.0,657.2
t92,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,0.0,0.0,157.2627014462812,0.0,0.0,0.0,675.55
t93,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,0.0,0.0,140.81270144628135,0.0,0.0,0.0,659.1000000000001
t94,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,0.0,0.0,102.76270144628124,0.0,0.0,0.0,621.05
t95,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,253.48648011363656,0.0,0.0,86.49448579545466,0.0,0.0,0.0,572.9
t96,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,285.3682644628099,0.0,0.0,108.77626678719024,0.0,0.0,0.0,522.25
t97,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,156.9525454545455,110.41023863636401,0.0,165.0,0.0,0.0,0.0,460.79999999999995
t98,0.0,0.0,0.0,0.0,0.0,0.0,15.640468749999748,156.9525454545455,89.65698579545473,0.0,176.65000000000003,0.0,0.0,0.0,438.9
t99,0.0,0.0,0.0,0.0,0.0,0.0,16.890468749999766,156.9525454545455,89.65698579545473,0.0,165.0,0.0,0.0,0.0,428.5
t100,0.0,0.0,0.0,0.0,0.0,0.0,15.640468749999748,156.9525454545455,89.65698579545473,0.0,165.0,0.0,0.0,0.0,427.24999999999994
t101,0.0,0.0,0.0,0.0,0.0,0.0,15.640468749999748,156.9525454545455,89.65698579545473,0.0,178.10000000000002,0.0,0.0,0.0,440.34999999999997
t102,0.0,0.0,0.0,0.0,0.0,0.0,15.640468749999748,156.9525454545455,150.80698579545475,0.0,165.0,0.0,0.0,0.0,488.4
t103,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,156.9525454545455,163.0127014462813,0.0,227.14753719008272,0.0,0.0,0.0,575.55
t104,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,285.3682644628099,150.1945196280996,0.0,165.0,0.0,0.0,0.0,629.0
t105,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,285.3682644628099,163.0127014462813,0.0,176.2818181818183,0.0,0.0,0.0,653.1
t106,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,285.3682644628099,163.0127014462813,0.0,193.7318181818183,0.0,0.0,0.0,670.55
t107,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,285.3682644628099,163.0127014462813,0.0,208.43181818181833,0.0,0.0,0.0,685.25
t108,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,285.3682644628099,163.0127014462813,0.0,216.73181818181837,0.0,0.0,0.0,693.5500000000001
t109,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,285.3682644628099,163.0127014462813,0.0,217.9818181818184,0.0,0.0,0.0,694.8000000000001
t110,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,285.3682644628099,163.0127014462813,0.0,220.5818181818184,0.0,0.0,0.0,697.4000000000001
t111,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,285.3682644628099,163.0127014462813,0.0,215.1818181818183,0.0,0.0,0.0,692.0
t112,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,285.3682644628099,163.0127014462813,0.0,209.83181818181833,0.0,0.0,0.0,686.6500000000001
t113,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,285.3682644628099,163.0127014462813,0.0,210.33181818181833,0.0,0.0,0.0,687.1500000000001
t114,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,285.3682644628099,163.0127014462813,0.0,217.23181818181837,0.0,0.0,0.0,694.0500000000001
t115,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,285.3682644628099,163.0127014462813,0.0,230.4318181818183,0.0,0.0,0.0,707.25
t116,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,285.3682644628099,163.0127014462813,0.0,254.78181818181832,0.0,0.0,0.0,731.6
t117,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,285.3682644628099,163.0127014462813,0.0,222.78181818181835,0.0,0.0,0.0,699.6
t118,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,285.3682644628099,163.0127014462813,0.0,166.58181818181836,0.0,0.0,0.0,643.4000000000001
t119,0.0,0.0,0.0,0.0,0.0,0.0,28.437215909090447,156.9525454545455,163.0127014462813,0.0,225.94753719008276,0.0,0.0,0.0,574.3499999999999
t120,0.0,0.0,0.0,0.0,0.0,0.0,15.640468749999748,244.05254545454548,89.65698579545473,0.0,165.0,0.0,0.0,0.0,514.3499999999999
t121,0.0,0.0,0.0,0.0,0.0,0.0,117.63475309917314,156.9525454545455,89.65698579545473,0.0,197.35571565082657,0.0,0.0,0.0,561.5999999999999
t122,0.0,0.0,0.0,0.0,0.0,0.0,117.63475309917314,156.9525454545455,89.65698579545473,0.0,177.0057156508266,0.0,0.0,0.0,541.2499999999999
t123,0.0,0.0,0.0,0.0,0.0,0.0,119.99046874999969,156.9525454545455,89.65698579545473,0.0,165.0,0.0,0.0,0.0,531.5999999999999
t124,0.0,0.0,0.0,0.0,0.0,0.0,119.49046874999972,156.9525454545455,89.65698579545473,0.0,165.0,0.0,0.0,0.0,531.0999999999999
t125,0.0,0.0,0.0,0.0,0.0,0.0,117.63475309917314,156.9525454545455,89.65698579545473,0.0,183.15571565082664,0.0,0.0,0.0,547.4
t126,0.0,0.0,0.0,0.0,0.0,0.0,117.63475309917314,156.9525454545455,159.61270144628133,0.0,165.0,0.0,0.0,0.0,599.1999999999999
t127,0.0,0.0,0.0,0.0,0.0,0.0,117.63475309917314,285.3682644628099,125.94698243801689,0.0,165.0,0.0,0.0,0.0,693.9499999999999
t128,0.0,0.0,0.0,0.0,0.0,0.0,213.88136927122386,202.60592928249486,163.0127014462813,0.0,165.0,0.0,0.0,0.0,744.5
t129,0.0,0.0,0.0,0.0,0.0,0.0,213.88136927122386,214.80592928249484,163.0127014462813,0.0,165.0,0.0,0.0,0.0,756.7
t130,0.0,0.0,0.0,0.0,0.0,0.0,213.88136927122386,220.1559292824948,163.0127014462813,0.0,165.0,0.0,0.0,0.0,762.05
t131,0.0,0.0,0.0,0.0,0.0,0.0,213.88136927122386,226.1059292824948,163.0127014462813,0.0,165.0,0.0,0.0,0.0,768.0
t132,0.0,0.0,0.0,0.0,0.0,0.0,213.88136927122386,228.45592928249482,163.0127014462813,0.0,165.0,0.0,0.0,0.0,770.35
t133,0.0,0.0,0.0,0.0,0.0,0.0,213.88136927122386,227.35592928249483,163.0127014462813,0.0,165.0,0.0,0.0,0.0,769.25
t134,0.0,0.0,0.0,0.0,0.0,0.0,213.88136927122386,226.7059292824948,163.0127014462813,0.0,165.0,0.0,0.0,0.0,768.5999999999999
t135,0.0,0.0,0.0,0.0,0.0,0.0,213.88136927122386,222.3559292824948,163.0127014462813,0.0,165.0,0.0,0.0,0.0,764.25
t136,0.0,0.0,0.0,0.0,0.0,0.0,213.88136927122386,232.2059292824948,163.0127014462813,0.0,165.0,0.0,0.0,0.0,774.0999999999999
t137,0.0,0.0,0.0,0.0,0.0,0.0,213.88136927122386,285.3682644628099,162.9503662659662,0.0,165.0,0.0,0.0,0.0,827.1999999999999
t138,0.0,0.0,0.0,0.0,0.0,0.0,213.88136927122386,285.3682644628099,163.0127014462813,0.0,200.0876648196849,0.0,0.0,0.0,862.3499999999999
t139,0.0,0.0,0.0,0.0,0.0,0.0,213.88136927122386,285.3682644628099,163.0127014462813,0.0,193.43766481968493,0.0,0.0,0.0,855.7
t140,0.0,0.0,0.0,0.0,0.0,0.0,213.88136927122386,285.3682644628099,163.0127014462813,0.0,170.5876648196849,0.0,0.0,0.0,832.8499999999999
t141,0.0,0.0,0.0,0.0,0.0,0.0,213.88136927122386,285.3682644628099,132.55036626596618,0.0,165.0,0.0,0.0,0.0,796.8
t142,0.0,0.0,0.0,0.0,0.0,0.0,213.88136927122386,156.9525454545455,163.0127014462813,0.0,205.3033838279493,0.0,0.0,0.0,739.1499999999999
t143,0.0,0.0,0.0,0.0,0.0,0.0,117.63475309917314,285.3682644628099,99.09698243801692,0.0,165.0,0.0,0.0,0.0,667.0999999999999
t144,0.0,0.0,0.0,0.0,0.0,0.0,117.63475309917314,156.9525454545455,163.0127014462813,0.0,165.0,0.0,0.0,0.0,602.5999999999999
t145,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,156.9525454545455,89.65698579545473,0.0,183.33499999999992,0.0,0.0,0.0,558.05
t146,0.0,0.0,0.0,0.0,0.0,0.0,139.30546874999985,156.9525454545455,89.65698579545473,0.0,145.58499999999995,0.0,0.0,0.0,531.5
t147,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,156.9525454545455,89.65698579545473,0.0,145.58499999999995,0.0,0.0,0.0,520.3
t148,0.0,0.0,0.0,0.0,0.0,0.0,128.1554687499998,156.9525454545455,89.65698579545473,0.0,145.58499999999995,0.0,0.0,0.0,520.3499999999999
t149,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,156.9525454545455,89.65698579545473,0.0,163.08499999999992,0.0,0.0,0.0,537.8
t150,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,156.9525454545455,161.95698579545473,0.0,145.58499999999995,0.0,0.0,0.0,592.6
t151,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,285.3682644628099,131.49126678719028,0.0,145.58499999999995,0.0,0.0,0.0,690.55
t152,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,156.9525454545455,163.0127014462813,0.0,188.16571900826446,0.0,0.0,0.0,741.05
t153,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,156.9525454545455,163.0127014462813,0.0,195.2657190082644,0.0,0.0,0.0,748.1499999999999
t154,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,156.9525454545455,163.0127014462813,0.0,192.66571900826443,0.0,0.0,0.0,745.55
t155,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,156.9525454545455,163.0127014462813,0.0,188.2657190082644,0.0,0.0,0.0,741.1499999999999
t156,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,156.9525454545455,163.0127014462813,0.0,180.5657190082644,0.0,0.0,0.0,733.4499999999999
t157,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,156.9525454545455,163.0127014462813,0.0,169.7157190082645,0.0,0.0,0.0,722.6
t158,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,156.9525454545455,163.0127014462813,0.0,168.26571900826445,0.0,0.0,0.0,721.15
t159,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,156.9525454545455,163.0127014462813,0.0,170.7657190082645,0.0,0.0,0.0,723.6500000000001
t160,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,156.9525454545455,163.0127014462813,0.0,186.8157190082644,0.0,0.0,0.0,739.6999999999999
t161,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,137.52770144628124,0.0,145.58499999999995,0.0,0.0,0.0,801.4
t162,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,163.0127014462813,0.0,163.9999999999999,0.0,0.0,0.0,845.3
t163,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,163.0127014462813,0.0,159.0,0.0,0.0,0.0,840.3000000000001
t164,0.0,0.0,0.0,0.0,0.0,0.0,230.2840340909088,285.3682644628099,163.0127014462813,0.0,145.58499999999995,0.0,0.0,0.0,824.25
t165,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,285.3682644628099,137.0777014462812,0.0,145.58499999999995,0.0,0.0,0.0,800.9499999999999
t166,0.0,0.0,0.0,0.0,0.0,0.0,232.91903409090878,211.48326446281004,163.0127014462813,0.0,145.58499999999995,0.0,0.0,0.0,753.0000000000001
t167,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,285.3682644628099,121.79126678719034,0.0,145.58499999999995,0.0,0.0,0.0,680.85
t168,0.0,0.0,0.0,0.0,0.0,0.0,128.10546874999983,156.9525454545455,163.0127014462813,0.0,162.32928434917335,0.0,0.0,0.0,610.4
t169,0.0,0.0,0.0,0.0,0.0,0.0,120.6404687499997,156.9525454545455,144.15698579545474,0.0,165.0,0.0,0.0,0.0,586.7499999999999
t170,0.0,0.0,0.0,0.0,0.0,0.0,120.6404687499997,156.9525454545455,89.65698579545473,0.0,188.85000000000002,0.0,0.0,0.0,556.0999999999999
