Resource,natural_gas_combined_cycle,coal_super_1,coal_super_2,coal_super_3,coal_super_4,coal_super_5,20A_retrofit_1,20A_retrofit_2,20A_retrofit_3,20A_retrofit_4,20A_retrofit_5
t80,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,25238.648011363657,0.0,0.0,8649.448579545468
t81,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,10171.270144628132
t82,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,13431.270144628123
t83,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,14976.270144628128
t84,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,15441.270144628128
t85,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,15396.270144628126
t86,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,14921.270144628132
t87,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,14361.270144628123
t88,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,14086.270144628124
t89,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,14236.27014462813
t90,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,14251.27014462813
t91,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,13891.270144628133
t92,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,15726.27014462812
t93,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,14081.270144628135
t94,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,0.0,0.0,10276.270144628124
t95,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,25348.648011363657,0.0,0.0,8649.448579545468
t96,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,0.0,0.0,10877.626678719023
t97,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,15695.254545454549,11041.023863636401,0.0,16500.0
t98,0.0,0.0,0.0,0.0,0.0,0.0,1564.0468749999748,15695.254545454549,8965.698579545473,0.0,17665.000000000004
t99,0.0,0.0,0.0,0.0,0.0,0.0,1689.0468749999766,15695.254545454549,8965.698579545473,0.0,16500.0
t100,0.0,0.0,0.0,0.0,0.0,0.0,1564.0468749999748,15695.254545454549,8965.698579545473,0.0,16500.0
t101,0.0,0.0,0.0,0.0,0.0,0.0,1564.0468749999748,15695.254545454549,8965.698579545473,0.0,17810.000000000004
t102,0.0,0.0,0.0,0.0,0.0,0.0,1564.0468749999748,15695.254545454549,15080.698579545475,0.0,16500.0
t103,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,15695.254545454549,16301.27014462813,0.0,22714.753719008273
t104,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,28536.826446280993,15019.45196280996,0.0,16500.0
t105,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,28536.826446280993,16301.27014462813,0.0,17628.18181818183
t106,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,28536.826446280993,16301.27014462813,0.0,19373.18181818183
t107,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,28536.826446280993,16301.27014462813,0.0,20843.181818181834
t108,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,28536.826446280993,16301.27014462813,0.0,21673.181818181834
t109,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,28536.826446280993,16301.27014462813,0.0,21798.181818181838
t110,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,28536.826446280993,16301.27014462813,0.0,22058.181818181838
t111,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,28536.826446280993,16301.27014462813,0.0,21518.18181818183
t112,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,28536.826446280993,16301.27014462813,0.0,20983.181818181834
t113,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,28536.826446280993,16301.27014462813,0.0,21033.181818181834
t114,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,28536.826446280993,16301.27014462813,0.0,21723.181818181834
t115,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,28536.826446280993,16301.27014462813,0.0,23043.181818181827
t116,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,28536.826446280993,16301.27014462813,0.0,25478.18181818183
t117,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,28536.826446280993,16301.27014462813,0.0,22278.181818181834
t118,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,28536.826446280993,16301.27014462813,0.0,16658.181818181834
t119,0.0,0.0,0.0,0.0,0.0,0.0,2843.7215909090446,15695.254545454549,16301.27014462813,0.0,22594.753719008273
t120,0.0,0.0,0.0,0.0,0.0,0.0,1564.0468749999748,24405.25454545455,8965.698579545473,0.0,16500.0
t121,0.0,0.0,0.0,0.0,0.0,0.0,11763.475309917312,15695.254545454549,8965.698579545473,0.0,19735.571565082657
t122,0.0,0.0,0.0,0.0,0.0,0.0,11763.475309917312,15695.254545454549,8965.698579545473,0.0,17700.571565082657
t123,0.0,0.0,0.0,0.0,0.0,0.0,11999.046874999969,15695.254545454549,8965.698579545473,0.0,16500.0
t124,0.0,0.0,0.0,0.0,0.0,0.0,11949.046874999973,15695.254545454549,8965.698579545473,0.0,16500.0
t125,0.0,0.0,0.0,0.0,0.0,0.0,11763.475309917312,15695.254545454549,8965.698579545473,0.0,18315.571565082664
t126,0.0,0.0,0.0,0.0,0.0,0.0,11763.475309917312,15695.254545454549,15961.270144628133,0.0,16500.0
t127,0.0,0.0,0.0,0.0,0.0,0.0,11763.475309917312,28536.826446280993,12594.698243801688,0.0,16500.0
t128,0.0,0.0,0.0,0.0,0.0,0.0,21388.136927122385,20260.592928249484,16301.27014462813,0.0,16500.0
t129,0.0,0.0,0.0,0.0,0.0,0.0,21388.136927122385,21480.592928249484,16301.27014462813,0.0,16500.0
t130,0.0,0.0,0.0,0.0,0.0,0.0,21388.136927122385,22015.59292824948,16301.27014462813,0.0,16500.0
t131,0.0,0.0,0.0,0.0,0.0,0.0,21388.136927122385,22610.592928249476,16301.27014462813,0.0,16500.0
t132,0.0,0.0,0.0,0.0,0.0,0.0,21388.136927122385,22845.59292824948,16301.27014462813,0.0,16500.0
t133,0.0,0.0,0.0,0.0,0.0,0.0,21388.136927122385,22735.59292824948,16301.27014462813,0.0,16500.0
t134,0.0,0.0,0.0,0.0,0.0,0.0,21388.136927122385,22670.59292824948,16301.27014462813,0.0,16500.0
t135,0.0,0.0,0.0,0.0,0.0,0.0,21388.136927122385,22235.59292824948,16301.27014462813,0.0,16500.0
t136,0.0,0.0,0.0,0.0,0.0,0.0,21388.136927122385,23220.592928249476,16301.27014462813,0.0,16500.0
t137,0.0,0.0,0.0,0.0,0.0,0.0,21388.136927122385,28536.826446280993,16295.03662659662,0.0,16500.0
t138,0.0,0.0,0.0,0.0,0.0,0.0,21388.136927122385,28536.826446280993,16301.27014462813,0.0,20008.76648196849
t139,0.0,0.0,0.0,0.0,0.0,0.0,21388.136927122385,28536.826446280993,16301.27014462813,0.0,19343.766481968494
t140,0.0,0.0,0.0,0.0,0.0,0.0,21388.136927122385,28536.826446280993,16301.27014462813,0.0,17058.76648196849
t141,0.0,0.0,0.0,0.0,0.0,0.0,21388.136927122385,28536.826446280993,13255.036626596617,0.0,16500.0
t142,0.0,0.0,0.0,0.0,0.0,0.0,21388.136927122385,15695.254545454549,16301.27014462813,0.0,20530.33838279493
t143,0.0,0.0,0.0,0.0,0.0,0.0,11763.475309917312,28536.826446280993,9909.698243801693,0.0,16500.0
t144,0.0,0.0,0.0,0.0,0.0,0.0,11763.475309917312,15695.254545454549,16301.27014462813,0.0,16500.0
t145,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,8965.698579545473,0.0,18333.49999999999
t146,0.0,0.0,0.0,0.0,0.0,0.0,13930.546874999985,15695.254545454549,8965.698579545473,0.0,14558.499999999995
t147,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,8965.698579545473,0.0,14558.499999999995
t148,0.0,0.0,0.0,0.0,0.0,0.0,12815.546874999982,15695.254545454549,8965.698579545473,0.0,14558.499999999995
t149,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,8965.698579545473,0.0,16308.49999999999
t150,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,16195.698579545471,0.0,14558.499999999995
t151,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,13149.126678719029,0.0,14558.499999999995
t152,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,15695.254545454549,16301.27014462813,0.0,18816.571900826446
t153,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,15695.254545454549,16301.27014462813,0.0,19526.57190082644
t154,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,15695.254545454549,16301.27014462813,0.0,19266.571900826442
t155,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,15695.254545454549,16301.27014462813,0.0,18826.57190082644
t156,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,15695.254545454549,16301.27014462813,0.0,18056.571900826442
t157,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,15695.254545454549,16301.27014462813,0.0,16971.571900826446
t158,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,15695.254545454549,16301.27014462813,0.0,16826.571900826442
t159,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,15695.254545454549,16301.27014462813,0.0,17076.57190082645
t160,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,15695.254545454549,16301.27014462813,0.0,18681.571900826442
t161,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,13752.770144628123,0.0,14558.499999999995
t162,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,16301.27014462813,0.0,16399.99999999999
t163,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,16301.27014462813,0.0,15899.999999999998
t164,0.0,0.0,0.0,0.0,0.0,0.0,23028.40340909088,28536.826446280993,16301.27014462813,0.0,14558.499999999995
t165,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,28536.826446280993,13707.77014462812,0.0,14558.499999999995
t166,0.0,0.0,0.0,0.0,0.0,0.0,23291.90340909088,21148.326446281004,16301.27014462813,0.0,14558.499999999995
t167,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,28536.826446280993,12179.126678719032,0.0,14558.499999999995
t168,0.0,0.0,0.0,0.0,0.0,0.0,12810.546874999984,15695.254545454549,16301.27014462813,0.0,16232.928434917334
t169,0.0,0.0,0.0,0.0,0.0,0.0,12064.04687499997,15695.254545454549,14415.698579545475,0.0,16500.0
t170,0.0,0.0,0.0,0.0,0.0,0.0,12064.04687499997,15695.254545454549,8965.698579545473,0.0,18885.0
t171,0.0,0.0,0.0,0.0,0.0,0.0,12824.046874999976,15695.254545454549,8965.698579545473,0.0,16500.0
t172,0.0,0.0,0.0,0.0,0.0,0.0,12064.04687499997,15695.254545454549,8965.698579545473,0.0,16500.0
t173,0.0,0.0,0.0,0.0,0.0,0.0,12199.046874999976,15695.254545454549,8965.698579545473,0.0,16500.0
t174,0.0,0.0,0.0,0.0,0.0,0.0,12064.04687499997,15695.254545454549,8965.698579545473,0.0,18085.0
t175,0.0,0.0,0.0,0.0,0.0,0.0,12064.04687499997,15695.254545454549,8965.698579545473,0.0,21030.00000000001
t176,0.0,0.0,0.0,0.0,0.0,0.0,12064.04687499997,15695.254545454549,16301.27014462813,0.0,16879.428434917358
t177,0.0,0.0,0.0,0.0,0.0,0.0,12064.04687499997,27570.254545454554,8965.698579545473,0.0,16500.0
t178,0.0,0.0,0.0,0.0,0.0,0.0,12064.04687499997,28536.826446280993,10724.12667871903,0.0,16500.0
t179,0.0,0.0,0.0,0.0,0.0,0.0,12064.04687499997,28536.826446280993,11639.126678719034,0.0,16500.0
t180,0.0,0.0,0.0,0.0,0.0,0.0,12064.04687499997,28536.826446280993,12234.126678719032,0.0,16500.0
t181,0.0,0.0,0.0,0.0,0.0,0.0,12064.04687499997,28536.826446280993,12454.126678719036,0.0,16500.0
t182,0.0,0.0,0.0,0.0,0.0,0.0,12064.04687499997,28536.826446280993,11989.126678719036,0.0,16500.0
t183,0.0,0.0,0.0,0.0,0.0,0.0,12064.04687499997,28536.826446280993,11449.126678719036,0.0,16500.0
t184,0.0,0.0,0.0,0.0,0.0,0.0,12064.04687499997,28536.826446280993,11879.126678719025,0.0,16500.0
t185,0.0,0.0,0.0,0.0,0.0,0.0,21934.63068181813,20454.099173553743,16301.27014462813,0.0,16500.0
t186,0.0,0.0,0.0,0.0,0.0,0.0,21934.63068181813,28536.826446280993,13468.542871900881,0.0,16500.0
t187,0.0,0.0,0.0,0.0,0.0,0.0,21934.63068181813,28536.826446280993,13408.54287190088,0.0,16500.0
t188,0.0,0.0,0.0,0.0,0.0,0.0,21934.63068181813,28536.826446280993,11938.542871900876,0.0,16500.0
t189,0.0,0.0,0.0,0.0,0.0,0.0,21934.63068181813,22224.09917355374,16301.27014462813,0.0,16500.0
t190,0.0,0.0,0.0,0.0,0.0,0.0,21934.63068181813,15695.254545454549,16301.27014462813,0.0,19383.844628099192
t191,0.0,0.0,0.0,0.0,0.0,0.0,12064.04687499997,28536.826446280993,10999.12667871903,0.0,16500.0
t192,0.0,0.0,0.0,0.0,0.0,0.0,12064.04687499997,15695.254545454549,16301.27014462813,0.0,17879.42843491735
