Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
t227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.291003582124041,-0.27173913043478254,-14.577403440387123
t249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.291003582124041,-0.27173913043478254,-14.577403440387123
t250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.291003582124041,-0.27173913043478254,-14.577403440387123
t251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.291003582124041,-0.27173913043478254,-14.577403440387123
t252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.291003582124041,-0.27173913043478254,-14.577403440387123
t253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.291003582124041,-0.27173913043478254,-14.577403440387123
t254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.291003582124041,-0.27173913043478254,-14.577403440387123
t255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.291003582124041,-0.27173913043478254,-14.577403440387123
t256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.291003582124041,-0.27173913043478254,-14.577403440387123
t257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.291003582124041,-0.27173913043478254,-14.577403440387123
t258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.291003582124041,-0.27173913043478254,-14.577403440387123
t259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.291003582124041,-0.27173913043478254,-14.577403440387123
t260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.291003582124041,-0.27173913043478254,-14.577403440387123
t261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.291003582124041,-0.27173913043478254,-14.577403440387123
t262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.045999999999999985,-0.2752692057325527
t321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.045999999999999985,-0.2752692057325527
t322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.045999999999999985,-0.2752692057325527
t323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.045999999999999985,-0.2752692057325527
t324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.045999999999999985,-0.2752692057325527
t334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.045999999999999985,-0.2752692057325527
t335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,0.045999999999999985,-0.2752692057325527
t336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27308500245388845,-0.27173913043478254,-0.2752692057325527
t337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.04599999999999993,0.04301214426796734
t453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,0.045999999999999985,0.04301214426796734
t457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
t458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044860853923028784,-0.27173913043478254,0.04301214426796734
