Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
t253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,4202.8120536493
t254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,4347.476950128294
t255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,4585.84858649538
t256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,4723.305272213753
t257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,4368.398512695285
t258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,3004.4029852101175
t259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,1480.7423134583937
t260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,311.5391046787679
t261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
t262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,-0.0
t263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,-0.0
t264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,769.6284354125181
t265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,1608.00404147056
t266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,2481.211547322334
t267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3370.0017451870926
t268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3669.6107676100255
t269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,4526.318952506873
t270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5284.947840616107
t271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5284.947840616107
t272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5234.462547896459
t273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5181.853442788651
t274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5181.853442788651
t275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5181.853442788651
t276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5181.853442788651
t277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5181.853442788651
t278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5683.298024609541
t279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5683.298024609541
t280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5683.298024609541
t281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5683.298024609541
t282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5047.3738695791835
t283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3997.378032148139
t284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3198.6030142689865
t285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,2850.088759423585
t286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,2850.088759423585
t287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,2850.088759423585
t288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,2850.088759423585
t289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,2850.088759423585
t290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,2850.088759423585
t291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3733.3791836367027
t292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3733.3791836367027
t293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3733.3791836367027
t294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3733.3791836367027
t295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3733.3791836367027
t296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3715.897252967878
t297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3697.3534161049765
t298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3697.3534161049765
t299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3697.3534161049765
t300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3697.3534161049765
t301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3697.3534161049765
t302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,4288.239207839133
t303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,4288.239207839133
t304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,4288.239207839133
t305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,4288.239207839133
t306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3967.3977165655715
t307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3487.952987219531
t308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3383.1840735502838
t309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3383.1840735502838
t310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3383.1840735502838
t311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3383.1840735502838
t312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3383.1840735502838
t313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3383.1840735502838
t314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3383.1840735502838
t315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3383.1840735502838
t316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3383.1840735502838
t317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3383.1840735502838
t318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,3383.1840735502838
t319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,4212.393390188922
t320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,4212.393390188922
t321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,4212.393390188922
t322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,4818.8618739360645
t323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,4818.8618739360645
t324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5313.997042399002
t325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5313.997042399002
t326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5313.997042399002
t327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5313.997042399002
t328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5313.997042399002
t329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5313.997042399002
t330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,5196.443119383617
t331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,4904.336297875973
t332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,4904.336297875973
t333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,4904.336297875973
t334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,4904.336297875973
t335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,4904.336297875973
t336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.18641374687633,-0.0,4904.336297875973
t337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
t518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7019753904591,-0.0,5683.298024609541
