Time_Index,MA_natural_gas,MA_natural_gas_CCS_retro,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery
680,1.0,1.0,0.083201431,0.2258,1.0,0.083201431,0.2575,1.0,0.070506454,0.2258,1.0,1.0,1.0
681,1.0,1.0,0.358199447,0.388,1.0,0.358199447,0.4072,1.0,0.090317294,0.388,1.0,1.0,1.0
682,1.0,1.0,0.258043587,0.505,1.0,0.258043587,0.5021,1.0,0.109320909,0.505,1.0,1.0,1.0
683,1.0,1.0,0.145203382,0.564,1.0,0.145203382,0.572,1.0,0.168696553,0.564,1.0,1.0,1.0
684,1.0,1.0,0.216392785,0.5897,1.0,0.216392785,0.5861,1.0,0.248848855,0.5897,1.0,1.0,1.0
685,1.0,1.0,0.052372407,0.5797,1.0,0.052372407,0.566,1.0,0.232534766,0.5797,1.0,1.0,1.0
686,1.0,1.0,0.241585031,0.5759,1.0,0.241585031,0.5915,1.0,0.16820538,0.5759,1.0,1.0,1.0
687,1.0,1.0,0.488935351,0.5229,1.0,0.488935351,0.5309,1.0,0.250046492,0.5229,1.0,1.0,1.0
688,1.0,1.0,0.506256759,0.4212,1.0,0.506256759,0.4564,1.0,0.238736227,0.4212,1.0,1.0,1.0
689,1.0,1.0,0.352107048,0.3117,1.0,0.352107048,0.3339,1.0,0.258300006,0.3117,1.0,1.0,1.0
690,1.0,1.0,0.081939735,0.1674,1.0,0.081939735,0.2068,1.0,0.229248464,0.1674,1.0,1.0,1.0
691,1.0,1.0,0.014518855,0.0734,1.0,0.014518855,0.0833,1.0,0.266623139,0.0734,1.0,1.0,1.0
692,1.0,1.0,0.005508712,0.0566,1.0,0.005508712,0.1042,1.0,0.251803786,0.0566,1.0,1.0,1.0
693,1.0,1.0,0.108492963,0.0,1.0,0.108492963,0.0,1.0,0.332431704,0.0,1.0,1.0,1.0
694,1.0,1.0,0.539468288,0.0,1.0,0.539468288,0.0,1.0,0.40594548,0.0,1.0,1.0,1.0
695,1.0,1.0,0.761301816,0.0,1.0,0.761301816,0.0,1.0,0.336297512,0.0,1.0,1.0,1.0
696,1.0,1.0,0.77053988,0.0,1.0,0.77053988,0.0,1.0,0.482383013,0.0,1.0,1.0,1.0
697,1.0,1.0,0.853730261,0.0,1.0,0.853730261,0.0,1.0,0.567637086,0.0,1.0,1.0,1.0
698,1.0,1.0,0.8607921,0.0,1.0,0.8607921,0.0,1.0,0.558970094,0.0,1.0,1.0,1.0
699,1.0,1.0,0.904818296,0.0,1.0,0.904818296,0.0,1.0,0.579570055,0.0,1.0,1.0,1.0
700,1.0,1.0,0.565592647,0.0,1.0,0.565592647,0.0,1.0,0.541389227,0.0,1.0,1.0,1.0
701,1.0,1.0,0.626803935,0.0,1.0,0.626803935,0.0,1.0,0.539302111,0.0,1.0,1.0,1.0
702,1.0,1.0,0.539959848,0.1441,1.0,0.539959848,0.156,1.0,0.485926986,0.1441,1.0,1.0,1.0
703,1.0,1.0,0.242201939,0.0922,1.0,0.242201939,0.1088,1.0,0.243870527,0.0922,1.0,1.0,1.0
704,1.0,1.0,0.118469387,0.2275,1.0,0.118469387,0.2604,1.0,0.066253163,0.2275,1.0,1.0,1.0
705,1.0,1.0,0.100368783,0.3968,1.0,0.100368783,0.4166,1.0,0.06194957,0.3968,1.0,1.0,1.0
706,1.0,1.0,0.086505473,0.5262,1.0,0.086505473,0.5314,1.0,0.157078743,0.5262,1.0,1.0,1.0
707,1.0,1.0,0.128976002,0.6258,1.0,0.128976002,0.6253,1.0,0.04875068,0.6258,1.0,1.0,1.0
708,1.0,1.0,0.149094954,0.6683,1.0,0.149094954,0.6604,1.0,0.09152814,0.6683,1.0,1.0,1.0
709,1.0,1.0,0.240285978,0.6589,1.0,0.240285978,0.6453,1.0,0.156948149,0.6589,1.0,1.0,1.0
710,1.0,1.0,0.207831144,0.6377,1.0,0.207831144,0.6279,1.0,0.140849531,0.6377,1.0,1.0,1.0
711,1.0,1.0,0.129709885,0.561,1.0,0.129709885,0.5698,1.0,0.158838287,0.561,1.0,1.0,1.0
712,1.0,1.0,0.057884358,0.4526,1.0,0.057884358,0.4767,1.0,0.16310668,0.4526,1.0,1.0,1.0
713,1.0,1.0,0.024031591,0.3257,1.0,0.024031591,0.347,1.0,0.175824016,0.3257,1.0,1.0,1.0
714,1.0,1.0,0.045733269,0.1711,1.0,0.045733269,0.1762,1.0,0.078585453,0.1711,1.0,1.0,1.0
715,1.0,1.0,0.044309758,0.0727,1.0,0.044309758,0.0552,1.0,0.07656993,0.0727,1.0,1.0,1.0
716,1.0,1.0,0.027911447,0.0,1.0,0.027911447,0.0,1.0,0.199470565,0.0,1.0,1.0,1.0
717,1.0,1.0,0.122761264,0.0,1.0,0.122761264,0.0,1.0,0.27295655,0.0,1.0,1.0,1.0
718,1.0,1.0,0.274397761,0.0,1.0,0.274397761,0.0,1.0,0.221431777,0.0,1.0,1.0,1.0
719,1.0,1.0,0.261478841,0.0,1.0,0.261478841,0.0,1.0,0.326765776,0.0,1.0,1.0,1.0
720,1.0,1.0,0.455997854,0.0,1.0,0.455997854,0.0,1.0,0.388038516,0.0,1.0,1.0,1.0
721,1.0,1.0,0.762791038,0.0,1.0,0.762791038,0.0,1.0,0.458334982,0.0,1.0,1.0,1.0
722,1.0,1.0,0.774410903,0.0,1.0,0.774410903,0.0,1.0,0.52197957,0.0,1.0,1.0,1.0
723,1.0,1.0,0.595910549,0.0,1.0,0.595910549,0.0,1.0,0.470977306,0.0,1.0,1.0,1.0
724,1.0,1.0,0.598733366,0.0,1.0,0.598733366,0.0,1.0,0.480730295,0.0,1.0,1.0,1.0
725,1.0,1.0,0.166959092,0.0,1.0,0.166959092,0.0,1.0,0.449190587,0.0,1.0,1.0,1.0
726,1.0,1.0,0.135057524,0.0,1.0,0.135057524,0.0,1.0,0.42495504,0.0,1.0,1.0,1.0
727,1.0,1.0,0.017582571,0.0269,1.0,0.017582571,0.0242,1.0,0.290037692,0.0269,1.0,1.0,1.0
728,1.0,1.0,0.002247091,0.1519,1.0,0.002247091,0.1591,1.0,0.272978425,0.1519,1.0,1.0,1.0
729,1.0,1.0,0.005211891,0.2952,1.0,0.005211891,0.3185,1.0,0.110674888,0.2952,1.0,1.0,1.0
730,1.0,1.0,0.010208551,0.4336,1.0,0.010208551,0.469,1.0,0.035665914,0.4336,1.0,1.0,1.0
731,1.0,1.0,0.08069557,0.6431,1.0,0.08069557,0.6608,1.0,0.059943836,0.6431,1.0,1.0,1.0
732,1.0,1.0,0.021356922,0.5725,1.0,0.021356922,0.5721,1.0,0.136569738,0.5725,1.0,1.0,1.0
733,1.0,1.0,0.103507802,0.5841,1.0,0.103507802,0.5845,1.0,0.124261856,0.5841,1.0,1.0,1.0
734,1.0,1.0,0.178854465,0.5682,1.0,0.178854465,0.5715,1.0,0.121735789,0.5682,1.0,1.0,1.0
735,1.0,1.0,0.292314351,0.5387,1.0,0.292314351,0.555,1.0,0.143184751,0.5387,1.0,1.0,1.0
736,1.0,1.0,0.151595533,0.448,1.0,0.151595533,0.4755,1.0,0.187098891,0.448,1.0,1.0,1.0
737,1.0,1.0,0.103266001,0.3257,1.0,0.103266001,0.3598,1.0,0.136990011,0.3257,1.0,1.0,1.0
738,1.0,1.0,0.288303316,0.1648,1.0,0.288303316,0.2128,1.0,0.152241364,0.1648,1.0,1.0,1.0
739,1.0,1.0,0.23853752,0.0701,1.0,0.23853752,0.1095,1.0,0.14477244,0.0701,1.0,1.0,1.0
740,1.0,1.0,0.182607532,0.0,1.0,0.182607532,0.0028,1.0,0.188625872,0.0,1.0,1.0,1.0
741,1.0,1.0,0.123560347,0.0,1.0,0.123560347,0.0,1.0,0.180078283,0.0,1.0,1.0,1.0
742,1.0,1.0,0.31207189,0.0,1.0,0.31207189,0.0,1.0,0.223302037,0.0,1.0,1.0,1.0
743,1.0,1.0,0.419083118,0.0,1.0,0.419083118,0.0,1.0,0.219136044,0.0,1.0,1.0,1.0
744,1.0,1.0,0.481331021,0.0,1.0,0.481331021,0.0,1.0,0.263704121,0.0,1.0,1.0,1.0
745,1.0,1.0,0.492821276,0.0,1.0,0.492821276,0.0,1.0,0.349621147,0.0,1.0,1.0,1.0
746,1.0,1.0,0.662463129,0.0,1.0,0.662463129,0.0,1.0,0.289391518,0.0,1.0,1.0,1.0
747,1.0,1.0,0.708400905,0.0,1.0,0.708400905,0.0,1.0,0.280486763,0.0,1.0,1.0,1.0
748,1.0,1.0,0.772450924,0.0,1.0,0.772450924,0.0,1.0,0.264075249,0.0,1.0,1.0,1.0
749,1.0,1.0,0.948050916,0.0,1.0,0.948050916,0.0,1.0,0.369113743,0.0,1.0,1.0,1.0
750,1.0,1.0,0.789685369,0.1293,1.0,0.789685369,0.1483,1.0,0.406514585,0.1293,1.0,1.0,1.0
751,1.0,1.0,0.268334955,0.0851,1.0,0.268334955,0.1209,1.0,0.343498528,0.0851,1.0,1.0,1.0
752,1.0,1.0,0.160880968,0.2233,1.0,0.160880968,0.2531,1.0,0.354871213,0.2233,1.0,1.0,1.0
753,1.0,1.0,0.108486898,0.3887,1.0,0.108486898,0.4034,1.0,0.224676311,0.3887,1.0,1.0,1.0
754,1.0,1.0,0.430068403,0.5069,1.0,0.430068403,0.5103,1.0,0.396257639,0.5069,1.0,1.0,1.0
755,1.0,1.0,0.531062961,0.5897,1.0,0.531062961,0.5879,1.0,0.465635777,0.5897,1.0,1.0,1.0
756,1.0,1.0,0.5456056,0.5968,1.0,0.5456056,0.6018,1.0,0.295184284,0.5968,1.0,1.0,1.0
757,1.0,1.0,0.414485067,0.5784,1.0,0.414485067,0.5767,1.0,0.365677029,0.5784,1.0,1.0,1.0
758,1.0,1.0,0.184052348,0.5602,1.0,0.184052348,0.5315,1.0,0.330870688,0.5602,1.0,1.0,1.0
759,1.0,1.0,0.303635746,0.4569,1.0,0.303635746,0.4724,1.0,0.41617465,0.4569,1.0,1.0,1.0
760,1.0,1.0,0.298843384,0.3911,1.0,0.298843384,0.4094,1.0,0.397769928,0.3911,1.0,1.0,1.0
761,1.0,1.0,0.348360151,0.3015,1.0,0.348360151,0.323,1.0,0.435939074,0.3015,1.0,1.0,1.0
762,1.0,1.0,0.316052973,0.1686,1.0,0.316052973,0.2072,1.0,0.374507248,0.1686,1.0,1.0,1.0
763,1.0,1.0,0.234347776,0.0771,1.0,0.234347776,0.1078,1.0,0.203371882,0.0771,1.0,1.0,1.0
764,1.0,1.0,0.173336685,0.0584,1.0,0.173336685,0.1164,1.0,0.186623394,0.0584,1.0,1.0,1.0
765,1.0,1.0,0.243599489,0.0,1.0,0.243599489,0.0,1.0,0.271441758,0.0,1.0,1.0,1.0
766,1.0,1.0,0.251311809,0.0,1.0,0.251311809,0.0,1.0,0.369772494,0.0,1.0,1.0,1.0
767,1.0,1.0,0.038565498,0.0,1.0,0.038565498,0.0,1.0,0.419040084,0.0,1.0,1.0,1.0
768,1.0,1.0,0.126415536,0.0,1.0,0.126415536,0.0,1.0,0.405873895,0.0,1.0,1.0,1.0
769,1.0,1.0,0.060989495,0.0,1.0,0.060989495,0.0,1.0,0.379753292,0.0,1.0,1.0,1.0
770,1.0,1.0,0.108155176,0.0,1.0,0.108155176,0.0,1.0,0.28668946,0.0,1.0,1.0,1.0
771,1.0,1.0,0.224808738,0.0,1.0,0.224808738,0.0,1.0,0.243747875,0.0,1.0,1.0,1.0
772,1.0,1.0,0.2039285,0.0,1.0,0.2039285,0.0,1.0,0.224649787,0.0,1.0,1.0,1.0
773,1.0,1.0,0.155684158,0.0,1.0,0.155684158,0.0,1.0,0.106051169,0.0,1.0,1.0,1.0
774,1.0,1.0,0.029047702,0.1516,1.0,0.029047702,0.1734,1.0,0.069049977,0.1516,1.0,1.0,1.0
775,1.0,1.0,0.001756036,0.0848,1.0,0.001756036,0.1214,1.0,0.072600737,0.0848,1.0,1.0,1.0
776,1.0,1.0,0.0,0.2216,1.0,0.0,0.2556,1.0,0.022467647,0.2216,1.0,1.0,1.0
777,1.0,1.0,0.000349054,0.3852,1.0,0.000349054,0.4092,1.0,0.025734708,0.3852,1.0,1.0,1.0
778,1.0,1.0,0.038344413,0.5053,1.0,0.038344413,0.5206,1.0,0.010768571,0.5053,1.0,1.0,1.0
779,1.0,1.0,0.025628798,0.5913,1.0,0.025628798,0.6145,1.0,0.019532131,0.5913,1.0,1.0,1.0
780,1.0,1.0,0.032570399,0.5977,1.0,0.032570399,0.5897,1.0,0.012849174,0.5977,1.0,1.0,1.0
781,1.0,1.0,0.032221362,0.6319,1.0,0.032221362,0.6352,1.0,0.044721618,0.6319,1.0,1.0,1.0
782,1.0,1.0,0.02276345,0.614,1.0,0.02276345,0.6337,1.0,0.076382384,0.614,1.0,1.0,1.0
783,1.0,1.0,0.106759861,0.5582,1.0,0.106759861,0.5851,1.0,0.067581087,0.5582,1.0,1.0,1.0
784,1.0,1.0,0.091493145,0.4593,1.0,0.091493145,0.4851,1.0,0.11468032,0.4593,1.0,1.0,1.0
785,1.0,1.0,0.043252852,0.332,1.0,0.043252852,0.3765,1.0,0.120485827,0.332,1.0,1.0,1.0
786,1.0,1.0,0.029478092,0.1649,1.0,0.029478092,0.2154,1.0,0.169971228,0.1649,1.0,1.0,1.0
787,1.0,1.0,0.038957693,0.0539,1.0,0.038957693,0.0699,1.0,0.173652768,0.0539,1.0,1.0,1.0
788,1.0,1.0,0.055607766,0.0018,1.0,0.055607766,0.0001,1.0,0.254878104,0.0018,1.0,1.0,1.0
789,1.0,1.0,0.085910328,0.0,1.0,0.085910328,0.0,1.0,0.384302497,0.0,1.0,1.0,1.0
790,1.0,1.0,0.129977047,0.0,1.0,0.129977047,0.0,1.0,0.44468978,0.0,1.0,1.0,1.0
791,1.0,1.0,0.213760972,0.0,1.0,0.213760972,0.0,1.0,0.557599604,0.0,1.0,1.0,1.0
792,1.0,1.0,0.617086649,0.0,1.0,0.617086649,0.0,1.0,0.633634686,0.0,1.0,1.0,1.0
793,1.0,1.0,0.887703776,0.0,1.0,0.887703776,0.0,1.0,0.6805709,0.0,1.0,1.0,1.0
794,1.0,1.0,0.977663934,0.0,1.0,0.977663934,0.0,1.0,0.683052301,0.0,1.0,1.0,1.0
795,1.0,1.0,0.878150344,0.0,1.0,0.878150344,0.0,1.0,0.669296384,0.0,1.0,1.0,1.0
796,1.0,1.0,0.805306673,0.0,1.0,0.805306673,0.0,1.0,0.575817287,0.0,1.0,1.0,1.0
797,1.0,1.0,0.781054676,0.0,1.0,0.781054676,0.0,1.0,0.452606678,0.0,1.0,1.0,1.0
798,1.0,1.0,0.81902343,0.0746,1.0,0.81902343,0.1148,1.0,0.509432077,0.0746,1.0,1.0,1.0
799,1.0,1.0,0.193289608,0.094,1.0,0.193289608,0.1246,1.0,0.550223291,0.094,1.0,1.0,1.0
800,1.0,1.0,0.071149834,0.2183,1.0,0.071149834,0.2414,1.0,0.359670728,0.2183,1.0,1.0,1.0
801,1.0,1.0,0.04140747,0.3221,1.0,0.04140747,0.3138,1.0,0.235168681,0.3221,1.0,1.0,1.0
802,1.0,1.0,0.023127181,0.3609,1.0,0.023127181,0.376,1.0,0.292001039,0.3609,1.0,1.0,1.0
803,1.0,1.0,0.018036358,0.3746,1.0,0.018036358,0.442,1.0,0.208436012,0.3746,1.0,1.0,1.0
804,1.0,1.0,0.151401773,0.4013,1.0,0.151401773,0.5073,1.0,0.248032346,0.4013,1.0,1.0,1.0
805,1.0,1.0,0.290328741,0.3806,1.0,0.290328741,0.4423,1.0,0.4999547,0.3806,1.0,1.0,1.0
806,1.0,1.0,0.544338703,0.377,1.0,0.544338703,0.3761,1.0,0.369528949,0.377,1.0,1.0,1.0
807,1.0,1.0,0.740216494,0.3338,1.0,0.740216494,0.3463,1.0,0.491132915,0.3338,1.0,1.0,1.0
808,1.0,1.0,0.514303327,0.3031,1.0,0.514303327,0.275,1.0,0.381628722,0.3031,1.0,1.0,1.0
809,1.0,1.0,0.51911068,0.2765,1.0,0.51911068,0.2746,1.0,0.497562587,0.2765,1.0,1.0,1.0
810,1.0,1.0,0.3693524,0.1654,1.0,0.3693524,0.1788,1.0,0.499108523,0.1654,1.0,1.0,1.0
811,1.0,1.0,0.426572591,0.0663,1.0,0.426572591,0.0714,1.0,0.562345445,0.0663,1.0,1.0,1.0
812,1.0,1.0,0.200955808,0.0062,1.0,0.200955808,0.0,1.0,0.536700666,0.0062,1.0,1.0,1.0
813,1.0,1.0,0.522128522,0.0,1.0,0.522128522,0.0,1.0,0.687058449,0.0,1.0,1.0,1.0
814,1.0,1.0,0.797224879,0.0,1.0,0.797224879,0.0,1.0,0.851549447,0.0,1.0,1.0,1.0
815,1.0,1.0,0.777728558,0.0,1.0,0.777728558,0.0,1.0,0.887398005,0.0,1.0,1.0,1.0
816,1.0,1.0,0.608555913,0.0,1.0,0.608555913,0.0,1.0,0.855390549,0.0,1.0,1.0,1.0
817,1.0,1.0,0.823346257,0.0,1.0,0.823346257,0.0,1.0,0.884312391,0.0,1.0,1.0,1.0
818,1.0,1.0,0.879634619,0.0,1.0,0.879634619,0.0,1.0,0.858291745,0.0,1.0,1.0,1.0
819,1.0,1.0,0.909070611,0.0,1.0,0.909070611,0.0,1.0,0.842846215,0.0,1.0,1.0,1.0
820,1.0,1.0,0.791829824,0.0,1.0,0.791829824,0.0,1.0,0.771972775,0.0,1.0,1.0,1.0
821,1.0,1.0,0.855407894,0.0,1.0,0.855407894,0.0,1.0,0.689690709,0.0,1.0,1.0,1.0
822,1.0,1.0,0.79639715,0.1241,1.0,0.79639715,0.1273,1.0,0.564794064,0.1241,1.0,1.0,1.0
823,1.0,1.0,0.321388602,0.0868,1.0,0.321388602,0.1108,1.0,0.44535768,0.0868,1.0,1.0,1.0
824,1.0,1.0,0.141590819,0.2205,1.0,0.141590819,0.2493,1.0,0.449637204,0.2205,1.0,1.0,1.0
825,1.0,1.0,0.081581973,0.385,1.0,0.081581973,0.4029,1.0,0.461119175,0.385,1.0,1.0,1.0
826,1.0,1.0,0.026064286,0.5096,1.0,0.026064286,0.5159,1.0,0.565716326,0.5096,1.0,1.0,1.0
827,1.0,1.0,0.001310702,0.6007,1.0,0.001310702,0.5921,1.0,0.698195219,0.6007,1.0,1.0,1.0
828,1.0,1.0,0.124374069,0.631,1.0,0.124374069,0.6084,1.0,0.793317378,0.631,1.0,1.0,1.0
829,1.0,1.0,0.208482385,0.6153,1.0,0.208482385,0.6164,1.0,0.852827907,0.6153,1.0,1.0,1.0
830,1.0,1.0,0.154639259,0.6066,1.0,0.154639259,0.6162,1.0,0.643935919,0.6066,1.0,1.0,1.0
831,1.0,1.0,0.360254169,0.5631,1.0,0.360254169,0.5802,1.0,0.899624407,0.5631,1.0,1.0,1.0
832,1.0,1.0,0.58193475,0.4664,1.0,0.58193475,0.4874,1.0,0.873248577,0.4664,1.0,1.0,1.0
833,1.0,1.0,0.673164666,0.3333,1.0,0.673164666,0.3753,1.0,0.858890235,0.3333,1.0,1.0,1.0
834,1.0,1.0,0.457451433,0.168,1.0,0.457451433,0.2182,1.0,0.722201943,0.168,1.0,1.0,1.0
835,1.0,1.0,0.424272448,0.0733,1.0,0.424272448,0.1033,1.0,0.598738074,0.0733,1.0,1.0,1.0
836,1.0,1.0,0.530714869,0.0316,1.0,0.530714869,0.0648,1.0,0.470521897,0.0316,1.0,1.0,1.0
837,1.0,1.0,0.410839528,0.0,1.0,0.410839528,0.0,1.0,0.658088088,0.0,1.0,1.0,1.0
838,1.0,1.0,0.609700978,0.0,1.0,0.609700978,0.0,1.0,0.650129676,0.0,1.0,1.0,1.0
839,1.0,1.0,0.642342865,0.0,1.0,0.642342865,0.0,1.0,0.815157771,0.0,1.0,1.0,1.0
840,1.0,1.0,0.928763568,0.0,1.0,0.928763568,0.0,1.0,0.884153783,0.0,1.0,1.0,1.0
841,1.0,1.0,0.998811007,0.0,1.0,0.998811007,0.0,1.0,0.988991022,0.0,1.0,1.0,1.0
842,1.0,1.0,0.999851406,0.0,1.0,0.999851406,0.0,1.0,0.926579535,0.0,1.0,1.0,1.0
843,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.893211186,0.0,1.0,1.0,1.0
844,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.873010397,0.0,1.0,1.0,1.0
845,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.843749166,0.0,1.0,1.0,1.0
846,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.773206413,0.0,1.0,1.0,1.0
847,1.0,1.0,0.998225033,0.0,1.0,0.998225033,0.0,1.0,0.719817936,0.0,1.0,1.0,1.0
848,1.0,1.0,0.949328542,0.0,1.0,0.949328542,0.0,1.0,0.680471957,0.0,1.0,1.0,1.0
849,1.0,1.0,0.994878829,0.2406,1.0,0.994878829,0.2384,1.0,0.724686265,0.2406,1.0,1.0,1.0
850,1.0,1.0,0.993906379,0.4691,1.0,0.993906379,0.4718,1.0,0.735474169,0.4691,1.0,1.0,1.0
851,1.0,1.0,0.911872685,0.6312,1.0,0.911872685,0.6341,1.0,0.822281063,0.6312,1.0,1.0,1.0
852,1.0,1.0,0.806655169,0.7083,1.0,0.806655169,0.7179,1.0,0.927098632,0.7083,1.0,1.0,1.0
853,1.0,1.0,0.99997896,0.7193,1.0,0.99997896,0.7315,1.0,0.946814895,0.7193,1.0,1.0,1.0
854,1.0,1.0,0.946918428,0.7062,1.0,0.946918428,0.7192,1.0,0.948075414,0.7062,1.0,1.0,1.0
855,1.0,1.0,0.998580515,0.6127,1.0,0.998580515,0.6369,1.0,0.961242318,0.6127,1.0,1.0,1.0
856,1.0,1.0,0.999340951,0.4407,1.0,0.999340951,0.4702,1.0,0.977752447,0.4407,1.0,1.0,1.0
857,1.0,1.0,1.0,0.1983,1.0,1.0,0.2351,1.0,0.971139312,0.1983,1.0,1.0,1.0
858,1.0,1.0,0.98964864,0.0,1.0,0.98964864,0.0,1.0,0.953722835,0.0,1.0,1.0,1.0
859,1.0,1.0,0.993235052,0.0,1.0,0.993235052,0.0,1.0,0.974653244,0.0,1.0,1.0,1.0
860,1.0,1.0,0.898518324,0.0,1.0,0.898518324,0.0,1.0,0.976738095,0.0,1.0,1.0,1.0
861,1.0,1.0,0.944250226,0.0,1.0,0.944250226,0.0,1.0,0.958328366,0.0,1.0,1.0,1.0
862,1.0,1.0,0.784093738,0.0,1.0,0.784093738,0.0,1.0,0.966344357,0.0,1.0,1.0,1.0
863,1.0,1.0,0.894709051,0.0,1.0,0.894709051,0.0,1.0,0.97134763,0.0,1.0,1.0,1.0
864,1.0,1.0,0.854348719,0.0,1.0,0.854348719,0.0,1.0,0.975006104,0.0,1.0,1.0,1.0
865,1.0,1.0,0.965387285,0.0,1.0,0.965387285,0.0,1.0,0.983192205,0.0,1.0,1.0,1.0
866,1.0,1.0,0.954362154,0.0,1.0,0.954362154,0.0,1.0,0.957826257,0.0,1.0,1.0,1.0
867,1.0,1.0,0.922331035,0.0,1.0,0.922331035,0.0,1.0,0.91556865,0.0,1.0,1.0,1.0
868,1.0,1.0,0.844062388,0.0,1.0,0.844062388,0.0,1.0,0.915687263,0.0,1.0,1.0,1.0
869,1.0,1.0,0.802231789,0.0,1.0,0.802231789,0.0,1.0,0.844007134,0.0,1.0,1.0,1.0
870,1.0,1.0,0.828511536,0.0,1.0,0.828511536,0.0,1.0,0.770301104,0.0,1.0,1.0,1.0
871,1.0,1.0,0.583996654,0.0,1.0,0.583996654,0.0,1.0,0.751060247,0.0,1.0,1.0,1.0
872,1.0,1.0,0.202603534,0.0,1.0,0.202603534,0.0,1.0,0.69873786,0.0,1.0,1.0,1.0
873,1.0,1.0,0.058440641,0.2391,1.0,0.058440641,0.2371,1.0,0.694000363,0.2391,1.0,1.0,1.0
874,1.0,1.0,0.001883788,0.4586,1.0,0.001883788,0.4656,1.0,0.494121283,0.4586,1.0,1.0,1.0
875,1.0,1.0,0.003065184,0.6179,1.0,0.003065184,0.6211,1.0,0.302468121,0.6179,1.0,1.0,1.0
876,1.0,1.0,0.071478568,0.6974,1.0,0.071478568,0.6556,1.0,0.140806243,0.6974,1.0,1.0,1.0
877,1.0,1.0,0.195936367,0.6672,1.0,0.195936367,0.6465,1.0,0.066042975,0.6672,1.0,1.0,1.0
878,1.0,1.0,0.439520001,0.6136,1.0,0.439520001,0.6058,1.0,0.120706722,0.6136,1.0,1.0,1.0
879,1.0,1.0,0.688237429,0.4943,1.0,0.688237429,0.435,1.0,0.394359469,0.4943,1.0,1.0,1.0
880,1.0,1.0,0.875738084,0.2741,1.0,0.875738084,0.2901,1.0,0.722384691,0.2741,1.0,1.0,1.0
881,1.0,1.0,0.916852057,0.0666,1.0,0.916852057,0.1376,1.0,0.802013457,0.0666,1.0,1.0,1.0
882,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.928440034,0.0,1.0,1.0,1.0
883,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.980508447,0.0,1.0,1.0,1.0
884,1.0,1.0,0.981884241,0.0,1.0,0.981884241,0.0,1.0,1.0,0.0,1.0,1.0,1.0
885,1.0,1.0,0.482720077,0.0,1.0,0.482720077,0.0,1.0,0.211268544,0.0,1.0,1.0,1.0
886,1.0,1.0,0.994872808,0.0,1.0,0.994872808,0.0,1.0,0.981729686,0.0,1.0,1.0,1.0
887,1.0,1.0,0.993279934,0.0,1.0,0.993279934,0.0,1.0,0.914292037,0.0,1.0,1.0,1.0
888,1.0,1.0,0.962603092,0.0,1.0,0.962603092,0.0,1.0,0.918717086,0.0,1.0,1.0,1.0
889,1.0,1.0,0.851262867,0.0,1.0,0.851262867,0.0,1.0,0.840904474,0.0,1.0,1.0,1.0
890,1.0,1.0,0.733260453,0.0,1.0,0.733260453,0.0,1.0,0.942228436,0.0,1.0,1.0,1.0
891,1.0,1.0,0.889862716,0.0,1.0,0.889862716,0.0,1.0,0.971532941,0.0,1.0,1.0,1.0
892,1.0,1.0,0.981966197,0.0,1.0,0.981966197,0.0,1.0,0.94686377,0.0,1.0,1.0,1.0
893,1.0,1.0,0.963828266,0.0,1.0,0.963828266,0.0,1.0,0.830248654,0.0,1.0,1.0,1.0
894,1.0,1.0,0.802278817,0.0,1.0,0.802278817,0.0,1.0,0.735838115,0.0,1.0,1.0,1.0
895,1.0,1.0,0.617577553,0.0,1.0,0.617577553,0.0,1.0,0.598002791,0.0,1.0,1.0,1.0
896,1.0,1.0,0.460653722,0.0,1.0,0.460653722,0.0,1.0,0.578174472,0.0,1.0,1.0,1.0
897,1.0,1.0,0.38251406,0.063,1.0,0.38251406,0.0851,1.0,0.410699368,0.063,1.0,1.0,1.0
898,1.0,1.0,0.3961761,0.2298,1.0,0.3961761,0.3003,1.0,0.253641337,0.2298,1.0,1.0,1.0
899,1.0,1.0,0.371211141,0.3955,1.0,0.371211141,0.4133,1.0,0.161515325,0.3955,1.0,1.0,1.0
900,1.0,1.0,0.407442391,0.4576,1.0,0.407442391,0.3578,1.0,0.143813014,0.4576,1.0,1.0,1.0
901,1.0,1.0,0.229040965,0.4251,1.0,0.229040965,0.355,1.0,0.095633775,0.4251,1.0,1.0,1.0
902,1.0,1.0,0.238406986,0.397,1.0,0.238406986,0.307,1.0,0.072829321,0.397,1.0,1.0,1.0
903,1.0,1.0,0.381467015,0.2726,1.0,0.381467015,0.2953,1.0,0.078589194,0.2726,1.0,1.0,1.0
904,1.0,1.0,0.481076956,0.148,1.0,0.481076956,0.1986,1.0,0.165635929,0.148,1.0,1.0,1.0
905,1.0,1.0,0.554682076,0.0133,1.0,0.554682076,0.0092,1.0,0.287639439,0.0133,1.0,1.0,1.0
