Resource,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Total
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24698.053158511433,145.09967637504582,0.0,0.0,0.0,0.0,0.0,24843.152834886478
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23711.404127694608,251.37459855458843,0.0,0.0,0.0,0.0,0.0,23962.7787262492
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19943.837062438437,3287.349161440133,0.0,0.0,0.0,0.0,0.0,23231.18622387857
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13172.560246106854,6578.144575471721,0.0,0.0,0.0,0.0,0.0,19750.704821578576
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.1478942919357,4626.591708149921,0.0,0.0,0.0,0.0,0.0,7180.739602441857
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18483.234241427122,0.0,0.0,0.0,0.0,0.0,18483.234241427122
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30837.57314846758,0.0,0.0,0.0,0.0,0.0,30837.57314846758
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30099.880489808274,0.0,0.0,0.0,0.0,0.0,30099.880489808274
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31077.53113685817,0.0,0.0,0.0,0.0,0.0,31077.53113685817
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30289.308662989675,0.0,0.0,0.0,0.0,0.0,30289.308662989675
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27692.09352891856,0.0,0.0,0.0,0.0,0.0,27692.09352891856
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21695.616790530457,0.0,0.0,0.0,0.0,0.0,21695.616790530457
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17193.30965127143,0.0,0.0,0.0,0.0,0.0,17193.30965127143
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21129.448174828995,0.0,0.0,0.0,0.0,0.0,21129.448174828995
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20741.50479547747,0.0,0.0,0.0,0.0,0.0,20741.50479547747
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29821.096867103195,0.0,0.0,0.0,0.0,0.0,29821.096867103195
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27957.707963774752,0.0,0.0,0.0,0.0,0.0,27957.707963774752
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26884.97988767783,0.0,0.0,0.0,0.0,0.0,26884.97988767783
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19122.274492896417,0.0,0.0,0.0,0.0,0.0,19122.274492896417
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15841.092683785519,0.0,0.0,0.0,0.0,0.0,15841.092683785519
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6365.47761817305,18446.283553934107,0.0,0.0,0.0,0.0,0.0,24811.76117210716
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13598.251561822177,24184.76990451454,0.0,0.0,0.0,0.0,0.0,37783.021466336715
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19701.153228245585,30295.296227688767,0.0,0.0,0.0,0.0,0.0,49996.44945593435
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22494.006533219017,32164.172260022497,0.0,0.0,0.0,0.0,0.0,54658.17879324152
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22728.733520389145,32337.364239509487,0.0,0.0,0.0,0.0,0.0,55066.097759898636
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21539.184890493056,32140.69387927452,0.0,0.0,0.0,0.0,0.0,53679.87876976757
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18607.086762622097,32315.835016306148,0.0,0.0,0.0,0.0,0.0,50922.92177892824
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12703.106271766592,31016.544432347968,0.0,0.0,0.0,0.0,0.0,43719.65070411456
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3990.3587818922306,31343.658518100478,0.0,0.0,0.0,0.0,0.0,35334.01729999271
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25989.676563411038,0.0,0.0,0.0,0.0,0.0,25989.676563411038
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23637.323408145243,0.0,0.0,0.0,0.0,0.0,23637.323408145243
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17714.788856186686,0.0,0.0,0.0,0.0,0.0,17714.788856186686
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26902.512933657646,0.0,0.0,0.0,0.0,0.0,26902.512933657646
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30024.378145782634,0.0,0.0,0.0,0.0,0.0,30024.378145782634
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26905.481705398583,0.0,0.0,0.0,0.0,0.0,26905.481705398583
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26112.97699628622,0.0,0.0,0.0,0.0,0.0,26112.97699628622
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27338.221381098087,0.0,0.0,0.0,0.0,0.0,27338.221381098087
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21468.47245451384,0.0,0.0,0.0,0.0,0.0,21468.47245451384
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15819.934134313302,0.0,0.0,0.0,0.0,0.0,15819.934134313302
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19427.3770634875,0.0,0.0,0.0,0.0,0.0,19427.3770634875
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20270.176530844754,0.0,0.0,0.0,0.0,0.0,20270.176530844754
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22762.401423088584,0.0,0.0,0.0,0.0,0.0,22762.401423088584
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18429.32369359572,0.0,0.0,0.0,0.0,0.0,18429.32369359572
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11832.141753208443,0.0,0.0,0.0,0.0,0.0,11832.141753208443
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8541.675278885961,13927.922913911287,0.0,0.0,0.0,0.0,0.0,22469.598192797246
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17345.926509521563,28942.813642430105,0.0,0.0,0.0,0.0,0.0,46288.74015195167
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23023.13686022965,31059.96801540628,0.0,0.0,0.0,0.0,0.0,54083.10487563593
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25143.636591783546,31837.520472472323,0.0,0.0,0.0,0.0,0.0,56981.157064255865
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25664.810071771462,32547.454845826804,0.0,0.0,0.0,0.0,0.0,58212.264917598266
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24694.074735000075,31912.76382590113,0.0,0.0,0.0,0.0,0.0,56606.838560901204
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21897.24300651529,32359.83541433378,0.0,0.0,0.0,0.0,0.0,54257.078420849066
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15042.419296445189,32147.993931262445,0.0,0.0,0.0,0.0,0.0,47190.413227707635
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5454.418634072032,27757.515935346866,0.0,0.0,0.0,0.0,0.0,33211.934569418896
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29437.25500522961,0.0,0.0,0.0,0.0,0.0,29437.25500522961
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32409.028669053827,0.0,0.0,0.0,0.0,0.0,32409.028669053827
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26972.77517960542,0.0,0.0,0.0,0.0,0.0,26972.77517960542
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31482.455792776844,0.0,0.0,0.0,0.0,0.0,31482.455792776844
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31298.35902186927,0.0,0.0,0.0,0.0,0.0,31298.35902186927
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32197.1013621936,0.0,0.0,0.0,0.0,0.0,32197.1013621936
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31942.223564089214,0.0,0.0,0.0,0.0,0.0,31942.223564089214
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32590.910473836815,0.0,0.0,0.0,0.0,0.0,32590.910473836815
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32368.782750868635,0.0,0.0,0.0,0.0,0.0,32368.782750868635
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29752.79112566997,0.0,0.0,0.0,0.0,0.0,29752.79112566997
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29347.545910856985,0.0,0.0,0.0,0.0,0.0,29347.545910856985
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29366.73041862885,0.0,0.0,0.0,0.0,0.0,29366.73041862885
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25627.747089223016,0.0,0.0,0.0,0.0,0.0,25627.747089223016
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24438.124444826404,0.0,0.0,0.0,0.0,0.0,24438.124444826404
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22406.15500760635,0.0,0.0,0.0,0.0,0.0,22406.15500760635
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9058.870335362522,19700.158991815453,0.0,0.0,0.0,0.0,0.0,28759.029327177974
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17910.862648134418,19552.571870995944,0.0,0.0,0.0,0.0,0.0,37463.43451913036
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24053.548549671414,18828.02049476768,0.0,0.0,0.0,0.0,0.0,42881.56904443909
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27017.47406563324,2816.019951494425,0.0,0.0,0.0,0.0,0.0,29833.494017127665
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26766.83338441767,1332.613979432848,0.0,0.0,0.0,0.0,0.0,28099.44736385052
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25788.141200623566,731.2899559927736,0.0,0.0,0.0,0.0,0.0,26519.431156616338
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21006.076139971065,308.4102533371297,0.0,0.0,0.0,0.0,0.0,21314.486393308194
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13299.869798470314,441.2242509411482,0.0,0.0,0.0,0.0,0.0,13741.094049411462
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.9585831802838,204.5409571329836,0.0,0.0,0.0,0.0,0.0,1318.4995403132673
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.5365644025114,0.0,0.0,0.0,0.0,0.0,1893.5365644025114
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7306.752091768274,0.0,0.0,0.0,0.0,0.0,7306.752091768274
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8979.873025413957,0.0,0.0,0.0,0.0,0.0,8979.873025413957
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13591.395336218791,0.0,0.0,0.0,0.0,0.0,13591.395336218791
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12737.192786452386,0.0,0.0,0.0,0.0,0.0,12737.192786452386
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15120.4910557911,0.0,0.0,0.0,0.0,0.0,15120.4910557911
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13687.147914322073,0.0,0.0,0.0,0.0,0.0,13687.147914322073
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10623.327788267046,0.0,0.0,0.0,0.0,0.0,10623.327788267046
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17040.354228374523,0.0,0.0,0.0,0.0,0.0,17040.354228374523
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11930.096649800455,0.0,0.0,0.0,0.0,0.0,11930.096649800455
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13833.864564863567,0.0,0.0,0.0,0.0,0.0,13833.864564863567
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14118.271039616126,0.0,0.0,0.0,0.0,0.0,14118.271039616126
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11828.481273135445,0.0,0.0,0.0,0.0,0.0,11828.481273135445
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7436.283995270954,0.0,0.0,0.0,0.0,0.0,7436.283995270954
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8312.047243693962,0.0,0.0,0.0,0.0,0.0,8312.047243693962
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4109.711487232976,9692.818530912225,0.0,0.0,0.0,0.0,0.0,13802.5300181452
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11155.499525848269,8638.967996641692,0.0,0.0,0.0,0.0,0.0,19794.467522489962
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17393.667591657857,8040.575845138974,0.0,0.0,0.0,0.0,0.0,25434.24343679683
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23524.418222660777,6830.556312763409,0.0,0.0,0.0,0.0,0.0,30354.974535424186
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21280.587362254777,6952.022610260637,0.0,0.0,0.0,0.0,0.0,28232.609972515413
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19311.26772413249,11520.250564072254,0.0,0.0,0.0,0.0,0.0,30831.518288204745
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15806.276610625953,13380.471527992047,0.0,0.0,0.0,0.0,0.0,29186.748138618
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11728.392511483844,26372.330302567305,0.0,0.0,0.0,0.0,0.0,38100.72281405115
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3568.645889688266,25209.966046263868,0.0,0.0,0.0,0.0,0.0,28778.611935952133
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26401.580204352624,0.0,0.0,0.0,0.0,0.0,26401.580204352624
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22340.491676753805,0.0,0.0,0.0,0.0,0.0,22340.491676753805
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14954.070138318704,0.0,0.0,0.0,0.0,0.0,14954.070138318704
t117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15637.04785298684,0.0,0.0,0.0,0.0,0.0,15637.04785298684
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3169.6375493448204,0.0,0.0,0.0,0.0,0.0,3169.6375493448204
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12163.25731624704,0.0,0.0,0.0,0.0,0.0,12163.25731624704
t120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5475.733378142398,0.0,0.0,0.0,0.0,0.0,5475.733378142398
t121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10877.22829572565,0.0,0.0,0.0,0.0,0.0,10877.22829572565
t122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9739.66263597071,0.0,0.0,0.0,0.0,0.0,9739.66263597071
t123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4959.281021733459,0.0,0.0,0.0,0.0,0.0,4959.281021733459
t124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275.4054928737355,0.0,0.0,0.0,0.0,0.0,2275.4054928737355
t125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4845.379509939428,0.0,0.0,0.0,0.0,0.0,4845.379509939428
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6817.360395374825,0.0,0.0,0.0,0.0,0.0,6817.360395374825
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7885.32924433236,0.0,0.0,0.0,0.0,0.0,7885.32924433236
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7587.228476663933,0.0,0.0,0.0,0.0,0.0,7587.228476663933
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4069.9272521193934,14129.121342105625,0.0,0.0,0.0,0.0,0.0,18199.04859422502
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11692.58669988162,17275.1109743108,0.0,0.0,0.0,0.0,0.0,28967.69767419242
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20035.340803199677,8201.09025147314,0.0,0.0,0.0,0.0,0.0,28236.431054672816
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24666.225770420566,8281.098070964974,0.0,0.0,0.0,0.0,0.0,32947.32384138554
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23659.684622046952,7065.415456216495,0.0,0.0,0.0,0.0,0.0,30725.100078263447
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16952.062581897102,9785.146696413798,0.0,0.0,0.0,0.0,0.0,26737.2092783109
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14517.26739294591,5774.252332719026,0.0,0.0,0.0,0.0,0.0,20291.519725664937
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7925.019634625446,4343.997007233569,0.0,0.0,0.0,0.0,0.0,12269.016641859016
t137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.7419502150816,9182.693806279678,0.0,0.0,0.0,0.0,0.0,9783.43575649476
t138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13373.190401379594,0.0,0.0,0.0,0.0,0.0,13373.190401379594
t139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11363.979537358397,0.0,0.0,0.0,0.0,0.0,11363.979537358397
t140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5687.790877419133,0.0,0.0,0.0,0.0,0.0,5687.790877419133
t141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9757.456001589537,0.0,0.0,0.0,0.0,0.0,9757.456001589537
t142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10287.931978401562,0.0,0.0,0.0,0.0,0.0,10287.931978401562
t143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12786.335371148496,0.0,0.0,0.0,0.0,0.0,12786.335371148496
t144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13142.661453697812,0.0,0.0,0.0,0.0,0.0,13142.661453697812
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11695.451613781903,0.0,0.0,0.0,0.0,0.0,11695.451613781903
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14486.409166531905,0.0,0.0,0.0,0.0,0.0,14486.409166531905
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16764.85804567872,0.0,0.0,0.0,0.0,0.0,16764.85804567872
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15695.01522780969,0.0,0.0,0.0,0.0,0.0,15695.01522780969
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10957.232415787637,0.0,0.0,0.0,0.0,0.0,10957.232415787637
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3277.109661529626,0.0,0.0,0.0,0.0,0.0,3277.109661529626
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2230.2850193644726,0.0,0.0,0.0,0.0,0.0,2230.2850193644726
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2377.2457888361632,0.0,0.0,0.0,0.0,0.0,2377.2457888361632
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7491.371471887408,5203.199675966601,0.0,0.0,0.0,0.0,0.0,12694.571147854009
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16180.24842069362,8472.01763870137,0.0,0.0,0.0,0.0,0.0,24652.26605939499
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21793.803995219976,10815.50812612686,0.0,0.0,0.0,0.0,0.0,32609.312121346837
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25406.212543533184,7046.63080549805,0.0,0.0,0.0,0.0,0.0,32452.843349031235
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25875.666517873447,7166.132627473351,0.0,0.0,0.0,0.0,0.0,33041.7991453468
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25107.83078018132,8959.03440348497,0.0,0.0,0.0,0.0,0.0,34066.86518366629
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20262.110943347085,11638.474110612986,0.0,0.0,0.0,0.0,0.0,31900.585053960072
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11895.486298960885,13221.511476988044,0.0,0.0,0.0,0.0,0.0,25116.997775948927
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.06820178106,11473.447270457302,0.0,0.0,0.0,0.0,0.0,13673.515472238361
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22362.22530249342,0.0,0.0,0.0,0.0,0.0,22362.22530249342
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30064.52301326899,0.0,0.0,0.0,0.0,0.0,30064.52301326899
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29003.25050075062,0.0,0.0,0.0,0.0,0.0,29003.25050075062
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30830.743718478945,0.0,0.0,0.0,0.0,0.0,30830.743718478945
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28669.742220148477,0.0,0.0,0.0,0.0,0.0,28669.742220148477
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29733.27080688745,0.0,0.0,0.0,0.0,0.0,29733.27080688745
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31795.34557625199,0.0,0.0,0.0,0.0,0.0,31795.34557625199
t169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32594.407740732688,0.0,0.0,0.0,0.0,0.0,32594.407740732688
t170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32596.99962596395,0.0,0.0,0.0,0.0,0.0,32596.99962596395
t171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32596.99962596395,0.0,0.0,0.0,0.0,0.0,32596.99962596395
t172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32596.99962596395,0.0,0.0,0.0,0.0,0.0,32596.99962596395
t173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32596.99962596395,0.0,0.0,0.0,0.0,0.0,32596.99962596395
t174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32518.182623434335,0.0,0.0,0.0,0.0,0.0,32518.182623434335
t175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31962.301848993822,0.0,0.0,0.0,0.0,0.0,31962.301848993822
t176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.3262515659787,31909.500707447693,0.0,0.0,0.0,0.0,0.0,33508.82695901367
t177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12770.739471459681,32581.58828609279,0.0,0.0,0.0,0.0,0.0,45352.32775755247
t178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20866.831317073527,32604.46150496477,0.0,0.0,0.0,0.0,0.0,53471.2928220383
