Zone,1,2,3,Total
CO2_Price_1,0.0,0.0,0.0,0.0
CO2_Price_2,0.0,0.0,0.0,0.0
CO2_Price_3,0.0,0.0,0.0,0.0
AnnualSum,4.3959001956297895e6,5.46873387346741e6,0.0,9.864634069097199e6
t1,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t2,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t3,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t4,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t5,1568.3134068939514,1242.3373569620906,0.0,2810.650763856042
t6,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t7,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t8,1412.6754611045503,1242.3373569620906,0.0,2655.0128180666406
t9,1842.7461709681213,1242.3373569620906,0.0,3085.083527930212
t10,2714.4066820220855,1242.3373569620906,0.0,3956.744038984176
t11,1759.9819033233387,1242.3373569620906,0.0,3002.319260285429
t12,2654.1138383386474,1242.3373569620906,0.0,3896.4511953007377
t13,2552.118267199716,1242.3373569620906,0.0,3794.4556241618066
t14,2687.129456055293,1242.3373569620906,0.0,3929.466813017383
t15,2870.258526596146,1242.3373569620906,0.0,4112.595883558237
t16,2436.471837410568,1242.3373569620906,0.0,3678.8091943726586
t17,3002.2012107998394,1242.3373569620906,0.0,4244.53856776193
t18,3002.2012107998394,1242.3373569620906,0.0,4244.53856776193
t19,2583.3755252568467,1242.3373569620906,0.0,3825.712882218937
t20,2413.199196899004,1242.3373569620906,0.0,3655.536553861095
t21,2309.1923806090936,1242.3373569620906,0.0,3551.5297375711843
t22,2005.515965083101,1242.3373569620906,0.0,3247.853322045192
t23,1522.894044174218,1242.3373569620906,0.0,2765.2314011363087
t24,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t25,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t26,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t27,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t28,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t29,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t30,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t31,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t32,2452.338369875405,1242.3373569620906,0.0,3694.675726837496
t33,1473.2767849026188,1242.3373569620906,0.0,2715.6141418647094
t34,1488.685260522966,1242.3373569620906,0.0,2731.022617485057
t35,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t36,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t37,1527.2505152802732,1242.3373569620906,0.0,2769.587872242364
t38,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t39,1586.699079803765,1242.3373569620906,0.0,2829.036436765856
t40,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t41,1766.3244841800608,1242.3373569620906,0.0,3008.6618411421514
t42,2036.7075282564097,1242.3373569620906,0.0,3279.0448852185
t43,2686.9988306464093,1242.3373569620906,0.0,3929.3361876085
t44,2457.160293670492,1242.3373569620906,0.0,3699.497650632583
t45,2124.8508372984966,1242.3373569620906,0.0,3367.188194260587
t46,1778.1069399561395,1242.3373569620906,0.0,3020.44429691823
t47,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t48,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t49,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t50,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t51,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t52,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t53,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t54,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t55,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t56,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t57,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t58,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t59,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t60,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t61,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t62,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t63,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t64,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t65,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t66,1589.3961746981279,1242.3373569620906,0.0,2831.7335316602184
t67,1576.9794793959675,1242.3373569620906,0.0,2819.316836358058
t68,1533.045428341327,1242.3373569620906,0.0,2775.382785303417
t69,1451.7362597744063,1242.3373569620906,0.0,2694.0736167364967
t70,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t71,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t72,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t73,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t74,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t75,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t76,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t77,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t78,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t79,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t80,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t81,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t82,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t83,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t84,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t85,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t86,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t87,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t88,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t89,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t90,2590.9596713613496,1242.3373569620906,0.0,3833.29702832344
t91,2088.065820831666,1242.3373569620906,0.0,3330.403177793756
t92,2590.490077614998,1242.3373569620906,0.0,3832.8274345770888
t93,2554.0621031887636,1242.3373569620906,0.0,3796.399460150854
t94,2105.0919536450688,1242.3373569620906,0.0,3347.429310607159
t95,2667.8072477928463,1242.3373569620906,0.0,3910.144604754937
t96,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t97,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t98,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t99,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t100,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t101,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t102,1643.9193861515703,1242.3373569620906,0.0,2886.256743113661
t103,2316.9341455726235,1242.3373569620906,0.0,3559.2715025347143
t104,2722.5705716533857,1242.3373569620906,0.0,3964.9079286154765
t105,2596.822585733517,1242.3373569620906,0.0,3839.1599426956072
t106,2279.837152242567,1242.3373569620906,0.0,3522.1745092046576
t107,2135.76159312426,1242.3373569620906,0.0,3378.0989500863507
t108,2777.586128225482,1242.3373569620906,0.0,4019.9234851875726
t109,3002.2012107998394,1242.3373569620906,0.0,4244.53856776193
t110,2847.811871357877,1242.3373569620906,0.0,4090.1492283199677
t111,3002.2012107998394,1242.3373569620906,0.0,4244.53856776193
t112,3002.2012107998394,1242.3373569620906,0.0,4244.53856776193
t113,3002.2012107998394,1523.456154023425,0.0,4525.657364823264
t114,3002.2012107998394,1888.5454741771414,0.0,4890.746684976981
t115,3002.2012107998394,1729.5127684118706,0.0,4731.7139792117105
t116,3002.2012107998394,1323.2241065126054,0.0,4325.425317312445
t117,3002.2012107998394,1627.6453215105782,0.0,4629.846532310417
t118,3002.2012107998394,1322.771093395071,0.0,4324.97230419491
t119,1968.3986236323449,1242.3373569620906,0.0,3210.735980594435
t120,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t121,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t122,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t123,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t124,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t125,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t126,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t127,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t128,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t129,1445.8828860132764,1242.3373569620906,0.0,2688.220242975367
t130,2343.277640362826,1242.3373569620906,0.0,3585.6149973249167
t131,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t132,2117.577873224327,1242.3373569620906,0.0,3359.915230186418
t133,2186.567563167182,1242.3373569620906,0.0,3428.904920129273
t134,2129.6883493940018,1242.3373569620906,0.0,3372.025706356092
t135,2123.722055676364,1242.3373569620906,0.0,3366.059412638455
t136,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t137,2546.134035384138,1242.3373569620906,0.0,3788.4713923462286
t138,2409.7427239576577,1242.3373569620906,0.0,3652.080080919748
t139,1512.9712889302841,1242.3373569620906,0.0,2755.3086458923744
t140,2414.965448753,1242.3373569620906,0.0,3657.3028057150905
t141,2148.394785486152,1242.3373569620906,0.0,3390.7321424482425
t142,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t143,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t144,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t145,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t146,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
t147,1405.0301666543248,1242.3373569620906,0.0,2647.3675236164154
