Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
MA_natural_gas_combined_cycle,1,0.0,0.0,7615.242478739472,7615.242478739472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_solar_pv,1,0.0,0.0,6395.39007325009,6395.39007325009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_natural_gas_combined_cycle,2,0.0,0.0,9729.165812231671,9729.165812231671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_onshore_wind,2,0.0,0.0,1555.9193227217568,1555.9193227217568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_solar_pv,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_natural_gas_combined_cycle,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_onshore_wind,3,0.0,0.0,6948.801054533624,6948.801054533624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_battery,1,0.0,0.0,1887.2299180917241,1887.2299180917241,0.0,0.0,9626.813378242805,9626.813378242805,0.0,0.0,0.0,0.0
CT_battery,2,0.0,0.0,233.8127400261417,233.8127400261417,0.0,0.0,762.4328479113317,762.4328479113317,0.0,0.0,0.0,0.0
ME_battery,3,0.0,0.0,965.97481099512,965.97481099512,0.0,0.0,4961.392552660573,4961.392552660573,0.0,0.0,0.0,0.0
Total,n/a,0.0,0.0,35331.536210589606,35331.536210589606,0.0,0.0,15350.63877881471,15350.63877881471,0.0,0.0,0.0,0.0
