Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,0.0,0.0,0.0,-2501.2291792621313
t2,0.0,0.0,0.0,-2501.2291792621313
t3,0.0,0.0,0.0,-2501.2291792621313
t4,0.0,0.0,0.0,-2501.2291792621313
t5,0.0,0.0,0.0,-2501.2291792621313
t6,0.0,0.0,0.0,-2501.2291792621313
t7,0.0,0.0,0.0,-2501.2291792621313
t8,0.0,0.0,0.0,-2501.2291792621313
t9,0.0,0.0,0.0,321.17144716154337
t10,0.0,0.0,0.0,384.30511376044416
t11,0.0,0.0,0.0,384.30511376044416
t12,0.0,0.0,0.0,384.30511376044416
t13,0.0,0.0,0.0,384.30511376044416
t14,0.0,0.0,0.0,384.30511376044416
t15,0.0,0.0,0.0,384.30511376044416
t16,0.0,0.0,0.0,384.30511376044416
t17,0.0,0.0,0.0,384.30511376044416
t18,0.0,0.0,0.0,384.30511376044416
t19,0.0,0.0,0.0,-2501.229179262131
t20,0.0,0.0,0.0,-2595.8328061103985
t21,0.0,0.0,0.0,-2595.8328061103985
t22,0.0,0.0,0.0,-2595.8328061103985
t23,0.0,0.0,0.0,-2595.8328061103985
t24,0.0,0.0,0.0,-2595.8328061103985
t25,0.0,0.0,0.0,-2595.8328061103985
t26,0.0,0.0,0.0,-2595.8328061103985
t27,0.0,0.0,0.0,-2595.8328061103985
t28,0.0,0.0,0.0,-2595.8328061103985
t29,0.0,0.0,0.0,-2595.8328061103985
t30,0.0,0.0,0.0,-2595.8328061103985
t31,0.0,0.0,0.0,-2595.8328061103985
t32,0.0,0.0,0.0,-2595.8328061103985
t33,0.0,0.0,0.0,-2595.8328061103985
t34,0.0,0.0,0.0,-2595.8328061103985
t35,0.0,0.0,0.0,-2595.8328061103985
t36,0.0,0.0,0.0,-2595.8328061103985
t37,0.0,0.0,0.0,-2595.8328061103985
t38,0.0,0.0,0.0,-2595.8328061103985
t39,0.0,0.0,0.0,-2595.8328061103985
t40,0.0,0.0,0.0,-2595.8328061103985
t41,0.0,0.0,0.0,-2595.8328061103985
t42,0.0,0.0,0.0,-2595.8328061103985
t43,0.0,0.0,0.0,-2595.8328061103985
t44,0.0,0.0,0.0,-2595.8328061103985
t45,0.0,0.0,0.0,-2595.8328061103985
t46,0.0,0.0,0.0,-2595.8328061103985
t47,0.0,0.0,0.0,-2595.8328061103985
t48,0.0,0.0,0.0,-2595.8328061103985
t49,0.0,0.0,0.0,-2595.8328061103985
t50,0.0,0.0,0.0,-2595.8328061103985
t51,0.0,0.0,0.0,-2595.8328061103985
t52,0.0,0.0,0.0,-2595.8328061103985
t53,0.0,0.0,0.0,-2595.8328061103985
t54,0.0,0.0,0.0,-2595.8328061103985
t55,0.0,0.0,0.0,-2595.8328061103985
t56,0.0,0.0,0.0,-2595.8328061103985
t57,0.0,0.0,0.0,-2595.8328061103985
t58,0.0,0.0,0.0,-2595.8328061103985
t59,0.0,0.0,0.0,-2595.8328061103985
t60,0.0,0.0,0.0,-2595.8328061103985
t61,0.0,0.0,0.0,-2595.8328061103985
t62,0.0,0.0,0.0,-2595.8328061103985
t63,0.0,0.0,0.0,-2595.8328061103985
t64,0.0,0.0,0.0,-2595.8328061103985
t65,0.0,0.0,0.0,-2595.8328061103985
t66,0.0,0.0,0.0,-2595.8328061103985
t67,0.0,0.0,0.0,-2595.8328061103985
t68,0.0,0.0,0.0,-2595.8328061103985
t69,0.0,0.0,0.0,-2595.8328061103985
t70,0.0,0.0,0.0,-2595.8328061103985
t71,0.0,0.0,0.0,-2595.8328061103985
t72,0.0,0.0,0.0,-2595.8328061103985
t73,0.0,0.0,0.0,-2595.8328061103985
t74,0.0,0.0,0.0,-2595.8328061103985
t75,0.0,0.0,0.0,-2595.8328061103985
t76,0.0,0.0,0.0,-2595.8328061103985
t77,0.0,0.0,0.0,-2595.8328061103985
t78,0.0,0.0,0.0,-2595.8328061103985
t79,0.0,0.0,0.0,-2595.8328061103985
t80,0.0,0.0,0.0,-1413.2874705070597
t81,0.0,0.0,0.0,321.17144716154337
t82,0.0,0.0,0.0,384.30511376044416
t83,0.0,0.0,0.0,384.30511376044416
t84,0.0,0.0,0.0,384.30511376044416
t85,0.0,0.0,0.0,384.30511376044416
t86,0.0,0.0,0.0,384.30511376044416
t87,0.0,0.0,0.0,384.30511376044416
t88,0.0,0.0,0.0,384.30511376044416
t89,0.0,0.0,0.0,384.30511376044416
t90,0.0,0.0,0.0,384.30511376044416
t91,0.0,0.0,0.0,-1770.506081561905
t92,0.0,0.0,0.0,-1770.506081561905
t93,0.0,0.0,0.0,-1770.506081561905
t94,0.0,0.0,0.0,-1770.506081561905
t95,0.0,0.0,0.0,-1770.506081561905
t96,0.0,0.0,0.0,-1770.506081561905
t97,0.0,0.0,0.0,-1770.506081561905
t98,0.0,0.0,0.0,-1770.506081561905
t99,0.0,0.0,0.0,-1770.506081561905
t100,0.0,0.0,0.0,-1770.506081561905
t101,0.0,0.0,0.0,-1770.506081561905
t102,0.0,0.0,0.0,-1770.506081561905
t103,0.0,0.0,0.0,-1770.506081561905
t104,0.0,0.0,0.0,-1770.506081561905
t105,0.0,0.0,0.0,321.17144716154337
t106,0.0,0.0,0.0,384.30511376044416
t107,0.0,0.0,0.0,384.30511376044416
t108,0.0,0.0,0.0,384.30511376044416
t109,0.0,0.0,0.0,384.30511376044416
t110,0.0,0.0,0.0,384.30511376044416
t111,0.0,0.0,0.0,384.30511376044416
t112,0.0,0.0,0.0,384.30511376044416
t113,0.0,0.0,0.0,384.30511376044416
t114,0.0,0.0,0.0,384.30511376044416
t115,0.0,0.0,0.0,384.30511376044416
t116,0.0,0.0,0.0,384.30511376044416
t117,0.0,0.0,0.0,384.30511376044416
t118,0.0,0.0,0.0,384.30511376044416
t119,0.0,0.0,0.0,384.30511376044416
t120,0.0,0.0,0.0,384.30511376044416
t121,0.0,0.0,0.0,384.30511376044416
t122,0.0,0.0,0.0,384.30511376044416
t123,0.0,0.0,0.0,384.30511376044416
t124,0.0,0.0,0.0,384.3051137604442
t125,0.0,0.0,0.0,384.30511376044416
t126,0.0,0.0,0.0,384.3051137604442
t127,0.0,0.0,0.0,384.30511376044416
t128,0.0,0.0,0.0,384.30511376044416
t129,0.0,0.0,0.0,384.30511376044416
t130,0.0,0.0,0.0,384.30511376044416
t131,0.0,0.0,0.0,384.30511376044416
t132,0.0,0.0,0.0,384.30511376044416
t133,0.0,0.0,0.0,384.30511376044416
t134,0.0,0.0,0.0,384.30511376044416
t135,0.0,0.0,0.0,384.30511376044416
t136,0.0,0.0,0.0,384.30511376044416
t137,0.0,0.0,0.0,384.30511376044416
t138,0.0,0.0,0.0,384.30511376044416
t139,0.0,0.0,0.0,384.30511376044416
t140,0.0,0.0,0.0,384.30511376044416
t141,0.0,0.0,0.0,384.30511376044416
t142,0.0,0.0,0.0,384.30511376044416
t143,0.0,0.0,0.0,384.30511376044416
t144,0.0,0.0,0.0,384.30511376044416
t145,0.0,0.0,0.0,384.30511376044416
t146,0.0,0.0,0.0,384.30511376044416
t147,0.0,0.0,0.0,384.30511376044416
t148,0.0,0.0,0.0,384.30511376044416
t149,0.0,0.0,0.0,384.30511376044416
t150,0.0,0.0,0.0,384.30511376044416
t151,0.0,0.0,0.0,384.30511376044416
t152,0.0,0.0,0.0,384.6467848330234
t153,0.0,0.0,0.0,384.6467848330234
t154,0.0,0.0,0.0,384.6467848330234
t155,0.0,0.0,0.0,384.6467848330234
t156,0.0,0.0,0.0,384.6467848330234
t157,0.0,0.0,0.0,384.6467848330234
t158,0.0,0.0,0.0,384.6467848330234
t159,0.0,0.0,0.0,384.6467848330234
t160,0.0,0.0,0.0,384.6467848330234
t161,0.0,0.0,0.0,384.30511376044416
t162,0.0,0.0,0.0,6.160756527444815
t163,0.0,0.0,0.0,-2501.2291792621313
t164,0.0,0.0,0.0,-2501.2291792621313
t165,0.0,0.0,0.0,-2501.2291792621313
t166,0.0,0.0,0.0,-2501.2291792621313
t167,0.0,0.0,0.0,-2501.2291792621313
t168,0.0,0.0,0.0,-2501.2291792621313
