Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,5.380513725704674,0.0,0.0,0.0
t2,5.380513725704674,0.0,0.0,0.0
t3,5.380513725704674,0.0,0.0,0.0
t4,5.380513725704674,0.0,0.0,0.0
t5,5.380513725704674,0.0,0.0,0.0
t6,5.380513725704674,0.0,0.0,0.0
t7,5.380513725704674,0.0,0.0,0.0
t8,5.366548872180452,0.0,0.0,0.0
t9,5.366548872180452,0.0,0.0,0.0
t10,5.548263157894737,0.0,0.0,0.0
t11,5.700090225563909,0.0,0.0,0.0
t12,5.787759398496241,0.0,0.0,0.0
t13,5.787759398496241,0.0,0.0,0.0
t14,5.787759398496241,0.0,0.0,0.0
t15,5.787759398496241,0.0,0.0,0.0
t16,5.7634511278195495,0.0,0.0,0.0
t17,5.77421052631579,0.0,0.0,0.0
t18,5.783774436090227,0.0,0.0,0.0
t19,9.228024754486592,0.0,0.0,0.0
t20,17.68770025977836,0.0,0.0,0.0
t21,17.68770025977836,0.0,0.0,0.0
t22,17.68770025977836,0.0,0.0,0.0
t23,17.68770025977836,0.0,0.0,0.0
t24,17.68770025977836,0.0,0.0,0.0
t25,17.68770025977836,0.0,0.0,0.0
t26,17.687700259778357,0.0,0.0,0.0
t27,17.68770025977836,0.0,0.0,0.0
t28,17.68770025977836,0.0,0.0,0.0
t29,17.68770025977836,0.0,0.0,0.0
t30,17.68770025977836,0.0,0.0,0.0
t31,17.68770025977836,0.0,0.0,0.0
t32,17.68770025977836,0.0,0.0,0.0
t33,11.537783396600977,0.0,0.0,0.0
t34,5.860285714285715,0.0,0.0,0.0
t35,5.860285714285715,0.0,0.0,0.0
t36,5.860285714285715,0.0,0.0,0.0
t37,5.860285714285714,0.0,0.0,0.0
t38,5.860285714285714,0.0,0.0,0.0
t39,5.860285714285716,0.0,0.0,0.0
t40,5.860285714285716,0.0,0.0,0.0
t41,5.860285714285715,0.0,0.0,0.0
t42,38.15388255644446,0.0,0.0,0.0
t43,38.15388255644446,0.0,0.0,0.0
t44,38.15388255644446,0.0,0.0,0.0
t45,38.15388255644446,0.0,0.0,0.0
t46,38.15388255644446,0.0,0.0,0.0
t47,38.15388255644446,0.0,0.0,0.0
t48,38.15388255644446,0.0,0.0,0.0
t49,38.15388255644446,0.0,0.0,0.0
t50,38.15388255644446,0.0,0.0,0.0
t51,38.15388255644446,0.0,0.0,0.0
t52,38.153882556444465,0.0,0.0,0.0
t53,38.153882556444465,0.0,0.0,0.0
t54,38.153882556444465,0.0,0.0,0.0
t55,38.153882556444465,0.0,0.0,0.0
t56,38.153882556444465,0.0,0.0,0.0
t57,6.110939849624059,0.0,0.0,0.0
t58,6.110939849624059,0.0,0.0,0.0
t59,6.11093984962406,0.0,0.0,0.0
t60,6.11093984962406,0.0,0.0,0.0
t61,6.11093984962406,0.0,0.0,0.0
t62,6.11093984962406,0.0,0.0,0.0
t63,6.11093984962406,0.0,0.0,0.0
t64,6.11093984962406,0.0,0.0,0.0
t65,19.909741558084747,0.0,0.0,0.0
t66,19.909741558084747,0.0,0.0,0.0
t67,19.909741558084747,0.0,0.0,0.0
t68,19.909741558084747,0.0,0.0,0.0
t69,19.909741558084747,0.0,0.0,0.0
t70,19.909741558084747,0.0,0.0,0.0
t71,19.909741558084743,0.0,0.0,0.0
t72,19.909741558084747,0.0,0.0,0.0
t73,19.909741558084747,0.0,0.0,0.0
t74,19.909741558084747,0.0,0.0,0.0
t75,19.909741558084747,0.0,0.0,0.0
t76,19.909741558084747,0.0,0.0,0.0
t77,19.909741558084747,0.0,0.0,0.0
t78,19.909741558084743,0.0,0.0,0.0
t79,19.909741558084743,0.0,0.0,0.0
t80,15.099153312872637,0.0,0.0,0.0
t81,5.666616541353384,0.0,0.0,0.0
t82,5.88060902255639,0.0,0.0,0.0
t83,6.056744360902256,0.0,0.0,0.0
t84,6.1599548872180465,0.0,0.0,0.0
t85,6.1599548872180465,0.0,0.0,0.0
t86,6.1599548872180465,0.0,0.0,0.0
t87,6.1599548872180465,0.0,0.0,0.0
t88,6.14521052631579,0.0,0.0,0.0
t89,6.116917293233082,0.0,0.0,0.0
t90,6.029646616541353,0.0,0.0,0.0
t91,5.937593984962407,0.0,0.0,0.0
t92,5.937593984962407,0.0,0.0,0.0
t93,5.937593984962406,0.0,0.0,0.0
t94,5.689729323308271,0.0,0.0,0.0
t95,5.098759398496241,0.0,0.0,0.0
t96,4.518150375939849,0.0,0.0,0.0
t97,4.138383458646617,0.0,0.0,0.0
t98,3.92996992481203,0.0,0.0,0.0
t99,3.9299699248120303,0.0,0.0,0.0
t100,3.9299699248120303,0.0,0.0,0.0
t101,3.9299699248120303,0.0,0.0,0.0
t102,4.130413533834587,0.0,0.0,0.0
t103,4.745293233082706,0.0,0.0,0.0
t104,5.280473684210527,0.0,0.0,0.0
t105,5.542285714285714,0.0,0.0,0.0
t106,5.704075187969925,0.0,0.0,0.0
t107,5.82442105263158,0.0,0.0,0.0
t108,5.906112781954887,0.0,0.0,0.0
t109,5.906112781954888,0.0,0.0,0.0
t110,5.906112781954887,0.0,0.0,0.0
t111,5.906112781954887,0.0,0.0,0.0
t112,5.882203007518797,0.0,0.0,0.0
t113,5.88060902255639,0.0,0.0,0.0
t114,5.832789473684211,0.0,0.0,0.0
t115,5.727586466165414,0.0,0.0,0.0
t116,5.6387218045112775,0.0,0.0,0.0
t117,5.6387218045112775,0.0,0.0,0.0
t118,5.549458646616541,0.0,0.0,0.0
t119,5.10633082706767,0.0,0.0,0.0
t120,4.605421052631579,0.0,0.0,0.0
t121,4.224458646616542,0.0,0.0,0.0
t122,3.9941278195488725,0.0,0.0,0.0
t123,3.8538571428571435,0.0,0.0,0.0
t124,3.7829248120300756,0.0,0.0,0.0
t125,3.7912932330827065,0.0,0.0,0.0
