BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1242,33536.96699876089,2677.046761239108,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38574.01376
t1243,34343.15774662087,1715.220863379134,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38418.37861
t1244,34827.522620361146,275.08483963886124,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37462.60746
t1245,33360.17011,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35720.17011
t1246,31524.16568,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33884.16568
t1247,30006.008290000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32366.008290000005
t1248,29059.560550000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31419.56055
t1249,28555.51208,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30915.51208
t1250,28540.373760000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30900.37376
t1251,28687.25897,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31047.25897
t1252,29886.926683548278,108.7052764517189,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32355.631959999995
t1253,31027.98161936587,1766.7013206341337,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35154.68294
t1254,34676.731360433805,611.0936995662044,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37647.82506
t1255,31876.547592840572,3863.165477159434,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38099.71307
t1256,35832.53684,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38192.53684
t1257,35839.47235,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38199.47235
t1258,37174.02724932997,0.0,-1427.9142793299727,0.0,0.0,0.0,0.0,0.0,0.0,-38106.11297
t1259,41615.442149957584,255.30729307847756,-6353.028823036056,0.0,0.0,0.0,0.0,0.0,0.0,-37877.72062
t1260,40683.56144511459,686.2519154999735,-5922.084200614559,0.0,0.0,0.0,0.0,0.0,0.0,-37807.72916
t1261,35643.8309093413,3024.240643386619,-3584.0954727279136,0.0,0.0,0.0,0.0,0.0,0.0,-37443.97608
t1262,38682.206911223606,1359.2231374454618,-5249.112978669072,0.0,0.0,0.0,0.0,0.0,0.0,-37152.31707
t1263,35581.47460147059,2957.3216873219726,-3651.014428792559,0.0,0.0,0.0,0.0,0.0,0.0,-37247.78186
t1264,35173.05311,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37533.05311
t1265,33226.446324822005,2528.2109251779843,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38114.65725
t1266,36833.31736000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39193.31736
t1267,36570.15413000005,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38930.15413
t1268,37491.77652928852,0.0,-2008.777029288522,0.0,0.0,0.0,0.0,0.0,0.0,-37842.9995
t1269,34886.01246648677,0.0,-1112.4710264867676,0.0,0.0,0.0,0.0,0.0,0.0,-36133.54144
