Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3
,,,,,,,,193,8504.03723471874,2429.1625905718997,1159.863431802147
,,,,,,,,194,8264.064402698457,2360.157971901887,1125.8674346631185
,,,,,,,,195,8167.07538309026,2333.1561645962297,1113.8688474375792
,,,,,,,,196,8188.073005892035,2339.156566219709,1115.868611975169
,,,,,,,,197,8427.045951112234,2407.1611179524753,1148.8647268454026
,,,,,,,,198,9145.964560372993,2612.1748400880206,1246.853189187308
,,,,,,,,199,10457.816042083869,2987.1999415554815,1425.832115301605
,,,,,,,,200,11097.743594137954,3170.2121910716023,1513.821754955561
,,,,,,,,201,11146.738047342094,3184.213128193054,1519.8210485683305
,,,,,,,,202,11079.745631736432,3165.2118563853696,1509.822225880381
,,,,,,,,203,11013.753102930854,3146.210584577685,1501.8231677300214
,,,,,,,,204,10915.764196522572,3118.2087103347812,1488.824698235687
,,,,,,,,205,10708.78762890508,3059.2047610372338,1459.8281124406333
,,,,,,,,206,10547.805854091474,3013.201681923892,1438.8305847959393
,,,,,,,,207,10357.827362075417,2958.198000375331,1411.8337635384755
,,,,,,,,208,10288.835172869587,2939.1967285676465,1402.8348231193208
,,,,,,,,209,10534.807325690375,3009.201414174906,1435.8309379895545
,,,,,,,,210,11401.709181363643,3256.2179476748065,1554.816927976154
,,,,,,,,211,11762.668316194151,3360.224909148449,1603.8111591471068
,,,,,,,,212,11542.693220175559,3296.2206251646694,1573.8146910832581
,,,,,,,,213,11131.739745340827,3180.212860444068,1517.8212840307408
,,,,,,,,214,10419.820343680656,2976.1992052457695,1420.8327039576302
,,,,,,,,215,9482.926412001472,2709.1813330009372,1292.847773551876
,,,,,,,,216,8633.022631929642,2465.165000312776,1176.8614303716613
,,,,,,,,217,8089.084212683669,2310.1546250395586,1102.8701424808346
,,,,,,,,218,7810.115795460091,2231.1493369970804,1064.8746162666264
,,,,,,,,219,7708.127341851472,2202.14739581693,1050.876264503497
,,,,,,,,220,7706.127568251302,2201.1473288796838,1049.876382234702
,,,,,,,,221,7942.100853071246,2269.15188061245,1082.8724971049355
,,,,,,,,222,8679.017424733529,2479.165937434228,1182.860723984431
,,,,,,,,223,10021.865397247024,2863.1916413369077,1366.8390614427026
,,,,,,,,224,10657.79340210077,3044.2037569785357,1453.8288188278636
,,,,,,,,225,10699.78864770432,3056.2045602254943,1458.8282301718384
,,,,,,,,226,10666.79238330153,3046.2038908530285,1453.8288188278636
,,,,,,,,227,10646.794647299841,3041.203556166796,1451.8290542902737
,,,,,,,,228,10554.805061692066,3015.2018157983853,1438.8305847959393
,,,,,,,,229,10432.818872081756,2980.1994729947555,1422.83246849522
,,,,,,,,230,10339.829399673896,2953.1976656890984,1409.8339990008856
,,,,,,,,231,10223.842530864093,2920.195456759962,1393.8358827001664
,,,,,,,,232,10167.84887005936,2904.1943857640167,1385.8368245498068
,,,,,,,,233,10381.824645277446,2965.198468936057,1414.8334103448603
,,,,,,,,234,11182.733972145137,3194.21379756552,1524.8204599123053
,,,,,,,,235,11486.699559370827,3281.219621105971,1565.8156329328986
,,,,,,,,236,11195.732500546235,3198.214065314506,1525.8203421811004
,,,,,,,,237,10760.781742509474,3073.2056981586857,1466.827288322198
,,,,,,,,238,10054.861661649811,2872.192243772127,1370.8385905178825
,,,,,,,,239,9132.966031971895,2609.174639276281,1244.8534246497181
,,,,,,,,240,8317.058403102938,2375.1589759605854,1133.8664928134783
,,,,,,,,241,7762.121229056035,2217.1483998756285,1057.8754403850617
,,,,,,,,242,7465.154849430936,2132.142710209671,1017.8801496332635
,,,,,,,,243,7321.171150218767,2091.139965782562,997.8825042573644
,,,,,,,,244,7306.172848217499,2087.1396980335753,995.8827397197746
,,,,,,,,245,7509.149868634655,2144.1435134566295,1023.8794432460332
,,,,,,,,246,8251.06587429736,2357.1577710901474,1124.8675523943236
,,,,,,,,247,9579.91543160967,2736.1831403065944,1305.8462430462105
,,,,,,,,248,10289.835059669671,2939.1967285676465,1402.8348231193208
,,,,,,,,249,10429.819211681503,2979.199406057509,1421.832586226425
,,,,,,,,250,10463.815362884376,2989.2000754299747,1426.8319975703998
,,,,,,,,251,10493.811966886911,2997.2006109279473,1430.8315266455797
,,,,,,,,252,10447.817174083024,2984.1997407437416,1423.832350764015
,,,,,,,,253,10322.83132407246,2949.1973979401123,1407.8342344632956
,,,,,,,,254,10264.837889667559,2932.1962600069205,1398.8352940441412
,,,,,,,,255,10147.851134057672,2899.194051077784,1382.8371777434218
,,,,,,,,256,10108.855548854375,2887.1932478308254,1377.837766399447
,,,,,,,,257,10357.827362075417,2959.1980673125777,1412.8336458072704
,,,,,,,,258,11097.743594137954,3170.2121910716023,1512.821872686766
,,,,,,,,259,11353.714614959588,3243.2170774906012,1547.8177520945894
,,,,,,,,260,11086.744839337023,3167.211990259863,1511.821990417971
,,,,,,,,261,10634.796005698827,3037.2032884178097,1449.8292897526837
,,,,,,,,262,9925.87626443891,2835.189767094004,1352.8407096795731
,,,,,,,,263,8991.98199315998,2569.1719617864183,1225.855661542614
,,,,,,,,264,8141.078326288063,2325.155629098257,1109.8693183623993
,,,,,,,,265,7624.136850644373,2178.1457893230127,1039.8775595467525
,,,,,,,,266,7351.167754221302,2099.1405012805344,1001.8820333325442
,,,,,,,,267,7246.179640212429,2069.1384931631374,987.8836815694149
,,,,,,,,268,7296.173980216654,2084.139497221836,993.8829751821846
,,,,,,,,269,7531.147378236514,2151.1439820173555,1026.8790900524182
,,,,,,,,270,8313.058855902598,2374.1589090233388,1132.8666105446832
,,,,,,,,271,9639.908639614741,2754.1843451770324,1313.84530119657
,,,,,,,,272,10285.835512469333,2938.1966616304,1402.8348231193208
,,,,,,,,273,10368.826116876347,2961.198201187071,1413.8335280760655
,,,,,,,,274,10383.824418877615,2966.1985358733036,1415.8332926136554
,,,,,,,,275,10363.826682875924,2960.1981342498243,1412.8336458072704
,,,,,,,,276,10308.832908871276,2945.197130191126,1404.8345876569108
,,,,,,,,277,10245.840040465953,2926.195858383441,1396.8355295065512
,,,,,,,,278,10242.8403800657,2925.1957914461946,1396.8355295065512
,,,,,,,,279,10166.848983259277,2904.1943857640167,1385.8368245498068
,,,,,,,,280,10202.84490806232,2915.195122073729,1390.8362358937816
,,,,,,,,281,10570.803250493418,3020.202150484618,1440.8303493335293
,,,,,,,,282,11257.725482151474,3216.215270184944,1534.8192826002548
,,,,,,,,283,11404.708841763897,3257.218014612053,1554.816927976154
,,,,,,,,284,11119.741103739812,3176.2125926950816,1515.8215194931508
,,,,,,,,285,10677.79113810246,3050.204158602015,1455.8285833654536
,,,,,,,,286,9964.871849642206,2846.1905034037163,1357.840121023548
,,,,,,,,287,9023.978370762685,2578.1725642216375,1230.8550728865887
,,,,,,,,288,8186.073232291867,2338.1564992824624,1115.868611975169
,,,,,,,,289,7610.138435443189,2174.145521574026,1037.8777950091626
,,,,,,,,290,7283.175451815556,2080.1392294728494,992.8830929133896
,,,,,,,,291,7109.195148600851,2031.135949547768,968.8859184623108
,,,,,,,,292,7081.198318198485,2023.1354140497954,964.886389387131
,,,,,,,,293,7265.177489414034,2075.1388947866167,989.8834461070048
,,,,,,,,294,7940.101079471077,2268.1518136752034,1082.8724971049355
,,,,,,,,295,9188.959692776627,2625.175710272226,1252.8524828000777
,,,,,,,,296,9933.875358839587,2837.189900968497,1353.8405919483682
,,,,,,,,297,10143.851586857332,2897.1939172032908,1382.8371777434218
,,,,,,,,298,10197.845474061896,2913.194988199236,1389.8363536249865
,,,,,,,,299,10211.84388926308,2917.195255948222,1392.8360004313713
,,,,,,,,300,10133.852718856488,2895.193783328798,1381.837295474627
,,,,,,,,301,9962.872076042036,2845.1904364664697,1357.840121023548
,,,,,,,,302,9840.885886431726,2811.1881606000866,1341.8420047228287
,,,,,,,,303,9675.904564417782,2764.185014549498,1318.8447125405448
,,,,,,,,304,9586.914639210261,2739.183341118334,1307.8460075838002
,,,,,,,,305,9755.895508424544,2786.1864871689227,1329.8434174972892
,,,,,,,,306,10421.820117280826,2976.1992052457695,1420.8327039576302
,,,,,,,,307,10730.785138506939,3065.2051626607135,1462.827759247018
,,,,,,,,308,10463.815362884376,2989.2000754299747,1426.8319975703998
,,,,,,,,309,10110.855322454545,2888.193314768072,1377.837766399447
,,,,,,,,310,9606.912375211952,2744.183675804567,1309.8457721213902
,,,,,,,,311,8900.992294352289,2543.1702214180077,1213.8570743170746
,,,,,,,,312,8168.075269890345,2333.1561645962297,1113.8688474375792
,,,,,,,,313,7625.136737444457,2178.1457893230127,1039.8775595467525
,,,,,,,,314,7318.171489818514,2090.139898845315,997.8825042573644
,,,,,,,,315,7174.187790606345,2049.137154418206,977.8848588814653
,,,,,,,,316,7114.194582601274,2032.1360164850146,968.8859184623108
,,,,,,,,317,7187.186319007443,2053.137422167192,979.8846234190553
,,,,,,,,318,7492.1517930332175,2140.143245707643,1020.8797964396484
,,,,,,,,319,7970.097683473613,2277.152416110422,1085.8721439113203
,,,,,,,,320,8486.039272317219,2424.162255885667,1156.8637849957622
,,,,,,,,321,9052.975087965135,2586.17309971961,1233.8547196929737
,,,,,,,,322,9376.938411192516,2679.17932488354,1277.8495395199516
,,,,,,,,323,9473.927430800713,2706.1811321891973,1291.847891283081
,,,,,,,,324,9395.93626039412,2684.1796595697733,1280.8491863263366
,,,,,,,,325,9211.957089178572,2631.176111895705,1255.8521296064628
,,,,,,,,326,8985.982672359472,2567.1718279119254,1224.855779273819
,,,,,,,,327,8844.998633547557,2526.1690834848164,1205.8580161667148
,,,,,,,,328,8853.997614748318,2529.169284296556,1206.85789843551
,,,,,,,,329,9154.963541573754,2614.174973962514,1247.853071456103
,,,,,,,,330,9897.879434036544,2827.1892315960317,1348.8411806043935
,,,,,,,,331,10201.845021262234,2914.1950551364826,1390.8362358937816
,,,,,,,,332,9933.875358839587,2838.1899679057437,1353.8405919483682
,,,,,,,,333,9623.91045081339,2749.1840104907997,1311.84553665898
,,,,,,,,334,9178.960824775782,2622.1755094604864,1251.8526005312829
,,,,,,,,335,8580.028631525163,2451.164063191324,1169.8622544900966
,,,,,,,,336,7970.097683473613,2277.152416110422,1085.8721439113203
,,,,,,,,337,6487.265558948287,1853.1240347178798,883.8959256147397
,,,,,,,,338,6219.295896525639,1776.1188805498946,847.9001639381213
,,,,,,,,339,6096.309820115245,1741.1165377462648,830.902165368607
,,,,,,,,340,6094.310046515076,1741.1165377462648,830.902165368607
,,,,,,,,341,6304.286274532822,1801.1205539810587,858.8988688948658
,,,,,,,,342,7008.206581792316,2002.1340083676178,954.8875666991814
,,,,,,,,343,8320.058063503191,2376.159042897832,1134.8663750822732
,,,,,,,,344,9085.971352367924,2595.1737021548292,1238.8541310369485
,,,,,,,,345,9301.946901186177,2657.1778522641157,1267.850716832002
,,,,,,,,346,9424.932977596573,2692.1801950677454,1284.8487154015163
,,,,,,,,347,9579.91543160967,2736.1831403065944,1305.8462430462105
,,,,,,,,348,9658.906488816347,2759.1846798632655,1316.8449480029549
,,,,,,,,349,9662.906036016684,2760.1847468005117,1317.8448302717497
,,,,,,,,350,9699.90184761981,2770.1854161729775,1321.8443593469297
,,,,,,,,351,9623.91045081339,2749.1840104907997,1311.84553665898
,,,,,,,,352,9511.923129203924,2717.18186849891,1296.8473026270558
,,,,,,,,353,9438.931392797755,2696.180462816732,1286.8484799391063
,,,,,,,,354,9436.931619197585,2695.1803958794853,1286.8484799391063
,,,,,,,,355,9508.92346880367,2716.181801561663,1296.8473026270558
,,,,,,,,356,10032.864152047952,2865.191775211401,1367.8389437114974
,,,,,,,,357,9801.890301228432,2800.187424290374,1336.842593378854
,,,,,,,,358,9051.97520116505,2585.1730327823634,1233.8547196929737
,,,,,,,,359,8083.084891883162,2309.1545581023124,1101.8702602120397
,,,,,,,,360,7221.182470210316,2063.138091539658,983.8841524942351
,,,,,,,,361,6656.246428162569,1901.1272477057148,907.8931000658185
,,,,,,,,362,6363.279595737808,1818.1216919142503,867.8978093140204
,,,,,,,,363,6228.2948777264,1779.1190813616342,848.9000462069163
,,,,,,,,364,6187.299518922935,1767.1182781146756,842.9007525941465
,,,,,,,,365,6382.277444939414,1823.122026600483,869.8975738516103
,,,,,,,,366,7037.203298994767,2010.13454386559,958.8870957743612
,,,,,,,,367,8315.058629502768,2375.1589759605854,1133.8664928134783
,,,,,,,,368,9056.974635165472,2587.1731666568567,1234.8546019617686
,,,,,,,,369,9238.954032780854,2639.1766473936777,1259.8516586816424
,,,,,,,,370,9333.943278788882,2666.178454699335,1271.850245907182
,,,,,,,,371,9466.92822320012,2704.1809983147045,1290.8480090142862
,,,,,,,,372,9550.91871440722,2728.182604808622,1301.8467139710306
,,,,,,,,373,9588.91441281043,2739.183341118334,1307.8460075838002
,,,,,,,,374,9664.905809616854,2760.1847468005117,1317.8448302717497
,,,,,,,,375,9638.908752814656,2753.1842782397857,1313.84530119657
,,,,,,,,376,9592.913960010768,2740.1834080555805,1307.8460075838002
,,,,,,,,377,9586.914639210261,2738.1832741810877,1306.8461253150053
,,,,,,,,378,9610.91192241229,2745.1837427418136,1309.8457721213902
,,,,,,,,379,9622.910564013304,2749.1840104907997,1311.84553665898
,,,,,,,,380,10131.852945256318,2894.1937163915513,1381.837295474627
,,,,,,,,381,9964.871849642206,2846.1905034037163,1357.840121023548
,,,,,,,,382,9239.953919580938,2639.1766473936777,1259.8516586816424
,,,,,,,,383,8239.067232696345,2353.157503341161,1122.8677878567337
,,,,,,,,384,7372.165377023077,2105.1409029040137,1004.8816801389291
,,,,,,,,385,6778.232617772879,1936.1295905093446,923.8912163665378
,,,,,,,,386,6464.268162546344,1846.1235661571538,880.8962788083547
,,,,,,,,387,6282.288764930963,1794.1200854203328,856.8991043572759
