Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,2,2,2,3,3,1,2,3,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.225492e6,2.9204322e7,365.77383,3.743018e7
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2205.3635794552624,7560.314370738398,0.2519665079148941,9765.929916701574
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2348.863579455262,7580.976185020729,0.28817576821980956,9930.127940244209
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417.863579455262,7652.070386633634,0.28817576821980956,10070.222141857115
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3788.51633546243,7533.702209119882,0.28817576821980956,11322.506720350531
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.7053492294986,9016.219769624216,0.28817576821980956,9826.213294621934
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10382.671103162364,0.08365587725618405,10382.754759039619
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.7752497127336,10414.595682080255,0.0,11390.370931792988
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3238.4560166395645,7272.3262125017345,0.0,10510.7822291413
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6132.297989352476,11454.917815148787,0.28817576821980956,17587.50398026948
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5972.066585151921,16127.727609309386,0.28817576821980956,22100.082370229524
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6132.297989352476,19516.106534082945,0.0,25648.40452343542
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6132.297989352476,19682.52973535525,0.0,25814.827724707724
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6132.297989352476,20309.587678062824,0.0,26441.8856674153
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6132.297989352476,18121.308336862476,0.0,24253.60632621495
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5633.41231601413,15546.976273701144,0.0,21180.388589715272
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3931.677182353418,14914.093842475198,0.0,18845.771024828617
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.8559596469386,11396.731957621905,0.28817576821980956,13084.876093037063
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2367.2796565510357,6883.483222371346,0.04426379799856274,9250.80714272038
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816.7895574644135,7363.374838315029,0.25071088959382604,10180.415106669036
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3055.991898204577,6741.433620013552,0.19722153351787514,9797.622739751647
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.98663757049255,10146.06780352737,0.0,10397.054441097864
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3672.083671590523,7158.414543879402,0.28817576821980956,10830.786391238144
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3981.2854698858932,7509.325900773568,0.04426379799856274,11490.655634457458
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4513.759415994435,7517.932379324698,0.25071088959382604,12031.942506208727
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4926.7980753529155,7682.439741027878,0.28817576821980956,12609.525992149012
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11049.795884734067,0.08909319067630016,11049.884977924743
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381.926494270797,10958.716267276504,0.28817576821980956,13340.93093731552
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11028.820118578647,0.0,11028.820118578647
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2318.9442769158254,11083.756200442129,0.0,13402.700477357954
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3267.3417139811318,9360.276236564438,0.28817576821980956,12627.906126313788
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.4116317099865,10335.286466307381,0.18004742537823457,11317.878145442746
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3875.970708765637,6665.7963879241925,0.0,10541.76709668983
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2829.673137150724,11664.962334204734,0.28817576821980956,14494.923647123676
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6132.297989352476,14767.129840321399,0.04426379799856274,20899.47209347187
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6132.297989352476,14309.454578973924,0.25071088959382604,20442.003279215995
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6132.297989352476,15618.83505429536,0.07597407126759517,21751.209017719102
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4160.622114176051,13925.618845491432,0.28817576821980956,18086.529135435703
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6132.297989352476,13090.837289338882,0.0,19223.13527869136
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4697.975890467321,13169.67192940583,0.2681351122974797,17867.91595498545
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2848.8904894015473,13430.405491397074,0.0612262091712227,16279.357207007792
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3864.685787365436,7204.943778764666,0.28817576821980956,11069.91774189832
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7818.905991177912,0.0,7818.905991177912
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2963026900334,10326.519209780261,0.2806177027758494,10401.096130173071
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10477.84469010364,0.05066094459033059,10477.895351048232
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9769.614350442027,0.24529634471855372,9769.859646786745
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.8721013743636,10669.004625055073,0.17806755364609314,11974.054793983083
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.3721013743627,10745.703473261292,0.28817576821980956,12552.363750403874
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2260.872101374363,11024.435651565856,0.0,13285.30775294022
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.3890125905705,11139.616813614775,0.08421257721625153,13519.090038782562
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2277.4177769006706,11197.69685092554,0.21689824286397422,13475.331526069076
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5497.397827127536,8260.555114024066,0.10459309545974177,13758.057534247062
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5514.225058995503,8050.779031662359,0.28817576821980956,13565.29226642608
